Iteration	Posterior	Likelihood	Prior	age_morphometrics	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha_morpho	branch_rates_mean	clock_morpho	clock_rates[1]	clock_rates[2]	clock_rates[3]	clock_rates[4]	clock_rates[5]	clock_rates[6]	clock_rates[7]	clock_rates[8]	clock_rates[9]	clock_rates[10]	clock_rates[11]	clock_rates[12]	clock_rates[13]	clock_rates[14]	clock_rates[15]	clock_rates[16]	clock_rates[17]	clock_rates[18]	clock_rates[19]	clock_rates[20]	clock_rates[21]	clock_rates[22]	clock_rates[23]	clock_rates[24]	clock_rates[25]	clock_rates[26]	clock_rates[27]	clock_rates[28]	clock_rates[29]	clock_rates[30]	clock_rates[31]	clock_rates[32]	clock_rates[33]	clock_rates[34]	clock_rates[35]	clock_rates[36]	clock_rates[37]	clock_rates[38]	clock_rates[39]	clock_rates[40]	clock_rates[41]	clock_rates[42]	clock_rates[43]	clock_rates[44]	clock_rates[45]	clock_rates[46]	clock_rates[47]	clock_rates[48]	clock_rates[49]	clock_rates[50]	clock_rates[51]	clock_rates[52]	clock_rates[53]	clock_rates[54]	clock_rates[55]	clock_rates[56]	clock_rates[57]	clock_rates[58]	clock_rates[59]	clock_rates[60]	clock_rates[61]	clock_rates[62]	clock_rates[63]	clock_rates[64]	clock_rates[65]	clock_rates[66]	clock_rates[67]	clock_rates[68]	clock_rates[69]	clock_rates[70]	clock_rates[71]	clock_rates[72]	clock_rates[73]	clock_rates[74]	clock_rates[75]	clock_rates[76]	clock_rates[77]	clock_rates[78]	clock_rates[79]	clock_rates[80]	clock_rates[81]	clock_rates[82]	clock_rates[83]	clock_rates[84]	clock_rates[85]	clock_rates[86]	clock_rates[87]	clock_rates[88]	clock_rates[89]	clock_rates[90]	clock_rates[91]	clock_rates[92]	clock_rates[93]	clock_rates[94]	clock_rates[95]	clock_rates[96]	clock_rates[97]	clock_rates[98]	clock_rates[99]	clock_rates[100]	clock_rates[101]	clock_rates[102]	clock_rates[103]	clock_rates[104]	clock_rates[105]	clock_rates[106]	clock_rates[107]	clock_rates[108]	clock_rates[109]	clock_rates[110]	clock_rates[111]	clock_rates[112]	clock_rates[113]	clock_rates[114]	clock_rates[115]	clock_rates[116]	clock_rates[117]	clock_rates[118]	clock_rates[119]	clock_rates[120]	clock_rates[121]	clock_rates[122]	clock_rates[123]	clock_rates[124]	diversification	extinction_rate	num_samp_anc	origin_time	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	TH	TL	turnover
135750	-56876.92	-56623.71	-253.2115	43.69066	0.108278	0.0912731	0.0837	2.45274	1.947303	0.02493386	0.02940873	0.0193579	0.038298	0.0614283	0.0278353	0.0630985	0.0168396	0.0246686	0.0033946	0.0793975	0.00997432	0.0314319	0.0662375	0.0642155	0.00532941	0.101388	0.0446703	0.019923	0.0192891	0.0174748	0.0473688	0.0213442	0.0105048	0.0237128	0.00092621	0.0260288	0.00810598	0.0047724	0.0283948	0.0164422	0.00718513	0.00923121	0.0892323	0.0735316	0.0503932	0.0252587	0.112947	0.0179212	0.010633	0.0103401	0.0121315	0.00943621	0.0396257	0.00891402	0.0160261	0.0811166	0.00603362	0.0514204	0.0843474	0.031773	0.0265371	0.0102845	0.00286796	0.0320306	0.0192954	0.0320659	0.0173023	0.0650654	0.0177806	0.0110306	0.00760392	0.0298854	0.00729185	0.116593	0.00637345	0.00701388	0.0180272	0.0212125	0.00146589	0.0219849	0.0425357	0.00860716	0.0352279	0.0116658	0.0182821	0.0223144	0.00475819	0.0515818	0.0015649	0.0020857	0.0126001	0.0143613	0.00528402	0.0195588	0.00811722	0.00147977	0.0174987	0.00211475	0.0174442	0.00768215	0.0313277	0.00889413	0.019392	0.00967703	0.00687841	0.00486369	0.0475003	0.0193452	0.0634454	0.00915055	0.0205948	0.000146817	0.00534093	0.00411593	0.0123358	0.0109892	0.0311992	0.0179266	0.0185124	0.00135658	0.0080772	0.0204642	0.00672766	0.028083	0.0303237	0.00422907	0.0857898	0.017664	0.00374929	0.0108109	0.0132102	0.00269626	0.0160996	0.00342947	0.018094	-0.01545486	0.3512008	5	96.81645	0.332689	0.331045	0.739884	0.0369672	0.03098431	0.286902	0.64929	1.06861	1.99519	0.3357459	46.61277	549.0417	1.046031
135800	-56864.8	-56628.57	-236.2322	41.05693	0.135836	0.105601	0.0868068	2.91665	1.568472	0.01943076	0.0305799	0.0147738	0.0210373	0.02618	0.00587454	0.0138978	0.0298265	0.00256773	0.0224799	0.0426201	0.0369882	0.0094173	0.0665881	0.0307384	0.0286441	0.00219316	0.0552525	0.0236093	0.00105321	0.0218904	0.0113756	0.019854	0.00245497	0.0281494	0.00710563	0.0244487	0.00699093	0.0161362	0.0102773	0.00510216	0.0125081	0.0196589	0.0143446	0.00383269	0.0375674	0.0174476	0.0200438	0.0038448	0.00375424	0.0406202	0.0169094	0.0218198	0.0133646	0.0735077	0.00250417	0.124225	0.000992725	0.0236955	0.0224803	0.0282616	0.0348845	0.0413128	0.0019621	0.0139087	0.0126282	0.000368208	0.0148438	0.0178188	0.0187904	0.0205603	0.113836	0.00272618	0.00835827	0.00745942	0.0232611	0.0420042	0.0160012	0.0609132	0.0156956	0.00724062	0.0201148	0.011736	0.0369684	0.0626275	0.0659989	0.0444789	0.00792109	0.0075009	0.00628349	0.0472523	0.054593	0.0243695	0.00655435	0.0199125	0.00655983	0.000368471	0.00607654	0.00747291	0.0175905	0.0179988	0.0435685	0.000988875	0.0342166	0.06099	0.000944961	0.0383611	0.0236225	0.012315	0.0366685	0.00146657	0.00740245	0.000922899	0.0665853	0.000295062	0.0220492	0.0103811	0.000263996	0.0330729	0.0104902	0.00241146	0.0318949	0.0292694	0.0177359	0.0273591	0.0021678	0.025419	0.0908036	0.0475057	0.00681286	0.0201239	0.0213079	0.000606209	0.0222451	0.0120692	0.0182843	0.01593183	0.3766634	5	55.06324	0.271365	0.337421	0.768511	0.0349227	0.03308817	0.235709	0.599571	1.0542	2.11052	0.3925952	46.68057	512.2506	0.9594192
135850	-56866.44	-56611.24	-255.1976	42.23984	0.133805	0.1005	0.0850221	3.20303	1.629662	0.02972691	0.03097647	0.013298	0.0741775	0.0331135	0.104825	0.0345487	0.0138353	0.0199876	0.0120116	0.00652862	0.0102293	0.0215039	0.00293617	0.0230221	0.0364885	0.0333504	0.0277697	0.00894982	0.0290742	0.0322356	0.0201145	0.0190063	0.00530113	0.0266984	0.0228885	0.00785992	0.0277028	0.0689089	0.0587764	0.0256655	0.0100071	0.0631404	0.0219333	0.0415869	0.0509775	0.0147973	0.0129633	0.0126415	0.0112385	0.0140254	0.00152079	0.010507	0.0488102	0.0023279	0.00403298	0.00150513	0.0693991	0.0098969	0.0126069	0.0393896	0.0341782	0.00142765	0.0124839	0.0667694	0.00587351	0.0321456	0.0158388	0.0130556	0.096113	0.0791194	0.022679	0.00847863	0.0221566	0.00496982	0.0645706	0.0379213	0.0153047	0.0180862	0.0538095	0.00729756	0.00158243	0.0332615	0.0299606	0.0283072	0.0466309	0.00871246	0.00724043	0.00281114	0.0159565	0.0404802	0.00106342	0.0153317	0.0186635	0.0350721	0.0435633	0.00648148	0.00758383	0.0178105	0.0215016	0.0215802	0.0320525	0.00417302	0.00369403	0.0194783	0.0219984	0.00117144	0.0223507	0.00842211	0.0393575	0.0236469	0.0749204	0.0105111	0.0027742	0.0446235	0.00805304	0.00683569	0.0117374	0.0299315	0.00768376	0.00321889	0.0132385	0.0144329	0.0318666	0.0256183	0.00670458	0.0437531	0.146183	0.00486125	0.00605441	0.00954227	0.00190039	0.0332132	0.0347963	0.0749829	0.000621995	0.05034982	0.2705717	5	75.83475	0.312245	0.328793	0.730666	0.0500394	0.04360845	0.244676	0.608806	1.05721	2.08931	0.3209216	45.4967	526.6246	0.8431086
135900	-56899.77	-56650.01	-249.7535	40.9537	0.12683	0.100651	0.0856869	2.4693	1.544722	0.03211307	0.03552048	0.0170122	0.0116206	0.032481	0.00138994	0.0542166	0.00670236	0.0280591	0.0826758	0.0337934	0.0739827	0.0074729	0.0199201	0.0163896	0.0282219	0.0303929	0.0392324	0.0177683	0.000535344	0.00251351	0.0267983	0.019099	0.0195799	0.0313695	0.0339142	0.0307847	0.0243737	0.028207	0.0340537	0.0140102	0.0383664	0.00152503	0.00532299	0.015148	0.0523913	0.00177375	0.019743	0.0181524	0.0467005	0.0193577	0.0171901	0.0452618	0.0010022	0.0139361	0.0825064	0.001758	0.0725391	0.0261417	0.0108414	0.031301	0.0284403	0.0051	0.0114036	0.0200582	0.0575139	0.00821083	0.0208452	0.0130228	0.00885456	0.00862849	0.0337511	0.00490896	0.0219478	0.0182828	0.0167264	0.0577789	0.0177113	0.0235772	0.0174873	0.0448681	0.0451101	0.0483811	0.0147097	0.00990622	0.0397063	0.0219052	0.00224865	0.024362	0.00587426	0.022001	0.0477938	0.00306722	0.0229314	0.0271215	0.0241677	0.0165594	0.0262483	0.0392564	0.0187214	0.0016293	0.0126937	0.00814736	0.0105063	0.00941818	0.0472595	0.0365015	0.01998	0.0416157	0.0307503	0.0103063	0.0163454	0.0169565	0.00770942	0.0714229	0.00320006	0.0080121	0.0745097	0.0129407	0.0597298	0.00403616	0.000441079	0.0176537	0.0431265	0.0176405	0.0483833	0.0350151	0.0896133	0.0357607	0.00039878	0.00195914	0.00577436	0.0443219	0.0123535	0.0511158	0.00646403	0.01700164	0.2895428	4	58.94279	0.268252	0.367734	0.737614	0.0412284	0.04468069	0.232149	0.595835	1.05294	2.11907	0.3065445	45.72953	507.7152	0.9445378
135950	-56848.27	-56615.3	-232.97	41.93551	0.123023	0.0931523	0.0852615	2.36987	1.739165	0.02146404	0.03178378	0.014711	0.00679246	0.032833	0.0152348	0.00185162	0.0107914	0.0211168	0.00209527	0.00771563	0.0212236	0.0081986	0.0182779	0.0292941	0.0230443	0.00186327	0.0725242	0.00130904	0.00983223	0.00933156	0.0345577	0.016897	0.00891464	0.0388952	0.0191801	0.0305927	0.0080244	0.00917411	0.0342055	0.0419524	0.0263098	0.00763767	0.0671329	0.0320125	0.0578098	0.00243903	0.0120064	0.0136986	0.0227351	0.0131505	0.0160938	0.00256771	0.00057071	0.0386628	0.00513628	0.0304359	0.0154713	0.00210842	0.0313719	0.0415862	0.0274231	0.0405108	0.00427288	0.00613906	0.00276971	0.0894394	0.0145445	0.0256782	0.0727058	0.0599393	0.0227211	0.00942471	9.04977e-05	0.0506894	0.0137945	0.00669797	0.0192717	0.00362298	0.0779775	0.00413763	0.0377609	0.0150718	0.0308756	0.00453145	0.0468741	0.0232951	0.0080691	0.0116959	0.00230578	0.0173868	0.00566502	0.0191551	0.0261605	0.00986386	0.000164464	0.0122965	0.0047162	0.00317147	0.0125621	0.00719101	0.0165158	0.0167195	0.00450704	0.0036347	0.0157229	0.00505037	0.0167669	0.00812394	0.0408033	0.0180221	0.0458524	0.0336199	0.0051746	0.00534535	0.0154289	0.0172172	0.0105443	0.0157884	0.0458897	0.00343064	0.0210115	0.0166495	0.0102402	0.029551	0.00503939	0.0354938	0.0690068	0.0147972	0.0116985	0.0103031	0.0353924	0.0270813	0.00171235	0.00209424	0.228686	0.008305823	0.4027821	6	87.13119	0.291083	0.29942	0.717163	0.0340522	0.0359682	0.260018	0.624063	1.06185	2.05407	0.4110879	45.80714	530.2461	0.9797955
136000	-56870.79	-56636.02	-234.7706	42.82679	0.120009	0.0917089	0.0888234	2.51822	1.840535	0.02139181	0.03467927	0.0206419	0.0219788	0.0161819	0.0090782	0.00694447	0.0156991	0.0277362	0.00158064	0.00814115	0.01099	0.0570553	0.0324943	0.0445788	0.0609976	0.019558	0.0287414	0.0187352	0.00318083	0.0437489	0.00394822	0.00338796	0.0134374	0.0367726	0.00554769	0.00995159	0.0272862	0.0222372	0.00686678	0.0238809	0.026155	0.0478999	0.0948932	0.0167803	0.0716898	0.00717614	0.00983573	0.0192987	0.0145016	0.035225	0.0107966	0.0926914	0.0220435	0.00527942	0.0108275	0.0126425	0.0114066	0.0293739	0.0484454	0.0584761	0.0267493	0.00972268	0.0233186	0.0365962	0.00492552	0.00439545	0.0138049	0.00386199	0.0063199	0.00242696	0.0431354	0.0232337	0.00419381	0.0189752	0.00667356	0.00220831	0.0144675	0.0267418	0.00425764	0.0186942	0.0430335	0.000972415	0.0237162	0.00891087	0.0153288	0.00828961	0.0032737	0.0208504	0.0340749	0.00154364	0.023596	0.00891852	0.0476177	0.0027654	0.0670435	0.00493212	0.00894756	0.00870472	0.0151445	0.00602365	0.000455336	0.0275417	0.00494349	0.0599696	0.0558124	0.0269793	0.00794867	0.0125968	0.0776982	0.020005	0.0279381	0.0141382	0.00363254	0.0519581	0.0458248	0.00624266	0.00302808	0.0393702	0.0344046	0.0109296	0.0434824	0.00437369	0.00971095	0.00612273	0.00705469	0.0406883	0.0977156	0.0111867	0.0013037	0.0391604	0.00906461	0.0753005	0.00559048	0.0721196	0.00340726	0.02859577	0.461172	6	96.64251	0.271938	0.315659	0.757109	0.0379021	0.03345246	0.273466	0.636909	1.06543	2.02419	0.4897678	45.57302	503.4609	0.9416136
136050	-56873.61	-56620.85	-252.7565	44.15196	0.121584	0.0909716	0.0834822	2.8206	1.627799	0.0264648	0.03439872	0.0140732	0.0111493	0.00751711	0.0375953	0.0299745	0.0234263	0.00580221	0.00364434	0.0772645	0.0469288	0.0124571	0.000723096	0.0676936	0.0085672	0.0836188	0.0234781	0.0236455	0.0383574	0.00138681	0.0134039	0.00686907	0.013843	0.0316409	0.170191	0.0519476	0.000727337	0.0159674	0.0510064	0.0445398	0.0167595	0.00602722	0.0352407	0.000952539	0.072926	0.0206945	0.0615928	0.070322	0.0231529	0.00584212	0.100164	0.0380999	0.0146019	0.0665877	0.00133658	0.00768091	0.0182903	0.0132332	0.000324863	0.0483126	0.0298314	0.0237051	0.00850055	0.0239748	0.0667334	0.00101205	0.0158626	0.00328724	0.00122331	0.0183889	0.0156939	0.0513918	0.0293409	0.000868141	0.00324998	0.0342299	0.0161502	0.00411228	0.0257554	0.000944616	0.0716202	0.00114852	0.0195019	0.00081417	0.00652037	0.0460626	0.0110232	0.0347881	0.0721802	0.00575102	0.00366148	0.0159263	0.0328432	4.80836e-06	0.0279652	0.00227863	0.00260783	0.0155901	0.0300884	0.00256642	0.0144812	0.021979	0.0826269	0.0015535	0.00737449	0.0540595	0.0161544	0.0138113	0.0372315	0.0250229	0.0556678	0.00896661	0.029891	0.0117803	0.00445478	0.00327902	0.00487103	0.0229802	0.0396826	0.010268	0.00875793	0.0281869	0.0107536	0.00998821	0.00302109	0.0868289	0.068726	0.00506125	0.00175344	0.00484361	0.0656366	0.00040787	0.0414828	0.02168	0.13837	-0.002543412	0.315872	5	89.92196	0.301426	0.275057	0.751535	0.0626771	0.04472414	0.244407	0.608533	1.05712	2.08994	0.3133286	45.80225	510.9591	1.008117
136100	-56880.71	-56637.88	-242.8244	42.12827	0.215798	0.106197	0.0904478	2.72154	1.821986	0.0236993	0.03310825	0.0122006	0.000192377	0.0105256	0.023196	0.045879	0.0395317	0.0162151	0.0183196	0.0141131	0.0281081	0.0289618	0.0147472	0.0167006	0.00989181	0.00175058	0.0253992	0.0185046	0.00946995	0.00445533	0.0176011	0.0135707	0.0192733	0.0241041	0.0256464	0.0529363	0.0149129	0.0270761	0.0401638	0.000503425	0.0304017	0.0226535	0.00133653	0.0146253	0.0511005	0.0479258	0.0723007	0.012019	0.0149618	0.023639	0.00557543	0.0459335	0.0166639	0.0301091	0.0127422	0.0259898	0.00593209	0.0231101	0.0204984	0.0376653	0.0247405	0.00425858	0.0239644	0.0138827	0.10199	0.0155593	0.0166991	0.0613592	0.0852093	0.0743807	0.00622514	0.0507161	0.00170163	0.0172905	0.00202616	0.00768851	0.0150749	0.0022991	0.00362679	0.00273454	0.0441481	0.0801126	0.0202281	0.0590013	0.00821214	0.000210494	0.00661233	0.00994465	0.060426	0.0433785	0.0245569	0.00397608	0.00331188	0.0029762	0.00834371	0.0059052	0.0242517	0.0178712	0.011527	0.00834285	0.0382444	0.00224646	0.0389556	0.0159761	0.0531694	0.00648629	0.0431818	0.00852414	0.0422786	0.00574258	0.0686895	0.00516245	0.0133515	0.00265188	0.0116504	0.032001	0.0448253	0.00393166	0.0377336	0.00325556	0.0139671	0.0112346	0.00303059	0.0183818	0.00886478	0.0195486	0.150184	0.00792506	0.0119077	0.0114951	0.0164216	0.00102778	0.019082	0.0195646	0.00994497	0.007724957	0.3412445	5	98.82899	0.426276	0.333096	0.742191	0.0466399	0.03194944	0.271058	0.634643	1.06482	2.02948	0.3489695	45.76913	525.901	0.9778635
136150	-56894.9	-56622.52	-272.38	42.07254	0.145271	0.0987721	0.0847104	2.73861	1.817994	0.03245144	0.03350497	0.0160644	0.00977318	0.0159016	0.0160581	0.0129139	0.0159794	0.0205088	0.000127713	0.0530949	0.0215692	0.0109471	0.0119363	0.00245698	0.0101975	0.023104	0.0177332	0.00348988	0.0249447	0.0476784	0.113439	0.0109643	0.00818869	0.0348694	0.0408726	0.0152484	0.053683	0.00256766	0.014146	0.0999951	0.00339122	0.00126286	0.0229987	0.0662986	0.0607785	0.0151937	0.036782	0.000513536	0.0795617	0.0223244	0.0426097	0.0658443	0.0081778	0.0366555	0.0486008	0.0119281	0.0394731	0.0240638	0.0455356	0.0445616	0.0310517	0.0503465	0.0416728	0.0339766	0.00673569	0.0152635	0.0155229	0.00876246	0.0153699	0.0270127	0.0173197	0.0116975	0.0137442	0.0043659	0.000658724	0.0158743	0.016224	0.0561888	0.00391214	0.0128643	0.0291684	0.0110156	0.031026	0.0609161	0.00190799	0.00324472	0.0269795	0.00613011	0.0425469	0.012915	0.0677226	0.0261866	0.118119	0.00151664	0.0182608	0.0127284	0.0526434	0.00215257	0.00042747	0.0280534	0.0505583	0.0275062	0.0149561	0.00629742	0.00513782	0.00993125	0.0214697	0.0063622	0.0424852	0.0133592	0.00274369	0.0419715	0.0363058	0.00567548	0.0716272	0.014585	0.00314381	0.0200669	0.0416454	0.0337228	0.0364433	0.0261315	0.202492	0.0826457	0.00788782	0.0147532	0.146697	0.0154681	0.0121403	0.0359384	0.00873758	0.017293	0.0257998	0.0399781	0.00552382	-0.03078824	0.4382031	3	63.15318	0.311563	0.305527	0.755695	0.0498849	0.04223001	0.270536	0.63415	1.06469	2.03063	0.4074149	46.09436	529.4688	1.07557
136200	-56865.4	-56615.26	-250.1416	42.90366	0.135161	0.100418	0.0892877	2.85436	1.820779	0.02506626	0.03583165	0.0123033	0.00408062	0.013498	0.0238036	0.00662307	0.0370935	0.0133866	0.060901	0.0652223	0.00357633	0.0209467	0.0490318	0.0351578	0.0063299	0.00424971	0.00084445	0.0384814	0.0398395	0.0160622	0.0301	0.0134759	0.0145553	0.0318574	0.014715	0.0160566	0.00402436	0.0509718	0.0515932	0.00242613	0.0519155	0.0430262	0.0141777	0.008461	0.0587981	0.00285903	0.0483177	0.0368076	0.0329886	0.017724	0.00226407	0.060573	0.0154761	0.0579275	0.0405908	0.037709	0.00572192	0.0116929	0.014234	0.0465613	0.0320207	0.0253219	0.0328747	0.00817596	0.00452454	0.0147594	0.0177357	0.0145103	0.076109	0.0183144	0.00913997	0.00429631	0.0425605	0.00808731	0.0261378	0.0244376	0.016708	0.0897759	0.0256154	0.0295025	0.000961969	0.0110002	0.0204326	0.00914232	0.00419212	0.0112532	0.0482771	0.00974413	0.00590287	0.0216103	0.0132808	0.0139731	0.106235	0.00483389	0.0144769	0.00657954	0.0232835	0.00165233	0.0245482	0.0332394	0.00169198	0.032907	0.0496701	0.0162255	0.00976049	0.0133607	0.000991431	0.0106298	0.0286316	0.0574539	0.125181	0.00907841	0.0194874	0.0436893	0.00635769	0.0330251	0.00123052	0.00983656	0.00317	0.0307191	0.00390653	0.00397339	0.00117622	0.0118467	0.00957323	0.0489006	0.173399	0.0235647	0.0128459	0.00349753	0.00431356	0.0322034	0.0018018	0.000873139	0.0523431	-0.02611503	0.3223102	3	86.47138	0.348965	0.306002	0.741195	0.051266	0.05056374	0.2709	0.634494	1.06478	2.02982	0.2961952	45.44484	508.33	1.088168
136250	-56862.32	-56620.2	-242.1179	42.99767	0.110871	0.0991411	0.0884431	3.0431	1.989565	0.02408368	0.03157541	0.0102372	0.00115103	0.0196116	0.0132973	0.0265104	0.0137049	0.0245959	0.0577565	0.0211477	0.0327735	0.0266684	0.0166615	0.00188331	0.000388437	0.000871632	0.0178602	0.00454461	0.0672333	0.00518404	0.046118	0.0146714	0.0197021	0.0336524	0.0507047	0.0127531	0.0833009	0.0266316	0.00852857	0.00650912	0.000946108	0.030038	0.00620821	0.0107534	0.0525923	0.0280141	0.00616629	0.0414389	0.000993444	0.00612957	0.00269998	0.0112252	0.0194185	0.0180578	0.0159339	0.00931077	0.0378916	0.00423158	0.0207457	0.0457386	0.0307761	0.0038566	0.0061865	0.0340548	0.013031	0.0016769	0.017046	0.00873683	0.00505776	0.0387333	0.000212177	0.00706852	0.126784	0.0058114	0.0144451	0.0202907	0.0198841	0.0492556	0.000231201	0.0066023	0.000666693	0.0195215	0.012999	0.00656432	0.00835735	0.0267771	0.00258558	0.00286838	0.0148262	0.0024457	0.0480969	0.0171784	0.0530535	0.00779824	0.00516907	0.00921558	0.00505411	4.25411e-05	0.00784994	0.0491729	0.0240887	0.0211432	0.0652965	0.00119406	0.0435696	0.0292185	0.00949687	0.0187405	0.0303031	0.0188162	0.00380839	0.0490949	0.0102603	0.000965821	0.0300203	0.0354676	0.0303957	0.0281052	0.0076589	0.0173566	0.0686002	0.0410925	0.0401799	0.00455571	0.0570322	0.0456357	0.114951	0.00404818	0.00514613	0.115571	0.00178373	0.0383895	0.0112475	0.0166624	0.0741372	0.02342906	0.2947003	4	96.81883	0.252854	0.361022	0.755118	0.0479893	0.04002369	0.292026	0.653899	1.06973	1.98435	0.3181294	45.57856	520.3213	0.9263537
136300	-56908.07	-56625.3	-282.7714	41.97157	0.156344	0.0963396	0.0877072	3.19934	1.800914	0.0375798	0.03822689	0.00952786	0.00258344	0.00928477	0.0134232	0.01419	0.112591	0.0154574	0.000801696	0.04253	0.0280994	0.00628665	0.0168318	0.0283987	0.00596044	0.12719	0.00850786	0.0308218	0.0393928	0.0152838	0.0547461	0.00578926	0.00406544	0.0351203	0.0143803	0.0142409	0.0114619	0.0757017	0.00862641	0.0243471	0.00996717	0.0190606	0.104644	0.0130197	0.0588021	0.000823236	0.00796006	0.0124534	0.0394111	0.0344312	0.0493595	0.00339731	0.0159339	0.0407353	0.0548878	0.00302621	0.0990792	0.0107219	0.0379282	0.0444438	0.0339428	0.114137	0.0332883	0.00345715	0.00563936	0.01773	0.0140381	0.016238	0.0578812	0.00633379	0.0668204	0.0183599	0.00510538	0.0359315	0.0194891	0.00060528	0.0140017	0.0479909	0.0225893	0.0236845	0.060033	0.0117463	0.00215921	0.0368292	0.0600499	0.195269	0.0502722	0.0452294	0.0498599	0.0151275	0.126034	0.0235588	0.0405864	0.0116353	0.00666335	0.006601	0.0249527	0.0767785	0.00645128	0.00675937	0.0116879	0.0240149	0.0208405	0.0194631	0.0138264	0.0198952	0.0574951	0.0313784	0.0315001	0.0766055	0.0343278	0.0212768	0.0182338	0.00249433	0.0172861	0.0562303	0.0289839	0.0171646	0.00557201	0.0513959	0.00606272	0.109356	0.0218962	0.034931	0.122065	0.0294876	0.0613274	0.00293672	0.0069918	0.105941	0.0489377	0.00377879	0.0366303	0.035266	0.0258456	-0.01857063	0.4144163	5	70.07316	0.336413	0.261424	0.750058	0.05336	0.03640705	0.268293	0.632023	1.0641	2.03558	0.3958457	45.69762	508.7175	1.046914
136350	-56874.21	-56636.19	-238.0195	41.25501	0.122961	0.0966027	0.0838641	3.17976	1.616367	0.02335895	0.03422206	0.0116935	0.0257848	0.00773244	0.0541562	0.00421802	0.0010666	0.0100341	0.00886895	0.00644539	0.0477347	0.0377162	0.023477	0.00758538	0.0411909	0.0269824	0.00382561	0.00778675	0.00207862	0.0221138	0.0320291	0.00470357	0.0108638	0.0375578	0.00130765	0.0157106	0.0590236	0.00758541	0.0542641	0.00123676	0.0136147	0.00273969	0.0571072	0.0267191	0.048808	0.0658065	0.0318912	0.00909947	0.0193741	0.00108939	0.00462969	0.0855392	0.0189418	0.0232879	0.0311439	0.000912027	0.0434811	0.0247648	0.00165892	0.0406383	0.0296938	0.0477887	0.0116657	0.0311959	0.00527825	0.00635177	0.0180459	0.00134421	0.0300037	0.0158379	0.0248982	0.00531767	0.0176148	0.000340698	0.0246964	0.00477903	0.0198237	0.0712977	0.0601037	0.0544504	0.000267894	0.0123048	0.0129429	0.0997961	0.000970094	0.117503	0.00412294	0.0504844	0.00452138	0.0238063	0.0157214	0.0192113	0.00758499	0.00123626	0.0489348	0.0570474	0.0204925	0.0482558	0.00309918	0.000821319	0.00451929	0.0562556	0.0119852	0.00253244	0.000549725	0.000839909	0.0360035	0.023617	0.0114973	0.00401126	0.0184232	0.00974721	0.072792	0.0292574	0.000820804	0.0201397	0.0162406	0.0158246	0.02775	0.0448529	0.0356738	0.00183998	0.030733	0.0452599	0.00906057	0.00783063	0.0172295	0.0149532	0.00171316	0.0146031	0.0538784	0.00303687	0.00109932	0.0355543	0.0581193	0.02960332	0.356449	6	73.95823	0.301136	0.337509	0.758115	0.0493337	0.03863938	0.242752	0.606845	1.05658	2.09382	0.3860523	45.38216	505.6733	0.9233179
136400	-56890.77	-56635.1	-255.6746	42.91211	0.114809	0.0865729	0.0901317	2.81764	1.441522	0.02381513	0.03732806	0.0118835	0.00868353	0.0558966	0.00868215	0.0322996	0.0485181	0.0310771	0.0454524	0.0260136	0.0399529	0.0209737	0.0886721	0.025057	0.0345255	0.00961064	0.0638081	0.0202352	0.017138	0.0504172	0.0435328	0.0153488	0.00625642	0.0378315	0.0294212	0.0325538	0.0290907	0.0433938	5.32871e-05	0.00893518	0.0161607	0.0253525	0.0428914	0.0103021	0.0587636	0.0852227	0.0500066	0.0207654	0.00333366	0.000840558	0.0229455	0.00298422	0.0241746	0.0328707	0.0310761	0.0025241	8.6142e-05	0.002813	0.0395332	0.0448553	0.0420606	0.0127095	0.00831117	0.0531201	0.0552116	0.00842401	0.0165338	0.115719	0.018706	0.0777538	0.0391921	0.0054495	0.00332367	0.002055	0.0457154	0.0234762	0.0205416	0.0214566	0.0342361	0.0307135	0.00698456	0.0311689	0.00675494	0.00789568	0.06287	0.00216879	0.00253513	0.00140126	0.0139262	0.0151216	0.00871459	0.0283649	0.00374751	0.0140503	0.0554948	0.0201095	0.170475	0.0146928	0.0284711	0.00482165	0.0604662	0.0357736	0.0561409	0.0121493	0.00970416	0.0216554	0.00733491	0.022276	0.0270612	0.00829699	0.020739	0.0121343	0.0849137	0.000936542	0.00572623	0.0467813	0.00454228	0.000572568	0.0271237	0.0380369	0.0305528	0.0102737	0.014605	0.0139136	0.0124098	0.0173976	0.0950662	0.00197967	0.00125207	0.0548836	0.0484134	0.0181207	0.028681	0.000150191	0.00425496	0.001356067	0.3998566	6	87.82795	0.287947	0.307352	0.754506	0.0409707	0.03157008	0.216146	0.578524	1.04679	2.15854	0.4012126	45.56592	503.1255	0.9966201
