Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha_morpho	clock_morpho	clock_rates	diversification	extinction_rate	num_samp_anc	origin_time	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	turnover
24350	-57111.22	-56496.32	-614.8997	0.134619	0.139174	0.401956	2.77407	2.059244	0.02557055	0.01630362	0.03871433	0.30118	3	59.36668	0.286987	0.370173	0.848302	0.0450005	0.03130571	0.300246	0.661169	1.0714	1.96718	0.3398943	0.8860989
24400	-57112.11	-56502.17	-609.9397	0.140236	0.1272	0.384228	2.54934	1.595953	0.02579559	0.01681615	0.001322883	0.3021474	4	61.95168	0.290871	0.340869	0.831252	0.0454841	0.03463542	0.239772	0.603786	1.05559	2.10085	0.3034703	0.9956408
24450	-57126.57	-56509.98	-616.5967	0.131522	0.1563	0.39825	3.80818	2.122333	0.02400702	0.01533813	0.03297161	0.3942648	3	56.01391	0.319956	0.370162	0.845298	0.0664712	0.02843399	0.307453	0.667422	1.07277	1.95236	0.4272364	0.9228258
24500	-57118.72	-56506.47	-612.2517	0.12537	0.133494	0.368695	2.82605	1.767238	0.02510718	0.01722088	0.03119977	0.3750041	4	64.95773	0.252187	0.356013	0.835951	0.037652	0.0311064	0.263813	0.627736	1.0629	2.04555	0.4062039	0.9231918
24550	-57106.12	-56495.33	-610.7872	0.12691	0.120861	0.457186	2.90589	2.097993	0.02689193	0.01780538	-0.01682756	0.4353543	3	57.09432	0.309085	0.34872	0.857085	0.0560086	0.03735313	0.304698	0.665045	1.07226	1.958	0.4185268	1.040207
24600	-57092.98	-56480.48	-612.5097	0.122193	0.128192	0.440156	2.53825	1.754894	0.02626795	0.01806967	-0.05246345	0.4187797	3	59.39788	0.294052	0.379381	0.8543	0.0612786	0.02661435	0.262151	0.626132	1.06244	2.04927	0.3663163	1.143219
24650	-57100.58	-56485.45	-615.1302	0.130164	0.117542	0.421557	3.27172	1.64278	0.02610999	0.01634916	0.0116365	0.3023046	3	60.37934	0.306142	0.344041	0.855954	0.0517104	0.04236969	0.24656	0.610717	1.05781	2.08491	0.3139411	0.9629341
24700	-57105.94	-56495.44	-610.4991	0.122695	0.12852	0.368396	3.00327	1.842948	0.02539596	0.01746114	-0.008610055	0.4110521	3	59.8046	0.284896	0.36826	0.853068	0.0478073	0.0249838	0.273778	0.637202	1.06551	2.02351	0.402442	1.021395
24750	-57104.82	-56498.62	-606.2088	0.1447	0.143947	0.467769	3.40347	1.699083	0.02936703	0.0163398	0.00899177	0.3559181	4	58.05882	0.285738	0.417003	0.864497	0.0571696	0.02746632	0.254504	0.618656	1.06025	2.06659	0.3649099	0.9753589
24800	-57121.33	-56512.18	-609.1513	0.127436	0.133653	0.393537	2.48459	1.652044	0.02820663	0.01735489	0.001767504	0.4589215	4	61.66556	0.248784	0.38523	0.840969	0.0586123	0.02772643	0.247884	0.612052	1.05823	2.08183	0.460689	0.9961633
24850	-57112.31	-56507.59	-604.722	0.13308	0.150757	0.446675	2.71935	1.86945	0.02493834	0.01662412	0.006122963	0.3881893	3	56.12841	0.304975	0.373422	0.846928	0.0457998	0.0297358	0.277177	0.640372	1.06635	2.0161	0.3943123	0.9844718
24900	-57122.56	-56514.32	-608.2383	0.127288	0.11865	0.470513	2.55303	1.628884	0.02819258	0.01838845	0.005417086	0.4667739	3	64.03591	0.312937	0.327498	0.84236	0.0357319	0.02275774	0.244563	0.608692	1.05717	2.08957	0.472191	0.9885278
24950	-57100.69	-56503.66	-597.0329	0.126023	0.127895	0.405226	2.20568	1.713094	0.02913139	0.01822391	0.002668346	0.4625058	3	57.54658	0.30101	0.333907	0.855322	0.0404285	0.02779	0.256445	0.620569	1.06082	2.06217	0.4651741	0.9942638
25000	-57110.1	-56505.14	-604.9611	0.1275	0.124327	0.39568	2.19368	1.76109	0.02558045	0.01815697	-0.02379136	0.3725723	4	61.49173	0.33207	0.390953	0.84591	0.0519259	0.02974951	0.262987	0.626939	1.06268	2.0474	0.348781	1.068213
25050	-57107.87	-56496.6	-611.2781	0.114734	0.121113	0.406069	2.76353	1.636588	0.02897932	0.01751385	0.005365305	0.3102637	3	64.0867	0.293642	0.301531	0.864473	0.0445183	0.03933517	0.245672	0.609818	1.05753	2.08698	0.3156291	0.9830012
25100	-57102.62	-56498.76	-603.8599	0.130149	0.132173	0.449489	2.09045	1.666769	0.03161595	0.01822804	-0.00240248	0.4424475	4	55.34514	0.333122	0.367105	0.860995	0.0394891	0.03539947	0.249974	0.61415	1.05888	2.077	0.440045	1.00546
25150	-57106.44	-56495.77	-610.668	0.119464	0.132559	0.465468	2.18675	1.635412	0.02963177	0.01662806	0.007188838	0.3633941	3	59.70971	0.283356	0.379482	0.839977	0.0340763	0.03148101	0.245503	0.609647	1.05747	2.08738	0.3705829	0.9806013
25200	-57092.05	-56484.54	-607.5148	0.125619	0.139202	0.4109	3.07215	1.926916	0.02637193	0.01610467	0.01457233	0.4089977	3	58.01191	0.318533	0.376815	0.851683	0.03843	0.0309405	0.284392	0.64701	1.06805	2.00055	0.4235701	0.9655964
25250	-57097.89	-56493.88	-604.0166	0.123875	0.125438	0.426814	2.56912	1.815168	0.02728924	0.0170367	0.0114004	0.2697895	4	55.13343	0.252653	0.368878	0.862089	0.0559357	0.03748039	0.270166	0.6338	1.06459	2.03144	0.2811899	0.9594566
25300	-57099.14	-56493.02	-606.1235	0.129822	0.133077	0.442816	2.53663	1.675604	0.02724229	0.01686237	0.008530486	0.4168171	3	61.57162	0.291989	0.393818	0.853162	0.042395	0.02877627	0.25122	0.615396	1.05926	2.07412	0.4253476	0.9799447
25350	-57114.86	-56505.35	-609.5153	0.122914	0.120096	0.495624	2.65312	1.714648	0.02645723	0.01729764	0.01818969	0.3973072	3	56.34397	0.261681	0.343049	0.856921	0.0391746	0.0266079	0.256659	0.620779	1.06088	2.06168	0.4154969	0.9562218
25400	-57093.71	-56488.16	-605.5522	0.127778	0.162872	0.455677	2.7771	1.961043	0.02804444	0.01661015	-0.006204197	0.3782248	3	58.98365	0.311301	0.409214	0.855275	0.0386712	0.03906653	0.28858	0.650806	1.06898	1.99163	0.3720206	1.016677
25450	-57114.74	-56505.52	-609.2176	0.133716	0.140185	0.462211	3.10419	1.346696	0.02868617	0.01560814	0.006597641	0.4264901	3	58.93938	0.265979	0.38281	0.850002	0.052587	0.03123832	0.20064	0.560877	1.03999	2.19849	0.4330877	0.984766
25500	-57110.18	-56498.11	-612.0714	0.144689	0.127582	0.458888	3.54638	1.926133	0.02726845	0.01544656	-0.01980208	0.602538	3	62.89705	0.318043	0.346947	0.854335	0.0502697	0.0195095	0.284295	0.646922	1.06803	2.00076	0.582736	1.033981
25550	-57106.75	-56493.55	-613.2033	0.126257	0.123942	0.463356	2.74535	1.776642	0.02428629	0.01607829	-0.02619393	0.5153876	3	64.62717	0.266674	0.350784	0.852232	0.0612589	0.0247031	0.265072	0.628946	1.06325	2.04274	0.4891936	1.053545
25600	-57107.2	-56490.89	-616.3093	0.129611	0.117858	0.437864	2.43743	1.729203	0.02604024	0.01638214	0.02116267	0.2292235	3	64.86191	0.251452	0.3569	0.844382	0.040239	0.03622027	0.258659	0.622738	1.06146	2.05714	0.2503862	0.9154799
25650	-57119.28	-56511.03	-608.2446	0.112574	0.125265	0.426727	2.75212	2.435955	0.02767554	0.01759389	-0.002205404	0.4612363	3	58.60557	0.245146	0.336183	0.83751	0.0570515	0.02291763	0.340299	0.694588	1.07786	1.88725	0.4590309	1.004804
25700	-57102.16	-56497.73	-604.4285	0.127758	0.135639	0.441048	2.79586	1.906327	0.02976274	0.01664447	-0.0003836469	0.3872343	3	58.36725	0.286456	0.335027	0.855571	0.0507907	0.03213359	0.28183	0.644668	1.06746	2.00604	0.3868506	1.000992
25750	-57101.12	-56502.31	-598.8157	0.120513	0.164461	0.45234	2.63418	2.003139	0.02966138	0.017461	-0.002339489	0.2814804	4	60.19112	0.321796	0.411103	0.859876	0.0336414	0.03925977	0.293649	0.655347	1.07007	1.98094	0.2791409	1.008381
25800	-57108.38	-56503.18	-605.1967	0.139811	0.130061	0.396878	2.22615	1.628883	0.02732371	0.01864542	0.02145293	0.2129872	4	60.66478	0.33224	0.375963	0.846831	0.0498347	0.04635596	0.244563	0.608692	1.05717	2.08957	0.2344401	0.9084929
25850	-57100.84	-56496.92	-603.9178	0.124351	0.122543	0.569634	2.34262	1.748807	0.02710093	0.01811594	0.0108577	0.2365627	3	61.40062	0.336438	0.338623	0.872834	0.0392577	0.03711611	0.261328	0.625335	1.06222	2.05112	0.2474204	0.9561164
25900	-57103.28	-56498.68	-604.5974	0.136095	0.121955	0.413625	2.7232	1.952612	0.02605686	0.01653785	-0.02324605	0.3497333	4	59.36998	0.353293	0.362385	0.863942	0.0394742	0.03254012	0.287552	0.649878	1.06876	1.99381	0.3264873	1.0712
25950	-57099.12	-56496.06	-603.0644	0.133062	0.134262	0.424289	3.25469	1.474466	0.03184624	0.01666081	0.008695285	0.3511322	4	64.21301	0.291565	0.363798	0.862027	0.0408938	0.0292504	0.221351	0.58425	1.04889	2.14551	0.3598274	0.9758348
26000	-57101.21	-56495.78	-605.4276	0.153412	0.144847	0.500143	2.20192	1.592588	0.02841911	0.01633691	-0.01726497	0.2982056	3	56.93338	0.340412	0.365063	0.842324	0.0373308	0.03547711	0.239277	0.603276	1.05543	2.10202	0.2809407	1.061454
26050	-57119.02	-56508.95	-610.069	0.128521	0.128918	0.443855	3.29878	1.877877	0.02712799	0.01632782	0.01480929	0.4229188	4	61.79847	0.318211	0.353254	0.844104	0.0386765	0.02786597	0.278248	0.641366	1.06661	2.01378	0.4377281	0.9661678
26100	-57104.5	-56495.39	-609.1034	0.128637	0.131513	0.444784	3.03434	1.608322	0.02735706	0.01582397	0.0008331389	0.3733184	4	62.98598	0.295303	0.370087	0.842914	0.0508349	0.03086187	0.241581	0.605647	1.0562	2.09657	0.3741516	0.9977733
26150	-57100.59	-56492.14	-608.4495	0.133689	0.127103	0.428148	2.38011	1.634804	0.03041945	0.01647074	0.01773254	0.3209941	3	61.75707	0.277848	0.371792	0.860533	0.0460437	0.02733355	0.245416	0.609558	1.05745	2.08758	0.3387266	0.9476494
26200	-57111	-56499.68	-611.3181	0.132776	0.135564	0.411929	2.66831	1.569047	0.02754338	0.01638338	0.02332423	0.4135621	3	63.2366	0.287036	0.343371	0.828576	0.0563993	0.02336419	0.235794	0.59966	1.05423	2.11031	0.4368863	0.9466126
26250	-57104.39	-56492.63	-611.7658	0.125815	0.122693	0.4046	3.58667	2.003303	0.0262131	0.01675806	-0.002102923	0.2828238	4	60.27079	0.267905	0.319179	0.861755	0.0661924	0.03739477	0.293669	0.655364	1.07007	1.98089	0.2807209	1.007491
26300	-57117.74	-56507.49	-610.2515	0.127323	0.12192	0.471598	2.81203	1.984821	0.0267105	0.01685031	0.004751118	0.3710689	3	56.43549	0.322959	0.356597	0.834773	0.0480483	0.02589656	0.291456	0.65339	1.06961	1.98555	0.37582	0.987358
26350	-57101.83	-56495.82	-606.0132	0.132248	0.131495	0.417352	3.3406	1.476749	0.02720123	0.01687248	-0.0005014593	0.4061697	3	60.08709	0.288769	0.390131	0.851198	0.0744105	0.0252938	0.221708	0.58464	1.04903	2.14463	0.4056683	1.001236
26400	-57099.27	-56493.52	-605.7501	0.138646	0.150132	0.446774	2.81187	1.81908	0.02736073	0.01682407	-0.02049118	0.4186294	3	60.44234	0.314408	0.387994	0.857037	0.0479267	0.02927288	0.270678	0.634284	1.06473	2.03031	0.3981382	1.051468
26450	-57106.13	-56502.34	-603.7956	0.136827	0.132813	0.390116	3.30227	1.745157	0.02939995	0.01646688	-0.004850095	0.2885304	3	61.16128	0.319196	0.31993	0.8556	0.0577555	0.04435076	0.260833	0.624855	1.06208	2.05224	0.2836804	1.017097
26500	-57127.44	-56524.46	-602.9811	0.116273	0.133888	0.378096	2.67131	1.766233	0.02792047	0.01705569	-0.01927743	0.3876493	6	57.3606	0.281339	0.394463	0.819475	0.0452707	0.02214207	0.263678	0.627606	1.06287	2.04585	0.3683719	1.052331
26550	-57108.71	-56502.22	-606.4845	0.141934	0.148023	0.484496	2.87097	1.739965	0.02935166	0.017075	0.01697893	0.3438744	4	55.55705	0.338199	0.331906	0.86715	0.0558643	0.03143581	0.260127	0.624169	1.06188	2.05383	0.3608534	0.9529478
26600	-57109.61	-56501.93	-607.6872	0.129104	0.133783	0.426766	3.09558	1.728438	0.02855946	0.01736201	-0.004453388	0.2530431	3	58.32708	0.313177	0.335046	0.86207	0.0614538	0.0391486	0.258554	0.622635	1.06143	2.05738	0.2485898	1.017915
26650	-57117.5	-56506.13	-611.3683	0.143196	0.132213	0.440161	2.63974	1.821683	0.02849044	0.01767115	0.01451657	0.2837268	3	63.53352	0.357183	0.346966	0.867597	0.0509253	0.02708947	0.271018	0.634605	1.06481	2.02956	0.2982433	0.9513264
26700	-57112.65	-56505.14	-607.5149	0.129247	0.110855	0.398072	2.18651	1.796304	0.02662626	0.01831663	0.04092659	0.3920608	3	63.87544	0.279097	0.366919	0.846015	0.0440029	0.02448568	0.267685	0.631444	1.06394	2.03693	0.4329874	0.9054786
26750	-57110.45	-56500.78	-609.6694	0.134243	0.125193	0.433477	2.7437	1.57008	0.02694644	0.01768758	-0.02208741	0.4332805	3	56.24729	0.301312	0.363681	0.85705	0.0399853	0.02430106	0.235948	0.59982	1.05429	2.10995	0.411193	1.053715
26800	-57114	-56514.57	-599.421	0.10952	0.132284	0.419908	2.15233	1.749212	0.02905967	0.01899104	0.005656367	0.3731457	5	64.39949	0.219985	0.355905	0.857614	0.0407494	0.02779244	0.261383	0.625388	1.06223	2.051	0.3788021	0.9850677
26850	-57114.71	-56499.78	-614.9287	0.130122	0.123159	0.45693	2.79685	1.908089	0.02686717	0.01742499	-0.03537233	0.3440186	3	57.81863	0.25326	0.29543	0.849204	0.0469562	0.02538625	0.282051	0.64487	1.06751	2.00557	0.3086463	1.114605
26900	-57123.46	-56516.15	-607.3108	0.12204	0.148557	0.476314	3.15315	2.199746	0.02458796	0.01799228	0.006561426	0.3455904	3	61.74804	0.236588	0.409042	0.858262	0.0576656	0.02699843	0.316007	0.674702	1.07427	1.93502	0.3521519	0.9813676
26950	-57114.28	-56504.48	-609.7959	0.118374	0.139471	0.446991	2.93481	2.271394	0.02772846	0.01691754	-0.004288304	0.3114579	3	63.0483	0.297538	0.388948	0.842045	0.054054	0.03312068	0.323653	0.681084	1.0755	1.91976	0.3071696	1.013961
27000	-57117.01	-56506.44	-610.57	0.124015	0.129044	0.37689	3.15774	1.683297	0.02650115	0.0176406	-0.002388262	0.3331243	3	64.60417	0.289212	0.352708	0.842956	0.0610351	0.02723947	0.2523	0.616472	1.05959	2.07164	0.330736	1.007221
27050	-57114.49	-56509.47	-605.0196	0.116561	0.111381	0.402741	2.55867	1.452169	0.02620968	0.01769676	-0.001265837	0.3802303	3	56.47206	0.247535	0.338885	0.860189	0.0512316	0.03621783	0.217838	0.580396	1.04748	2.15428	0.3789644	1.00334
27100	-57119.52	-56513.38	-606.1384	0.127241	0.139672	0.431224	2.63223	1.95008	0.02650975	0.01688342	0.001761605	0.4046777	3	57.61232	0.315235	0.391884	0.842749	0.0399268	0.02067539	0.287242	0.649598	1.06869	1.99447	0.4064393	0.9956658
27150	-57130.15	-56526.53	-603.6151	0.131458	0.126832	0.39277	2.52511	2.183719	0.02759837	0.01773722	0.02536157	0.2763618	4	64.25063	0.331133	0.356453	0.816205	0.0421564	0.03368145	0.314261	0.673229	1.07397	1.93854	0.3017233	0.9159443
27200	-57131.03	-56527.1	-603.9356	0.11389	0.11063	0.484772	2.96565	1.676621	0.03124392	0.01711143	0.004005963	0.3475155	5	60.73033	0.243177	0.288451	0.858783	0.0575168	0.02401969	0.251363	0.615538	1.05931	2.07379	0.3515215	0.9886039
27250	-57111.58	-56512.81	-598.7687	0.126486	0.157899	0.458579	2.87623	1.643019	0.02778848	0.01668297	0.01825831	0.3349076	4	55.88014	0.287086	0.404709	0.831423	0.0543929	0.03904222	0.246595	0.610751	1.05782	2.08483	0.3531659	0.9483011
27300	-57111.84	-56508.86	-602.9818	0.132226	0.135525	0.411509	2.90528	1.812293	0.02802411	0.01675827	-0.01345181	0.3377341	4	58.05002	0.334968	0.365009	0.86271	0.0519416	0.03196015	0.26979	0.633444	1.0645	2.03227	0.3242823	1.041482
27350	-57109.73	-56513.31	-596.4157	0.127894	0.117874	0.383297	2.4642	1.605021	0.0295144	0.01751509	-0.002886011	0.3866617	7	56.20513	0.24869	0.355875	0.839773	0.0403908	0.03232091	0.2411	0.605152	1.05604	2.09771	0.3837757	1.00752
27400	-57111.74	-56510.18	-601.5562	0.119557	0.1149	0.396001	2.58903	1.630486	0.02662878	0.01774498	0.01370629	0.3684628	6	55.02525	0.228925	0.347917	0.840844	0.0470036	0.02697586	0.244794	0.608927	1.05725	2.08903	0.3821691	0.9641355
27450	-57116.7	-56508.07	-608.6327	0.135364	0.123385	0.518092	2.74845	1.758354	0.0291884	0.01866029	-0.007562945	0.3040199	4	55.24717	0.305298	0.367197	0.840587	0.0471183	0.05078278	0.262618	0.626584	1.06257	2.04822	0.296457	1.025511
27500	-57102.97	-56487.04	-615.9279	0.131005	0.120015	0.398662	2.06118	1.647022	0.02550043	0.01836337	0.008364861	0.3730597	3	58.67546	0.294251	0.365562	0.848545	0.0415043	0.02758692	0.247167	0.61133	1.058	2.0835	0.3814245	0.9780694
27550	-57115.43	-56495.85	-619.5744	0.134023	0.118459	0.447967	2.37964	1.789106	0.02946382	0.01657468	-0.01292421	0.3531265	3	55.65903	0.337843	0.314007	0.843578	0.0406899	0.0400247	0.266731	0.630534	1.06369	2.03904	0.3402023	1.03799
27600	-57120.52	-56507.04	-613.4874	0.121873	0.133524	0.383578	2.50465	1.428993	0.02648662	0.01639214	0.02565121	0.3815026	3	55.54721	0.302392	0.357735	0.84316	0.0448107	0.02735782	0.214142	0.576294	1.04596	2.1636	0.4071538	0.9369987
27650	-57120.8	-56500.12	-620.6806	0.112613	0.133742	0.419249	3.593	1.966708	0.02308787	0.01631475	0.001883071	0.3412909	3	58.55403	0.223852	0.344612	0.843539	0.0685832	0.03858237	0.289268	0.651426	1.06913	1.99017	0.343174	0.9945128
27700	-57112.54	-56501.32	-611.2226	0.118122	0.123337	0.372455	2.45614	1.658141	0.02457658	0.01754668	0.006326696	0.3139942	3	62.61189	0.245416	0.29904	0.833347	0.0443394	0.04373212	0.248751	0.612924	1.0585	2.07982	0.3203209	0.9802489
27750	-57116.35	-56503.96	-612.3926	0.131821	0.132166	0.396869	2.56052	2.036979	0.02519265	0.01743154	0.03476844	0.2676836	4	59.50325	0.264618	0.356595	0.841981	0.043445	0.03627095	0.297649	0.658889	1.07089	1.97257	0.302452	0.8850448
27800	-57102.65	-56496.31	-606.346	0.133232	0.128266	0.409763	2.63566	1.948466	0.02696646	0.01756039	0.02643979	0.3396573	4	58.9079	0.299451	0.33923	0.844176	0.065484	0.0277286	0.287044	0.649419	1.06864	1.99489	0.3660971	0.9277793
27850	-57107.22	-56495.28	-611.9409	0.130423	0.141271	0.463706	2.55474	1.773943	0.02739179	0.01833435	-0.003470677	0.3800434	3	64.80448	0.313704	0.382114	0.853374	0.0424201	0.03577282	0.264711	0.6286	1.06315	2.04354	0.3765727	1.009216
27900	-57109.74	-56498.38	-611.3547	0.124174	0.107878	0.399252	2.19086	1.558837	0.02272731	0.01831304	-0.004534445	0.3794157	3	55.24932	0.299345	0.291114	0.856521	0.0356379	0.03243764	0.23427	0.598066	1.0537	2.11397	0.3748812	1.012096
27950	-57099.99	-56488.96	-611.0299	0.130991	0.117974	0.423495	2.44324	1.908681	0.02628281	0.0171215	-0.01321879	0.3164316	3	61.8441	0.34313	0.336443	0.850083	0.0292629	0.03494855	0.282125	0.644938	1.06753	2.00541	0.3032128	1.043596
28000	-57104.76	-56498.96	-605.7995	0.129041	0.122625	0.434676	2.73368	1.797208	0.02972667	0.01665894	0.008122137	0.5165446	3	60.90358	0.286174	0.371285	0.848122	0.0571394	0.02140492	0.267804	0.631558	1.06398	2.03666	0.5246667	0.9845194
28050	-57100.73	-56486.81	-613.9252	0.126019	0.1268	0.408753	2.40424	1.796112	0.02600769	0.01720875	-0.03256972	0.7229404	3	56.23809	0.254215	0.345332	0.852825	0.0453915	0.01851895	0.267659	0.63142	1.06394	2.03698	0.6903707	1.047177
28100	-57095.87	-56488.85	-607.0205	0.130745	0.124945	0.370578	2.82786	1.701103	0.02844269	0.01760078	0.003047151	0.6193152	3	57.9329	0.29712	0.325652	0.842357	0.0530364	0.02222816	0.254785	0.618933	1.06033	2.06595	0.6223624	0.9951039
28150	-57106.4	-56490.69	-615.7099	0.139817	0.125073	0.471741	2.98464	2.003805	0.02315174	0.01710514	0.04760882	0.2588989	4	62.50768	0.329853	0.334576	0.846386	0.0495839	0.04094263	0.293728	0.655418	1.07008	1.98077	0.3065077	0.8446734
28200	-57109.18	-56503.09	-606.0909	0.11877	0.132401	0.433995	3.18587	1.477683	0.02687302	0.01656653	0.01123683	0.2556217	3	61.34621	0.2586	0.342558	0.840046	0.049265	0.03052042	0.221854	0.584799	1.04908	2.14426	0.2668586	0.9578922
28250	-57096.58	-56485.53	-611.0528	0.134499	0.129572	0.420961	2.63456	1.694518	0.02708158	0.0165538	0.004552418	0.4524423	3	60.59773	0.287642	0.357925	0.844206	0.0545924	0.03484845	0.253869	0.618028	1.06006	2.06804	0.4569947	0.9900384
28300	-57105.56	-56487.93	-617.621	0.124955	0.140138	0.432305	3.67621	1.569194	0.02595631	0.01565398	-0.02064043	0.4073968	3	63.75677	0.250237	0.395152	0.855913	0.0537905	0.03131628	0.235816	0.599683	1.05424	2.11026	0.3867564	1.053368
28350	-57104.28	-56481.74	-622.5398	0.123566	0.127	0.406022	2.65881	1.77702	0.02354452	0.01676229	-0.008336915	0.3190001	3	58.37915	0.272126	0.340572	0.845045	0.0498772	0.01882026	0.265122	0.628994	1.06326	2.04262	0.3106632	1.026836
28400	-57111.99	-56497.17	-614.8187	0.132872	0.129929	0.458373	3.07371	1.618117	0.02738684	0.01629049	0.001801708	0.4018756	3	61.38562	0.295819	0.353504	0.857382	0.0554535	0.02946538	0.243006	0.607105	1.05667	2.09322	0.4036773	0.9955368
28450	-57130.92	-56518.51	-612.4097	0.144035	0.128618	0.448843	3.61586	1.824465	0.02414539	0.01680096	0.01841831	0.4062813	4	57.95181	0.305858	0.371112	0.855822	0.056019	0.03065172	0.271381	0.634948	1.06491	2.02877	0.4246996	0.9566322
28500	-57104.25	-56500.94	-603.3035	0.147234	0.129446	0.390635	2.9545	1.704998	0.02916417	0.01650072	-0.006380543	0.4717738	3	61.63228	0.331749	0.372769	0.850795	0.0628414	0.02535585	0.255325	0.619467	1.06049	2.06472	0.4653933	1.01371
28550	-57105.94	-56504.81	-601.1267	0.130198	0.14977	0.430941	2.58892	1.429012	0.02820985	0.0178328	0.02621573	0.3089705	4	58.72736	0.299365	0.399775	0.842327	0.0473155	0.04031789	0.214145	0.576297	1.04597	2.16359	0.3351863	0.9217876
28600	-57101.87	-56498.42	-603.4586	0.120887	0.122735	0.412394	2.247	1.665502	0.02886834	0.01949236	0.03555505	0.2880526	4	58.59097	0.260371	0.35934	0.848602	0.0498968	0.03931213	0.249794	0.613971	1.05882	2.07741	0.3236076	0.8901291
28650	-57100.63	-56504	-596.6285	0.131332	0.129429	0.350524	2.16922	1.606004	0.02960517	0.01874536	-0.02419503	0.4786237	4	59.46303	0.297423	0.374942	0.83857	0.0498085	0.03047966	0.241243	0.6053	1.05608	2.09737	0.4544286	1.053243
28700	-57103	-56507.77	-595.2272	0.138709	0.139476	0.353721	2.73799	1.591376	0.02908478	0.01931103	0.01317061	0.3423005	4	58.64038	0.366059	0.391612	0.859697	0.0642917	0.03657587	0.239099	0.603092	1.05537	2.10244	0.3554711	0.9629489
28750	-57105.58	-56505.13	-600.4526	0.133636	0.180354	0.446142	2.85149	1.913677	0.03004792	0.01623447	-0.006777562	0.3440373	3	62.2111	0.304522	0.443388	0.837987	0.0460897	0.03494164	0.282748	0.645509	1.06767	2.00407	0.3372597	1.020096
28800	-57114.03	-56511.37	-602.6537	0.134572	0.127178	0.507332	3.03238	1.790426	0.02846036	0.01711618	0.03493557	0.3355478	3	60.29362	0.284309	0.362269	0.849981	0.0409723	0.0397347	0.266906	0.630702	1.06374	2.03865	0.3704834	0.9057027
28850	-57098.14	-56492.6	-605.5383	0.118941	0.127457	0.414958	2.25974	1.764293	0.0270041	0.01852384	0.003676366	0.391677	5	56.60108	0.282887	0.33911	0.848268	0.0367892	0.04030481	0.263418	0.627355	1.06279	2.04643	0.3953534	0.9907011
28900	-57110.4	-56501.92	-608.4841	0.138591	0.128805	0.451581	3.15089	1.68146	0.02752182	0.01578967	-0.01864281	0.2922189	3	63.50257	0.281841	0.3329	0.842655	0.0486806	0.04405403	0.252043	0.616215	1.05951	2.07223	0.2735761	1.068145
28950	-57114.65	-56502.32	-612.3333	0.129721	0.14476	0.41995	2.52169	1.747998	0.02630843	0.01675058	0.002329618	0.441287	3	59.50605	0.331102	0.333651	0.851875	0.0373735	0.02198578	0.261218	0.625229	1.06218	2.05137	0.4436166	0.9947486
29000	-57108.01	-56499.05	-608.9629	0.126138	0.136324	0.479949	2.34164	1.770134	0.02622446	0.01744688	-0.01626669	0.2563539	4	58.31123	0.362113	0.37451	0.854781	0.0475509	0.04360684	0.264202	0.62811	1.06301	2.04468	0.2400872	1.067753
29050	-57102.72	-56493.25	-609.4624	0.12729	0.146643	0.43788	2.80729	1.478672	0.02710472	0.01661942	0.01995086	0.3570799	3	61.46865	0.305075	0.383118	0.850127	0.0554386	0.03423578	0.222009	0.584967	1.04914	2.14388	0.3770308	0.9470843
29100	-57115.17	-56501.92	-613.2565	0.131117	0.138535	0.398855	3.58176	1.835239	0.02505943	0.01668335	-0.03128058	0.4629185	3	63.14207	0.289863	0.371667	0.848538	0.0630404	0.03602338	0.272781	0.636266	1.06526	2.02569	0.4316379	1.072469
29150	-57102.82	-56494.17	-608.6471	0.119869	0.134565	0.461756	2.39517	2.001395	0.02672958	0.01647036	-0.001845091	0.2722189	3	58.14831	0.286245	0.336054	0.849999	0.04253	0.03170324	0.293441	0.655162	1.07002	1.98137	0.2703738	1.006824
29200	-57108.31	-56501.79	-606.522	0.128064	0.14387	0.430277	2.36223	1.577607	0.02605691	0.01738103	-0.0160716	0.3134344	3	63.83539	0.336	0.407923	0.852812	0.0411555	0.03530702	0.237066	0.600984	1.05467	2.10728	0.2973628	1.054047
29250	-57118.47	-56512.34	-606.129	0.123038	0.125439	0.435095	2.28326	1.644806	0.02710318	0.01802857	-0.0005910952	0.339906	4	59.38403	0.250745	0.333141	0.854847	0.0385401	0.04119379	0.24685	0.61101	1.0579	2.08424	0.3393149	1.001742
29300	-57103.35	-56503.55	-599.7941	0.140793	0.127135	0.480775	2.4095	1.70998	0.02901689	0.01863433	-0.005392781	0.3532142	3	55.61465	0.283181	0.369227	0.851722	0.0512441	0.03784783	0.256015	0.620146	1.0607	2.06314	0.3478214	1.015504
29350	-57114.31	-56513.15	-601.1561	0.124308	0.125765	0.395838	2.53681	2.010682	0.03015996	0.01778312	0.009380858	0.3933173	3	64.49673	0.259361	0.336947	0.848037	0.0654199	0.03775127	0.294547	0.656145	1.07025	1.97905	0.4026981	0.976705
29400	-57112.03	-56506.37	-605.6599	0.13223	0.126925	0.394082	2.72488	1.851558	0.03179386	0.01555904	-0.006163965	0.4281316	3	64.89998	0.286542	0.347609	0.851236	0.0627347	0.02524869	0.274887	0.63824	1.06579	2.02108	0.4219677	1.014608
