Starting job 16333685 on c5-60 on Saga at Fri Dec 12 16:29:13 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UExp_rhinos.Rev"
   Processing of file "scripts/model_UExp_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 47 different moves in a random move schedule with 143 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
148000      |       -51623.7   |       -50985.4   |       -638.251   |   27:35:52   |   28:20:37   |
148020      |       -51618.1   |       -50984.4   |       -633.703   |   27:36:05   |   28:20:23   |
148040      |       -51614.1   |       -50975.2   |       -638.928   |   27:36:19   |   28:20:10   |
148060      |       -51607.4   |       -50971.9   |       -635.528   |   27:36:32   |   28:19:56   |
148080      |       -51608.5   |       -50974.8   |       -633.727   |   27:36:45   |   28:19:42   |
148100      |       -51615.7   |       -50981.6   |       -634.076   |   27:36:59   |   28:19:29   |
148120      |       -51596.3   |       -50961.5   |       -634.787   |   27:37:12   |   28:19:16   |
148140      |       -51618.2   |       -50985.6   |       -632.559   |   27:37:26   |   28:19:03   |
148160      |       -51604.2   |       -50973.9   |       -630.295   |   27:37:39   |   28:18:49   |
148180      |       -51604.4   |       -50977.6   |       -626.858   |   27:37:52   |   28:18:35   |
148200      |         -51618   |       -50987.7   |        -630.37   |   27:38:05   |   28:18:21   |
148220      |       -51597.7   |       -50971.4   |       -626.372   |   27:38:19   |   28:18:08   |
148240      |       -51606.8   |       -50973.7   |       -633.161   |   27:38:32   |   28:17:54   |
148260      |       -51602.8   |       -50973.4   |       -629.326   |   27:38:44   |   28:17:40   |
148280      |       -51591.4   |       -50970.9   |       -620.474   |   27:38:57   |   28:17:26   |
148300      |       -51602.2   |       -50975.6   |       -626.602   |   27:39:11   |   28:17:13   |
148320      |       -51607.4   |       -50976.6   |       -630.843   |   27:39:25   |   28:17:00   |
148340      |       -51609.3   |       -50976.7   |       -632.583   |   27:39:38   |   28:16:46   |
148360      |       -51599.2   |       -50964.5   |       -634.658   |   27:39:51   |   28:16:32   |
148380      |       -51615.7   |       -50985.4   |       -630.307   |   27:40:05   |   28:16:19   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
148400      |       -51611.2   |       -50983.9   |        -627.38   |   27:40:18   |   28:16:06   |
148420      |       -51603.3   |       -50974.1   |       -629.289   |   27:40:31   |   28:15:52   |
148440      |       -51589.8   |       -50959.9   |       -629.959   |   27:40:45   |   28:15:39   |
148460      |       -51602.4   |       -50976.4   |       -625.973   |   27:40:57   |   28:15:24   |
148480      |       -51610.5   |       -50977.9   |       -632.572   |   27:41:09   |   28:15:09   |
148500      |       -51615.1   |       -50983.1   |       -632.041   |   27:41:21   |   28:14:54   |
148520      |       -51603.3   |       -50973.2   |       -630.095   |   27:41:34   |   28:14:40   |
148540      |       -51603.9   |       -50968.1   |       -635.837   |   27:41:46   |   28:14:26   |
148560      |       -51602.6   |       -50969.9   |       -632.733   |   27:41:59   |   28:14:12   |
148580      |       -51595.7   |       -50963.5   |       -632.285   |   27:42:12   |   28:13:58   |
148600      |       -51598.3   |       -50970.7   |       -627.619   |   27:42:24   |   28:13:43   |
148620      |       -51603.5   |       -50978.2   |       -625.362   |   27:42:36   |   28:13:28   |
148640      |       -51618.3   |       -50985.9   |       -632.338   |   27:42:48   |   28:13:13   |
148660      |       -51603.2   |       -50975.2   |       -627.995   |   27:43:01   |   28:12:59   |
148680      |       -51601.4   |       -50970.4   |       -631.009   |   27:43:13   |   28:12:44   |
148700      |       -51608.7   |       -50979.2   |        -629.48   |   27:43:26   |   28:12:31   |
148720      |       -51601.4   |       -50971.9   |        -629.49   |   27:43:39   |   28:12:17   |
148740      |       -51609.2   |         -50977   |       -632.205   |   27:43:51   |   28:12:02   |
148760      |       -51603.6   |       -50977.8   |       -625.829   |   27:44:03   |   28:11:47   |
148780      |       -51602.7   |       -50977.4   |       -625.286   |   27:44:15   |   28:11:32   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
148800      |       -51605.5   |       -50975.2   |       -630.276   |   27:44:27   |   28:11:17   |
148820      |       -51603.7   |       -50968.3   |       -635.308   |   27:44:39   |   28:11:02   |
148840      |       -51625.2   |       -50990.9   |       -634.393   |   27:44:51   |   28:10:48   |
148860      |       -51624.6   |       -50989.1   |       -635.511   |   27:45:03   |   28:10:33   |
148880      |       -51619.6   |         -50979   |       -640.563   |   27:45:16   |   28:10:19   |
148900      |       -51614.3   |       -50977.7   |       -636.654   |   27:45:28   |   28:10:04   |
148920      |       -51612.5   |       -50975.3   |       -637.278   |   27:45:41   |   28:09:50   |
148940      |       -51609.9   |         -50975   |       -634.871   |   27:45:53   |   28:09:35   |
148960      |       -51614.9   |         -50980   |       -634.975   |   27:46:05   |   28:09:20   |
148980      |       -51609.6   |       -50977.5   |       -632.127   |   27:46:18   |   28:09:07   |
149000      |       -51604.4   |       -50977.1   |       -627.322   |   27:46:31   |   28:08:53   |
149020      |       -51614.3   |       -50986.1   |       -628.246   |   27:46:43   |   28:08:38   |
149040      |       -51625.7   |         -50995   |       -630.634   |   27:46:55   |   28:08:23   |
149060      |       -51609.4   |       -50978.1   |       -631.323   |   27:47:08   |   28:08:09   |
149080      |       -51604.7   |         -50974   |        -630.78   |   27:47:21   |   28:07:55   |
149100      |       -51620.5   |       -50988.6   |       -631.844   |   27:47:33   |   28:07:40   |
149120      |       -51608.3   |       -50977.6   |       -630.644   |   27:47:46   |   28:07:27   |
149140      |       -51620.6   |       -50990.3   |       -630.348   |   27:47:58   |   28:07:12   |
149160      |       -51613.3   |       -50978.4   |       -634.879   |   27:48:11   |   28:06:58   |
149180      |         -51623   |       -50984.9   |       -638.022   |   27:48:23   |   28:06:43   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
149200      |       -51616.8   |       -50983.1   |       -633.762   |   27:48:35   |   28:06:28   |
149220      |       -51611.4   |       -50977.7   |       -633.701   |   27:48:48   |   28:06:14   |
149240      |       -51610.8   |         -50987   |       -623.768   |   27:49:01   |   28:06:00   |
149260      |       -51624.1   |       -50996.5   |       -627.552   |   27:49:13   |   28:05:46   |
149280      |       -51610.5   |       -50983.3   |       -627.174   |   27:49:26   |   28:05:32   |
149300      |       -51612.3   |       -50988.7   |       -623.557   |   27:49:38   |   28:05:17   |
149320      |       -51604.4   |       -50978.3   |         -626.1   |   27:49:50   |   28:05:02   |
149340      |         -51605   |       -50978.9   |       -626.058   |   27:50:03   |   28:04:48   |
149360      |       -51593.2   |       -50976.1   |        -617.12   |   27:50:15   |   28:04:33   |
149380      |       -51612.3   |       -50992.2   |       -620.142   |   27:50:27   |   28:04:18   |
149400      |       -51608.3   |       -50993.3   |        -614.98   |   27:50:39   |   28:04:04   |
149420      |       -51615.3   |       -50993.7   |        -621.62   |   27:50:51   |   28:03:49   |
149440      |       -51602.6   |         -50978   |       -624.561   |   27:51:03   |   28:03:34   |
149460      |         -51600   |       -50981.2   |       -618.827   |   27:51:15   |   28:03:19   |
149480      |       -51619.2   |       -50993.1   |       -626.106   |   27:51:28   |   28:03:05   |
149500      |       -51605.2   |       -50982.9   |       -622.302   |   27:51:40   |   28:02:50   |
149520      |       -51609.8   |         -50992   |       -617.878   |   27:51:52   |   28:02:36   |
149540      |         -51606   |       -50991.1   |        -614.94   |   27:52:04   |   28:02:21   |
149560      |       -51606.2   |       -50992.1   |       -614.111   |   27:52:16   |   28:02:06   |
149580      |       -51603.8   |       -50985.5   |       -618.357   |   27:52:29   |   28:01:52   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
149600      |       -51601.5   |       -50982.6   |       -618.969   |   27:52:41   |   28:01:37   |
149620      |       -51615.3   |         -50999   |       -616.382   |   27:52:52   |   28:01:21   |
149640      |       -51610.5   |         -50987   |       -623.494   |   27:53:05   |   28:01:08   |
149660      |       -51608.9   |         -50987   |       -621.906   |   27:53:17   |   28:00:53   |
149680      |       -51602.6   |       -50976.1   |       -626.587   |   27:53:29   |   28:00:38   |
149700      |       -51614.3   |       -50982.7   |       -631.635   |   27:53:41   |   28:00:23   |
149720      |       -51608.2   |       -50981.6   |       -626.611   |   27:53:53   |   28:00:08   |
149740      |       -51605.1   |       -50975.8   |       -629.362   |   27:54:05   |   27:59:53   |
149760      |         -51613   |       -50983.4   |       -629.615   |   27:54:18   |   27:59:39   |
149780      |       -51603.7   |       -50977.1   |       -626.562   |   27:54:30   |   27:59:25   |
149800      |         -51599   |       -50969.2   |       -629.744   |   27:54:43   |   27:59:11   |
149820      |       -51611.6   |       -50979.2   |       -632.445   |   27:54:56   |   27:58:57   |
149840      |       -51594.7   |       -50967.1   |       -627.533   |   27:55:08   |   27:58:42   |
149860      |       -51608.6   |         -50975   |       -633.634   |   27:55:20   |   27:58:27   |
149880      |       -51596.5   |       -50964.9   |       -631.545   |   27:55:33   |   27:58:13   |
149900      |         -51599   |       -50973.4   |       -625.569   |   27:55:46   |   27:58:00   |
149920      |       -51604.3   |         -50979   |       -625.256   |   27:55:58   |   27:57:45   |
149940      |       -51613.9   |       -50978.3   |       -635.555   |   27:56:11   |   27:57:31   |
149960      |       -51620.5   |       -50986.6   |         -633.9   |   27:56:23   |   27:57:16   |
149980      |       -51607.4   |       -50981.1   |       -626.342   |   27:56:35   |   27:57:01   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
150000      |       -51631.2   |         -51000   |       -631.151   |   27:56:47   |   27:56:47   |
150020      |       -51617.3   |       -50983.7   |       -633.641   |   27:57:00   |   27:56:33   |
150040      |       -51614.8   |       -50984.8   |       -630.063   |   27:57:12   |   27:56:18   |
150060      |       -51622.7   |       -50994.2   |       -628.515   |   27:57:24   |   27:56:03   |
150080      |       -51612.8   |       -50981.9   |       -630.878   |   27:57:36   |   27:55:48   |
150100      |       -51623.3   |       -50990.8   |       -632.468   |   27:57:49   |   27:55:34   |
150120      |       -51599.9   |       -50982.1   |       -617.855   |   27:58:01   |   27:55:20   |
150140      |       -51619.5   |       -50994.5   |       -625.019   |   27:58:13   |   27:55:05   |
150160      |       -51617.6   |       -50996.1   |       -621.493   |   27:58:25   |   27:54:50   |
150180      |         -51601   |       -50980.4   |       -620.637   |   27:58:37   |   27:54:35   |
150200      |       -51581.2   |       -50957.1   |       -624.127   |   27:58:49   |   27:54:20   |
150220      |       -51593.2   |       -50972.2   |       -620.984   |   27:59:01   |   27:54:05   |
150240      |       -51600.6   |       -50982.2   |       -618.351   |   27:59:13   |   27:53:51   |
150260      |       -51596.9   |       -50975.8   |       -621.148   |   27:59:25   |   27:53:36   |
150280      |       -51596.5   |       -50971.9   |       -624.607   |   27:59:37   |   27:53:21   |
150300      |       -51604.9   |       -50976.3   |       -628.596   |   27:59:49   |   27:53:06   |
150320      |       -51606.3   |         -50979   |       -627.336   |   28:00:02   |   27:52:52   |
150340      |       -51602.7   |       -50983.5   |       -619.122   |   28:00:14   |   27:52:38   |
150360      |       -51598.8   |       -50973.1   |       -625.706   |   28:00:26   |   27:52:23   |
150380      |       -51599.1   |       -50975.5   |       -623.535   |   28:00:38   |   27:52:08   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
150400      |         -51606   |       -50986.6   |       -619.387   |   28:00:51   |   27:51:54   |
150420      |       -51598.7   |       -50987.8   |       -610.826   |   28:01:03   |   27:51:39   |
150440      |       -51603.5   |       -50987.6   |       -615.871   |   28:01:15   |   27:51:24   |
150460      |       -51614.4   |       -50994.8   |       -619.651   |   28:01:27   |   27:51:10   |
150480      |       -51623.6   |       -50998.1   |       -625.498   |   28:01:39   |   27:50:55   |
150500      |       -51612.2   |       -50992.9   |       -619.299   |   28:01:51   |   27:50:40   |
150520      |       -51616.9   |       -50998.2   |       -618.718   |   28:02:03   |   27:50:25   |
150540      |       -51614.3   |       -50990.7   |       -623.575   |   28:02:15   |   27:50:10   |
150560      |       -51609.2   |         -50993   |       -616.233   |   28:02:27   |   27:49:56   |
150580      |       -51608.6   |       -50998.5   |       -610.088   |   28:02:39   |   27:49:41   |
150600      |         -51597   |       -50987.6   |       -609.455   |   28:02:51   |   27:49:26   |
150620      |       -51602.6   |       -50986.3   |       -616.354   |   28:03:03   |   27:49:11   |
150640      |       -51602.2   |       -50982.4   |       -619.741   |   28:03:16   |   27:48:57   |
150660      |       -51604.6   |       -50991.9   |       -612.701   |   28:03:28   |   27:48:43   |
150680      |         -51600   |       -50979.8   |       -620.175   |   28:03:40   |   27:48:28   |
150700      |       -51592.2   |       -50970.7   |       -621.515   |   28:03:52   |   27:48:13   |
150720      |       -51608.3   |       -50992.1   |       -616.141   |   28:04:04   |   27:47:58   |
150740      |       -51592.5   |       -50972.2   |       -620.294   |   28:04:16   |   27:47:43   |
150760      |       -51599.7   |       -50977.7   |       -622.008   |   28:04:28   |   27:47:29   |
150780      |       -51609.9   |       -50988.7   |       -621.121   |   28:04:40   |   27:47:14   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
150800      |       -51605.7   |       -50978.7   |       -627.004   |   28:04:52   |   27:46:59   |
150820      |       -51586.9   |       -50972.2   |        -614.69   |   28:05:05   |   27:46:45   |
150840      |       -51604.7   |       -50985.9   |       -618.826   |   28:05:17   |   27:46:30   |
150860      |       -51599.9   |       -50981.1   |       -618.778   |   28:05:29   |   27:46:15   |
150880      |       -51594.9   |       -50973.8   |       -621.108   |   28:05:41   |   27:46:01   |
150900      |       -51598.2   |       -50975.2   |       -622.959   |   28:05:54   |   27:45:47   |
150920      |       -51600.6   |       -50978.1   |       -622.489   |   28:06:07   |   27:45:33   |
150940      |         -51605   |       -50981.6   |       -623.417   |   28:06:20   |   27:45:19   |
150960      |       -51611.9   |       -50988.4   |       -623.508   |   28:06:32   |   27:45:04   |
150980      |       -51604.3   |       -50987.2   |       -617.111   |   28:06:44   |   27:44:50   |
151000      |       -51609.9   |       -50987.6   |       -622.325   |   28:06:57   |   27:44:36   |
151020      |       -51603.2   |       -50986.2   |       -616.995   |   28:07:08   |   27:44:20   |
151040      |       -51602.3   |       -50986.2   |       -616.064   |   28:07:20   |   27:44:05   |
151060      |       -51597.8   |       -50985.9   |       -611.943   |   28:07:32   |   27:43:51   |
151080      |       -51588.8   |       -50972.5   |       -616.294   |   28:07:45   |   27:43:37   |
151100      |       -51606.1   |       -50990.9   |        -615.17   |   28:07:57   |   27:43:22   |
151120      |       -51609.6   |       -50993.4   |       -616.231   |   28:08:10   |   27:43:08   |
151140      |       -51607.3   |       -50991.8   |       -615.536   |   28:08:22   |   27:42:53   |
151160      |       -51610.6   |       -50996.7   |       -613.842   |   28:08:34   |   27:42:39   |
151180      |       -51608.2   |       -50990.6   |        -617.56   |   28:08:46   |   27:42:24   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
151200      |       -51615.4   |       -50999.8   |        -615.62   |   28:08:59   |   27:42:10   |
151220      |       -51605.8   |       -50989.9   |       -615.929   |   28:09:11   |   27:41:55   |
151240      |       -51605.5   |       -50996.2   |       -609.332   |   28:09:23   |   27:41:40   |
151260      |       -51587.1   |       -50978.3   |       -608.815   |   28:09:36   |   27:41:27   |
151280      |         -51619   |       -51004.8   |       -614.195   |   28:09:48   |   27:41:12   |
151300      |       -51598.3   |       -50985.1   |       -613.204   |   28:09:59   |   27:40:56   |
151320      |       -51608.5   |       -50995.5   |       -612.991   |   28:10:11   |   27:40:41   |
151340      |       -51615.1   |       -50994.5   |       -620.638   |   28:10:24   |   27:40:27   |
151360      |       -51608.8   |         -51002   |       -606.782   |   28:10:36   |   27:40:13   |
151380      |       -51600.9   |       -50983.9   |       -617.069   |   28:10:48   |   27:39:58   |
151400      |       -51599.5   |       -50981.1   |       -618.377   |   28:11:00   |   27:39:43   |
151420      |         -51588   |       -50965.3   |        -622.72   |   28:11:13   |   27:39:29   |
151440      |       -51604.9   |       -50984.8   |       -620.092   |   28:11:24   |   27:39:14   |
151460      |       -51602.4   |       -50981.3   |       -621.046   |   28:11:37   |   27:39:00   |
151480      |       -51587.6   |       -50962.3   |       -625.325   |   28:11:49   |   27:38:45   |
151500      |       -51598.8   |       -50971.8   |       -627.059   |   28:12:02   |   27:38:31   |
151520      |       -51590.4   |       -50966.6   |       -623.767   |   28:12:14   |   27:38:16   |
151540      |       -51606.8   |       -50982.4   |       -624.366   |   28:12:27   |   27:38:03   |
151560      |       -51586.1   |       -50969.7   |       -616.434   |   28:12:39   |   27:37:48   |
151580      |       -51604.1   |       -50976.7   |        -627.37   |   28:12:52   |   27:37:34   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
151600      |       -51596.6   |       -50975.9   |       -620.754   |   28:13:04   |   27:37:19   |
151620      |       -51595.5   |       -50972.2   |       -623.346   |   28:13:16   |   27:37:04   |
151640      |       -51598.6   |       -50971.7   |       -626.888   |   28:13:28   |   27:36:50   |
151660      |       -51608.6   |       -50977.9   |       -630.654   |   28:13:40   |   27:36:35   |
151680      |       -51596.8   |       -50969.4   |       -627.369   |   28:13:52   |   27:36:20   |
151700      |       -51586.7   |       -50958.2   |       -628.498   |   28:14:04   |   27:36:05   |
151720      |       -51585.8   |       -50964.5   |       -621.297   |   28:14:17   |   27:35:52   |
151740      |       -51589.9   |       -50967.7   |       -622.279   |   28:14:29   |   27:35:37   |
151760      |       -51592.5   |       -50976.6   |       -615.955   |   28:14:42   |   27:35:23   |
151780      |       -51595.9   |       -50981.1   |       -614.804   |   28:14:54   |   27:35:08   |
151800      |       -51600.2   |       -50985.6   |       -614.637   |   28:15:07   |   27:34:54   |
151820      |       -51603.4   |       -50977.6   |       -625.729   |   28:15:19   |   27:34:40   |
151840      |         -51595   |       -50968.9   |       -626.139   |   28:15:31   |   27:34:25   |
151860      |       -51590.3   |       -50964.6   |       -625.683   |   28:15:44   |   27:34:11   |
151880      |       -51593.3   |       -50963.1   |       -630.256   |   28:15:56   |   27:33:56   |
151900      |       -51608.1   |       -50982.5   |       -625.512   |   28:16:08   |   27:33:42   |
151920      |       -51610.6   |       -50979.7   |        -630.97   |   28:16:20   |   27:33:27   |
151940      |       -51606.9   |       -50975.1   |       -631.867   |   28:16:32   |   27:33:12   |
151960      |       -51595.7   |       -50961.9   |       -633.845   |   28:16:44   |   27:32:57   |
151980      |       -51602.6   |       -50964.5   |        -638.13   |   28:16:57   |   27:32:44   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
152000      |       -51615.6   |       -50976.5   |        -639.14   |   28:17:09   |   27:32:29   |
152020      |       -51601.1   |       -50970.1   |       -631.072   |   28:17:22   |   27:32:15   |
152040      |       -51603.4   |       -50971.3   |       -632.073   |   28:17:34   |   27:32:00   |
152060      |       -51607.7   |       -50970.4   |        -637.31   |   28:17:47   |   27:31:46   |
152080      |       -51601.3   |       -50964.3   |       -637.002   |   28:17:59   |   27:31:32   |
152100      |       -51614.9   |       -50975.5   |        -639.41   |   28:18:12   |   27:31:18   |
152120      |       -51608.7   |       -50973.1   |       -635.602   |   28:18:23   |   27:31:02   |
152140      |         -51614   |       -50988.9   |       -625.062   |   28:18:36   |   27:30:48   |
152160      |       -51596.2   |       -50966.7   |       -629.547   |   28:18:48   |   27:30:34   |
152180      |       -51616.6   |       -50985.2   |       -631.448   |   28:19:00   |   27:30:19   |
152200      |       -51599.7   |       -50971.9   |       -627.766   |   28:19:12   |   27:30:04   |
152220      |       -51611.2   |       -50981.4   |        -629.82   |   28:19:25   |   27:29:50   |
152240      |       -51600.2   |       -50973.6   |       -626.607   |   28:19:37   |   27:29:36   |
152260      |       -51594.2   |       -50965.5   |       -628.663   |   28:19:49   |   27:29:21   |
152280      |       -51592.7   |       -50972.7   |       -620.051   |   28:20:02   |   27:29:07   |
152300      |       -51598.8   |       -50973.5   |       -625.313   |   28:20:14   |   27:28:52   |
152320      |       -51599.8   |       -50973.3   |       -626.503   |   28:20:26   |   27:28:38   |
152340      |       -51604.5   |       -50980.6   |        -623.89   |   28:20:39   |   27:28:24   |
152360      |       -51603.3   |       -50974.8   |       -628.517   |   28:20:51   |   27:28:09   |
152380      |       -51596.1   |       -50964.2   |       -631.884   |   28:21:03   |   27:27:54   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
152400      |       -51611.5   |       -50979.2   |       -632.301   |   28:21:15   |   27:27:40   |
152420      |       -51594.7   |       -50969.9   |       -624.783   |   28:21:27   |   27:27:25   |
152440      |       -51596.1   |       -50973.1   |       -623.046   |   28:21:39   |   27:27:10   |
152460      |       -51597.6   |         -50970   |       -627.635   |   28:21:51   |   27:26:55   |
152480      |       -51604.1   |       -50973.9   |       -630.199   |   28:22:02   |   27:26:40   |
152500      |       -51596.5   |       -50972.1   |       -624.337   |   28:22:15   |   27:26:26   |
152520      |       -51597.4   |       -50971.2   |       -626.205   |   28:22:26   |   27:26:10   |
152540      |         -51604   |       -50973.7   |       -630.232   |   28:22:38   |   27:25:55   |
152560      |       -51608.4   |       -50972.7   |        -635.75   |   28:22:50   |   27:25:41   |
152580      |         -51624   |       -50986.6   |       -637.457   |   28:23:02   |   27:25:26   |
152600      |       -51608.5   |       -50975.2   |       -633.287   |   28:23:15   |   27:25:12   |
152620      |       -51619.3   |       -50988.7   |       -630.564   |   28:23:27   |   27:24:57   |
152640      |       -51611.7   |       -50978.8   |       -632.925   |   28:23:39   |   27:24:43   |
152660      |       -51623.5   |       -50992.3   |       -631.225   |   28:23:51   |   27:24:28   |
152680      |       -51632.4   |       -51005.8   |       -626.578   |   28:24:04   |   27:24:14   |
152700      |         -51624   |       -51000.7   |       -623.278   |   28:24:15   |   27:23:58   |
152720      |       -51619.2   |       -50999.5   |       -619.693   |   28:24:27   |   27:23:44   |
152740      |       -51617.4   |       -50996.8   |       -620.629   |   28:24:40   |   27:23:30   |
152760      |       -51614.2   |       -50986.8   |       -627.458   |   28:24:51   |   27:23:14   |
152780      |       -51606.5   |         -50983   |         -623.5   |   28:25:03   |   27:22:59   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
152800      |       -51604.5   |       -50984.3   |        -620.21   |   28:25:15   |   27:22:45   |
152820      |       -51600.9   |       -50976.5   |       -624.412   |   28:25:27   |   27:22:30   |
152840      |         -51591   |       -50970.1   |       -620.896   |   28:25:39   |   27:22:15   |
152860      |       -51596.8   |       -50974.9   |       -621.838   |   28:25:51   |   27:22:01   |
152880      |       -51605.1   |       -50975.8   |       -629.233   |   28:26:04   |   27:21:47   |
152900      |       -51595.7   |       -50965.7   |       -629.986   |   28:26:16   |   27:21:32   |
152920      |       -51602.3   |       -50974.3   |       -627.992   |   28:26:28   |   27:21:17   |
152940      |       -51612.5   |       -50987.3   |       -625.223   |   28:26:41   |   27:21:04   |
152960      |       -51613.6   |       -50985.9   |       -627.647   |   28:26:53   |   27:20:49   |
152980      |         -51606   |       -50980.6   |       -625.406   |   28:27:05   |   27:20:34   |
153000      |       -51600.6   |       -50974.3   |       -626.339   |   28:27:17   |   27:20:19   |
153020      |       -51615.5   |       -50996.1   |       -619.355   |   28:27:28   |   27:20:04   |
153040      |       -51602.7   |       -50982.9   |       -619.818   |   28:27:40   |   27:19:49   |
153060      |       -51596.4   |         -50979   |       -617.311   |   28:27:53   |   27:19:35   |
153080      |       -51602.1   |         -50987   |       -615.145   |   28:28:05   |   27:19:20   |
153100      |       -51595.6   |       -50979.8   |       -615.729   |   28:28:17   |   27:19:06   |
153120      |       -51598.9   |       -50978.3   |       -620.626   |   28:28:29   |   27:18:51   |
153140      |       -51618.2   |       -50998.1   |       -620.145   |   28:28:40   |   27:18:35   |
153160      |       -51597.5   |       -50977.9   |       -619.579   |   28:28:53   |   27:18:22   |
153180      |       -51592.6   |       -50970.9   |       -621.709   |   28:29:04   |   27:18:06   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
153200      |         -51587   |         -50959   |       -628.027   |   28:29:16   |   27:17:51   |
153220      |       -51597.2   |       -50978.4   |         -618.8   |   28:29:28   |   27:17:36   |
153240      |       -51602.8   |       -50990.1   |       -612.644   |   28:29:40   |   27:17:22   |
153260      |       -51600.8   |       -50985.9   |       -614.891   |   28:29:52   |   27:17:07   |
153280      |       -51598.8   |       -50980.6   |       -618.266   |   28:30:04   |   27:16:52   |
153300      |       -51610.9   |       -50983.1   |       -627.736   |   28:30:16   |   27:16:38   |
153320      |       -51589.4   |       -50964.6   |        -624.82   |   28:30:29   |   27:16:24   |
153340      |       -51589.8   |       -50965.1   |       -624.632   |   28:30:41   |   27:16:09   |
153360      |       -51604.4   |       -50986.8   |       -617.565   |   28:30:53   |   27:15:54   |
153380      |       -51600.6   |       -50972.6   |       -627.987   |   28:31:06   |   27:15:41   |
153400      |       -51599.1   |       -50972.9   |       -626.183   |   28:31:18   |   27:15:26   |
153420      |       -51606.4   |       -50979.1   |       -627.209   |   28:31:31   |   27:15:12   |
153440      |         -51591   |       -50968.3   |       -622.687   |   28:31:44   |   27:14:58   |
153460      |       -51604.4   |         -50979   |       -625.373   |   28:31:56   |   27:14:44   |
153480      |       -51612.9   |       -50980.6   |       -632.333   |   28:32:08   |   27:14:29   |
153500      |       -51611.4   |       -50976.2   |       -635.288   |   28:32:20   |   27:14:14   |
153520      |       -51608.9   |       -50975.4   |        -633.46   |   28:32:32   |   27:14:00   |
153540      |       -51601.7   |       -50967.3   |       -634.437   |   28:32:45   |   27:13:46   |
153560      |       -51602.3   |         -50970   |       -632.289   |   28:32:57   |   27:13:31   |
153580      |       -51603.9   |       -50967.6   |       -636.332   |   28:33:09   |   27:13:16   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
153600      |       -51622.3   |       -50979.6   |       -642.674   |   28:33:20   |   27:13:01   |
