Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha_morpho	clock_morpho	clock_rates	diversification	extinction_rate	num_samp_anc	origin_time	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	turnover
45950	-57052.2	-56436.56	-615.6434	0.136834	0.12695	0.0570457	2.81744	1.602617	0.02631828	0.0163466	0.05433537	0.3787336	1	56.4841	0.337965	0.349017	0.64174	0.0531463	0.02511583	0.240748	0.604791	1.05592	2.09854	0.433069	0.8745342
46000	-57045.32	-56433.31	-612.0141	0.126369	0.126872	0.057751	3.03254	2.201547	0.02963318	0.01638683	-0.01580715	0.4821864	1	61.93989	0.250954	0.37317	0.61607	0.030138	0.02531312	0.316202	0.674866	1.0743	1.93463	0.4663792	1.033893
46050	-57045.32	-56432.95	-612.3689	0.140762	0.126698	0.0560554	2.73934	1.699237	0.0269911	0.0158853	0.01835488	0.3878987	2	63.23224	0.307202	0.344432	0.611454	0.0418994	0.02789868	0.254525	0.618677	1.06026	2.06654	0.4062536	0.9548192
46100	-57045.05	-56424.82	-620.2273	0.137809	0.135383	0.0575073	2.6008	1.920772	0.02249613	0.01573349	0.02600122	0.3237083	2	56.17152	0.283081	0.370755	0.644103	0.0390209	0.02610191	0.28363	0.646315	1.06787	2.00218	0.3497095	0.9256491
46150	-57053.37	-56444.59	-608.7821	0.119805	0.129128	0.0499943	3.10714	1.593894	0.02677965	0.01698751	-0.00373811	0.4124448	2	63.831	0.299535	0.343726	0.617154	0.0380227	0.02783382	0.239469	0.603474	1.05549	2.10157	0.4087066	1.009146
46200	-57058.42	-56452.12	-606.3034	0.132498	0.140419	0.0612619	2.99884	1.763787	0.02734877	0.01548816	-0.006690558	0.363917	3	55.35056	0.303077	0.319934	0.610429	0.0474729	0.03403186	0.26335	0.627289	1.06278	2.04659	0.3572264	1.018729
46250	-57059.41	-56442.26	-617.1494	0.136418	0.149024	0.0590198	3.22103	1.929298	0.02324171	0.01612499	0.004139532	0.3688109	2	59.50116	0.33683	0.379482	0.57989	0.0582325	0.02540256	0.284686	0.647278	1.06812	1.99992	0.3729504	0.9889006
46300	-57055.31	-56428.09	-627.2268	0.133803	0.130794	0.0552786	2.20268	1.62306	0.0237835	0.01777109	-0.0341182	0.5054975	1	61.31614	0.32732	0.350441	0.609905	0.0435861	0.03088139	0.243722	0.607836	1.0569	2.09154	0.4713793	1.072379
46350	-57048.61	-56428.75	-619.8572	0.133296	0.11691	0.0570315	2.11204	1.73092	0.02442668	0.01742338	-0.002201402	0.4009601	1	61.49955	0.297256	0.334123	0.644693	0.0303541	0.0238569	0.258894	0.622967	1.06153	2.05661	0.3987587	1.005521
46400	-57048.57	-56422.87	-625.7031	0.125446	0.141381	0.0529865	2.50561	2.022695	0.02402685	0.01659987	0.01002822	0.2577404	1	58.71984	0.286031	0.355473	0.601274	0.0454021	0.03764476	0.295969	0.657406	1.07055	1.97608	0.2677686	0.9625489
46450	-57063.02	-56441.08	-621.9396	0.134516	0.140962	0.055053	3.05211	1.994111	0.02349819	0.01617309	-0.003166555	0.2746443	1	60.99277	0.290481	0.398777	0.589315	0.055123	0.02968417	0.292571	0.654386	1.06984	1.9832	0.2714777	1.011664
46500	-57057.59	-56428.91	-628.6743	0.126177	0.134274	0.0546179	2.81812	1.594528	0.02165401	0.01648042	0.02001044	0.4277186	1	56.73765	0.321883	0.356927	0.617536	0.0428787	0.01777321	0.239563	0.60357	1.05552	2.10135	0.4477291	0.9553068
46550	-57059.65	-56438.16	-621.4911	0.132308	0.133989	0.0488201	2.54186	1.994529	0.02526136	0.01641031	0.00869868	0.3555042	1	56.92195	0.255085	0.329269	0.577405	0.0411189	0.0252301	0.292621	0.654431	1.06985	1.9831	0.3642029	0.9761158
46600	-57058.01	-56437.7	-620.3038	0.123781	0.138572	0.0492961	2.37083	1.575337	0.02245878	0.01583435	-0.004027523	0.2980731	2	59.29075	0.245581	0.371569	0.598913	0.0557135	0.02424099	0.236729	0.600634	1.05456	2.10808	0.2940456	1.013697
46650	-57051.96	-56429.49	-622.4789	0.131582	0.128019	0.051874	2.84128	2.275323	0.02352333	0.01644622	-0.0067195	0.3382276	1	55.22366	0.282007	0.355987	0.63042	0.0511422	0.02855666	0.324065	0.681424	1.07557	1.91894	0.3315081	1.020269
46700	-57053.72	-56432.69	-621.0322	0.129017	0.145668	0.0583281	2.38367	2.082909	0.02702851	0.01635532	-0.009558078	0.3278142	1	60.72867	0.269458	0.404386	0.631254	0.044968	0.0278993	0.302975	0.66355	1.07193	1.96154	0.3182561	1.030033
46750	-57076.14	-56458.78	-617.3602	0.126419	0.215569	0.0557697	2.5188	2.345445	0.02304234	0.01598914	0.0002916826	0.3672507	2	60.48941	0.259159	0.488031	0.624174	0.0431564	0.03129888	0.331296	0.687349	1.07664	1.90471	0.3675424	0.9992064
46800	-57061.05	-56443.88	-617.1694	0.130541	0.226218	0.0561585	2.59062	2.08285	0.02590354	0.01658596	0.004520765	0.3798094	1	56.35121	0.283614	0.479978	0.651172	0.0488917	0.03176515	0.302968	0.663544	1.07193	1.96156	0.3843301	0.9882373
46850	-57057.57	-56449.7	-607.8704	0.130027	0.249294	0.0515669	2.35534	1.676702	0.02454524	0.01768225	-0.01388604	0.3398488	3	59.73783	0.315271	0.544261	0.603605	0.0400848	0.03780166	0.251374	0.61555	1.05931	2.07377	0.3259628	1.0426
46900	-57059.82	-56451.05	-608.7661	0.125001	0.116818	0.0529678	2.58916	1.753083	0.0287895	0.01766283	-0.008014306	0.4652699	1	64.17235	0.323351	0.344361	0.637007	0.0444532	0.01916059	0.261907	0.625896	1.06238	2.04982	0.4572556	1.017527
46950	-57056.62	-56443.79	-612.8343	0.131017	0.1199	0.0544325	2.38525	1.679976	0.02474118	0.01907977	-0.01143911	0.4798374	1	62.17737	0.314976	0.325978	0.634594	0.0490235	0.02943113	0.251835	0.616008	1.05945	2.07271	0.4683983	1.024422
47000	-57056.44	-56436.11	-620.3333	0.116081	0.129306	0.050841	2.2048	2.068952	0.02412742	0.01838262	-0.03646708	0.3925336	1	62.9904	0.31095	0.323048	0.644846	0.0414229	0.02133787	0.301369	0.662151	1.07162	1.96486	0.3560665	1.102416
47050	-57074.93	-56456.99	-617.9361	0.138073	0.113009	0.0542777	3.36777	1.730712	0.02334124	0.01627846	-0.01023081	0.2867311	2	64.29972	0.364043	0.310665	0.600637	0.0637843	0.02984664	0.258865	0.622939	1.06152	2.05668	0.2765002	1.037001
47100	-57060.24	-56442.87	-617.3665	0.148248	0.130932	0.0541519	2.7699	1.71867	0.02749065	0.01687822	-0.05166359	0.4128927	2	58.97299	0.288364	0.363452	0.60101	0.0462291	0.0333495	0.257213	0.621323	1.06104	2.06042	0.3612291	1.143022
47150	-57063.51	-56442.94	-620.5617	0.12085	0.131798	0.0526405	2.71126	1.796411	0.02229562	0.01707251	0.006326206	0.5628964	2	61.39147	0.27653	0.389003	0.629837	0.0520539	0.02615135	0.267699	0.631457	1.06395	2.0369	0.5692226	0.9888862
47200	-57048.53	-56431.31	-617.2162	0.120068	0.117187	0.056728	2.20458	1.551717	0.0250837	0.01886359	0.007057459	0.274869	2	63.54724	0.291055	0.34252	0.569307	0.0406741	0.03170872	0.233202	0.596944	1.05332	2.11653	0.2819265	0.974967
47250	-57062.12	-56440.6	-621.5211	0.121312	0.115531	0.0527666	2.20296	1.710007	0.02483955	0.01934253	0.03208001	0.3181534	1	63.47003	0.287632	0.378259	0.621886	0.0562218	0.02353701	0.256018	0.620149	1.0607	2.06314	0.3502334	0.9084039
47300	-57050.39	-56430.49	-619.9043	0.122541	0.109792	0.0516352	2.55857	1.740221	0.02575665	0.01793274	0.03762751	0.4785793	2	60.22135	0.305177	0.320278	0.588632	0.0491404	0.02630384	0.260162	0.624203	1.06189	2.05375	0.5162068	0.9271077
47350	-57052.25	-56441.82	-610.4328	0.124654	0.114099	0.0540055	2.571	1.835883	0.02673618	0.01898293	-0.006117828	0.4650972	2	62.19731	0.264852	0.323311	0.6335	0.0528737	0.02441635	0.272864	0.636344	1.06528	2.02551	0.4589794	1.013329
47400	-57068.05	-56450.34	-617.7113	0.117852	0.122049	0.0499652	3.05795	1.918173	0.0246684	0.01732117	0.01496323	0.3971303	1	60.42304	0.359865	0.336031	0.623562	0.0578934	0.01944156	0.283307	0.64602	1.0678	2.00287	0.4120935	0.9636897
47450	-57066.3	-56448.44	-617.861	0.131786	0.123962	0.0575254	2.86059	1.80433	0.02523151	0.01652027	0.02463018	0.4060519	3	63.04707	0.284115	0.329705	0.622212	0.0512566	0.02362015	0.268743	0.632451	1.06422	2.03458	0.4306821	0.9428112
47500	-57061.07	-56450.31	-610.7522	0.128561	0.1251	0.0518961	2.54601	1.652841	0.02549812	0.01760907	-0.0002670258	0.3264188	5	59.4061	0.288083	0.396624	0.583704	0.0415927	0.03012556	0.247997	0.612166	1.05827	2.08157	0.3261517	1.000819
47550	-57045.17	-56425.91	-619.2592	0.127616	0.113182	0.0538114	2.30167	1.677214	0.02422142	0.01717569	0.01769592	0.38484	2	59.50523	0.285687	0.330004	0.607361	0.0293964	0.0293079	0.251446	0.615622	1.05933	2.0736	0.4025359	0.9560389
47600	-57060.91	-56437.14	-623.7752	0.133098	0.129644	0.0521261	3.18036	1.839602	0.02458921	0.01626558	0.02144687	0.3028077	1	58.93717	0.321963	0.384051	0.60832	0.0479185	0.02996468	0.273346	0.636796	1.0654	2.02445	0.3242546	0.9338579
47650	-57055.44	-56435.21	-620.226	0.115166	0.134732	0.05521	2.63817	1.822763	0.02437047	0.0162682	0.02488742	0.3206688	1	64.66959	0.291426	0.392916	0.622917	0.0410907	0.02512589	0.271159	0.634738	1.06485	2.02925	0.3455562	0.9279787
47700	-57054.85	-56435.97	-618.883	0.129771	0.131825	0.0594794	2.36959	1.881617	0.02554992	0.01701016	0.02128225	0.486131	1	61.98492	0.344052	0.345835	0.598496	0.0508283	0.02287135	0.278722	0.641804	1.06672	2.01275	0.5074132	0.9580574
47750	-57073.61	-56461.28	-612.3369	0.148216	0.121155	0.0467906	2.76606	1.469981	0.02448816	0.01688526	0.009589955	0.5379846	2	59.52126	0.31581	0.347838	0.631031	0.0500969	0.01764438	0.220648	0.583482	1.04861	2.14726	0.5475746	0.9824865
47800	-57073.99	-56456.35	-617.6368	0.130101	0.130666	0.058946	3.15677	1.715268	0.02512244	0.01623602	-0.02608747	0.6257673	1	57.76489	0.318921	0.404482	0.626833	0.0431979	0.01956244	0.256745	0.620863	1.06091	2.06148	0.5996798	1.043502
47850	-57049.88	-56432.54	-617.3379	0.13101	0.131688	0.0509683	2.81808	2.138026	0.02450064	0.01700424	-0.01932583	0.4491576	1	62.69378	0.284191	0.326074	0.624459	0.0547332	0.02675804	0.309212	0.668932	1.07309	1.94877	0.4298318	1.044961
47900	-57062.15	-56452.42	-609.7347	0.122152	0.128942	0.0543486	2.14438	1.867015	0.02753259	0.01774573	0.002819324	0.3025289	2	61.48171	0.268219	0.344382	0.634969	0.0385668	0.03047059	0.276866	0.640084	1.06628	2.01677	0.3053482	0.9907669
47950	-57057.37	-56456.32	-601.0471	0.121791	0.114888	0.057084	2.14489	1.746688	0.0277312	0.0176982	0.01237003	0.4444671	2	63.99143	0.20978	0.345613	0.619735	0.0377359	0.02165581	0.261041	0.625057	1.06213	2.05177	0.4568371	0.9729225
48000	-57063.01	-56469.54	-593.4679	0.148669	0.123768	0.054915	2.4909	1.665837	0.02773891	0.01788159	-0.03327657	0.4038569	5	59.5084	0.333642	0.304106	0.660196	0.0461624	0.02655015	0.249842	0.614018	1.05884	2.0773	0.3705803	1.089796
48050	-57069.5	-56462.27	-607.2298	0.129875	0.157463	0.0551533	2.53764	1.830415	0.0287247	0.01732378	0.01069365	0.2786277	3	64.2486	0.346518	0.389598	0.567352	0.0435365	0.03998327	0.272155	0.635677	1.0651	2.02706	0.2893214	0.9630389
48100	-57052.96	-56454.32	-598.6412	0.128984	0.133846	0.0516823	2.28587	1.445952	0.02914493	0.01797715	-0.02321923	0.466693	3	61.37544	0.288029	0.343532	0.586945	0.0447328	0.02248138	0.216851	0.579306	1.04708	2.15676	0.4434738	1.052358
48150	-57052.77	-56451.85	-600.9187	0.113935	0.138781	0.0521592	2.6599	1.681514	0.02884256	0.01877044	0.01533368	0.2775539	2	58.56832	0.257395	0.365898	0.625335	0.0554484	0.03666645	0.25205	0.616223	1.05951	2.07221	0.2928876	0.9476465
48200	-57062.89	-56460.89	-601.9935	0.119651	0.120793	0.052394	2.90126	1.770705	0.02647095	0.0187937	0.02525956	0.4793374	3	55.28603	0.296222	0.348666	0.588482	0.0453496	0.02332869	0.264278	0.628183	1.06303	2.04451	0.5045969	0.9499411
48250	-57063.77	-56457	-606.7735	0.111596	0.123426	0.0524913	2.78279	1.587283	0.02769592	0.01808528	-0.02205624	0.3892507	3	57.0523	0.284511	0.332473	0.59054	0.0411038	0.02307924	0.238496	0.602468	1.05516	2.10387	0.3671945	1.060067
48300	-57059.69	-56455.13	-604.5595	0.127826	0.125902	0.0556783	2.26729	1.556341	0.02751155	0.01850475	0.003050505	0.2865908	3	62.06593	0.269537	0.361474	0.613888	0.0412141	0.03504931	0.233896	0.597673	1.05357	2.11486	0.2896413	0.989468
48350	-57063.42	-56455.32	-608.1034	0.121648	0.123348	0.0559162	2.4631	1.695834	0.02430563	0.01842252	-0.008611468	0.3238652	3	64.30534	0.353811	0.343339	0.662838	0.0522445	0.03332546	0.254052	0.618209	1.06012	2.06762	0.3152537	1.027316
48400	-57049.09	-56440.82	-608.2686	0.127852	0.118881	0.0523805	3.07602	1.777497	0.02652268	0.01813294	0.0009319945	0.2850537	2	59.65287	0.28568	0.338373	0.60599	0.0580439	0.03384258	0.265186	0.629055	1.06328	2.04248	0.2859857	0.9967411
48450	-57056.64	-56448.19	-608.4484	0.118263	0.130001	0.0568022	2.54308	1.703708	0.03003951	0.01904961	0.02089777	0.3488843	2	59.67118	0.304026	0.387193	0.616219	0.0576404	0.02917268	0.255146	0.61929	1.06044	2.06512	0.3697821	0.9434863
48500	-57059.82	-56459.09	-600.7289	0.130017	0.157398	0.0564796	2.10256	1.851436	0.02886701	0.01793421	-0.002091493	0.3934543	2	56.80834	0.264067	0.417059	0.63539	0.0437353	0.02601313	0.274872	0.638225	1.06579	2.02112	0.3913628	1.005344
48550	-57067.38	-56458.78	-608.6021	0.120464	0.130012	0.0499814	3.16262	2.121398	0.02936409	0.01790922	0.01021208	0.3202108	3	61.96262	0.301187	0.394883	0.623346	0.0513107	0.02484885	0.307348	0.667332	1.07275	1.95257	0.3304229	0.9690939
48600	-57061.83	-56443.94	-617.8896	0.128472	0.122308	0.0598953	2.54902	2.058696	0.02648923	0.01661549	-0.004502886	0.3440442	2	58.16231	0.298788	0.289537	0.600255	0.0420573	0.05125175	0.300182	0.661114	1.07139	1.96731	0.3395414	1.013262
48650	-57059.97	-56445.39	-614.5831	0.123955	0.123532	0.0547216	2.28938	1.757239	0.02481425	0.01794807	0.008911638	0.2696544	2	59.38302	0.329665	0.36646	0.583424	0.0506238	0.03831382	0.262468	0.626438	1.06253	2.04856	0.278566	0.9680089
48700	-57056.7	-56450.26	-606.4473	0.122319	0.140972	0.0576528	2.91647	1.632694	0.02810258	0.01686347	-0.01659995	0.2680414	2	64.65976	0.330343	0.393015	0.600905	0.0525003	0.04421868	0.245112	0.60925	1.05735	2.08829	0.2514414	1.066019
48750	-57053.81	-56454	-599.8103	0.129756	0.161692	0.0523807	2.53936	1.696314	0.02758008	0.01697948	0.0005234218	0.3253745	2	60.21534	0.29895	0.382161	0.605663	0.0413381	0.03522899	0.254119	0.618275	1.06014	2.06747	0.3258979	0.9983939
48800	-57062.75	-56455.38	-607.3761	0.128126	0.135066	0.0577827	3.007	2.324344	0.02672869	0.01614114	0.004356131	0.327808	2	57.90372	0.277876	0.357468	0.65758	0.0567933	0.03703585	0.329144	0.685596	1.07633	1.90893	0.3321641	0.9868856
48850	-57052.99	-56442.88	-610.1137	0.115908	0.118479	0.0556467	2.46025	1.794202	0.02907271	0.01743551	0.002112097	0.295502	2	57.3363	0.300965	0.346939	0.605376	0.0470983	0.03615701	0.267406	0.631179	1.06387	2.03754	0.2976141	0.9929032
48900	-57059	-56450.44	-608.5621	0.129063	0.108364	0.0568959	2.50337	1.715807	0.02594412	0.01693696	0.01085343	0.250535	3	62.98356	0.260902	0.266703	0.584236	0.0450645	0.04233056	0.256819	0.620936	1.06093	2.06132	0.2613884	0.9584778
48950	-57054.37	-56439.16	-615.2073	0.140777	0.139208	0.0548955	3.45947	1.851563	0.02617383	0.01682566	0.01583274	0.4442377	2	58.4853	0.292751	0.372413	0.591299	0.049925	0.01761259	0.274888	0.63824	1.06579	2.02108	0.4600705	0.9655863
49000	-57051.69	-56443.98	-607.7158	0.129867	0.122117	0.0535817	3.22316	1.94442	0.02802663	0.01742517	-0.02462436	0.2777702	4	61.7559	0.269687	0.348441	0.625505	0.0495146	0.02936012	0.286549	0.64897	1.06853	1.99595	0.2531458	1.097273
49050	-57060.84	-56447.95	-612.8915	0.137776	0.126873	0.047542	2.87026	1.501947	0.02730655	0.01608667	0.03168995	0.3109867	3	63.32096	0.295549	0.365605	0.642316	0.0589393	0.03296033	0.225623	0.58888	1.05054	2.13496	0.3426767	0.9075223
49100	-57059.89	-56450.38	-609.5043	0.125719	0.111737	0.0530136	3.02309	1.818126	0.02843249	0.01779077	0.0342706	0.3810102	2	57.113	0.304949	0.344354	0.622495	0.0486526	0.0272252	0.270553	0.634166	1.06469	2.03059	0.4152808	0.9174761
49150	-57077.1	-56480.29	-596.8081	0.128329	0.143979	0.0541937	2.44871	1.527079	0.02685223	0.01900901	0.02842751	0.3702741	4	59.53389	0.262181	0.415169	0.574892	0.0535467	0.02461608	0.229476	0.593003	1.05197	2.12555	0.3987016	0.9286998
49200	-57058.9	-56456.97	-601.9315	0.12884	0.116239	0.0522106	2.4199	1.801463	0.02790028	0.01966866	-0.01219039	0.3587331	4	61.6183	0.341627	0.336332	0.579006	0.0492639	0.03524765	0.268366	0.632092	1.06412	2.03542	0.3465427	1.035177
49250	-57061.6	-56462.47	-599.1235	0.135284	0.122737	0.0517095	2.47339	1.980757	0.02884006	0.01844115	-0.002800883	0.3337856	3	56.12037	0.317748	0.372803	0.632592	0.0423777	0.0378335	0.290967	0.652952	1.0695	1.98658	0.3309847	1.008462
49300	-57075.04	-56462.49	-612.5509	0.126464	0.122398	0.0560279	2.23806	1.85201	0.03093273	0.01802875	0.02962829	0.3266372	2	64.34203	0.29672	0.334301	0.582636	0.0352913	0.02100659	0.274945	0.638294	1.0658	2.02096	0.3562655	0.9168365
49350	-57057.1	-56445.84	-611.2582	0.125252	0.124895	0.053149	2.18271	1.661481	0.02736035	0.01775517	0.01707145	0.3567887	2	63.85264	0.347529	0.331629	0.590071	0.0351341	0.03627014	0.249225	0.6134	1.05865	2.07873	0.3738601	0.9543373
49400	-57074.55	-56471.94	-602.6151	0.115023	0.1353	0.0586228	2.26869	1.813952	0.02927077	0.01676951	0.04295217	0.2037099	6	57.96925	0.225987	0.323795	0.591549	0.036203	0.04283783	0.270007	0.63365	1.06455	2.03179	0.2466621	0.8258664
49450	-57065.16	-56458.63	-606.5321	0.133704	0.156977	0.0539871	2.30227	2.096943	0.02786346	0.01955652	-0.01070443	0.3778765	3	57.34137	0.321672	0.366963	0.60773	0.0420494	0.02902588	0.304579	0.664942	1.07224	1.95824	0.3671721	1.029154
49500	-57054.04	-56451.32	-602.7254	0.127628	0.127395	0.0567271	2.74984	1.509472	0.02700819	0.01786287	0.01851405	0.3734732	3	61.25531	0.259979	0.315181	0.63339	0.0585548	0.02650753	0.226782	0.590125	1.05097	2.13212	0.3919873	0.9527688
49550	-57057.65	-56456.72	-600.9322	0.123706	0.142968	0.0572172	2.59923	1.827701	0.02756847	0.01744011	0.008719365	0.2994599	4	60.21567	0.331707	0.41864	0.603197	0.0403885	0.0348769	0.271802	0.635345	1.06501	2.02784	0.3081792	0.9717068
49600	-57046.19	-56430.29	-615.8956	0.116217	0.124184	0.0519683	2.5773	1.875321	0.02608359	0.01812007	-0.01326714	0.2757525	3	57.67497	0.251242	0.38984	0.617648	0.039776	0.02853371	0.277923	0.641065	1.06653	2.01448	0.2624854	1.050544
49650	-57068.09	-56458.27	-609.8218	0.13392	0.129504	0.055055	2.78956	1.887886	0.02693758	0.01693818	0.01024093	0.3088003	2	57.36906	0.338559	0.36135	0.596223	0.031181	0.02233772	0.279514	0.642536	1.06691	2.01104	0.3190412	0.9679009
49700	-57068.09	-56456.34	-611.7455	0.127352	0.139491	0.0583421	2.55704	1.758978	0.02828848	0.01672807	-0.003110291	0.3357365	3	59.69632	0.315036	0.353309	0.577673	0.0419004	0.0362289	0.262702	0.626665	1.0626	2.04804	0.3326262	1.009351
49750	-57062.86	-56457.29	-605.5638	0.133237	0.125927	0.0609016	2.73225	1.490353	0.02651314	0.0168432	-0.0009468724	0.356702	3	60.06948	0.296245	0.375689	0.588326	0.0326358	0.033599	0.223828	0.586943	1.04985	2.13938	0.3557552	1.002662
49800	-57068.85	-56452.73	-616.1168	0.116041	0.145654	0.0538473	2.72506	1.816966	0.02385959	0.01658225	0.01707441	0.2700757	3	60.4635	0.3459	0.352687	0.616448	0.0532605	0.032934	0.270402	0.634023	1.06465	2.03092	0.2871501	0.9405384
49850	-57056.86	-56439.59	-617.2764	0.143116	0.134812	0.0503126	2.69259	1.7304	0.0227869	0.01600481	0.03375566	0.3503834	2	59.46472	0.292251	0.35547	0.616661	0.04636	0.03083183	0.258822	0.622898	1.06151	2.05677	0.3841391	0.9121265
49900	-57058.89	-56451.43	-607.4524	0.137972	0.134624	0.0569113	2.08147	1.468859	0.0258543	0.01706382	0.0131402	0.4277299	2	61.01674	0.325873	0.378899	0.620485	0.0313963	0.02926627	0.220472	0.58329	1.04854	2.1477	0.4408701	0.9701949
49950	-57056.18	-56451.35	-604.8305	0.141515	0.128471	0.0575134	2.88538	1.918873	0.02903905	0.01637058	-0.003797275	0.3721038	3	63.80189	0.295437	0.333553	0.603874	0.0516688	0.03061582	0.283394	0.6461	1.06782	2.00269	0.3683065	1.01031
50000	-57056.48	-56448.22	-608.2609	0.121628	0.125643	0.0534561	2.51126	1.617494	0.02704186	0.01732422	0.01395231	0.2982534	3	56.28977	0.286511	0.36142	0.629318	0.0452347	0.02690114	0.242915	0.607013	1.05664	2.09344	0.3122057	0.9553105
50050	-57052.8	-56442.63	-610.1636	0.119259	0.143724	0.0573674	2.77377	1.683824	0.02579276	0.01686599	0.0132652	0.4365923	2	63.09582	0.252857	0.412312	0.615663	0.0427051	0.02843676	0.252374	0.616545	1.05961	2.07147	0.4498575	0.9705125
50100	-57080.46	-56461.74	-618.7297	0.139147	0.126291	0.0500243	2.35736	1.639868	0.02785701	0.01725056	0.01584609	0.3035225	2	57.9258	0.336746	0.339416	0.610001	0.0428886	0.02919331	0.246143	0.610295	1.05768	2.08588	0.3193686	0.9503831
50150	-57062.03	-56448.67	-613.3603	0.13501	0.137791	0.0574148	3.46534	1.967534	0.02602498	0.01565435	-0.01451219	0.3616702	3	63.71725	0.329995	0.354391	0.583503	0.055127	0.03293808	0.289368	0.651516	1.06916	1.98996	0.347158	1.041803
50200	-57062.86	-56451.52	-611.3422	0.125907	0.116515	0.0618102	2.48778	2.05902	0.0269343	0.0165457	-0.005750553	0.3791124	3	55.93751	0.296008	0.33358	0.569796	0.0424606	0.02559401	0.30022	0.661147	1.0714	1.96724	0.3733619	1.015402
50250	-57068.94	-56456.01	-612.9314	0.129279	0.134908	0.0579045	2.0835	2.344576	0.02571447	0.01653608	0.005393465	0.3868759	2	63.77953	0.315252	0.355716	0.643505	0.0513739	0.02783803	0.331208	0.687277	1.07663	1.90489	0.3922693	0.9862506
50300	-57060.94	-56453.56	-607.3776	0.126866	0.137268	0.0579794	2.88966	1.491322	0.02935055	0.01682617	0.01733439	0.2217158	3	58.6901	0.313368	0.352046	0.618236	0.038514	0.04067504	0.223979	0.587105	1.04991	2.13901	0.2390501	0.9274864
50350	-57057.84	-56446.98	-610.8587	0.114315	0.132822	0.0520571	2.29976	1.806215	0.02530792	0.01677854	0.00381257	0.3095965	2	59.71921	0.273059	0.355043	0.65198	0.0454816	0.03090515	0.268992	0.632687	1.06429	2.03403	0.3134091	0.9878352
50400	-57063.63	-56445.87	-617.7594	0.125549	0.118961	0.0538039	2.67677	1.893536	0.0244164	0.01673137	0.01432024	0.3633428	2	64.7777	0.279229	0.379764	0.593761	0.0436551	0.02986082	0.280226	0.643193	1.06708	2.0095	0.377663	0.962082
50450	-57074.87	-56454.44	-620.429	0.122923	0.127654	0.0565209	2.83976	1.544354	0.02393346	0.01630963	0.02442982	0.2955321	4	58.19589	0.280224	0.421017	0.569156	0.0437228	0.02985889	0.232094	0.595776	1.05292	2.11921	0.3199619	0.9236477
50500	-57067.85	-56445.68	-622.1725	0.112435	0.132151	0.0588131	2.53251	1.921629	0.02541495	0.0169901	0.02007252	0.315521	3	61.76744	0.214927	0.378799	0.640886	0.0429112	0.02289641	0.283737	0.646412	1.0679	2.00195	0.3355935	0.940188
50550	-57058.35	-56446.4	-611.9429	0.129728	0.115727	0.0519692	1.97977	2.434181	0.02441183	0.01744219	0.008909861	0.2778284	3	64.42876	0.254934	0.353294	0.615723	0.0322354	0.03912783	0.340126	0.694451	1.07784	1.88758	0.2867383	0.9689269
50600	-57068.06	-56446.76	-621.2958	0.139623	0.125752	0.0551559	3.40357	1.851091	0.02753918	0.01612041	0.006839869	0.412245	3	62.66953	0.276653	0.358078	0.580748	0.05876	0.02965372	0.274827	0.638183	1.06577	2.02122	0.4190849	0.983679
50650	-57054.24	-56446.61	-607.6347	0.114435	0.122952	0.0580223	2.31528	1.659692	0.02742016	0.01827737	-0.003982213	0.2742643	3	55.54935	0.272867	0.355727	0.594406	0.0466027	0.03789751	0.248971	0.613145	1.05857	2.07931	0.270282	1.014734
50700	-57075.08	-56453.79	-621.2855	0.136349	0.133479	0.0555961	3.09772	1.578466	0.02749764	0.016597	0.04344576	0.2822064	3	62.72673	0.295754	0.364114	0.618383	0.0562118	0.03119048	0.237193	0.601117	1.05472	2.10697	0.3256522	0.8665885
50750	-57070.39	-56451.6	-618.7951	0.130825	0.118975	0.0561916	2.97818	1.829914	0.02325979	0.01656833	0.01799456	0.3048974	3	56.42227	0.345835	0.355775	0.658562	0.050071	0.02786272	0.27209	0.635616	1.06509	2.02721	0.3228919	0.9442707
50800	-57077.41	-56456.85	-620.5631	0.120707	0.114998	0.0568994	2.51873	1.72842	0.02583542	0.01634779	0.0194349	0.31498	3	62.30203	0.290238	0.283963	0.613105	0.0378489	0.03518467	0.258552	0.622633	1.06143	2.05739	0.3344149	0.9418839
50850	-57071.98	-56453.59	-618.3859	0.13603	0.126482	0.0540358	2.81611	1.80644	0.02592234	0.01667907	0.0475546	0.3425737	3	55.7431	0.274103	0.344466	0.573702	0.043624	0.02707018	0.269021	0.632715	1.0643	2.03397	0.3901283	0.8781052
50900	-57064.17	-56450.97	-613.2004	0.124703	0.124641	0.0588551	3.08045	1.760688	0.02886432	0.01639695	0.01194241	0.2717829	3	59.38425	0.32244	0.350422	0.625388	0.0476598	0.04658638	0.262933	0.626887	1.06266	2.04752	0.2837253	0.9579086
50950	-57060.06	-56449.95	-610.1013	0.122952	0.134258	0.0536736	2.77709	1.54358	0.02772959	0.0161126	0.003715255	0.339412	4	55.05117	0.328574	0.407	0.618005	0.0533631	0.02910565	0.231977	0.595653	1.05288	2.11949	0.3431272	0.9891724
