Starting job 16490074 on c5-60 on Saga at Wed Dec 24 13:10:51 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
171050      |       -56709.6   |       -56471.8   |       -237.727   |   88:25:35   |   325:08:36   |
171100      |         -56715   |       -56481.8   |       -233.143   |   88:27:08   |   325:07:02   |
171150      |       -56756.8   |       -56469.4   |        -287.46   |   88:28:49   |   325:05:59   |
171200      |       -56690.6   |         -56475   |        -215.65   |   88:30:20   |   325:04:18   |
171250      |       -56693.5   |       -56468.8   |       -224.676   |   88:31:47   |   325:02:23   |
171300      |       -56687.7   |       -56479.2   |       -208.534   |   88:33:18   |   325:00:42   |
171350      |       -56744.9   |       -56486.3   |       -258.513   |   88:34:48   |   324:58:58   |
171400      |       -56715.8   |       -56483.3   |        -232.53   |   88:36:16   |   324:57:06   |
171450      |       -56724.2   |       -56485.4   |       -238.837   |   88:37:43   |   324:55:11   |
171500      |       -56757.4   |       -56484.4   |       -272.926   |   88:39:18   |   324:53:45   |
171550      |       -56674.3   |       -56487.3   |       -186.982   |   88:40:58   |   324:52:38   |
171600      |       -56701.9   |         -56468   |       -233.884   |   88:42:36   |   324:51:23   |
171650      |       -56741.6   |       -56506.1   |       -235.493   |   88:44:11   |   324:49:57   |
171700      |       -56682.9   |       -56492.6   |       -190.355   |   88:45:48   |   324:48:38   |
171750      |       -56726.8   |       -56479.5   |       -247.249   |   88:47:28   |   324:47:30   |
171800      |       -56721.7   |         -56492   |       -229.677   |   88:49:00   |   324:45:54   |
171850      |       -56731.5   |       -56487.3   |       -244.188   |   88:50:32   |   324:44:17   |
171900      |       -56723.4   |       -56503.4   |       -220.067   |   88:52:04   |   324:42:40   |
171950      |       -56701.4   |       -56485.9   |       -215.498   |   88:53:40   |   324:41:17   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
172000      |       -56716.2   |       -56472.2   |       -244.051   |   88:55:16   |   324:39:55   |
172050      |       -56729.6   |       -56473.4   |       -256.147   |   88:56:50   |   324:38:26   |
172100      |       -56734.3   |       -56485.2   |       -249.061   |   88:58:29   |   324:37:14   |
172150      |       -56748.4   |       -56494.1   |       -254.335   |   89:00:01   |   324:35:37   |
172200      |       -56687.7   |       -56485.6   |        -202.09   |   89:01:34   |   324:34:04   |
172250      |       -56720.7   |       -56494.5   |       -226.177   |   89:03:06   |   324:32:27   |
172300      |       -56707.7   |       -56488.2   |       -219.434   |   89:04:40   |   324:30:57   |
172350      |       -56757.4   |       -56486.2   |       -271.233   |   89:06:10   |   324:29:13   |
172400      |         -56711   |       -56496.2   |       -214.738   |   89:07:38   |   324:27:22   |
172450      |       -56727.1   |       -56480.3   |       -246.823   |   89:09:07   |   324:25:34   |
172500      |       -56744.1   |       -56480.7   |       -263.404   |   89:10:33   |   324:23:35   |
172550      |       -56730.5   |       -56476.2   |        -254.33   |   89:12:04   |   324:21:55   |
172600      |       -56743.3   |       -56465.2   |       -278.061   |   89:13:37   |   324:20:21   |
172650      |       -56734.2   |       -56470.4   |       -263.802   |   89:15:11   |   324:18:52   |
172700      |       -56755.8   |       -56483.8   |       -271.954   |   89:16:48   |   324:17:33   |
172750      |       -56735.6   |       -56480.4   |       -255.189   |   89:18:28   |   324:16:25   |
172800      |       -56765.1   |       -56492.3   |       -272.861   |   89:20:02   |   324:14:56   |
172850      |       -56713.8   |       -56474.7   |       -239.162   |   89:21:35   |   324:13:22   |
172900      |       -56690.2   |       -56456.2   |       -233.991   |   89:23:07   |   324:11:46   |
172950      |       -56730.8   |       -56470.8   |       -260.006   |   89:24:39   |   324:10:09   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
173000      |       -56760.4   |       -56460.3   |       -300.178   |   89:26:11   |   324:08:32   |
173050      |       -56758.8   |       -56474.2   |        -284.64   |   89:27:44   |   324:06:58   |
173100      |       -56746.7   |       -56484.9   |       -261.847   |   89:29:16   |   324:05:22   |
173150      |       -56716.9   |       -56468.1   |       -248.825   |   89:30:50   |   324:03:52   |
173200      |       -56742.6   |       -56485.9   |         -256.7   |   89:32:28   |   324:02:37   |
173250      |         -56748   |       -56465.4   |       -282.588   |   89:34:05   |   324:01:18   |
173300      |       -56676.4   |       -56463.8   |        -212.55   |   89:35:39   |   323:59:48   |
173350      |       -56700.9   |       -56479.8   |       -221.173   |   89:37:14   |   323:58:22   |
173400      |       -56696.7   |       -56479.9   |       -216.827   |   89:38:48   |   323:56:53   |
173450      |       -56709.8   |       -56472.1   |       -237.649   |   89:40:19   |   323:55:12   |
173500      |       -56749.1   |       -56477.8   |       -271.253   |   89:41:48   |   323:53:24   |
173550      |       -56723.7   |       -56500.7   |       -222.969   |   89:43:17   |   323:51:37   |
173600      |       -56729.2   |       -56504.5   |       -224.712   |   89:44:49   |   323:50:00   |
173650      |       -56740.2   |       -56479.8   |        -260.45   |   89:46:18   |   323:48:12   |
173700      |       -56727.5   |       -56488.4   |       -239.112   |   89:47:46   |   323:46:21   |
173750      |       -56701.7   |       -56491.6   |       -210.078   |   89:49:15   |   323:44:33   |
173800      |       -56723.4   |       -56481.1   |        -242.36   |   89:50:49   |   323:43:04   |
173850      |       -56693.3   |       -56501.9   |       -191.385   |   89:52:23   |   323:41:34   |
173900      |       -56742.8   |       -56510.1   |       -232.705   |   89:54:01   |   323:40:19   |
173950      |       -56710.4   |       -56488.7   |       -221.645   |   89:55:33   |   323:38:42   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
174000      |       -56737.1   |       -56494.5   |       -242.639   |   89:57:06   |   323:37:09   |
174050      |       -56712.3   |       -56491.4   |       -220.949   |   89:58:40   |   323:35:39   |
174100      |       -56725.5   |       -56483.2   |       -242.322   |   90:00:14   |   323:34:09   |
174150      |         -56714   |       -56488.3   |       -225.647   |   90:01:51   |   323:32:50   |
174200      |       -56705.3   |       -56501.8   |       -203.468   |   90:03:26   |   323:31:24   |
174250      |       -56722.2   |       -56496.7   |       -225.401   |   90:04:57   |   323:29:44   |
174300      |       -56734.8   |       -56483.8   |       -251.017   |   90:06:31   |   323:28:14   |
174350      |       -56717.9   |       -56485.3   |       -232.678   |   90:08:08   |   323:26:55   |
174400      |       -56743.1   |       -56477.1   |       -265.997   |   90:09:47   |   323:25:44   |
174450      |       -56751.7   |       -56500.3   |        -251.43   |   90:11:23   |   323:24:21   |
174500      |       -56750.5   |       -56488.4   |       -262.145   |   90:13:00   |   323:23:02   |
174550      |       -56748.4   |       -56481.9   |       -266.569   |   90:14:36   |   323:21:40   |
174600      |       -56725.9   |       -56482.8   |       -243.097   |   90:16:11   |   323:20:14   |
174650      |       -56701.5   |       -56494.2   |       -207.339   |   90:17:48   |   323:18:55   |
174700      |       -56776.7   |       -56494.2   |       -282.502   |   90:19:24   |   323:17:32   |
174750      |       -56718.9   |         -56484   |       -234.836   |   90:20:55   |   323:15:52   |
174800      |       -56763.3   |       -56497.1   |       -266.205   |   90:22:24   |   323:14:04   |
174850      |         -56725   |         -56487   |       -238.027   |   90:23:53   |   323:12:16   |
174900      |       -56725.1   |       -56484.1   |       -240.987   |   90:25:23   |   323:10:32   |
174950      |       -56711.5   |       -56489.8   |       -221.707   |   90:26:58   |   323:09:06   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
175000      |         -56729   |       -56473.5   |       -255.501   |   90:28:30   |   323:07:30   |
175050      |       -56733.5   |       -56479.4   |       -254.059   |   90:29:57   |   323:05:35   |
175100      |       -56762.9   |       -56484.2   |       -278.672   |   90:31:26   |   323:03:47   |
175150      |       -56728.9   |       -56481.1   |       -247.815   |   90:32:59   |   323:02:14   |
175200      |       -56699.9   |       -56473.3   |       -226.593   |   90:34:36   |   323:00:55   |
175250      |       -56719.5   |       -56473.2   |       -246.246   |   90:36:11   |   322:59:29   |
175300      |       -56749.5   |       -56468.4   |       -281.082   |   90:37:48   |   322:58:10   |
175350      |       -56716.1   |       -56478.2   |       -237.879   |   90:39:24   |   322:56:47   |
175400      |       -56727.4   |       -56475.2   |       -252.264   |   90:40:58   |   322:55:18   |
175450      |       -56702.8   |       -56481.8   |       -221.024   |   90:42:34   |   322:53:55   |
175500      |       -56705.7   |       -56483.1   |       -222.515   |   90:44:09   |   322:52:29   |
175550      |       -56727.7   |       -56486.1   |       -241.573   |   90:45:46   |   322:51:10   |
175600      |         -56741   |       -56503.2   |       -237.796   |   90:47:20   |   322:49:40   |
175650      |       -56721.6   |       -56487.9   |       -233.626   |   90:48:59   |   322:48:28   |
175700      |       -56765.6   |       -56502.7   |       -262.905   |   90:50:35   |   322:47:05   |
175750      |       -56713.2   |         -56478   |       -235.159   |   90:52:07   |   322:45:29   |
175800      |       -56742.4   |       -56487.2   |       -255.151   |   90:53:43   |   322:44:06   |
175850      |       -56742.4   |       -56489.4   |       -253.002   |   90:55:15   |   322:42:29   |
175900      |         -56746   |       -56485.2   |        -260.83   |   90:56:47   |   322:40:52   |
175950      |       -56733.1   |       -56474.3   |       -258.785   |   90:58:22   |   322:39:26   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
176000      |       -56687.1   |       -56475.3   |       -211.823   |   90:59:56   |   322:37:56   |
176050      |         -56726   |       -56488.2   |       -237.786   |   91:01:28   |   322:36:19   |
176100      |       -56721.3   |         -56480   |       -241.305   |   91:03:07   |   322:35:07   |
176150      |       -56777.4   |       -56482.7   |       -294.722   |   91:04:43   |   322:33:45   |
176200      |       -56790.5   |       -56500.1   |       -290.398   |   91:06:20   |   322:32:25   |
176250      |       -56735.2   |       -56490.4   |       -244.882   |   91:08:00   |   322:31:17   |
176300      |       -56746.3   |       -56487.3   |       -259.033   |   91:09:38   |   322:30:01   |
176350      |       -56790.5   |       -56486.6   |       -303.903   |   91:11:09   |   322:28:21   |
176400      |       -56722.1   |       -56492.5   |       -229.522   |   91:12:39   |   322:26:37   |
176450      |       -56781.9   |       -56486.6   |       -295.294   |   91:14:12   |   322:25:04   |
176500      |       -56750.3   |       -56481.4   |       -268.896   |   91:15:44   |   322:23:27   |
176550      |       -56719.1   |       -56492.7   |       -226.362   |   91:17:16   |   322:21:50   |
176600      |       -56768.6   |       -56494.9   |       -273.701   |   91:18:49   |   322:20:17   |
176650      |         -56717   |       -56480.2   |       -236.753   |   91:20:20   |   322:18:36   |
176700      |       -56743.8   |       -56477.8   |       -265.974   |   91:21:53   |   322:17:03   |
176750      |       -56735.8   |       -56476.6   |       -259.219   |   91:23:23   |   322:15:19   |
176800      |       -56701.5   |       -56468.1   |       -233.355   |   91:24:54   |   322:13:39   |
176850      |       -56719.2   |       -56473.7   |       -245.488   |   91:26:29   |   322:12:12   |
176900      |       -56721.1   |       -56480.4   |       -240.687   |   91:28:06   |   322:10:53   |
176950      |       -56737.1   |       -56483.5   |       -253.629   |   91:29:44   |   322:09:37   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
177000      |       -56747.7   |       -56478.5   |       -269.171   |   91:31:19   |   322:08:11   |
177050      |       -56696.4   |       -56482.8   |       -213.577   |   91:32:52   |   322:06:38   |
177100      |       -56739.1   |       -56490.4   |       -248.684   |   91:34:19   |   322:04:43   |
177150      |       -56755.2   |       -56493.9   |       -261.312   |   91:35:51   |   322:03:07   |
177200      |       -56691.6   |       -56488.7   |       -202.894   |   91:37:24   |   322:01:33   |
177250      |       -56729.2   |       -56480.1   |       -249.103   |   91:38:53   |   321:59:46   |
177300      |       -56712.1   |       -56482.7   |       -229.352   |   91:40:26   |   321:58:13   |
177350      |       -56692.1   |       -56482.6   |       -209.554   |   91:41:57   |   321:56:32   |
177400      |         -56742   |       -56473.7   |       -268.322   |   91:43:27   |   321:54:48   |
177450      |       -56735.4   |       -56490.2   |       -245.224   |   91:44:57   |   321:53:04   |
177500      |       -56702.8   |       -56486.2   |       -216.575   |   91:46:28   |   321:51:24   |
177550      |       -56733.3   |         -56483   |       -250.271   |   91:48:00   |   321:49:47   |
177600      |       -56726.1   |         -56465   |       -261.096   |   91:49:33   |   321:48:14   |
177650      |       -56722.7   |       -56475.2   |       -247.525   |   91:51:05   |   321:46:37   |
177700      |         -56716   |       -56465.5   |       -250.529   |   91:52:37   |   321:45:00   |
177750      |         -56726   |       -56479.6   |        -246.42   |   91:54:13   |   321:43:38   |
177800      |       -56744.2   |       -56483.6   |       -260.568   |   91:55:48   |   321:42:11   |
177850      |       -56713.8   |       -56480.5   |       -233.311   |   91:57:17   |   321:40:24   |
177900      |         -56705   |       -56473.5   |       -231.482   |   91:58:45   |   321:38:33   |
177950      |         -56768   |       -56478.6   |       -289.364   |   92:00:13   |   321:36:43   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
178000      |       -56748.4   |       -56483.5   |       -264.898   |   92:01:46   |   321:35:09   |
178050      |       -56695.9   |       -56468.4   |       -227.508   |   92:03:20   |   321:33:39   |
178100      |       -56741.4   |       -56467.2   |       -274.167   |   92:04:53   |   321:32:06   |
178150      |       -56713.4   |       -56488.8   |       -224.642   |   92:06:25   |   321:30:29   |
178200      |       -56727.1   |       -56473.7   |       -253.381   |   92:08:01   |   321:29:07   |
178250      |         -56735   |       -56504.2   |       -230.839   |   92:09:38   |   321:27:47   |
178300      |       -56718.6   |       -56478.9   |        -239.69   |   92:11:09   |   321:26:07   |
178350      |       -56724.1   |       -56471.9   |       -252.212   |   92:12:47   |   321:24:51   |
178400      |       -56735.3   |       -56490.5   |       -244.761   |   92:14:21   |   321:23:21   |
178450      |       -56715.9   |       -56483.7   |       -232.193   |   92:15:58   |   321:22:02   |
178500      |       -56707.5   |         -56483   |        -224.52   |   92:17:35   |   321:20:43   |
178550      |       -56725.6   |         -56511   |       -214.671   |   92:19:09   |   321:19:13   |
178600      |         -56735   |       -56501.8   |       -233.171   |   92:20:42   |   321:17:39   |
178650      |       -56710.1   |       -56501.9   |       -208.195   |   92:22:17   |   321:16:13   |
178700      |       -56703.1   |       -56485.4   |       -217.726   |   92:23:53   |   321:14:50   |
178750      |       -56734.1   |       -56493.9   |       -240.221   |   92:25:29   |   321:13:27   |
178800      |       -56688.7   |       -56487.7   |       -201.034   |   92:27:07   |   321:12:11   |
178850      |       -56723.3   |       -56498.2   |       -225.076   |   92:28:43   |   321:10:48   |
178900      |       -56730.3   |       -56486.1   |       -244.235   |   92:30:20   |   321:09:29   |
178950      |       -56735.1   |       -56466.9   |        -268.17   |   92:31:53   |   321:07:56   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
179000      |       -56730.5   |       -56490.1   |       -240.452   |   92:33:25   |   321:06:19   |
179050      |       -56702.2   |       -56468.6   |       -233.543   |   92:34:57   |   321:04:42   |
179100      |       -56701.9   |       -56478.2   |       -223.778   |   92:36:33   |   321:03:19   |
179150      |       -56751.5   |       -56480.1   |       -271.349   |   92:38:08   |   321:01:53   |
179200      |       -56748.9   |       -56493.2   |       -255.795   |   92:39:38   |   321:00:09   |
179250      |         -56736   |       -56490.9   |       -245.114   |   92:41:12   |   320:58:39   |
179300      |       -56716.5   |       -56480.4   |       -236.028   |   92:42:41   |   320:56:52   |
179350      |       -56703.6   |       -56484.5   |       -219.111   |   92:44:10   |   320:55:05   |
179400      |       -56715.2   |       -56469.6   |       -245.566   |   92:45:38   |   320:53:14   |
179450      |       -56760.5   |       -56479.7   |       -280.758   |   92:47:09   |   320:51:34   |
179500      |         -56722   |       -56469.1   |       -252.927   |   92:48:44   |   320:50:08   |
179550      |         -56756   |       -56465.1   |       -290.861   |   92:50:22   |   320:48:51   |
179600      |       -56745.2   |       -56475.3   |       -269.907   |   92:51:58   |   320:47:29   |
179650      |       -56738.5   |       -56462.5   |       -276.037   |   92:53:32   |   320:45:59   |
179700      |       -56682.3   |       -56463.9   |       -218.425   |   92:55:06   |   320:44:29   |
179750      |       -56717.6   |       -56470.3   |       -247.252   |   92:56:37   |   320:42:49   |
179800      |       -56698.5   |       -56464.3   |       -234.186   |   92:58:12   |   320:41:22   |
179850      |         -56712   |       -56472.9   |       -239.051   |   92:59:46   |   320:39:52   |
179900      |       -56672.6   |         -56459   |       -213.644   |   93:01:19   |   320:38:19   |
179950      |       -56700.2   |       -56453.7   |        -246.51   |   93:02:51   |   320:36:42   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
180000      |         -56714   |         -56464   |       -249.999   |   93:04:25   |   320:35:12   |
180050      |       -56692.1   |       -56465.6   |       -226.429   |   93:05:52   |   320:33:18   |
180100      |       -56691.5   |         -56454   |       -237.423   |   93:07:20   |   320:31:28   |
180150      |       -56717.8   |       -56471.8   |       -245.993   |   93:08:49   |   320:29:41   |
180200      |       -56683.6   |       -56464.1   |       -219.425   |   93:10:21   |   320:28:04   |
180250      |       -56727.2   |       -56474.8   |        -252.33   |   93:11:55   |   320:26:34   |
180300      |       -56730.4   |       -56457.5   |       -272.975   |   93:13:31   |   320:25:11   |
180350      |       -56675.3   |       -56459.3   |       -215.987   |   93:15:06   |   320:23:45   |
180400      |       -56695.6   |       -56469.6   |       -226.035   |   93:16:41   |   320:22:18   |
180450      |       -56700.8   |       -56469.3   |       -231.446   |   93:18:19   |   320:21:02   |
180500      |       -56710.6   |       -56458.2   |       -252.428   |   93:19:53   |   320:19:32   |
180550      |       -56713.3   |       -56470.6   |       -242.747   |   93:21:27   |   320:18:02   |
180600      |       -56740.3   |       -56483.2   |       -257.119   |   93:22:58   |   320:16:22   |
180650      |       -56704.6   |       -56467.2   |       -237.416   |   93:24:25   |   320:14:28   |
180700      |       -56729.6   |       -56469.8   |       -259.819   |   93:25:59   |   320:12:58   |
180750      |       -56684.5   |       -56462.7   |       -221.797   |   93:27:34   |   320:11:32   |
180800      |       -56702.5   |       -56467.5   |       -234.991   |   93:29:08   |   320:10:02   |
180850      |       -56717.4   |       -56487.1   |        -230.32   |   93:30:44   |   320:08:39   |
180900      |       -56692.1   |       -56475.3   |       -216.855   |   93:32:17   |   320:07:06   |
180950      |       -56733.3   |       -56489.4   |       -243.854   |   93:33:53   |   320:05:43   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
181000      |         -56691   |       -56479.1   |       -211.914   |   93:35:27   |   320:04:13   |
181050      |       -56711.4   |       -56482.8   |        -228.53   |   93:37:00   |   320:02:39   |
181100      |       -56650.9   |         -56472   |       -178.981   |   93:38:26   |   320:00:42   |
181150      |       -56729.2   |       -56462.6   |       -266.538   |   93:39:55   |   319:58:55   |
181200      |       -56745.1   |       -56460.2   |       -284.939   |   93:41:23   |   319:57:05   |
181250      |       -56726.3   |         -56471   |        -255.34   |   93:42:54   |   319:55:25   |
181300      |         -56670   |       -56469.1   |       -200.916   |   93:44:22   |   319:53:34   |
181350      |       -56693.5   |       -56458.1   |       -235.405   |   93:45:54   |   319:51:57   |
181400      |       -56679.4   |       -56462.9   |       -216.422   |   93:47:29   |   319:50:31   |
181450      |       -56726.1   |       -56468.9   |        -257.18   |   93:49:02   |   319:48:58   |
181500      |       -56750.3   |         -56475   |       -275.315   |   93:50:33   |   319:47:18   |
181550      |       -56740.5   |       -56468.2   |       -272.343   |   93:52:06   |   319:45:44   |
181600      |       -56730.9   |       -56477.9   |       -252.908   |   93:53:37   |   319:44:04   |
181650      |       -56731.1   |       -56478.4   |       -252.643   |   93:55:08   |   319:42:24   |
181700      |       -56688.3   |         -56473   |       -215.344   |   93:56:41   |   319:40:51   |
181750      |       -56682.2   |       -56469.8   |       -212.333   |   93:58:18   |   319:39:31   |
181800      |       -56704.8   |       -56474.3   |       -230.505   |   94:00:00   |   319:38:28   |
181850      |         -56712   |       -56477.2   |       -234.771   |   94:01:40   |   319:37:19   |
181900      |       -56730.4   |       -56482.7   |        -247.75   |   94:03:14   |   319:35:49   |
181950      |       -56735.6   |       -56483.4   |       -252.159   |   94:04:45   |   319:34:09   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
182000      |       -56773.4   |       -56513.9   |       -259.503   |   94:06:16   |   319:32:29   |
182050      |       -56745.5   |       -56481.9   |       -263.588   |   94:07:45   |   319:30:42   |
182100      |         -56736   |         -56471   |       -265.054   |   94:09:19   |   319:29:12   |
182150      |       -56752.1   |       -56486.5   |       -265.589   |   94:10:51   |   319:27:35   |
182200      |       -56728.4   |       -56490.5   |       -237.817   |   94:12:23   |   319:25:59   |
182250      |         -56739   |       -56476.8   |       -262.209   |   94:13:54   |   319:24:19   |
182300      |       -56677.4   |       -56461.9   |        -215.56   |   94:15:24   |   319:22:35   |
182350      |       -56750.1   |         -56458   |       -292.117   |   94:17:00   |   319:21:12   |
182400      |       -56747.5   |       -56459.8   |       -287.684   |   94:18:34   |   319:19:42   |
182450      |       -56684.4   |       -56461.9   |       -222.531   |   94:20:07   |   319:18:09   |
182500      |       -56744.6   |       -56477.7   |       -266.932   |   94:21:35   |   319:16:18   |
182550      |       -56722.6   |         -56472   |       -250.607   |   94:23:06   |   319:14:38   |
182600      |       -56685.4   |       -56467.1   |       -218.252   |   94:24:45   |   319:13:25   |
182650      |       -56708.5   |       -56465.9   |       -242.569   |   94:26:17   |   319:11:49   |
182700      |       -56771.2   |       -56492.1   |       -279.109   |   94:27:46   |   319:10:02   |
182750      |       -56726.5   |         -56481   |        -245.47   |   94:29:17   |   319:08:22   |
182800      |       -56717.6   |         -56494   |       -223.561   |   94:30:45   |   319:06:32   |
182850      |       -56690.2   |       -56476.2   |       -214.018   |   94:32:11   |   319:04:35   |
182900      |       -56730.9   |       -56481.1   |       -249.842   |   94:33:39   |   319:02:45   |
182950      |       -56706.1   |       -56465.5   |       -240.655   |   94:35:05   |   319:00:48   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
183000      |       -56643.3   |       -56462.2   |       -181.144   |   94:36:33   |   318:58:58   |
183050      |       -56726.7   |       -56475.2   |       -251.502   |   94:38:04   |   318:57:18   |
183100      |       -56717.3   |       -56473.1   |       -244.126   |   94:39:38   |   318:55:48   |
183150      |       -56715.6   |       -56461.3   |       -254.258   |   94:41:16   |   318:54:31   |
183200      |         -56700   |       -56467.9   |       -232.197   |   94:42:49   |   318:52:58   |
183250      |       -56693.8   |         -56477   |       -216.763   |   94:44:23   |   318:51:28   |
183300      |       -56724.8   |       -56479.2   |       -245.537   |   94:45:54   |   318:49:48   |
183350      |         -56718   |       -56482.7   |       -235.295   |   94:47:28   |   318:48:18   |
183400      |       -56702.3   |       -56468.1   |       -234.214   |   94:49:01   |   318:46:45   |
183450      |       -56716.6   |       -56478.9   |       -237.691   |   94:50:36   |   318:45:19   |
183500      |       -56732.9   |       -56471.5   |       -261.426   |   94:52:11   |   318:43:52   |
183550      |       -56726.1   |       -56476.3   |       -249.743   |   94:53:44   |   318:42:19   |
183600      |         -56734   |       -56477.6   |        -256.32   |   94:55:17   |   318:40:45   |
183650      |       -56707.7   |       -56487.9   |       -219.794   |   94:56:49   |   318:39:09   |
183700      |       -56769.9   |       -56487.8   |       -282.118   |   94:58:19   |   318:37:26   |
183750      |         -56741   |       -56477.9   |       -263.102   |   94:59:53   |   318:35:56   |
183800      |       -56726.1   |       -56465.6   |       -260.504   |   95:01:25   |   318:34:19   |
183850      |         -56721   |       -56478.5   |       -242.447   |   95:02:54   |   318:32:32   |
183900      |       -56770.1   |       -56480.6   |       -289.529   |   95:04:25   |   318:30:52   |
183950      |         -56700   |       -56479.9   |       -220.087   |   95:05:56   |   318:29:12   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
184000      |       -56676.1   |       -56471.7   |       -204.384   |   95:07:23   |   318:27:19   |
184050      |       -56731.9   |       -56472.9   |       -258.955   |   95:08:52   |   318:25:32   |
184100      |       -56709.9   |       -56480.3   |       -229.653   |   95:10:27   |   318:24:06   |
184150      |       -56702.5   |       -56465.2   |       -237.274   |   95:12:02   |   318:22:39   |
184200      |       -56696.8   |       -56475.7   |       -221.148   |   95:13:33   |   318:20:59   |
184250      |       -56719.4   |       -56483.4   |       -236.001   |   95:15:00   |   318:19:06   |
184300      |       -56700.2   |       -56463.2   |       -236.921   |   95:16:31   |   318:17:26   |
184350      |       -56670.2   |         -56466   |       -204.224   |   95:18:01   |   318:15:43   |
184400      |       -56717.5   |       -56486.1   |       -231.433   |   95:19:29   |   318:13:53   |
184450      |       -56681.7   |       -56467.4   |       -214.316   |   95:20:56   |   318:12:00   |
184500      |         -56697   |       -56467.8   |       -229.155   |   95:22:24   |   318:10:10   |
184550      |       -56709.3   |       -56483.2   |       -226.089   |   95:23:56   |   318:08:33   |
184600      |       -56763.7   |       -56486.8   |       -276.939   |   95:25:31   |   318:07:07   |
184650      |       -56686.2   |       -56484.3   |       -201.933   |   95:27:10   |   318:05:54   |
184700      |       -56717.1   |       -56482.6   |       -234.437   |   95:28:41   |   318:04:14   |
184750      |       -56727.1   |         -56484   |       -243.107   |   95:30:13   |   318:02:37   |
184800      |         -56767   |       -56488.6   |       -278.349   |   95:31:46   |   318:01:04   |
184850      |       -56695.8   |       -56485.4   |       -210.442   |   95:33:18   |   317:59:28   |
184900      |       -56701.3   |       -56469.3   |       -231.956   |   95:34:53   |   317:58:01   |
184950      |       -56740.7   |       -56469.7   |       -271.021   |   95:36:28   |   317:56:34   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
185000      |       -56712.6   |       -56475.8   |       -236.806   |   95:38:02   |   317:55:05   |
185050      |       -56720.7   |       -56476.3   |       -244.318   |   95:39:39   |   317:53:45   |
185100      |       -56679.8   |       -56474.3   |       -205.552   |   95:41:14   |   317:52:18   |
185150      |       -56690.3   |       -56469.7   |       -220.561   |   95:42:47   |   317:50:45   |
