Starting job 16490075 on c5-60 on Saga at Wed Dec 24 13:13:30 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UExp_rhinos.Rev"
   Processing of file "scripts/model_UExp_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 47 different moves in a random move schedule with 143 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
423550      |         -57107   |       -56514.7   |       -592.308   |   85:56:13   |   76:22:49   |
423600      |       -57105.7   |       -56519.1   |       -586.559   |   85:56:50   |   76:22:13   |
423650      |         -57127   |       -56530.3   |       -596.733   |   85:57:26   |   76:21:36   |
423700      |       -57098.5   |       -56504.6   |       -593.923   |   85:58:03   |   76:21:00   |
423750      |       -57105.5   |       -56506.1   |       -599.389   |   85:58:39   |   76:20:23   |
423800      |       -57097.3   |       -56497.6   |       -599.663   |   85:59:16   |   76:19:47   |
423850      |       -57110.9   |       -56512.1   |       -598.791   |   85:59:52   |   76:19:10   |
423900      |       -57107.5   |       -56504.5   |       -602.963   |   86:00:28   |   76:18:33   |
423950      |       -57115.2   |       -56512.7   |       -602.547   |   86:01:05   |   76:17:57   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
424000      |       -57123.1   |       -56517.9   |       -605.171   |   86:01:42   |   76:17:21   |
424050      |       -57109.8   |       -56513.5   |       -596.313   |   86:02:19   |   76:16:45   |
424100      |       -57112.3   |       -56515.3   |        -597.02   |   86:02:58   |   76:16:10   |
424150      |       -57106.1   |       -56517.1   |       -589.016   |   86:03:35   |   76:15:34   |
424200      |       -57100.3   |       -56503.1   |        -597.23   |   86:04:11   |   76:14:57   |
424250      |       -57121.1   |       -56530.6   |       -590.474   |   86:04:47   |   76:14:20   |
424300      |       -57107.7   |       -56520.2   |       -587.426   |   86:05:23   |   76:13:43   |
424350      |         -57124   |         -56532   |        -592.04   |   86:06:00   |   76:13:07   |
424400      |       -57105.8   |       -56514.8   |       -591.021   |   86:06:37   |   76:12:31   |
424450      |         -57103   |       -56515.8   |       -587.157   |   86:07:14   |   76:11:55   |
424500      |       -57115.8   |       -56524.2   |        -591.66   |   86:07:51   |   76:11:19   |
424550      |       -57106.2   |       -56516.6   |       -589.601   |   86:08:29   |   76:10:44   |
424600      |       -57124.3   |       -56534.2   |       -590.166   |   86:09:06   |   76:10:08   |
424650      |       -57141.8   |       -56545.6   |        -596.15   |   86:09:43   |   76:09:32   |
424700      |       -57113.1   |       -56522.3   |       -590.818   |   86:10:20   |   76:08:56   |
424750      |       -57112.7   |       -56517.9   |       -594.812   |   86:10:56   |   76:08:19   |
424800      |       -57101.5   |       -56509.2   |       -592.286   |   86:11:32   |   76:07:42   |
424850      |       -57124.8   |       -56531.6   |        -593.19   |   86:12:09   |   76:07:05   |
424900      |       -57112.5   |         -56524   |       -588.438   |   86:12:45   |   76:06:28   |
424950      |       -57104.1   |       -56510.7   |       -593.393   |   86:13:21   |   76:05:51   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
425000      |       -57119.6   |       -56529.4   |       -590.198   |   86:13:57   |   76:05:15   |
425050      |       -57114.8   |       -56521.9   |       -592.966   |   86:14:34   |   76:04:38   |
425100      |       -57117.8   |       -56522.3   |       -595.454   |   86:15:09   |   76:04:01   |
425150      |       -57105.6   |       -56513.3   |       -592.312   |   86:15:46   |   76:03:24   |
425200      |       -57121.4   |       -56531.4   |       -589.947   |   86:16:23   |   76:02:48   |
425250      |       -57111.2   |       -56514.1   |       -597.182   |   86:16:59   |   76:02:11   |
425300      |         -57121   |       -56527.7   |       -593.341   |   86:17:35   |   76:01:34   |
425350      |       -57114.9   |         -56516   |       -598.963   |   86:18:11   |   76:00:57   |
425400      |       -57105.1   |       -56515.7   |       -589.399   |   86:18:48   |   76:00:21   |
425450      |       -57105.3   |         -56513   |       -592.341   |   86:19:24   |   75:59:44   |
425500      |       -57121.4   |       -56519.5   |       -601.927   |   86:20:02   |   75:59:09   |
425550      |       -57108.8   |       -56514.1   |       -594.707   |   86:20:38   |   75:58:32   |
425600      |       -57108.8   |       -56514.4   |       -594.386   |   86:21:15   |   75:57:56   |
425650      |       -57101.4   |       -56505.6   |       -595.788   |   86:21:53   |   75:57:21   |
425700      |       -57107.1   |       -56515.1   |       -591.984   |   86:22:30   |   75:56:45   |
425750      |       -57100.4   |         -56504   |       -596.469   |   86:23:07   |   75:56:09   |
425800      |       -57114.6   |       -56523.1   |       -591.541   |   86:23:44   |   75:55:32   |
425850      |       -57102.9   |       -56499.8   |       -603.135   |   86:24:23   |   75:54:58   |
425900      |       -57103.4   |       -56506.4   |       -596.989   |   86:24:59   |   75:54:21   |
425950      |       -57107.8   |       -56517.4   |       -590.381   |   86:25:35   |   75:53:44   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
426000      |       -57112.3   |       -56518.5   |       -593.713   |   86:26:12   |   75:53:08   |
426050      |       -57102.1   |       -56505.6   |       -596.449   |   86:26:48   |   75:52:31   |
426100      |         -57110   |       -56511.2   |       -598.763   |   86:27:25   |   75:51:55   |
426150      |       -57110.3   |       -56512.7   |       -597.539   |   86:28:01   |   75:51:18   |
426200      |       -57104.1   |       -56497.7   |       -606.382   |   86:28:37   |   75:50:41   |
426250      |         -57122   |         -56514   |       -607.997   |   86:29:13   |   75:50:04   |
426300      |       -57126.8   |       -56516.6   |       -610.157   |   86:29:49   |   75:49:27   |
426350      |       -57100.9   |       -56494.9   |       -605.934   |   86:30:26   |   75:48:51   |
426400      |       -57119.3   |       -56520.4   |        -598.85   |   86:31:04   |   75:48:16   |
426450      |       -57127.9   |       -56531.9   |       -595.906   |   86:31:40   |   75:47:39   |
426500      |       -57109.1   |       -56512.5   |       -596.596   |   86:32:16   |   75:47:02   |
426550      |       -57108.6   |       -56510.2   |       -598.389   |   86:32:54   |   75:46:27   |
426600      |         -57117   |       -56518.5   |       -598.457   |   86:33:32   |   75:45:51   |
426650      |         -57116   |       -56521.5   |       -594.409   |   86:34:10   |   75:45:16   |
426700      |       -57113.4   |       -56516.1   |       -597.226   |   86:34:47   |   75:44:40   |
426750      |       -57100.2   |         -56506   |       -594.198   |   86:35:25   |   75:44:05   |
426800      |         -57119   |       -56519.3   |        -599.63   |   86:36:02   |   75:43:29   |
426850      |       -57101.6   |       -56508.9   |       -592.694   |   86:36:38   |   75:42:52   |
426900      |       -57108.1   |       -56511.5   |       -596.571   |   86:37:15   |   75:42:16   |
426950      |       -57097.6   |       -56503.9   |       -593.749   |   86:37:51   |   75:41:39   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
427000      |       -57116.5   |       -56506.6   |       -609.841   |   86:38:26   |   75:41:01   |
427050      |       -57102.5   |       -56508.2   |        -594.34   |   86:39:03   |   75:40:25   |
427100      |       -57100.7   |       -56501.8   |       -598.909   |   86:39:38   |   75:39:47   |
427150      |       -57104.3   |       -56507.6   |       -596.698   |   86:40:13   |   75:39:09   |
427200      |       -57119.6   |       -56523.4   |       -596.155   |   86:40:49   |   75:38:32   |
427250      |         -57111   |       -56521.9   |       -589.086   |   86:41:26   |   75:37:56   |
427300      |       -57123.2   |       -56528.8   |       -594.455   |   86:42:03   |   75:37:20   |
427350      |       -57126.6   |       -56540.4   |       -586.179   |   86:42:39   |   75:36:43   |
427400      |         -57125   |       -56531.7   |       -593.243   |   86:43:16   |   75:36:07   |
427450      |       -57105.2   |       -56508.9   |       -596.258   |   86:43:54   |   75:35:31   |
427500      |       -57104.1   |       -56505.4   |       -598.709   |   86:44:31   |   75:34:55   |
427550      |       -57098.6   |       -56500.4   |       -598.145   |   86:45:07   |   75:34:18   |
427600      |       -57106.6   |       -56510.8   |       -595.795   |   86:45:43   |   75:33:41   |
427650      |       -57105.1   |       -56508.6   |       -596.487   |   86:46:20   |   75:33:05   |
427700      |       -57126.9   |       -56521.6   |       -605.331   |   86:46:56   |   75:32:28   |
427750      |       -57129.4   |       -56525.6   |       -603.754   |   86:47:33   |   75:31:52   |
427800      |       -57104.3   |       -56508.3   |       -596.084   |   86:48:09   |   75:31:15   |
427850      |       -57100.8   |       -56502.1   |       -598.773   |   86:48:46   |   75:30:39   |
427900      |       -57117.5   |       -56516.4   |       -601.057   |   86:49:23   |   75:30:03   |
427950      |       -57104.9   |       -56510.5   |       -594.383   |   86:50:01   |   75:29:28   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
428000      |       -57101.4   |       -56508.1   |       -593.309   |   86:50:38   |   75:28:52   |
428050      |       -57101.9   |       -56508.3   |       -593.633   |   86:51:14   |   75:28:15   |
428100      |       -57104.6   |       -56505.3   |       -599.278   |   86:51:51   |   75:27:39   |
428150      |       -57105.7   |         -56506   |       -599.722   |   86:52:29   |   75:27:03   |
428200      |       -57088.6   |       -56496.4   |       -592.262   |   86:53:07   |   75:26:28   |
428250      |       -57112.3   |       -56520.3   |       -592.025   |   86:53:44   |   75:25:52   |
428300      |       -57093.9   |       -56507.1   |       -586.777   |   86:54:20   |   75:25:15   |
428350      |       -57116.2   |       -56525.4   |       -590.756   |   86:54:58   |   75:24:40   |
428400      |       -57099.7   |       -56503.6   |       -596.165   |   86:55:35   |   75:24:04   |
428450      |       -57109.1   |       -56516.8   |       -592.385   |   86:56:12   |   75:23:27   |
428500      |       -57108.5   |       -56512.6   |       -595.878   |   86:56:49   |   75:22:51   |
428550      |       -57111.9   |       -56519.6   |        -592.32   |   86:57:26   |   75:22:15   |
428600      |         -57089   |       -56498.9   |       -590.033   |   86:58:03   |   75:21:39   |
428650      |       -57110.7   |       -56513.8   |        -596.88   |   86:58:39   |   75:21:02   |
428700      |         -57098   |       -56499.2   |       -598.762   |   86:59:15   |   75:20:25   |
428750      |       -57107.2   |       -56515.9   |       -591.248   |   86:59:52   |   75:19:49   |
428800      |       -57108.5   |       -56513.6   |        -594.84   |   87:00:29   |   75:19:13   |
428850      |       -57103.2   |       -56509.4   |       -593.803   |   87:01:05   |   75:18:36   |
428900      |       -57106.4   |       -56511.2   |       -595.161   |   87:01:42   |   75:18:00   |
428950      |       -57105.5   |       -56520.3   |       -585.196   |   87:02:19   |   75:17:24   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
429000      |       -57108.2   |       -56518.7   |       -589.516   |   87:02:56   |   75:16:48   |
429050      |       -57104.4   |       -56506.8   |       -597.561   |   87:03:32   |   75:16:11   |
429100      |       -57105.2   |         -56507   |       -598.143   |   87:04:09   |   75:15:35   |
429150      |       -57106.1   |       -56503.8   |       -602.335   |   87:04:47   |   75:14:59   |
429200      |       -57109.5   |       -56503.1   |       -606.423   |   87:05:23   |   75:14:22   |
429250      |       -57091.9   |       -56500.1   |       -591.786   |   87:05:59   |   75:13:45   |
429300      |       -57098.6   |       -56500.1   |       -598.558   |   87:06:36   |   75:13:09   |
429350      |       -57114.7   |       -56523.4   |       -591.292   |   87:07:13   |   75:12:33   |
429400      |       -57107.9   |       -56523.6   |       -584.289   |   87:07:49   |   75:11:56   |
429450      |         -57107   |       -56516.1   |       -590.836   |   87:08:27   |   75:11:21   |
429500      |       -57110.5   |       -56515.1   |       -595.435   |   87:09:03   |   75:10:44   |
429550      |       -57097.8   |       -56500.8   |       -597.001   |   87:09:39   |   75:10:07   |
429600      |       -57102.2   |       -56498.3   |       -603.925   |   87:10:16   |   75:09:31   |
429650      |       -57101.4   |       -56506.7   |       -594.756   |   87:10:52   |   75:08:54   |
429700      |       -57108.7   |       -56503.4   |       -605.232   |   87:11:29   |   75:08:18   |
429750      |       -57099.5   |       -56506.7   |       -592.802   |   87:12:06   |   75:07:42   |
429800      |         -57118   |       -56520.1   |       -597.882   |   87:12:43   |   75:07:06   |
429850      |       -57108.4   |       -56514.7   |       -593.707   |   87:13:19   |   75:06:29   |
429900      |       -57094.6   |         -56500   |        -594.65   |   87:13:56   |   75:05:52   |
429950      |       -57093.4   |       -56497.6   |       -595.766   |   87:14:33   |   75:05:16   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
430000      |       -57103.2   |       -56507.7   |        -595.48   |   87:15:10   |   75:04:40   |
430050      |       -57107.5   |       -56522.9   |       -584.606   |   87:15:47   |   75:04:04   |
430100      |       -57101.2   |       -56515.7   |       -585.488   |   87:16:23   |   75:03:27   |
430150      |       -57114.7   |       -56523.5   |       -591.236   |   87:17:00   |   75:02:51   |
430200      |       -57102.5   |       -56514.6   |       -587.962   |   87:17:38   |   75:02:16   |
430250      |       -57118.2   |       -56529.3   |       -588.924   |   87:18:15   |   75:01:40   |
430300      |       -57100.2   |       -56508.7   |       -591.483   |   87:18:51   |   75:01:03   |
430350      |       -57095.2   |       -56506.9   |       -588.262   |   87:19:28   |   75:00:27   |
430400      |       -57105.8   |         -56513   |       -592.778   |   87:20:04   |   74:59:50   |
430450      |       -57095.2   |       -56496.7   |       -598.527   |   87:20:42   |   74:59:14   |
430500      |       -57097.6   |       -56505.1   |       -592.564   |   87:21:18   |   74:58:37   |
430550      |       -57086.1   |       -56502.4   |       -583.633   |   87:21:55   |   74:58:01   |
430600      |         -57103   |       -56514.5   |        -588.47   |   87:22:32   |   74:57:25   |
430650      |       -57099.2   |       -56506.4   |       -592.824   |   87:23:09   |   74:56:49   |
430700      |       -57111.1   |       -56512.3   |        -598.88   |   87:23:46   |   74:56:13   |
430750      |       -57103.2   |       -56506.5   |        -596.67   |   87:24:22   |   74:55:36   |
430800      |       -57107.4   |       -56508.6   |       -598.855   |   87:24:59   |   74:55:00   |
430850      |       -57112.5   |       -56516.3   |       -596.209   |   87:25:35   |   74:54:23   |
430900      |       -57108.8   |       -56511.1   |       -597.712   |   87:26:12   |   74:53:47   |
430950      |       -57094.1   |       -56502.7   |       -591.391   |   87:26:48   |   74:53:10   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
431000      |       -57097.1   |       -56499.8   |        -597.28   |   87:27:24   |   74:52:33   |
431050      |         -57111   |       -56520.3   |       -590.715   |   87:28:02   |   74:51:57   |
431100      |       -57111.4   |       -56527.5   |       -583.983   |   87:28:39   |   74:51:21   |
431150      |       -57108.3   |       -56508.3   |       -600.035   |   87:29:15   |   74:50:44   |
431200      |       -57110.7   |       -56518.6   |       -592.069   |   87:29:52   |   74:50:08   |
431250      |       -57083.2   |       -56492.9   |        -590.32   |   87:30:28   |   74:49:31   |
431300      |       -57094.5   |       -56502.2   |       -592.234   |   87:31:05   |   74:48:55   |
431350      |         -57107   |         -56509   |       -598.043   |   87:31:41   |   74:48:18   |
431400      |       -57111.6   |       -56517.5   |       -594.135   |   87:32:18   |   74:47:42   |
431450      |       -57109.3   |       -56507.7   |       -601.591   |   87:32:54   |   74:47:05   |
431500      |       -57109.9   |       -56515.7   |       -594.161   |   87:33:31   |   74:46:29   |
431550      |       -57110.5   |       -56512.3   |       -598.182   |   87:34:09   |   74:45:54   |
431600      |       -57105.5   |       -56507.1   |       -598.421   |   87:34:46   |   74:45:18   |
431650      |       -57098.9   |       -56499.6   |       -599.246   |   87:35:23   |   74:44:41   |
431700      |       -57113.1   |       -56520.4   |       -592.741   |   87:35:58   |   74:44:04   |
431750      |       -57100.2   |       -56514.1   |       -586.107   |   87:36:35   |   74:43:28   |
431800      |       -57103.9   |       -56507.4   |       -596.494   |   87:37:13   |   74:42:52   |
431850      |       -57094.6   |       -56497.7   |       -596.866   |   87:37:48   |   74:42:14   |
431900      |       -57107.9   |       -56512.4   |       -595.474   |   87:38:25   |   74:41:38   |
431950      |       -57098.6   |       -56505.2   |       -593.447   |   87:39:01   |   74:41:01   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
432000      |       -57102.7   |       -56504.3   |       -598.416   |   87:39:38   |   74:40:25   |
432050      |       -57111.6   |       -56519.3   |        -592.31   |   87:40:14   |   74:39:48   |
432100      |       -57116.6   |       -56528.2   |       -588.351   |   87:40:49   |   74:39:10   |
432150      |       -57121.8   |       -56524.6   |        -597.18   |   87:41:25   |   74:38:33   |
432200      |       -57101.1   |       -56509.5   |       -591.641   |   87:42:00   |   74:37:56   |
432250      |       -57106.5   |       -56521.2   |       -585.347   |   87:42:37   |   74:37:19   |
432300      |       -57107.5   |       -56510.2   |       -597.255   |   87:43:15   |   74:36:44   |
432350      |         -57103   |       -56503.8   |       -599.236   |   87:43:56   |   74:36:12   |
432400      |       -57094.6   |       -56497.9   |       -596.738   |   87:44:32   |   74:35:35   |
432450      |       -57107.7   |       -56511.4   |       -596.356   |   87:45:09   |   74:34:58   |
432500      |       -57121.7   |       -56524.7   |       -596.982   |   87:45:44   |   74:34:21   |
432550      |       -57107.6   |       -56513.1   |       -594.489   |   87:46:19   |   74:33:43   |
432600      |       -57111.3   |       -56514.9   |       -596.384   |   87:46:56   |   74:33:07   |
432650      |       -57117.6   |       -56517.9   |       -599.678   |   87:47:31   |   74:32:29   |
432700      |       -57103.7   |       -56515.4   |       -588.333   |   87:48:07   |   74:31:52   |
432750      |       -57103.2   |       -56519.1   |       -584.105   |   87:48:44   |   74:31:16   |
432800      |       -57108.3   |       -56519.9   |       -588.397   |   87:49:20   |   74:30:39   |
432850      |       -57105.5   |       -56521.3   |       -584.149   |   87:49:57   |   74:30:03   |
432900      |       -57107.9   |       -56519.9   |       -588.008   |   87:50:33   |   74:29:26   |
432950      |       -57094.3   |       -56503.2   |       -591.153   |   87:51:09   |   74:28:49   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
433000      |       -57105.7   |       -56516.7   |       -588.991   |   87:51:46   |   74:28:13   |
433050      |       -57118.2   |       -56516.1   |       -602.148   |   87:52:20   |   74:27:34   |
433100      |       -57099.7   |         -56500   |       -599.686   |   87:52:56   |   74:26:57   |
433150      |       -57118.2   |       -56525.7   |       -592.447   |   87:53:32   |   74:26:20   |
433200      |       -57120.4   |       -56527.9   |        -592.53   |   87:54:07   |   74:25:42   |
433250      |         -57111   |       -56522.6   |       -588.416   |   87:54:44   |   74:25:06   |
433300      |       -57121.4   |       -56528.6   |       -592.854   |   87:55:20   |   74:24:29   |
433350      |       -57098.6   |       -56504.3   |        -594.26   |   87:55:57   |   74:23:53   |
433400      |       -57107.4   |       -56516.8   |       -590.583   |   87:56:33   |   74:23:16   |
433450      |       -57110.5   |       -56512.8   |       -597.723   |   87:57:10   |   74:22:40   |
433500      |       -57109.3   |         -56513   |       -596.279   |   87:57:45   |   74:22:02   |
433550      |       -57103.2   |       -56510.2   |       -592.936   |   87:58:21   |   74:21:25   |
433600      |       -57115.2   |       -56516.5   |       -598.684   |   87:58:58   |   74:20:49   |
433650      |       -57103.9   |       -56518.6   |       -585.281   |   87:59:35   |   74:20:13   |
433700      |       -57105.4   |       -56505.6   |       -599.827   |   88:00:13   |   74:19:38   |
433750      |       -57105.3   |       -56509.5   |         -595.8   |   88:00:50   |   74:19:01   |
433800      |       -57100.9   |       -56502.6   |       -598.274   |   88:01:26   |   74:18:24   |
433850      |       -57102.4   |       -56501.4   |       -600.984   |   88:02:03   |   74:17:48   |
433900      |       -57105.4   |       -56507.7   |       -597.703   |   88:02:39   |   74:17:11   |
433950      |       -57114.2   |       -56522.4   |       -591.752   |   88:03:17   |   74:16:36   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
434000      |       -57102.1   |       -56516.5   |       -585.622   |   88:03:53   |   74:15:59   |
434050      |       -57084.5   |       -56495.7   |       -588.808   |   88:04:30   |   74:15:23   |
434100      |       -57101.8   |         -56510   |       -591.776   |   88:05:08   |   74:14:48   |
434150      |       -57116.7   |       -56522.7   |       -594.077   |   88:05:45   |   74:14:12   |
434200      |       -57111.1   |       -56515.5   |       -595.573   |   88:06:22   |   74:13:35   |
434250      |       -57097.4   |       -56492.3   |       -605.159   |   88:06:58   |   74:12:59   |
434300      |       -57116.6   |       -56516.1   |       -600.492   |   88:07:34   |   74:12:22   |
434350      |       -57120.2   |       -56512.4   |       -607.858   |   88:08:10   |   74:11:45   |
434400      |       -57096.7   |       -56498.9   |       -597.776   |   88:08:47   |   74:11:08   |
434450      |       -57098.7   |       -56503.1   |       -595.585   |   88:09:22   |   74:10:31   |
434500      |         -57092   |       -56491.5   |       -600.481   |   88:10:00   |   74:09:55   |
434550      |       -57101.5   |         -56509   |       -592.465   |   88:10:38   |   74:09:20   |
434600      |       -57110.9   |       -56514.2   |       -596.705   |   88:11:15   |   74:08:44   |
434650      |       -57095.1   |       -56498.6   |       -596.496   |   88:11:52   |   74:08:08   |
434700      |       -57100.5   |         -56517   |       -583.467   |   88:12:28   |   74:07:31   |
434750      |       -57108.9   |       -56523.7   |       -585.222   |   88:13:05   |   74:06:55   |
434800      |       -57116.9   |         -56524   |       -592.927   |   88:13:42   |   74:06:19   |
434850      |       -57099.4   |       -56515.5   |       -583.912   |   88:14:18   |   74:05:42   |
434900      |       -57108.3   |       -56522.8   |       -585.512   |   88:14:53   |   74:05:04   |
434950      |       -57113.6   |       -56526.2   |       -587.446   |   88:15:29   |   74:04:27   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
435000      |       -57103.2   |       -56509.4   |       -593.783   |   88:16:05   |   74:03:50   |
435050      |       -57110.5   |       -56512.4   |       -598.099   |   88:16:41   |   74:03:13   |
435100      |       -57104.5   |       -56518.9   |       -585.644   |   88:17:17   |   74:02:36   |
435150      |       -57113.3   |       -56526.9   |       -586.403   |   88:17:54   |   74:02:00   |
435200      |       -57098.8   |       -56505.4   |       -593.444   |   88:18:30   |   74:01:23   |
435250      |       -57100.5   |       -56509.6   |       -590.866   |   88:19:06   |   74:00:46   |
435300      |         -57111   |       -56527.6   |       -583.396   |   88:19:43   |   74:00:10   |
435350      |       -57107.5   |         -56523   |       -584.498   |   88:20:19   |   73:59:33   |
435400      |         -57104   |       -56513.8   |       -590.197   |   88:20:55   |   73:58:56   |
435450      |       -57107.1   |       -56514.5   |       -592.592   |   88:21:32   |   73:58:20   |
435500      |       -57114.1   |       -56518.6   |       -595.527   |   88:22:08   |   73:57:43   |
435550      |       -57108.3   |       -56510.2   |       -598.172   |   88:22:44   |   73:57:06   |
435600      |       -57105.1   |       -56513.7   |       -591.455   |   88:23:20   |   73:56:29   |
435650      |       -57098.6   |         -56506   |       -592.581   |   88:23:56   |   73:55:52   |
435700      |       -57104.6   |         -56512   |       -592.594   |   88:24:31   |   73:55:14   |
435750      |       -57111.3   |       -56514.8   |       -596.536   |   88:25:07   |   73:54:37   |
435800      |       -57100.7   |       -56512.4   |       -588.244   |   88:25:43   |   73:54:00   |
435850      |       -57100.4   |       -56509.9   |       -590.524   |   88:26:20   |   73:53:24   |
435900      |       -57120.4   |       -56528.8   |       -591.672   |   88:26:58   |   73:52:49   |
435950      |       -57098.6   |       -56509.2   |       -589.403   |   88:27:34   |   73:52:12   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
436000      |       -57103.5   |       -56515.1   |       -588.383   |   88:28:10   |   73:51:35   |
436050      |         -57108   |       -56520.6   |       -587.368   |   88:28:46   |   73:50:58   |
436100      |       -57104.5   |       -56507.1   |       -597.431   |   88:29:23   |   73:50:22   |
436150      |       -57115.9   |       -56523.1   |       -592.761   |   88:29:59   |   73:49:45   |
436200      |       -57113.9   |       -56520.3   |       -593.634   |   88:30:35   |   73:49:08   |
436250      |       -57115.8   |       -56522.5   |       -593.329   |   88:31:12   |   73:48:32   |
436300      |       -57112.8   |       -56528.3   |       -584.451   |   88:31:48   |   73:47:55   |
436350      |       -57118.4   |         -56528   |       -590.387   |   88:32:25   |   73:47:19   |
436400      |       -57124.2   |       -56536.4   |       -587.745   |   88:33:02   |   73:46:42   |
436450      |       -57134.7   |       -56542.9   |       -591.789   |   88:33:38   |   73:46:06   |
436500      |       -57106.2   |       -56510.8   |       -595.346   |   88:34:14   |   73:45:29   |
436550      |       -57108.1   |       -56517.6   |       -590.543   |   88:34:49   |   73:44:51   |
436600      |       -57118.9   |       -56525.9   |       -592.988   |   88:35:24   |   73:44:13   |
436650      |       -57116.5   |       -56533.6   |       -582.872   |   88:36:00   |   73:43:36   |
436700      |       -57108.7   |       -56521.5   |       -587.165   |   88:36:35   |   73:42:58   |
436750      |       -57113.2   |       -56521.8   |        -591.37   |   88:37:11   |   73:42:21   |
436800      |       -57115.2   |       -56528.8   |       -586.394   |   88:37:47   |   73:41:44   |
436850      |       -57106.7   |         -56518   |       -588.702   |   88:38:23   |   73:41:07   |
436900      |       -57133.1   |       -56541.1   |       -592.017   |   88:38:58   |   73:40:30   |
436950      |       -57115.2   |       -56524.5   |       -590.654   |   88:39:34   |   73:39:53   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
437000      |       -57119.7   |       -56535.5   |       -584.165   |   88:40:11   |   73:39:16   |
437050      |       -57121.8   |       -56528.8   |       -592.992   |   88:40:46   |   73:38:39   |
437100      |       -57112.7   |       -56520.4   |       -592.221   |   88:41:22   |   73:38:02   |
437150      |       -57113.9   |       -56529.1   |       -584.708   |   88:41:57   |   73:37:24   |
437200      |       -57123.7   |       -56541.7   |       -581.972   |   88:42:33   |   73:36:47   |
437250      |       -57128.3   |       -56535.8   |       -592.519   |   88:43:10   |   73:36:11   |
437300      |       -57118.2   |       -56527.2   |        -591.06   |   88:43:46   |   73:35:34   |
437350      |         -57127   |       -56537.1   |       -589.892   |   88:44:21   |   73:34:56   |
437400      |       -57115.1   |       -56521.2   |       -593.905   |   88:44:58   |   73:34:20   |
437450      |       -57116.5   |       -56529.4   |       -587.033   |   88:45:35   |   73:33:44   |
437500      |       -57121.7   |       -56529.4   |       -592.318   |   88:46:11   |   73:33:07   |
437550      |       -57123.7   |       -56533.8   |       -589.929   |   88:46:47   |   73:32:30   |
437600      |       -57104.7   |       -56518.7   |       -585.954   |   88:47:24   |   73:31:54   |
