Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	part_rate[1]	part_rate[2]	part_rate[3]	part_rate[4]	part_rate_mult[1]	part_rate_mult[2]	part_rate_mult[3]	part_rate_mult[4]	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	TL
16400	-42193.36	-42141.9	-51.46351	7.87937e+07	4.03744e+07	9.596e+06	7.58131e+07	0.0497271	0.0438292	0.072338	0.254494	0.0482087	0.0379687	0.0418169	0.0541835	0.0745147	0.00797575	0.0467885	0.0288949	0.0450489	0.541031	0.480965	0.133999	2.65773	0.0894374	0.133819	0.0372827	0.739461	0.696364	0.728048	0.884618	0.0755305	0.805789
16450	-42196.59	-42145.85	-50.73438	1.23542e+07	7.64197e+07	4.01578e+07	8.49469e+07	0.0460111	0.0454491	0.064742	0.237857	0.0461919	0.0359955	0.0444156	0.0482834	0.0731188	0.00436353	0.0499076	0.0316038	0.0503797	0.571596	0.463398	0.138738	2.6524	0.0944901	0.128931	0.0386012	0.737977	0.703215	0.748274	0.852459	0.0707671	0.7783187
16500	-42193.85	-42141.66	-52.19022	4.96382e+07	5.86732e+06	3.64852e+07	313539	0.0423654	0.0459196	0.0616828	0.255192	0.0485007	0.0363907	0.0405375	0.0524352	0.0636	0.00916334	0.0411112	0.0296993	0.0573491	0.527772	0.442738	0.13196	2.70587	0.0872457	0.123183	0.0367152	0.752856	0.722285	0.754774	0.865291	0.0619828	0.7839463
16550	-42197.02	-42147.3	-49.72202	2.56012e+07	9.44949e+07	2.19061e+07	4.09545e+06	0.0417279	0.0498224	0.0686889	0.241527	0.0461432	0.0335761	0.040894	0.0505198	0.0676888	0.00460916	0.0523574	0.0337662	0.05076	0.570763	0.488569	0.150131	2.61633	0.0943524	0.135935	0.041771	0.727942	0.718088	0.740832	0.861488	0.0917849	0.7820811
16600	-42192.08	-42140.11	-51.96714	9.02426e+07	5.58948e+06	4.5851e+07	8.69212e+07	0.0443987	0.0523543	0.0638375	0.238904	0.0449869	0.0357937	0.039031	0.052009	0.0731366	0.00771906	0.0522974	0.0333406	0.0464774	0.547092	0.469509	0.124518	2.67507	0.0904394	0.130632	0.0346447	0.744284	0.716952	0.738908	0.863583	0.0808757	0.784286
16650	-42198.8	-42148.11	-50.69333	1.87271e+06	7.23681e+07	9.86011e+07	1.96795e+06	0.0459199	0.0503085	0.0594503	0.249049	0.0449078	0.0408074	0.0417506	0.051031	0.0661071	0.0105912	0.0513573	0.0303457	0.0479138	0.558479	0.454847	0.146686	2.66079	0.0923217	0.126552	0.0408126	0.740313	0.71481	0.741368	0.862794	0.0794134	0.7895392
16700	-42198.86	-42148.94	-49.91736	3.0247e+07	6.00371e+06	7.16949e+07	8.10839e+07	0.0443033	0.0474809	0.0721962	0.241884	0.0449886	0.0378837	0.0396964	0.0495741	0.0686533	0.0105257	0.0534533	0.0352744	0.0424883	0.645793	0.469622	0.136666	2.60416	0.106756	0.130663	0.0380245	0.724557	0.70995	0.728781	0.868809	0.0706614	0.7884025
16750	-42188.52	-42136.7	-51.81514	9.16915e+07	5.17594e+07	3.49691e+07	3.80971e+07	0.0424186	0.047513	0.0648641	0.245853	0.0453883	0.0364254	0.0380398	0.0485329	0.0771765	0.00833207	0.0501818	0.0340034	0.0479556	0.569131	0.448894	0.127447	2.67966	0.0940826	0.124896	0.0354595	0.745562	0.689635	0.752569	0.868725	0.0712277	0.7866847
16800	-42195.97	-42143.86	-52.1089	1.6872e+06	6.87462e+07	1.42558e+07	5.92078e+07	0.0419992	0.0507402	0.0631135	0.253769	0.0432227	0.0410929	0.0409493	0.0568533	0.076534	0.0099732	0.0533462	0.0320812	0.0458333	0.576248	0.466535	0.120927	2.66431	0.0952591	0.129804	0.0336455	0.741291	0.688417	0.719304	0.860652	0.0829086	0.809508
16850	-42206.17	-42153.42	-52.75292	3.56816e+07	9.20811e+07	3.77253e+07	3.97854e+07	0.037197	0.0510927	0.0658368	0.270347	0.0530051	0.0346277	0.0448149	0.0466763	0.0645348	0.00703594	0.0504486	0.0315416	0.0494031	0.541178	0.428139	0.12768	2.71679	0.0894617	0.119121	0.0355244	0.755893	0.727652	0.717387	0.870776	0.0859559	0.806562
16900	-42200.96	-42149.48	-51.48159	9.80897e+07	1.23075e+07	3.085e+07	4.73852e+07	0.0471822	0.0490789	0.0712763	0.266983	0.0498194	0.0330114	0.0457864	0.0526497	0.0697214	0.00963534	0.0457823	0.0260713	0.0505807	0.5552	0.465112	0.136272	2.66289	0.0917797	0.129408	0.037915	0.740897	0.722613	0.735831	0.87606	0.0810726	0.8175787
16950	-42197.61	-42146.46	-51.14058	8.57294e+07	9.06398e+07	5.12561e+07	7.65214e+07	0.0429927	0.0456977	0.0638569	0.225416	0.0500535	0.0366158	0.0419873	0.0526732	0.0726168	0.00420874	0.0488697	0.0338134	0.0495747	0.555729	0.428455	0.143774	2.69173	0.0918672	0.119209	0.0400022	0.748921	0.694051	0.743627	0.869872	0.0683739	0.7683767
17000	-42195.08	-42143.37	-51.7074	2.316e+07	3.34118e+07	6.49391e+06	9.07547e+07	0.0472299	0.0460669	0.0675624	0.209788	0.048886	0.037504	0.0439617	0.0468873	0.0692448	0.0106402	0.0520019	0.0328088	0.0427864	0.578332	0.448079	0.122812	2.67964	0.0956037	0.124669	0.0341701	0.745557	0.69684	0.730296	0.858881	0.0841327	0.7553684
17050	-42193.12	-42142.35	-50.77724	6.46668e+07	2.89072e+07	3.92601e+07	6.56541e+07	0.0425952	0.0444274	0.0698598	0.252516	0.0425494	0.0436913	0.0450792	0.0481862	0.0702957	0.00595512	0.0478748	0.0305831	0.049562	0.54832	0.456023	0.148038	2.6643	0.0906424	0.126879	0.0411888	0.741289	0.706779	0.739438	0.879931	0.0777063	0.7931749
17100	-42201.02	-42149.42	-51.60465	5.76615e+07	6.13253e+06	1.49211e+07	9.45155e+07	0.0442721	0.0516971	0.0627063	0.244878	0.0486269	0.042431	0.0453504	0.0517945	0.0710458	0.0105479	0.053856	0.0290954	0.0500929	0.565002	0.457573	0.132326	2.66855	0.0934001	0.127311	0.0368171	0.742472	0.694273	0.721802	0.87689	0.0728649	0.8063939
17150	-42193.73	-42142.38	-51.34666	2.28374e+07	3.31959e+07	7.53094e+07	7.67575e+07	0.0431472	0.044415	0.0688874	0.228039	0.046451	0.0362839	0.0410634	0.0481887	0.0767199	0.0100685	0.0433104	0.0264263	0.0482991	0.557002	0.43484	0.13708	2.69129	0.0920776	0.120986	0.0381398	0.748797	0.708459	0.758937	0.873037	0.0651676	0.7612996
17200	-42189.57	-42138.19	-51.38665	5.6222e+07	3.84559e+07	2.93463e+07	6.00163e+07	0.038142	0.045461	0.0667092	0.227255	0.0465308	0.0369074	0.0447622	0.050223	0.0687195	0.0108663	0.0443836	0.0286478	0.0493871	0.562534	0.456488	0.129062	2.67437	0.092992	0.127009	0.0359088	0.74409	0.706161	0.736074	0.883784	0.0745719	0.7579953
17250	-42197.56	-42145.17	-52.39031	394145	3.46019e+07	1.99677e+07	6.29384e+07	0.0449825	0.0512615	0.066253	0.253222	0.0504715	0.0398263	0.04625	0.0458696	0.0722491	0.00442707	0.0481739	0.0299526	0.0488606	0.551414	0.438128	0.127563	2.70083	0.0911539	0.1219	0.035492	0.751454	0.693194	0.752245	0.866702	0.0848793	0.8017997
17300	-42189.05	-42138.96	-50.09666	8.16008e+07	8.87992e+07	1.41033e+07	8.23669e+07	0.0404155	0.0467998	0.0650906	0.248605	0.0454488	0.0364493	0.0428847	0.0511241	0.0665552	0.00581844	0.0522711	0.0304903	0.0538841	0.565007	0.457841	0.154113	2.6465	0.0934008	0.127385	0.042879	0.736335	0.704656	0.723429	0.884918	0.0795956	0.7858374
17350	-42191.27	-42140.07	-51.19145	1.50062e+06	3.39472e+07	7.52999e+07	9.52801e+07	0.0454361	0.0487221	0.0633663	0.245728	0.0491796	0.0332234	0.040641	0.0498401	0.0642532	0.00912035	0.0490091	0.0320292	0.0488753	0.520218	0.466793	0.142772	2.6755	0.0859968	0.129876	0.0397234	0.744404	0.700798	0.751745	0.855245	0.0898418	0.7794238
17400	-42198.94	-42147.43	-51.5093	2.66595e+07	8.58367e+07	3.36866e+07	352626	0.0451919	0.0468276	0.0621891	0.226223	0.0462941	0.0356748	0.041644	0.0499934	0.0733313	0.00921899	0.0468326	0.0296028	0.0503386	0.570985	0.443187	0.129592	2.68212	0.0943892	0.123308	0.0360563	0.746247	0.733371	0.751058	0.889902	0.0825265	0.7633619
17450	-42199.62	-42149.35	-50.26581	1.01028e+07	3.21246e+06	8.29652e+07	7.40285e+07	0.0482778	0.0492733	0.0720498	0.232578	0.0400199	0.0402044	0.0394443	0.0527097	0.0788272	0.0052123	0.045832	0.0265634	0.0485559	0.591163	0.457587	0.143901	2.64142	0.0977247	0.127315	0.0400376	0.734923	0.677346	0.727522	0.859906	0.0860892	0.7795477
17500	-42196.01	-42143.83	-52.18145	8.86867e+07	9.10939e+07	8.14062e+07	6.97574e+07	0.0449138	0.0492451	0.0758526	0.258753	0.0469405	0.033793	0.0395195	0.046862	0.0686384	0.00746244	0.0547587	0.0285684	0.0471689	0.505931	0.46052	0.135652	2.69738	0.083635	0.128131	0.0377425	0.750492	0.71709	0.732194	0.873262	0.0707523	0.8024768
17550	-42188.65	-42136.95	-51.69822	7.29556e+07	2.63939e+07	3.83894e+06	1.69013e+07	0.043154	0.0408876	0.0623075	0.245185	0.04961	0.0334055	0.0395192	0.0514195	0.0665958	0.00763041	0.0455993	0.0321189	0.051605	0.542533	0.428534	0.137795	2.70547	0.0896858	0.119231	0.0383388	0.752744	0.721438	0.757977	0.869913	0.0827875	0.7690379
17600	-42200.74	-42149.95	-50.79136	6.98457e+07	2.55865e+07	7.83962e+07	2.84692e+07	0.0416658	0.0465249	0.0626921	0.257056	0.0528923	0.0335422	0.0397864	0.0617135	0.0698636	0.00778174	0.0577913	0.0371655	0.0448961	0.598449	0.437556	0.144782	2.65624	0.0989292	0.121741	0.0402827	0.739047	0.688099	0.728212	0.870819	0.0884936	0.8133711
17650	-42202.62	-42152.87	-49.749	1.46109e+07	6.20166e+07	8.15627e+07	2.12418e+07	0.0449811	0.0440268	0.0701012	0.254769	0.0463414	0.0371384	0.0423191	0.0521793	0.0784397	0.0125288	0.046171	0.0300317	0.0452345	0.538787	0.462134	0.170166	2.64173	0.0890666	0.12858	0.0473454	0.735008	0.731278	0.737759	0.874317	0.0863322	0.8042617
17700	-42196.21	-42146.07	-50.14728	6.34626e+07	2.98669e+07	6.94884e+07	3.63022e+07	0.046788	0.0460705	0.0747634	0.259754	0.0492075	0.0383573	0.0400689	0.0482323	0.0721893	0.00745849	0.0465953	0.0285364	0.0500073	0.582757	0.474378	0.148165	2.62536	0.0963351	0.131986	0.0412239	0.730455	0.697197	0.74156	0.845504	0.0742694	0.8080293
17750	-42198.67	-42146.96	-51.70456	3.149e+07	7.29796e+07	5.73674e+07	1.88901e+07	0.0461916	0.0484807	0.0750368	0.230267	0.0408569	0.0391973	0.0417805	0.050537	0.0706531	0.0114216	0.0609732	0.0277749	0.0451219	0.508912	0.444916	0.144621	2.70224	0.0841279	0.123789	0.0402379	0.751845	0.739546	0.741594	0.857711	0.077826	0.7882928
17800	-42197.44	-42146.31	-51.13453	619066	2.45544e+07	8.21243e+07	2.46878e+06	0.0461549	0.0447263	0.0712328	0.253629	0.046612	0.0326212	0.0424882	0.051522	0.0671042	0.00353989	0.0524694	0.0335773	0.044215	0.534635	0.477264	0.139137	2.66009	0.0883801	0.132789	0.038712	0.740119	0.727362	0.743413	0.880258	0.0863201	0.7898927
17850	-42191.62	-42140.19	-51.42778	2.8608e+07	1.78087e+07	3.80868e+07	2.88226e+07	0.0463021	0.0446646	0.0661422	0.243418	0.0478751	0.0392739	0.0380113	0.0496819	0.069903	0.0107984	0.047133	0.0286343	0.0459773	0.57074	0.439168	0.134183	2.68169	0.0943487	0.12219	0.0373337	0.746128	0.684533	0.730052	0.889968	0.0911727	0.7778149
17900	-42206.69	-42155.47	-51.21592	2.6095e+07	1.6886e+07	7.20522e+07	7.18449e+07	0.0396823	0.0547468	0.0628283	0.246152	0.0442277	0.0398049	0.0503874	0.0449305	0.0648882	0.0129067	0.0445396	0.0295039	0.0460708	0.521841	0.492859	0.135628	2.65561	0.0862652	0.137128	0.0377359	0.738871	0.734568	0.73504	0.883347	0.0693334	0.7806696
17950	-42199.23	-42147.24	-51.99272	3.42065e+07	3.22983e+07	3.29161e+07	3.77504e+07	0.0452221	0.0393194	0.0650202	0.244122	0.0462827	0.0392392	0.0406145	0.0549974	0.0730075	0.0073899	0.05659	0.0262969	0.0500371	0.539421	0.42075	0.139113	2.71379	0.0891713	0.117065	0.0387055	0.755058	0.712582	0.751253	0.874739	0.0754826	0.7881391
18000	-42198.62	-42146.97	-51.6461	2.93255e+07	3.90209e+07	1.02861e+07	6.55217e+07	0.0453963	0.0411175	0.0677208	0.241507	0.0468462	0.0327774	0.039221	0.0525621	0.064713	0.012934	0.0551007	0.027749	0.0394509	0.540145	0.450436	0.132921	2.68986	0.0892909	0.125325	0.0369827	0.748401	0.711193	0.744474	0.879553	0.0765592	0.7670961
18050	-42195.16	-42144.2	-50.9599	7.71991e+07	3.98453e+07	1.8429e+07	2.85571e+07	0.0455439	0.0474499	0.0746956	0.230518	0.0503121	0.0354226	0.0369815	0.0453485	0.0775247	0.0135697	0.0569513	0.0322386	0.0403334	0.563497	0.465224	0.137816	2.65631	0.0931513	0.129439	0.0383446	0.739065	0.709759	0.739694	0.884421	0.0919424	0.7868902
18100	-42202.36	-42151.73	-50.62891	3.86831e+06	5.5558e+07	8.2273e+07	3.62469e+07	0.0394562	0.0468691	0.0685494	0.243398	0.0464225	0.0330816	0.0398591	0.0521128	0.0618322	0.0144102	0.0577832	0.0315468	0.0458004	0.518973	0.493456	0.145974	2.64637	0.085791	0.137294	0.0406144	0.7363	0.708848	0.729823	0.853652	0.0696994	0.7811208
18150	-42199.75	-42148.86	-50.88841	5.38328e+06	1.14361e+07	6.02441e+07	4.18028e+07	0.0414513	0.0483224	0.0662847	0.248377	0.0488225	0.0356604	0.040603	0.0483099	0.0607257	0.00697086	0.050423	0.0327855	0.0462366	0.533089	0.497062	0.136252	2.6441	0.0881245	0.138298	0.0379094	0.735668	0.726699	0.729498	0.90016	0.0756331	0.7749732
18200	-42190.48	-42139.32	-51.15964	3.65125e+07	4.63603e+06	7.32055e+07	3.60297e+07	0.0485178	0.0480134	0.0675002	0.249165	0.0505666	0.0353106	0.0420903	0.0552816	0.0696206	0.0118368	0.0554144	0.0350057	0.0425252	0.563162	0.462975	0.139123	2.65745	0.093096	0.128814	0.0387081	0.739382	0.694501	0.731272	0.85378	0.0875179	0.810848
18250	-42203.33	-42153.33	-50.00473	3.75811e+07	4.40606e+07	6.82904e+06	4.88734e+07	0.047852	0.0396486	0.0697566	0.246228	0.0474857	0.0345734	0.0363159	0.056088	0.068069	0.00624086	0.0508976	0.0330682	0.0491979	0.630538	0.452251	0.142333	2.62493	0.104234	0.12583	0.0396014	0.730335	0.694597	0.73165	0.877724	0.0857188	0.7854214
18300	-42195.25	-42145.29	-49.95971	6.43555e+07	3.86599e+07	4.14003e+07	6.25831e+07	0.044593	0.0496426	0.0715127	0.233108	0.0489474	0.0369785	0.0370629	0.050104	0.0752859	0.00518492	0.05516	0.025829	0.0482761	0.590179	0.457665	0.14976	2.63607	0.0975621	0.127336	0.0416677	0.733434	0.712708	0.737402	0.874531	0.0825769	0.7816846
18350	-42188.07	-42137.33	-50.73405	9.79969e+07	4.47721e+07	2.7329e+07	2.21845e+07	0.0407913	0.0455643	0.0636989	0.223823	0.0462354	0.038465	0.0401978	0.0568147	0.0674949	0.00777565	0.0430879	0.0351898	0.0496245	0.507267	0.481752	0.14648	2.66452	0.0838559	0.134038	0.0407551	0.741351	0.695973	0.724802	0.871301	0.0774107	0.7587628
18400	-42196	-42144.01	-51.98219	2.33028e+07	8.6114e+07	2.91636e+07	9.65603e+07	0.0475914	0.047631	0.0680752	0.241822	0.043984	0.04051	0.045622	0.0519886	0.0696289	0.00689594	0.055617	0.0289374	0.0483481	0.572547	0.426701	0.13149	2.69578	0.0946474	0.118721	0.0365845	0.750047	0.715518	0.749921	0.888036	0.0983932	0.7966516
18450	-42197.36	-42146.2	-51.15461	6.71137e+07	6.40055e+07	2.39553e+07	5.03305e+07	0.0441409	0.0443008	0.0633124	0.237055	0.0497194	0.0349958	0.0394536	0.0522543	0.0649192	0.00765607	0.0455946	0.03205	0.0533133	0.563638	0.438231	0.138935	2.6821	0.0931746	0.121929	0.038656	0.74624	0.709865	0.761435	0.867396	0.0807329	0.7687653
18500	-42203.17	-42153.37	-49.80447	8.04946e+07	6.68666e+07	9.01853e+07	6.04232e+07	0.0474249	0.0507383	0.0667088	0.255473	0.0495136	0.0428676	0.0484732	0.0526113	0.068085	0.0061348	0.0582604	0.0288493	0.0453291	0.567776	0.514302	0.149592	2.59291	0.0938586	0.143094	0.041621	0.721426	0.707149	0.721785	0.866902	0.0766357	0.820469
18550	-42202.74	-42151.85	-50.88934	6.85763e+07	3.27608e+07	6.61585e+06	6.18314e+07	0.0457605	0.0441768	0.0629817	0.248979	0.0417901	0.0392625	0.0424166	0.0538372	0.0690917	0.00289867	0.0531777	0.0339997	0.0489553	0.520818	0.49271	0.142324	2.64967	0.086096	0.137087	0.0395989	0.737218	0.713338	0.729585	0.883055	0.0785394	0.7873278
18600	-42192.64	-42140.5	-52.14286	8.34076e+07	4.25377e+07	3.70858e+06	9.68331e+07	0.0394975	0.0494108	0.0710695	0.245442	0.0469597	0.0407481	0.0444789	0.0457763	0.0646247	0.0106514	0.0415365	0.0296855	0.0480396	0.537385	0.45088	0.12752	2.69646	0.0888347	0.125448	0.03548	0.750237	0.716022	0.741524	0.883836	0.0846736	0.7779204
18650	-42193.09	-42141.86	-51.2244	5.10253e+07	2.03863e+07	4.05888e+07	6.23227e+07	0.0449729	0.0512558	0.063847	0.234514	0.0497105	0.0347985	0.0392849	0.0505752	0.0708767	0.00480427	0.0507929	0.0278965	0.0459151	0.543473	0.454885	0.138009	2.67835	0.0898412	0.126563	0.0383982	0.745198	0.708492	0.741401	0.867816	0.0773309	0.7692444
18700	-42197.35	-42146.95	-50.39688	3.1137e+07	8.57074e+07	4.50742e+07	7.87114e+07	0.0435829	0.0462331	0.0627172	0.217127	0.0453731	0.037913	0.0436889	0.0549901	0.0700189	0.0097914	0.0457199	0.0295663	0.0515615	0.581704	0.44751	0.143034	2.65799	0.0961611	0.124511	0.0397964	0.739532	0.710166	0.744158	0.87317	0.0745264	0.7582831
18750	-42208.24	-42156.12	-52.11872	1.15574e+07	2.02421e+07	9.2342e+07	2.60318e+07	0.0389053	0.0509107	0.0732182	0.245128	0.0422099	0.0395968	0.0436896	0.046714	0.068368	0.017866	0.0458733	0.0341116	0.0396881	0.544826	0.439029	0.130515	2.7009	0.0900648	0.122151	0.0363132	0.751471	0.697883	0.715171	0.872182	0.0627968	0.7862794
18800	-42195.79	-42144.25	-51.53921	9.49322e+07	8.47206e+07	9.29243e+07	7.65316e+07	0.0447676	0.0446492	0.0735226	0.248678	0.0474828	0.0391051	0.0380496	0.0573267	0.072686	0.00659808	0.0513477	0.0283396	0.0524274	0.521274	0.463289	0.141898	2.67925	0.0861714	0.128901	0.0394803	0.745447	0.715886	0.73735	0.863121	0.0944166	0.8049807
18850	-42198.05	-42146.53	-51.51599	5.84206e+07	7.56927e+07	6.27327e+07	3.94505e+07	0.049932	0.0440295	0.0693325	0.230812	0.0468838	0.039179	0.0398824	0.049306	0.0801292	0.00594954	0.0455627	0.0323988	0.0516132	0.521937	0.474141	0.13606	2.67384	0.0862811	0.13192	0.0378559	0.743943	0.709368	0.745259	0.880758	0.0799225	0.7850102
18900	-42198.09	-42146.77	-51.3153	9.97524e+07	1.77904e+07	4.57305e+07	5.49466e+07	0.0436181	0.0479509	0.0709842	0.232767	0.0419416	0.041882	0.0417723	0.0498355	0.079157	0.00509161	0.0457593	0.0300746	0.0524514	0.561299	0.466409	0.131827	2.66242	0.0927879	0.129769	0.0366784	0.740765	0.716044	0.746548	0.867548	0.0775498	0.7832858
18950	-42197.68	-42145.91	-51.77029	9.85769e+07	4.53871e+07	1.31394e+07	1.26173e+07	0.0446202	0.0446793	0.06769	0.230437	0.0435385	0.0392662	0.0430889	0.0522287	0.066917	0.00613652	0.0455208	0.0321536	0.0561941	0.533301	0.448727	0.133845	2.69472	0.0881596	0.124849	0.0372396	0.749751	0.719226	0.734339	0.893395	0.0786103	0.7724708
19000	-42198.16	-42146.65	-51.5099	2.37719e+07	2.80652e+07	6.79744e+07	1.12984e+07	0.0411836	0.0445322	0.0586907	0.224281	0.0459259	0.0371316	0.043117	0.0491409	0.0650314	0.0106243	0.0535677	0.0319609	0.0444324	0.526062	0.492131	0.125597	2.66386	0.0869629	0.136926	0.0349447	0.741167	0.704499	0.712579	0.86589	0.0932481	0.7496197
19050	-42209.54	-42157.65	-51.88953	6.69587e+07	4.81988e+07	1.91396e+07	1.61263e+07	0.0459241	0.0471888	0.0648215	0.241882	0.0499924	0.0439635	0.0416308	0.0435152	0.0806699	0.0062939	0.0502663	0.0271515	0.0493284	0.508895	0.476328	0.13401	2.68145	0.0841251	0.132529	0.0372857	0.74606	0.698418	0.741026	0.874801	0.0733585	0.7926285
19100	-42199.64	-42150.11	-49.52933	257374	2.08044e+06	2.41623e+07	5.61402e+07	0.0413266	0.0529401	0.0649615	0.225142	0.0448681	0.0340723	0.0407191	0.0484926	0.0745223	0.00928661	0.0457948	0.0323269	0.0407052	0.563406	0.475366	0.154196	2.62984	0.0931363	0.132261	0.042902	0.731701	0.683204	0.729326	0.85651	0.0967265	0.7551585
19150	-42193.94	-42143.91	-50.02982	9.21237e+07	9.53908e+07	6.30624e+07	2.61953e+07	0.0430641	0.0473555	0.0672157	0.235368	0.046435	0.0373079	0.0455193	0.0462219	0.0713166	0.00778492	0.0561516	0.0322755	0.0458255	0.568633	0.464784	0.151676	2.63983	0.0940003	0.129317	0.0422008	0.734482	0.706519	0.725794	0.88521	0.0726486	0.7818413
19200	-42213.08	-42164.18	-48.90262	2.27276e+07	8.2122e+06	8.02287e+07	2.18812e+07	0.0470162	0.0466725	0.066351	0.248407	0.0513187	0.0295376	0.0399202	0.0552233	0.0721639	0.00416855	0.0500793	0.0329006	0.0458245	0.559154	0.45289	0.18184	2.6272	0.0924334	0.126008	0.0505933	0.730966	0.703908	0.747045	0.853344	0.0716572	0.7895832
19250	-42197.17	-42146.18	-50.98604	3.71579e+07	2.64602e+07	1.4879e+07	2.06148e+07	0.0445419	0.0471011	0.0704329	0.243793	0.0476068	0.0372913	0.041908	0.0522056	0.0748787	0.00629325	0.0455297	0.0303086	0.059067	0.580112	0.456236	0.138327	2.65491	0.0958979	0.126939	0.0384868	0.738677	0.723113	0.756493	0.859887	0.0962986	0.800958
19300	-42201.5	-42150.29	-51.21292	8.62803e+07	4.75751e+07	3.35756e+07	1.79288e+07	0.0487519	0.0462641	0.0622584	0.226176	0.0497516	0.0347447	0.0382421	0.0548314	0.0703146	0.00705342	0.0475401	0.0271625	0.0491728	0.589347	0.43814	0.131472	2.67438	0.0974246	0.121904	0.0365794	0.744092	0.705609	0.732967	0.902203	0.0795832	0.7622639
19350	-42195.39	-42144.34	-51.05176	8.8314e+07	4.70114e+07	7.72844e+07	1.23637e+06	0.046972	0.041449	0.0597055	0.246557	0.0450992	0.0373426	0.0428717	0.0484738	0.0717899	0.0108192	0.0507152	0.0311918	0.0435813	0.569865	0.490231	0.127435	2.6379	0.094204	0.136397	0.0354562	0.733943	0.70666	0.736235	0.860085	0.0818632	0.7765681
19400	-42195.49	-42145.52	-49.97024	5.8836e+07	1.68451e+07	5.9854e+07	2.30006e+07	0.0434129	0.049691	0.0665685	0.250065	0.0474182	0.034383	0.0406552	0.0485794	0.0791256	0.0065259	0.0472372	0.0336239	0.0530516	0.585651	0.466541	0.151421	2.62822	0.0968135	0.129806	0.0421299	0.731251	0.695353	0.741988	0.878764	0.0850823	0.8003375
19450	-42196.38	-42145.49	-50.88826	5.8263e+07	9.73472e+07	5.43607e+07	4.85469e+07	0.0375313	0.0485008	0.0671335	0.224934	0.0450742	0.0407665	0.0450809	0.0528574	0.0644993	0.0052263	0.0570793	0.0272302	0.0511391	0.51758	0.467706	0.146259	2.67266	0.0855607	0.13013	0.0406936	0.743616	0.730582	0.741605	0.86983	0.0690578	0.767053
19500	-42194.62	-42142.92	-51.69529	8.15534e+07	1.15853e+07	9.61737e+07	9.01696e+07	0.043367	0.0485477	0.0690483	0.239337	0.0478188	0.0390844	0.0449011	0.050893	0.0717615	0.00572037	0.0512665	0.0271575	0.0473026	0.523368	0.457144	0.137378	2.68867	0.0865176	0.127191	0.0382227	0.748068	0.703625	0.752025	0.869975	0.0726539	0.7862053
19550	-42189.31	-42138.05	-51.26365	5.49793e+07	3.87256e+07	8.20965e+07	8.36143e+06	0.0445279	0.0443856	0.0673833	0.243714	0.0499294	0.0347007	0.0386371	0.0514386	0.0731049	0.00671945	0.0474809	0.0310759	0.0541982	0.529406	0.470201	0.139679	2.66972	0.0875157	0.130824	0.038863	0.742797	0.691511	0.741778	0.872708	0.0739155	0.7872966
19600	-42199.71	-42147.9	-51.80917	3.7744e+07	5.24042e+07	6.74345e+07	6.01004e+06	0.0430757	0.0448788	0.0710084	0.224359	0.0375023	0.0381534	0.0423401	0.0538946	0.0682457	0.0171842	0.0549175	0.0253522	0.0426723	0.526256	0.456094	0.131611	2.69377	0.0869951	0.126899	0.0366181	0.749488	0.723225	0.728246	0.869639	0.0751755	0.7635842
19650	-42205.26	-42154.87	-50.39197	8.46779e+07	8.594e+07	5.3897e+07	2.17676e+07	0.0426678	0.0490975	0.0684594	0.23085	0.0487913	0.0346367	0.0366715	0.0466698	0.070328	0.0123543	0.0479273	0.0295077	0.0449432	0.589382	0.456387	0.139747	2.64783	0.0974303	0.126981	0.0388818	0.736707	0.703475	0.72693	0.849604	0.0739428	0.7629043
19700	-42201.6	-42150.99	-50.61432	6.98957e+07	5.84458e+07	6.66685e+07	9.00936e+07	0.0431876	0.0449474	0.0642748	0.229957	0.0456306	0.0355156	0.0414993	0.0499079	0.0793547	0.00402124	0.0509526	0.0281434	0.0492124	0.544041	0.423553	0.157296	2.69006	0.089935	0.117845	0.0437646	0.748455	0.700629	0.733199	0.870987	0.08752	0.7666049
19750	-42200.37	-42147.94	-52.42628	6.15217e+07	5.22653e+07	2.13618e+07	6.30427e+07	0.049026	0.0486742	0.0719755	0.228241	0.0430742	0.0404487	0.0421592	0.0469277	0.0644729	0.00938352	0.0441689	0.0295268	0.0551494	0.510557	0.426082	0.135259	2.72946	0.0843998	0.118549	0.0376331	0.759418	0.709749	0.763897	0.887861	0.0842416	0.7732282
