Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha_morpho	clock_morpho	clock_rates	diversification	extinction_rate	num_samp_anc	origin_time	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	turnover
129510	-51598.93	-50954.39	-644.5374	0.121927	0.119546	0.0831236	2.59168	2.037098	0.02115867	0.01490519	-0.02516321	0.3000686	0	57.70345	0.22191	0.403705	0.73885	0.0455536	0.01990514	0.297663	0.658901	1.07089	1.97254	0.2749054	1.091534
129520	-51577.83	-50941.78	-636.0501	0.130084	0.137545	0.0855815	2.0404	1.956291	0.02321083	0.01488118	-0.002575255	0.3015378	0	55.3818	0.32277	0.386471	0.749498	0.0374384	0.02367241	0.288001	0.650284	1.06886	1.99286	0.2989625	1.008614
129530	-51573.09	-50938.99	-634.107	0.124284	0.126931	0.088112	2.93674	1.852031	0.02253706	0.01352487	0.002206253	0.2734074	0	60.71068	0.26299	0.391347	0.773368	0.0631693	0.02597434	0.274948	0.638296	1.0658	2.02095	0.2756136	0.9919951
129540	-51581.33	-50940.67	-640.6672	0.13296	0.11511	0.0887801	2.93674	2.001534	0.02225555	0.0143423	-0.01308529	0.2779003	0	64.66609	0.269539	0.35862	0.764693	0.057311	0.02463427	0.293458	0.655177	1.07003	1.98134	0.264815	1.049413
129550	-51575.31	-50938.97	-636.3338	0.130902	0.120422	0.0874542	2.98671	1.998384	0.02451015	0.01427036	-0.006741565	0.29625	0	60.50055	0.302664	0.348969	0.739199	0.0438661	0.02571732	0.293082	0.654842	1.06995	1.98213	0.2895084	1.023286
129560	-51587.85	-50951.78	-636.0746	0.137098	0.130611	0.08861	2.98671	1.95414	0.02158758	0.01399995	-0.02008675	0.2581358	0	56.53276	0.296427	0.361583	0.754495	0.0620545	0.03552075	0.287738	0.650047	1.0688	1.99342	0.2380491	1.084381
129570	-51572.29	-50937.62	-634.6614	0.121829	0.124668	0.0846721	3.45173	1.734489	0.02333303	0.01397422	-0.012059	0.3080047	0	61.28584	0.299089	0.387036	0.733729	0.051377	0.02075263	0.259381	0.623442	1.06167	2.05551	0.2959457	1.040747
129580	-51570.86	-50942.9	-627.9621	0.12833	0.130927	0.0868351	3.51871	1.620068	0.02353681	0.01400354	-0.01173037	0.3160085	0	64.90746	0.277432	0.355304	0.741122	0.0556037	0.02582081	0.243289	0.607394	1.05676	2.09256	0.3042781	1.038551
129590	-51581.27	-50949.96	-631.3122	0.136015	0.130919	0.0831172	4.17372	1.845313	0.02607076	0.01361636	-0.02255978	0.3428749	0	62.7363	0.327459	0.390193	0.753891	0.05594	0.02937203	0.274083	0.637487	1.06559	2.02284	0.3203151	1.07043
129600	-51587.57	-50949.18	-638.3819	0.154845	0.124298	0.0890025	3.29496	2.072142	0.02201045	0.01394496	0.03302835	0.3488921	0	56.77533	0.364158	0.363396	0.72946	0.0530926	0.03077351	0.301737	0.662472	1.07169	1.9641	0.3819204	0.9135203
129610	-51575.43	-50945.03	-630.4014	0.146219	0.134395	0.086823	3.35668	1.742503	0.02166621	0.01459462	0.01919329	0.4137012	0	61.41144	0.3361	0.385823	0.75298	0.0572053	0.02255541	0.260473	0.624505	1.06198	2.05305	0.4328945	0.9556629
129620	-51589.46	-50958.3	-631.1546	0.140267	0.124482	0.0838201	3.37199	1.85031	0.0244649	0.01527572	-0.001269624	0.4430074	0	62.9285	0.358043	0.347408	0.749394	0.0696325	0.01846366	0.274727	0.638089	1.06575	2.02143	0.4417378	1.002874
129630	-51569.67	-50940.23	-629.4421	0.131873	0.137178	0.0903665	2.85698	1.627052	0.02404406	0.01501827	-0.006003281	0.4480214	0	59.57982	0.351178	0.373106	0.727784	0.0477594	0.0195313	0.244299	0.608423	1.05709	2.09019	0.4420181	1.013582
129640	-51576.19	-50945.95	-630.2423	0.133074	0.146395	0.0868694	3.18596	1.692395	0.02398405	0.01476507	-0.01277536	0.3559088	0	62.86724	0.311582	0.415033	0.76332	0.0709087	0.02388662	0.253573	0.617734	1.05997	2.06872	0.3431334	1.037231
129650	-51576.14	-50947.15	-628.9881	0.164219	0.147601	0.0857819	2.403	2.049953	0.02349418	0.01606889	0.003679937	0.3354227	0	62.23799	0.390542	0.365863	0.728721	0.0604294	0.02914418	0.299166	0.660223	1.07119	1.96942	0.3391026	0.989148
129660	-51582.69	-50953.29	-629.3983	0.135653	0.162011	0.0815261	3.70538	2.085665	0.02377156	0.0158269	0.007838142	0.363147	0	63.32772	0.281064	0.421284	0.737869	0.0773751	0.02876201	0.303291	0.663825	1.07199	1.96089	0.3709851	0.9788721
129670	-51588.25	-50959.9	-628.3461	0.159108	0.129351	0.0850145	2.98848	2.014993	0.02574373	0.01563356	-0.01287487	0.4102638	0	64.75115	0.357536	0.405325	0.740157	0.0556617	0.01941863	0.295058	0.656599	1.07036	1.97798	0.3973889	1.032399
129680	-51559.28	-50936.07	-623.2155	0.130172	0.125299	0.0858589	3.40283	1.909081	0.0232154	0.01542827	-0.001638633	0.4542181	0	57.87029	0.328234	0.403054	0.74082	0.0551348	0.02517075	0.282175	0.644984	1.06754	2.0053	0.4525794	1.003621
129690	-51573.76	-50948.03	-625.7295	0.141716	0.124593	0.0886755	2.77712	1.785085	0.02495227	0.01564846	0.03089703	0.4423786	0	59.24839	0.348861	0.368625	0.728959	0.0575381	0.01652072	0.266197	0.630024	1.06355	2.04023	0.4732756	0.9347166
129700	-51583.35	-50959.33	-624.0222	0.141716	0.1224	0.0860308	2.7855	2.173279	0.02412055	0.01440957	0.02339901	0.4536933	0	60.76973	0.373032	0.375207	0.755048	0.0374469	0.02408532	0.313117	0.67226	1.07378	1.94085	0.4770923	0.950955
129710	-51577.07	-50944.51	-632.5648	0.153397	0.13375	0.0872196	3.60825	2.125417	0.02526972	0.01454851	-0.01285279	0.3724922	0	57.47787	0.368069	0.394316	0.744207	0.0576158	0.01937776	0.3078	0.66772	1.07283	1.95165	0.3596395	1.035738
129720	-51584.84	-50952.63	-632.2119	0.126572	0.128264	0.085929	2.70015	1.435596	0.02299549	0.01453391	0.01537495	0.2678907	0	55.33845	0.324291	0.391962	0.753961	0.0602793	0.04303063	0.2152	0.577473	1.0464	2.16092	0.2832656	0.9457225
129730	-51573.76	-50945.07	-628.6897	0.126952	0.122563	0.0827263	3.34669	2.087525	0.02361248	0.01531803	-0.01043517	0.2776846	0	58.094	0.345605	0.367579	0.749562	0.0745406	0.02765013	0.303503	0.664009	1.07203	1.96045	0.2672494	1.039047
129740	-51562.55	-50932.03	-630.5209	0.129947	0.113655	0.0821108	3.3987	1.917452	0.02276156	0.01572031	0.01638346	0.2963949	0	63.11015	0.338274	0.350913	0.749179	0.0551776	0.02683965	0.283218	0.645938	1.06778	2.00306	0.3127783	0.9476196
129750	-51563.23	-50940.41	-622.82	0.125767	0.139073	0.0871838	3.07261	1.963239	0.02564033	0.01433487	0.002047435	0.3037978	0	60.68346	0.334616	0.382463	0.755531	0.0571498	0.02808026	0.288847	0.651047	1.06904	1.99106	0.3058452	0.9933057
129760	-51564.71	-50935.3	-629.4125	0.124306	0.130233	0.0831552	2.71068	2.379782	0.02284247	0.01502241	0.02516211	0.3330716	0	57.88867	0.290095	0.411161	0.748257	0.0616121	0.02979192	0.334754	0.690147	1.07712	1.89797	0.3582337	0.9297606
129770	-51564.36	-50933.54	-630.8207	0.134302	0.10749	0.0910914	2.3482	2.025852	0.02326049	0.01640454	0.00859524	0.3231592	0	60.04664	0.314367	0.332052	0.732892	0.0344374	0.01994898	0.296341	0.657735	1.07062	1.9753	0.3317545	0.9740916
129780	-51559.09	-50938.74	-620.3478	0.131142	0.129841	0.0806193	2.54477	1.906197	0.02507464	0.015289	-0.01789513	0.4435308	0	55.47788	0.273374	0.345935	0.757619	0.0467954	0.02385822	0.281814	0.644653	1.06745	2.00608	0.4256357	1.042043
129790	-51567.66	-50944.29	-623.367	0.113069	0.11185	0.0862615	2.5171	2.130257	0.02578727	0.01540769	0.01154118	0.3769955	0	62.16255	0.230243	0.346668	0.74058	0.0604145	0.02339847	0.308343	0.668187	1.07293	1.95054	0.3885367	0.9702958
129800	-51573.82	-50952.11	-621.7088	0.10949	0.113921	0.0886864	3.5394	1.857024	0.02368758	0.01476934	-0.002091546	0.4022419	0	56.33609	0.215722	0.250516	0.748882	0.0604145	0.02685048	0.275589	0.638894	1.06596	2.01955	0.4001504	1.005227
129810	-51558.26	-50927.01	-631.2573	0.12727	0.116868	0.0917467	3.30076	1.905819	0.02232791	0.01362348	0.001425695	0.3552259	0	57.66462	0.301311	0.335699	0.734407	0.058991	0.02107425	0.281767	0.64461	1.06744	2.00618	0.3566516	0.9960026
129820	-51559.98	-50933.95	-626.0288	0.130772	0.132522	0.0847942	3.36571	1.998284	0.02389644	0.01486877	0.007428634	0.3545094	0	60.91326	0.322614	0.350746	0.735222	0.0652958	0.02341114	0.29307	0.654831	1.06995	1.98215	0.361938	0.9794754
129830	-51563.37	-50931.99	-631.379	0.140417	0.134809	0.0930863	3.8343	1.844226	0.02164252	0.01410072	0.006085354	0.3349722	1	57.69956	0.348897	0.421593	0.739512	0.0588134	0.01735398	0.273943	0.637356	1.06555	2.02315	0.3410576	0.9821574
129840	-51562.2	-50929.47	-632.7295	0.145162	0.124046	0.0894333	3.10695	1.811557	0.02476989	0.01389542	0.01885444	0.2628742	1	61.1166	0.33194	0.355916	0.73167	0.060819	0.03653957	0.269693	0.633352	1.06447	2.03248	0.2817286	0.9330759
129850	-51564.51	-50937.58	-626.938	0.132564	0.119345	0.0923595	3.48842	1.963703	0.02341647	0.01381001	-0.01653344	0.3198676	1	57.65164	0.311343	0.349542	0.738953	0.0602808	0.0320134	0.288903	0.651098	1.06905	1.99095	0.3033341	1.054506
129860	-51566.15	-50936.91	-629.2461	0.155363	0.123367	0.0882279	3.20466	1.822468	0.02395221	0.01370979	0.02399994	0.2761158	1	62.08929	0.338237	0.353678	0.742671	0.0527094	0.026499	0.27112	0.634702	1.06484	2.02934	0.3001157	0.920031
129870	-51567.95	-50940.48	-627.4707	0.123318	0.122725	0.0894999	2.95693	2.097915	0.02246168	0.01497904	-0.03954182	0.3674467	1	64.24655	0.305098	0.346066	0.738542	0.0695764	0.02606378	0.304689	0.665038	1.07226	1.95802	0.3279049	1.120589
129880	-51558.61	-50934.06	-624.5421	0.123124	0.132469	0.0822062	2.58065	1.957628	0.02271112	0.01501858	0.01349749	0.3101106	1	61.72713	0.312376	0.391083	0.725004	0.0520634	0.02465746	0.288164	0.650431	1.06889	1.99251	0.323608	0.9582906
129890	-51561.3	-50935.9	-625.4	0.119167	0.116462	0.0820699	3.15257	1.821178	0.02446233	0.01567059	-0.0006869271	0.3015835	1	59.36753	0.338565	0.312095	0.744339	0.0702866	0.03631067	0.270952	0.634543	1.0648	2.02971	0.3008966	1.002283
129900	-51557.21	-50930.54	-626.6645	0.117565	0.113722	0.0813467	3.12401	1.951164	0.02510512	0.01564277	-0.005553893	0.3214457	1	60.9781	0.324155	0.368887	0.758125	0.0648983	0.02339102	0.287375	0.649718	1.06872	1.99419	0.3158919	1.017582
129910	-51566.23	-50934.95	-631.2839	0.130035	0.121334	0.0838301	2.70094	2.180974	0.02258738	0.01514903	-0.01047967	0.3959621	1	56.1784	0.278366	0.397084	0.755048	0.0533959	0.01749096	0.313961	0.672974	1.07392	1.93914	0.3854824	1.027186
129920	-51571.37	-50934.92	-636.4478	0.134792	0.124363	0.0844479	3.18695	2.073421	0.02126207	0.01474528	0.01031031	0.3885825	1	60.16152	0.338955	0.38968	0.741463	0.0652926	0.0255836	0.301884	0.662601	1.07172	1.96379	0.3988928	0.9741527
129930	-51565.13	-50935.28	-629.8463	0.12779	0.141064	0.0851579	3.11564	1.890959	0.02506912	0.01480446	0.02151609	0.3562419	1	59.90904	0.337504	0.416886	0.752814	0.0698679	0.02747324	0.279901	0.642894	1.06701	2.0102	0.377758	0.9430427
129940	-51560.67	-50930.27	-630.3983	0.128923	0.139964	0.0844723	3.25207	2.321877	0.024035	0.01430887	0.005572526	0.408096	0	59.45442	0.300913	0.38412	0.755596	0.0680591	0.01821786	0.328891	0.68539	1.07629	1.90943	0.4136685	0.986529
129950	-51561.57	-50935.53	-626.0407	0.140691	0.124351	0.0822124	3.77746	1.798377	0.02212374	0.01395924	-0.0004816003	0.3594504	1	64.76671	0.351977	0.399541	0.766762	0.0777493	0.02597645	0.267958	0.631705	1.06402	2.03632	0.3589688	1.001342
129960	-51566.5	-50935.12	-631.3735	0.124997	0.124326	0.0909696	4.02533	2.006765	0.02146604	0.01404178	-0.0004453566	0.260047	1	56.29215	0.287997	0.332978	0.737818	0.0512102	0.02877813	0.294081	0.655731	1.07016	1.98003	0.2596016	1.001716
129970	-51573.17	-50944.14	-629.026	0.123504	0.126692	0.0905355	2.86526	1.784993	0.02327191	0.01516267	-0.01178641	0.324135	2	61.46269	0.285398	0.363625	0.760396	0.0569777	0.03161424	0.266185	0.630012	1.06354	2.04026	0.3123486	1.037735
129980	-51554.11	-50931.85	-622.2614	0.134561	0.117504	0.0833736	2.58241	2.188065	0.02296579	0.01479641	0.03162833	0.314866	2	62.19254	0.311907	0.35362	0.751429	0.0569777	0.03010903	0.314736	0.67363	1.07405	1.93758	0.3464943	0.908719
129990	-51572.71	-50943.34	-629.3722	0.124887	0.142555	0.0925537	3.06467	2.027202	0.0240434	0.01403809	0.03450669	0.3269927	1	60.60976	0.326444	0.395599	0.726151	0.0588323	0.01841141	0.2965	0.657875	1.07066	1.97497	0.3614994	0.9045457
130000	-51566.84	-50940.87	-625.9703	0.134903	0.117406	0.0820608	3.00585	1.600071	0.02340761	0.01466935	0.03865419	0.2907567	1	62.65391	0.324989	0.347752	0.760751	0.0617991	0.02292827	0.240376	0.604408	1.0558	2.09942	0.3294109	0.8826566
130010	-51581.3	-50951.84	-629.4577	0.144901	0.128005	0.0869139	2.77997	2.155497	0.0226011	0.01545384	0.01455943	0.2439652	1	64.08878	0.321205	0.370811	0.710271	0.042746	0.03218304	0.311156	0.670592	1.07343	1.94482	0.2585246	0.9436826
130020	-51575.61	-50943.52	-632.0891	0.128195	0.12504	0.0838922	3.11371	1.848866	0.02333452	0.01484234	-0.02692124	0.3250168	1	60.30389	0.313782	0.368144	0.746964	0.0426429	0.02964003	0.274541	0.637916	1.0657	2.02184	0.2980955	1.090311
130030	-51585.71	-50953.81	-631.8989	0.137427	0.141413	0.0880404	2.96787	1.907927	0.02224057	0.01503391	0.008962752	0.2403678	1	55.07583	0.390631	0.407464	0.769346	0.0626039	0.02826006	0.28203	0.644851	1.06751	2.00561	0.2493306	0.9640527
130040	-51578.21	-50945.92	-632.2878	0.153738	0.123546	0.0814462	2.47878	1.705468	0.02348824	0.01583825	0.00295947	0.3220131	1	56.65086	0.314334	0.366868	0.756168	0.0690648	0.02692551	0.25539	0.619531	1.06051	2.06457	0.3249726	0.9908932
130050	-51583.99	-50947.06	-636.9274	0.139762	0.130849	0.0850485	3.00575	1.804015	0.02354422	0.01486532	0.0016506	0.2879916	1	55.61847	0.279363	0.34305	0.753703	0.0516066	0.02418009	0.268702	0.632412	1.06421	2.03467	0.2896422	0.9943012
130060	-51567.79	-50935.64	-632.1568	0.137541	0.115896	0.0868375	3.31777	1.897274	0.0250207	0.01557637	0.005709979	0.3778876	1	63.99459	0.344468	0.316292	0.755161	0.0620425	0.02547227	0.280696	0.643626	1.06719	2.00849	0.3835976	0.9851147
130070	-51572.94	-50937.46	-635.4808	0.161313	0.113366	0.0859323	2.93019	1.773443	0.02212375	0.01541998	0.01391678	0.4247192	0	56.06869	0.383337	0.354806	0.728122	0.0672217	0.02092072	0.264644	0.628535	1.06313	2.04369	0.438636	0.9682726
130080	-51574.62	-50936.76	-637.8673	0.137617	0.111325	0.0835937	2.41518	2.00112	0.02112176	0.01463912	-0.01230154	0.5151615	0	62.00999	0.357923	0.301088	0.751301	0.0519045	0.01500331	0.293408	0.655133	1.07002	1.98144	0.50286	1.024463
130090	-51569.22	-50929.6	-639.6161	0.130803	0.125119	0.0887543	3.15091	1.761833	0.01994696	0.01434368	-0.009441164	0.4689758	0	55.61655	0.302495	0.389145	0.743577	0.061206	0.01799364	0.263087	0.627036	1.0627	2.04717	0.4595346	1.020545
130100	-51568.65	-50920.99	-647.6532	0.130561	0.123549	0.0842221	3.02715	1.885668	0.02203827	0.01373748	0.02482762	0.3932927	0	58.68459	0.282943	0.302418	0.756499	0.0522766	0.0208246	0.279234	0.642278	1.06685	2.01164	0.4181203	0.9406209
130110	-51581.42	-50936.04	-645.3799	0.145303	0.132044	0.084161	3.42993	1.644843	0.02137037	0.01375636	-0.003336637	0.3734103	0	64.80139	0.310537	0.40558	0.757728	0.059859	0.02848523	0.246856	0.611015	1.05791	2.08422	0.3700737	1.009016
130120	-51578.45	-50931.99	-646.4648	0.133532	0.136002	0.0864884	2.77045	1.83399	0.02289377	0.01329735	-0.0205492	0.3014247	0	57.21318	0.299886	0.388816	0.774354	0.0464932	0.03371522	0.272619	0.636114	1.06522	2.02605	0.2808755	1.073161
130130	-51581.35	-50934.7	-646.6457	0.1288	0.142135	0.0901569	3.25103	2.253929	0.02121963	0.01332477	-0.007387542	0.3209488	0	58.5557	0.299886	0.403576	0.751866	0.0579612	0.02069162	0.321812	0.679558	1.07521	1.92342	0.3135613	1.02356
130140	-51579.22	-50937.38	-641.8384	0.122191	0.142113	0.0858358	3.36848	1.794264	0.0231388	0.01417345	-0.00259128	0.3109375	0	63.17042	0.292263	0.404734	0.742611	0.057781	0.02444453	0.267415	0.631187	1.06387	2.03753	0.3083462	1.008404
130150	-51577.66	-50932.22	-645.4387	0.125054	0.114298	0.0846425	3.08968	2.100912	0.02038729	0.01339694	0.02334266	0.2961725	0	56.25385	0.225106	0.357383	0.735271	0.0454135	0.02626873	0.30503	0.665333	1.07232	1.95732	0.3195151	0.9269435
130160	-51582.91	-50935.72	-647.1869	0.135356	0.128691	0.0842592	3.36728	1.762611	0.02014369	0.01354914	-0.01221124	0.2694225	0	59.54735	0.273093	0.380743	0.773415	0.0507132	0.0371472	0.263192	0.627137	1.06273	2.04694	0.2572112	1.047476
130170	-51575.51	-50930.41	-645.1019	0.13247	0.127089	0.0830525	2.74774	2.397122	0.01965618	0.01400014	0.003490264	0.2719106	0	63.11459	0.359012	0.366336	0.77244	0.0528955	0.02574565	0.336481	0.691536	1.07736	1.89462	0.2754009	0.9873266
130180	-51586.82	-50940.21	-646.6049	0.125261	0.146454	0.0855133	3.12652	2.12511	0.02237469	0.01408022	0.03068764	0.384151	0	62.5844	0.320678	0.408937	0.742817	0.0547579	0.02149603	0.307765	0.667691	1.07283	1.95172	0.4148386	0.9260251
130190	-51574.98	-50931.58	-643.4023	0.124423	0.136428	0.0877335	2.26858	1.852419	0.02099409	0.01391224	-0.01086467	0.3626033	0	59.591	0.311139	0.408937	0.766157	0.0380801	0.0207211	0.274998	0.638343	1.06582	2.02084	0.3517386	1.030888
130200	-51560.58	-50920.63	-639.9583	0.120388	0.120131	0.082181	2.87951	1.925965	0.02141186	0.01395067	-0.01051306	0.3927546	0	55.116	0.267382	0.385889	0.769789	0.0321348	0.0221361	0.284274	0.646903	1.06802	2.0008	0.3822415	1.027504
130210	-51568.68	-50923.62	-645.0594	0.128469	0.12288	0.0813657	2.59289	1.789193	0.02168901	0.01443476	-0.009109687	0.4490726	0	61.69903	0.333745	0.377871	0.732516	0.0510922	0.0236143	0.266743	0.630545	1.06369	2.03902	0.439963	1.020706
130220	-51570.86	-50932.68	-638.1845	0.127543	0.144804	0.0845655	2.76619	2.162725	0.02292911	0.01388992	-0.002828139	0.3708873	0	61.49505	0.296528	0.412781	0.74984	0.0552358	0.01833188	0.311955	0.671272	1.07357	1.9432	0.3680592	1.007684
130230	-51558.26	-50920.62	-637.6367	0.15312	0.126705	0.0862567	2.65026	1.668153	0.02044924	0.01426312	0.01559267	0.3342708	0	59.03759	0.322399	0.348627	0.75757	0.0438317	0.02690736	0.250169	0.614346	1.05894	2.07654	0.3498634	0.9554321
130240	-51564.8	-50927.29	-637.5089	0.114	0.124998	0.0824742	2.71872	1.912507	0.0212448	0.01483697	-0.004897181	0.4710469	0	55.28127	0.330228	0.415864	0.745495	0.0497172	0.01810946	0.282602	0.645375	1.06764	2.00439	0.4661497	1.010506
130250	-51578.41	-50936.31	-642.1034	0.12505	0.137278	0.0840271	3.3848	1.738633	0.02178132	0.01380052	-0.007803961	0.5172492	0	56.0234	0.323016	0.412186	0.745495	0.0612832	0.02191343	0.259946	0.623993	1.06183	2.05423	0.5094453	1.015319
130260	-51571.69	-50928.92	-642.7754	0.125834	0.138093	0.0814629	3.21957	1.883856	0.01979301	0.01412567	-0.0008906746	0.4608934	0	56.59367	0.305192	0.417983	0.752517	0.0662985	0.01396981	0.279005	0.642066	1.06679	2.01214	0.4600027	1.001936
130270	-51571.78	-50925.09	-646.6973	0.131059	0.130277	0.0872481	4.16725	1.884376	0.02094722	0.01397095	0.007883515	0.4116543	0	56.36168	0.293614	0.33705	0.75173	0.0542872	0.0175554	0.279071	0.642127	1.06681	2.012	0.4195378	0.981209
130280	-51575.52	-50935.76	-639.7633	0.129876	0.125151	0.086869	2.98593	2.004126	0.02272148	0.01424741	-0.01571051	0.3747997	0	63.83581	0.322277	0.340969	0.743893	0.0576442	0.02423808	0.293767	0.655452	1.07009	1.98069	0.3590892	1.043751
130290	-51563.13	-50922.72	-640.4105	0.129876	0.131643	0.089792	2.5802	1.851085	0.02069876	0.01413676	-0.01947421	0.3549894	0	62.57759	0.288903	0.378754	0.728193	0.0419431	0.02524614	0.274826	0.638183	1.06577	2.02122	0.3355152	1.058043
130300	-51578.28	-50936.91	-641.3664	0.136407	0.131998	0.0822829	3.27305	1.865845	0.02138653	0.01471908	-0.00873889	0.4722365	0	61.31613	0.293234	0.405528	0.721028	0.0602181	0.02250046	0.276717	0.639945	1.06624	2.0171	0.4634977	1.018854
130310	-51567.88	-50925.96	-641.9201	0.123049	0.118788	0.0845841	2.71514	2.112534	0.02033569	0.01464445	0.001052825	0.5140396	0	59.7764	0.345441	0.314911	0.747514	0.0485675	0.0174342	0.306348	0.666471	1.07257	1.95462	0.5150925	0.997956
130320	-51552.07	-50914.82	-637.2424	0.126622	0.113118	0.0889793	2.65605	1.88223	0.02209123	0.01448861	-0.005651269	0.4941058	0	63.99844	0.288146	0.344485	0.745013	0.0508794	0.01419615	0.278799	0.641876	1.06674	2.01258	0.4884545	1.01157
130330	-51569.13	-50927.9	-641.229	0.119389	0.115298	0.0842456	2.87619	1.712189	0.0214413	0.01428215	-0.0001838581	0.5163188	0	59.16934	0.207749	0.350672	0.760016	0.0492581	0.01946106	0.25632	0.620446	1.06078	2.06245	0.516135	1.000356
130340	-51577.64	-50934.82	-642.8232	0.125882	0.123366	0.0836165	2.80376	1.896128	0.02191325	0.01434709	0.01056608	0.491084	0	62.80101	0.275316	0.344253	0.741367	0.0541644	0.01861971	0.280552	0.643493	1.06716	2.0088	0.50165	0.9789373
130350	-51567.44	-50932.07	-635.3719	0.11086	0.119085	0.0836931	3.04015	1.925279	0.02258164	0.013958	-0.0109441	0.437599	0	62.39151	0.259222	0.36124	0.728316	0.0700409	0.02017389	0.284189	0.646825	1.068	2.00098	0.4266549	1.025651
130360	-51563.79	-50932.22	-631.5682	0.11086	0.113987	0.0836164	2.71607	1.985029	0.02242511	0.0155547	0.009643971	0.3920762	0	58.73656	0.286972	0.367057	0.764305	0.0448866	0.02140324	0.291481	0.653412	1.06961	1.9855	0.4017201	0.9759933
130370	-51573.81	-50943.82	-629.9844	0.121184	0.116496	0.0848722	2.71607	1.848056	0.02417217	0.01484406	-0.009016297	0.3642602	0	56.15352	0.325596	0.35696	0.756755	0.044095	0.02056882	0.274437	0.637818	1.06568	2.02207	0.3552439	1.025381
130380	-51557.44	-50929.5	-627.9437	0.130366	0.122122	0.0853414	2.44452	2.000285	0.02286565	0.01543258	0.0136524	0.3297635	0	57.9626	0.364054	0.342334	0.756397	0.0313196	0.02536876	0.293309	0.655044	1.07	1.98165	0.3434159	0.9602453
130390	-51561.6	-50928.84	-632.7521	0.140114	0.112703	0.08502	2.39378	1.915734	0.02358018	0.01614686	0.0475343	0.3266558	0	61.52081	0.325965	0.361021	0.758652	0.0426276	0.0228816	0.283004	0.645743	1.06773	2.00352	0.3741901	0.8729675
130400	-51569.15	-50936.95	-632.202	0.141272	0.129052	0.0866732	2.89561	2.122477	0.02253942	0.01498724	0.01155849	0.3187714	0	56.21594	0.353134	0.376343	0.76082	0.0790238	0.03328325	0.307469	0.667436	1.07277	1.95232	0.3303298	0.9650092
130410	-51569.75	-50937.16	-632.5897	0.132076	0.111754	0.0842262	3.00914	1.797595	0.02319289	0.0155332	-0.02481929	0.320969	0	64.94105	0.334716	0.335988	0.743848	0.0545921	0.0223377	0.267855	0.631606	1.06399	2.03655	0.2961498	1.083807
130420	-51559.85	-50928.06	-631.7939	0.116547	0.122261	0.0831022	2.53587	1.999568	0.02156762	0.01549779	-0.005408029	0.3895919	0	58.25612	0.264063	0.40182	0.749927	0.0582313	0.02535021	0.293223	0.654968	1.06998	1.98183	0.3841838	1.014077
130430	-51557.28	-50926.86	-630.4174	0.121935	0.114918	0.0828784	2.4274	1.924056	0.02227825	0.0157633	0.009402156	0.398814	0	59.14163	0.322725	0.335991	0.746116	0.0592851	0.02310189	0.284037	0.646687	1.06797	2.00131	0.4082162	0.9769677
130440	-51575.79	-50942.43	-633.3662	0.121637	0.109261	0.0848085	3.30244	1.940876	0.02261625	0.0152357	-0.006570337	0.3327653	0	57.05158	0.323237	0.33726	0.722662	0.061249	0.02885173	0.286113	0.648576	1.06844	1.99687	0.326195	1.020142
130450	-51567.27	-50935.68	-631.5948	0.127939	0.127764	0.0856519	2.73319	1.899436	0.02030918	0.01514032	0.003249738	0.3294391	0	60.8384	0.327757	0.379237	0.755561	0.0479903	0.02487342	0.280967	0.643875	1.06726	2.0079	0.3326889	0.9902319
130460	-51570.45	-50935.96	-634.4959	0.136373	0.132776	0.0896696	3.43746	1.948796	0.02282932	0.01495039	-0.004257994	0.4053614	1	57.7152	0.35008	0.35695	0.761544	0.0627853	0.01527872	0.287085	0.649456	1.06865	1.99481	0.4011034	1.010616
130470	-51570.14	-50936.15	-633.9868	0.134451	0.123754	0.0838909	2.41125	1.96644	0.0219377	0.0151703	-0.005513957	0.4743269	1	64.083	0.326524	0.385732	0.779188	0.0492926	0.02323799	0.289235	0.651397	1.06913	1.99024	0.468813	1.011762
130480	-51584.79	-50951.71	-633.0783	0.128191	0.124967	0.0872764	3.27374	2.231755	0.02155595	0.01437474	-0.03448524	0.5072837	1	62.23384	0.268196	0.339544	0.741351	0.0434355	0.01738261	0.319454	0.677593	1.07484	1.92812	0.4727985	1.072939
130490	-51575.79	-50946	-629.787	0.127562	0.127606	0.0841767	2.45129	1.888645	0.0230648	0.01477312	0.02049752	0.3956663	1	60.91559	0.297946	0.364407	0.76567	0.0344886	0.01689839	0.27961	0.642625	1.06694	2.01083	0.4161638	0.9507465
130500	-51572.7	-50945.79	-626.9154	0.120145	0.117002	0.0831293	2.61032	1.792181	0.02128862	0.01564684	0.002323676	0.3533275	1	58.09448	0.257054	0.335998	0.728857	0.0539828	0.02112249	0.267139	0.630924	1.0638	2.03814	0.3556512	0.9934664
130510	-51584.04	-50955.67	-628.3742	0.122435	0.124185	0.0832814	2.42887	2.016794	0.02356548	0.01523067	-0.01950817	0.3891213	1	60.53172	0.27202	0.329894	0.750933	0.0518266	0.0220866	0.295271	0.656788	1.0704	1.97754	0.3696131	1.05278
