Iteration	Posterior	Likelihood	Prior	alpha_morpho	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	TL
12880	-7564.555	-7465.865	-98.69036	1.869902	0.277234	0.640426	1.06637	2.01598	15.2443
12890	-7548.555	-7460.876	-87.67902	1.508727	0.226668	0.590003	1.05093	2.1324	14.17929
12900	-7553.593	-7459.157	-94.43578	2.20252	0.316308	0.674955	1.07432	1.93442	14.78558
12910	-7534.983	-7438.781	-96.20235	2.160352	0.311693	0.671049	1.07353	1.94373	14.96646
12920	-7542.121	-7457.55	-84.57123	1.767246	0.263814	0.627737	1.0629	2.04555	13.84266
12930	-7558.305	-7451.686	-106.619	2.140008	0.309434	0.669121	1.07313	1.94832	16.01016
12940	-7517.849	-7431.92	-85.92901	1.909853	0.282271	0.645072	1.06756	2.0051	13.96417
12950	-7539.098	-7448.262	-90.83599	2.017914	0.295404	0.656905	1.07043	1.97726	14.44407
12960	-7524.402	-7440.613	-83.78884	2.400189	0.336785	0.69178	1.0774	1.89403	13.70112
12970	-7533.01	-7436.466	-96.54365	2.248955	0.321285	0.67912	1.07513	1.92446	14.99173
12980	-7541.641	-7447.229	-94.4124	1.793625	0.26733	0.631106	1.06385	2.03771	14.82414
12990	-7536.212	-7436.342	-99.86984	2.005994	0.293989	0.65565	1.07014	1.98022	15.34864
13000	-7537.805	-7432.611	-105.1942	1.689597	0.253182	0.617347	1.05986	2.06962	15.91272
13010	-7542.186	-7447.1	-95.0852	1.856538	0.275527	0.638836	1.06595	2.01969	14.88512
13020	-7530.638	-7441.307	-89.33163	1.896487	0.280597	0.643535	1.06717	2.0087	14.30577
13030	-7519.768	-7433.814	-85.95415	1.771336	0.264363	0.628265	1.06305	2.04432	13.98054
13040	-7528.355	-7432.71	-95.64536	2.060352	0.300374	0.661282	1.07143	1.96692	14.92076
13050	-7528.621	-7442.135	-86.48691	1.889054	0.279661	0.642672	1.06695	2.01072	14.02204
13060	-7534.498	-7443.105	-91.39298	1.942304	0.286289	0.648735	1.06848	1.9965	14.50733
13070	-7562.367	-7459.581	-102.7858	1.645802	0.246993	0.611154	1.05795	2.08391	15.67625
13080	-7540.078	-7436.735	-103.3425	1.855724	0.275422	0.638739	1.06592	2.01992	15.71094
13090	-7540.151	-7450.645	-89.50642	2.040223	0.298029	0.659224	1.07096	1.97178	14.30888
13100	-7520.445	-7431.772	-88.67237	2.203458	0.316409	0.675041	1.07434	1.93421	14.20915
13110	-7523.579	-7436.485	-87.09492	1.701314	0.254814	0.618962	1.06034	2.06588	14.10162
13120	-7517.072	-7427.095	-89.97737	2.016646	0.295254	0.656772	1.0704	1.97757	14.35833
13130	-7546.017	-7446.032	-99.98529	1.76643	0.263705	0.627632	1.06287	2.04579	15.38414
13140	-7540.056	-7441.731	-98.32561	1.873299	0.277666	0.640827	1.06647	2.01504	15.20749
13150	-7521.702	-7426.928	-94.77386	2.189281	0.314869	0.673742	1.07408	1.93731	14.82072
13160	-7536.161	-7453.93	-82.2308	2.0091	0.294359	0.655978	1.07022	1.97945	13.58443
13170	-7526.958	-7447.305	-79.65346	1.954756	0.287813	0.650115	1.06882	1.99326	13.33213
13180	-7548.71	-7446.128	-102.5821	1.828834	0.27195	0.635484	1.06505	2.02752	15.63758
13190	-7532.305	-7437.693	-94.61141	1.974547	0.290217	0.652279	1.06934	1.98816	14.82594
13200	-7525.429	-7435.717	-89.71279	2.240414	0.320378	0.678364	1.07499	1.92627	14.3095
13210	-7526.541	-7427.307	-99.23366	1.844793	0.274016	0.637425	1.06557	2.02299	15.30114
13220	-7538.777	-7447.792	-90.98491	2.26144	0.322606	0.680216	1.07534	1.92184	14.4346
13230	-7545.41	-7456.8	-88.61039	2.075595	0.302135	0.662819	1.07177	1.96328	14.21574
13240	-7541.468	-7447.957	-93.51117	1.949331	0.28715	0.649515	1.06867	1.99467	14.71844
13250	-7546.097	-7444.181	-101.9166	1.769832	0.264161	0.628071	1.063	2.04477	15.57694
13260	-7537.691	-7439.997	-97.69384	1.604384	0.241006	0.605057	1.05601	2.09793	15.1712
13270	-7549.42	-7446.407	-103.0128	2.099504	0.30487	0.665194	1.07229	1.95764	15.65359
13280	-7545.499	-7456.548	-88.9515	1.703562	0.255126	0.61927	1.06043	2.06517	14.28705
13290	-7549.547	-7457.33	-92.21661	1.608983	0.241678	0.605746	1.05623	2.09635	14.62302
13300	-7536.694	-7444.1	-92.59395	1.743723	0.260638	0.624666	1.06202	2.05267	14.64728
13310	-7544.853	-7454.848	-90.00489	1.796988	0.267775	0.63153	1.06397	2.03673	14.38305
13320	-7542.555	-7445.826	-96.72844	2.486348	0.345158	0.698434	1.07847	1.87794	14.98647
13330	-7533.057	-7445.667	-87.38941	1.757115	0.262451	0.626422	1.06253	2.0486	14.12549
13340	-7539.461	-7442.397	-97.06381	1.983413	0.291287	0.653238	1.06957	1.98591	15.0703
13350	-7542.051	-7455.181	-86.87	2.020247	0.29568	0.65715	1.07049	1.97668	14.04723
13360	-7535.319	-7447.322	-87.99765	2.099804	0.304904	0.665224	1.0723	1.95757	14.15204
13370	-7553.52	-7459.927	-93.59308	1.895077	0.28042	0.643372	1.06713	2.00908	14.73206
13380	-7527.71	-7438.802	-88.90757	1.841813	0.273632	0.637064	1.06548	2.02383	14.26883
13390	-7532.808	-7442.75	-90.05758	1.993251	0.292468	0.654294	1.06982	1.98342	14.36869
13400	-7552.154	-7450.694	-101.461	2.579493	0.353866	0.705222	1.07948	1.86144	15.45041
13410	-7542.6	-7449.348	-93.25211	1.752788	0.261867	0.625857	1.06237	2.04991	14.71219
13420	-7544.792	-7446.106	-98.68577	1.924532	0.284096	0.646741	1.06798	2.00118	15.23838
13430	-7514.909	-7421.809	-93.09996	1.990746	0.292168	0.654026	1.06976	1.98405	14.67318
13440	-7535.821	-7441.085	-94.73595	2.094494	0.304299	0.6647	1.07218	1.95882	14.8264
13450	-7535.549	-7447.245	-88.30474	1.93966	0.285964	0.64844	1.0684	1.99719	14.19877
13460	-7537.283	-7452.31	-84.97321	1.680416	0.251896	0.61607	1.05947	2.07257	13.89154
13470	-7517.215	-7434.999	-82.21615	1.92112	0.283673	0.646355	1.06788	2.00209	13.59176
13480	-7527.576	-7452.703	-74.87287	2.321363	0.328838	0.685347	1.07628	1.90953	12.81741
13490	-7526.011	-7441.708	-84.30283	1.715325	0.256752	0.620871	1.06091	2.06147	13.82101
13500	-7527.763	-7440.419	-87.34417	1.720577	0.257475	0.62158	1.06112	2.05982	14.12462
13510	-7525.674	-7437.998	-87.6756	1.758385	0.262622	0.626588	1.06258	2.04821	14.15398
13520	-7523.938	-7442.584	-81.35369	2.077869	0.302396	0.663047	1.07182	1.96274	13.48984
13530	-7524.134	-7436.74	-87.39349	1.941931	0.286243	0.648693	1.06847	1.9966	14.10741
13540	-7537.64	-7443.394	-94.24512	2.032672	0.297144	0.658444	1.07079	1.97363	14.7835
13550	-7552.664	-7459.165	-93.49908	2.320816	0.328782	0.685301	1.07628	1.90964	14.68008
13560	-7526.877	-7436.361	-90.51571	2.238549	0.320179	0.678199	1.07495	1.92667	14.38997
13570	-7536.6	-7451.154	-85.44583	1.905856	0.281772	0.644614	1.06744	2.00617	13.91626
13580	-7546.313	-7448.702	-97.61092	2.415397	0.338286	0.692982	1.0776	1.89113	15.08181
13590	-7531.877	-7450.137	-81.74056	1.565972	0.235336	0.599181	1.05407	2.11141	13.57972
13600	-7552.42	-7466.069	-86.35018	2.378162	0.334592	0.690017	1.0771	1.89829	13.95946
13610	-7531.767	-7440.99	-90.77651	2.034257	0.29733	0.658608	1.07082	1.97324	14.43648
13620	-7515.981	-7434.61	-81.37072	2.391049	0.335878	0.691052	1.07728	1.89579	13.46023
13630	-7529.741	-7433.554	-96.18725	2.750557	0.368994	0.71671	1.08097	1.83332	14.90593
13640	-7526.98	-7437.991	-88.98882	1.903308	0.281453	0.644321	1.06737	2.00686	14.27081
13650	-7538.69	-7446.731	-91.95889	1.920047	0.28354	0.646233	1.06785	2.00237	14.56614
13660	-7548.937	-7446.038	-102.899	1.645619	0.246966	0.611127	1.05794	2.08397	15.6876
13670	-7546.332	-7457.916	-88.41619	2.208245	0.316927	0.675476	1.07442	1.93317	14.18305
13680	-7547.452	-7451.412	-96.04019	2.267027	0.323194	0.680704	1.07543	1.92067	14.93957
13690	-7523.652	-7436.781	-86.87097	1.881036	0.278648	0.641736	1.06671	2.01291	14.06125
13700	-7539.389	-7447.357	-92.03155	2.059407	0.300265	0.661186	1.07141	1.96714	14.55947
13710	-7540.799	-7448.091	-92.70791	1.949879	0.287217	0.649576	1.06868	1.99452	14.63806
13720	-7538.647	-7449.253	-89.39352	1.736239	0.25962	0.623675	1.06173	2.05497	14.32799
13730	-7529.111	-7439.351	-89.75974	2.500566	0.34651	0.699497	1.07863	1.87536	14.28818
13740	-7558.653	-7460.595	-98.05872	1.787241	0.266484	0.630298	1.06362	2.03959	15.18941
13750	-7526.135	-7431.38	-94.75516	2.499988	0.346456	0.699454	1.07863	1.87546	14.78778
13760	-7541.388	-7448.715	-92.67308	1.882224	0.278798	0.641875	1.06674	2.01258	14.64134
13770	-7538.134	-7440.57	-97.56341	1.918127	0.283302	0.646015	1.0678	2.00288	15.12679
13780	-7541.626	-7456.744	-84.88158	2.369527	0.333727	0.689318	1.07698	1.89997	13.81346
13790	-7535.173	-7439.412	-95.76065	2.2404	0.320376	0.678363	1.07499	1.92627	14.91428
13800	-7546.225	-7458.603	-87.622	1.860591	0.276046	0.63932	1.06607	2.01856	14.1384
13810	-7552.118	-7448.567	-103.5514	2.009234	0.294375	0.655992	1.07022	1.97941	15.71647
13820	-7540.522	-7448.295	-92.22771	1.857245	0.275617	0.638921	1.06597	2.01949	14.59931
13830	-7533.865	-7444.538	-89.32708	1.997878	0.293021	0.654788	1.06994	1.98225	14.29518
13840	-7533.845	-7438.886	-94.95883	2.380642	0.33484	0.690217	1.07714	1.89781	14.82008
13850	-7524.885	-7433.947	-90.93785	2.030203	0.296854	0.658187	1.07073	1.97423	14.45302
13860	-7541.048	-7452.795	-88.25265	2.040163	0.298022	0.659218	1.07096	1.9718	14.18351
13870	-7531.966	-7437.144	-94.82236	2.116198	0.306762	0.666827	1.07264	1.95377	14.83287
13880	-7533.988	-7439.641	-94.34694	2.272114	0.323728	0.681146	1.07551	1.91961	14.76974
13890	-7548.943	-7451.431	-97.51242	2.291636	0.325768	0.682828	1.07583	1.91558	15.08434
13900	-7533.5	-7448.553	-84.94694	2.078987	0.302525	0.663158	1.07185	1.96247	13.84905
13910	-7537.746	-7446.21	-91.53532	2.281322	0.324693	0.681942	1.07566	1.9177	14.48766
13920	-7537.034	-7445.312	-91.72162	1.611519	0.242047	0.606124	1.05635	2.09548	14.57327
13930	-7548.711	-7446.787	-101.9241	2.460646	0.342693	0.696489	1.07817	1.88265	15.5086
13940	-7538.622	-7438.82	-99.80133	1.970648	0.289746	0.651856	1.06924	1.98916	15.34533
13950	-7531.306	-7434.736	-96.57046	2.179529	0.313803	0.672841	1.0739	1.93946	15.00135
13960	-7543.099	-7444.417	-98.68217	1.823148	0.271209	0.634786	1.06486	2.02914	15.24816
13970	-7529.167	-7434.359	-94.80789	1.907741	0.282007	0.64483	1.0675	2.00566	14.85227
13980	-7544.815	-7451.378	-93.43706	2.202631	0.31632	0.674965	1.07432	1.93439	14.6857
13990	-7529.708	-7434.081	-95.62754	1.990453	0.292132	0.653995	1.06975	1.98412	14.92597
14000	-7534.919	-7441.132	-93.78674	1.970832	0.289768	0.651876	1.06924	1.98911	14.74385
14010	-7547.318	-7442.297	-105.0208	2.098088	0.304709	0.665055	1.07226	1.95798	15.85453
14020	-7527.145	-7442.583	-84.56137	2.100136	0.304942	0.665256	1.0723	1.9575	13.80838
14030	-7538.871	-7449.249	-89.62248	2.287257	0.325312	0.682453	1.07576	1.91648	14.29578
14040	-7529.653	-7442.229	-87.42459	2.055467	0.299807	0.660785	1.07132	1.96809	14.09917
14050	-7534.788	-7435.609	-99.1791	1.783711	0.266014	0.629849	1.0635	2.04064	15.3018
14060	-7532.821	-7436.489	-96.33227	1.871115	0.277389	0.640569	1.0664	2.01564	15.00837
14070	-7536.985	-7452.575	-84.40989	1.760645	0.262927	0.626882	1.06266	2.04753	13.82718
14080	-7523.312	-7440.886	-82.4257	2.087351	0.303484	0.663992	1.07203	1.9605	13.59609
14090	-7536.828	-7438.969	-97.85949	1.936394	0.285562	0.648075	1.06831	1.99805	15.15457
14100	-7519.072	-7435.246	-83.82588	1.739129	0.260014	0.624058	1.06185	2.05408	13.77093
14110	-7532.909	-7439.398	-93.51194	2.212788	0.317417	0.675888	1.0745	1.93219	14.69217
14120	-7548.61	-7449.173	-99.4361	1.812594	0.269829	0.633481	1.06451	2.03218	15.32461
14130	-7533.81	-7442.448	-91.36219	2.303241	0.326971	0.683818	1.07601	1.9132	14.46815
14140	-7518.087	-7431.653	-86.43384	2.176908	0.313516	0.672597	1.07385	1.94004	13.98795
14150	-7533.032	-7447.309	-85.7231	1.943787	0.286471	0.6489	1.06852	1.99611	13.94019
14160	-7534.904	-7446.314	-88.58982	1.943736	0.286465	0.648894	1.06852	1.99613	14.22687
14170	-7551.922	-7456.436	-95.48589	2.138706	0.309288	0.668997	1.0731	1.94861	14.89698
14180	-7538.829	-7435.201	-103.6286	1.946209	0.286768	0.649169	1.06858	1.99548	15.7305
14190	-7542.264	-7452.186	-90.07802	2.07937	0.302569	0.663197	1.07185	1.96238	14.36212
14200	-7547.495	-7448.15	-99.34468	1.878758	0.278359	0.641469	1.06664	2.01353	15.30885
14210	-7539.846	-7443.425	-96.42042	2.132959	0.308646	0.668446	1.07299	1.94992	14.991
14220	-7534.987	-7445.481	-89.50558	1.930924	0.284887	0.647461	1.06816	1.99949	14.31972
14230	-7539.812	-7437.827	-101.9848	1.814572	0.270088	0.633727	1.06457	2.03161	15.57928
14240	-7535.063	-7445.981	-89.08117	2.727864	0.367048	0.715253	1.0808	1.8369	14.19759
14250	-7528.962	-7437.542	-91.42029	1.896467	0.280595	0.643532	1.06717	2.0087	14.51464
14260	-7534.819	-7444.251	-90.56798	1.825983	0.271579	0.635134	1.06496	2.02833	14.43646
14270	-7528.812	-7447.076	-81.73551	1.625293	0.244045	0.608165	1.057	2.09079	13.57328
14280	-7548.95	-7453.646	-95.30424	1.840872	0.27351	0.63695	1.06545	2.02409	14.90859
14290	-7546.405	-7449.135	-97.27093	2.201503	0.316197	0.674862	1.0743	1.93464	15.0692
14300	-7524.346	-7440.257	-84.08864	1.769767	0.264152	0.628062	1.063	2.04479	13.79415
14310	-7533.355	-7430.836	-102.5195	1.909133	0.282181	0.64499	1.06754	2.00529	15.6233
14320	-7520.805	-7431.305	-89.5001	1.679967	0.251833	0.616007	1.05945	2.07271	14.34427
14330	-7539.419	-7451.464	-87.95505	2.130908	0.308416	0.668249	1.07294	1.95039	14.14467
14340	-7528.304	-7433.034	-95.27019	1.968636	0.289502	0.651636	1.06918	1.98968	14.89241
14350	-7544.13	-7460.07	-84.06015	2.041512	0.29818	0.659357	1.07099	1.97147	13.76412
14360	-7530.69	-7442.563	-88.12656	1.965192	0.289084	0.651261	1.06909	1.99056	14.1784
14370	-7534.89	-7449.339	-85.55157	1.91892	0.2834	0.646105	1.06782	2.00267	13.92552
14380	-7526.281	-7433.476	-92.80526	1.88754	0.27947	0.642496	1.0669	2.01113	14.65403
14390	-7526.068	-7441.419	-84.64882	2.022215	0.295912	0.657355	1.07054	1.9762	13.82492
14400	-7521.013	-7438.398	-82.61532	1.821	0.270929	0.634521	1.06479	2.02976	13.64169
14410	-7537.943	-7453.649	-84.29382	1.889902	0.279768	0.642771	1.06697	2.01049	13.80265
14420	-7524.538	-7435.986	-88.5518	2.221297	0.318333	0.676656	1.07465	1.93036	14.19531
14430	-7544.312	-7439.338	-104.9737	2.019313	0.295569	0.657052	1.07047	1.97691	15.8577
14440	-7522.954	-7439.921	-83.03322	1.801335	0.268349	0.632076	1.06412	2.03546	13.68545
14450	-7544.286	-7444.281	-100.0058	2.173747	0.313169	0.672303	1.07379	1.94074	15.34546
14460	-7528.987	-7436.367	-92.6195	2.2683	0.323328	0.680815	1.07545	1.9204	14.59738
14470	-7537.002	-7437.202	-99.80054	1.966017	0.289184	0.651351	1.06912	1.99035	15.34571
14480	-7537.849	-7444.675	-93.17397	1.710154	0.256039	0.620169	1.0607	2.06309	14.70864
14490	-7563.213	-7460.674	-102.5384	1.849111	0.274573	0.637945	1.06571	2.02177	15.63118
14500	-7540.332	-7451.083	-89.24899	2.233109	0.319599	0.677714	1.07486	1.92783	14.26385
14510	-7551.97	-7451.61	-100.3604	1.815832	0.270253	0.633883	1.06462	2.03125	15.41671
14520	-7537.698	-7444.751	-92.94697	2.327923	0.329511	0.685895	1.07638	1.90821	14.62416
14530	-7536.446	-7436.808	-99.63896	1.853736	0.275167	0.638501	1.06586	2.02047	15.34078
14540	-7531.641	-7441.447	-90.1949	2.50434	0.346868	0.699777	1.07868	1.87468	14.33131
14550	-7543.484	-7455.466	-88.01889	1.70616	0.255486	0.619625	1.06054	2.06435	14.19353
14560	-7536.446	-7445.851	-90.59493	2.021221	0.295795	0.657252	1.07051	1.97644	14.41963
14570	-7537.547	-7437.68	-99.86668	1.956326	0.288005	0.650288	1.06886	1.99285	15.35329
14580	-7541.414	-7436.335	-105.0794	2.405188	0.337279	0.692177	1.07747	1.89308	15.82968
14590	-7527.551	-7435.93	-91.62126	2.51186	0.347578	0.700334	1.07876	1.87333	14.4732
14600	-7543.214	-7445.315	-97.89833	2.078701	0.302492	0.66313	1.07184	1.96254	15.14422
14610	-7546.416	-7455.729	-90.68747	2.114718	0.306595	0.666683	1.07261	1.95411	14.41953
14620	-7530.6	-7439.817	-90.78348	2.572972	0.353268	0.70476	1.07941	1.86256	14.38331
14630	-7547.108	-7451.422	-95.6858	2.13431	0.308797	0.668576	1.07301	1.94961	14.91741
14640	-7551.114	-7453.719	-97.3946	1.853944	0.275194	0.638526	1.06586	2.02042	15.11632
14650	-7529.251	-7446.964	-82.28728	1.834508	0.272686	0.636177	1.06524	2.0259	13.60754
14660	-7534.561	-7445.815	-88.7461	1.834183	0.272644	0.636137	1.06523	2.02599	14.25345
14670	-7537.215	-7454.94	-82.27551	1.789261	0.266752	0.630554	1.0637	2.039	13.61088
14680	-7525.119	-7432.476	-92.64349	2.235116	0.319813	0.677893	1.0749	1.9274	14.6031
14690	-7535.957	-7446.573	-89.38433	2.046368	0.298748	0.659856	1.07111	1.97029	14.29605
14700	-7528.51	-7441.216	-87.29424	1.734116	0.25933	0.623393	1.06165	2.05562	14.11827
14710	-7533.075	-7456.753	-76.32218	1.761661	0.263064	0.627014	1.0627	2.04723	13.01831
14720	-7531.394	-7438.672	-92.72134	1.768768	0.264018	0.627934	1.06296	2.04509	14.65752
14730	-7517.164	-7431.934	-85.23024	1.882961	0.278892	0.641961	1.06676	2.01238	13.89699
14740	-7537.241	-7438.792	-98.44906	2.0584	0.300148	0.661083	1.07138	1.96738	15.20132
14750	-7522.725	-7432.123	-90.60233	2.173259	0.313115	0.672258	1.07378	1.94085	14.40516
14760	-7531.853	-7452.018	-79.83532	2.287947	0.325384	0.682512	1.07577	1.91634	13.317
14770	-7539.47	-7447.658	-91.81206	1.813932	0.270005	0.633647	1.06455	2.0318	14.56207
14780	-7516.321	-7424.009	-92.31203	1.867064	0.276872	0.64009	1.06628	2.01676	14.60675
14790	-7529.847	-7434.134	-95.71236	1.665476	0.249791	0.613967	1.05882	2.07742	14.96695
14800	-7540.405	-7450.707	-89.69804	1.887163	0.279423	0.642452	1.06689	2.01123	14.34335
14810	-7542.019	-7450.449	-91.57092	1.818581	0.270613	0.634223	1.06471	2.03046	14.53749
14820	-7534.248	-7435.969	-98.27883	1.893984	0.280282	0.643245	1.0671	2.00938	15.20074
14830	-7534.355	-7436.973	-97.38156	1.846028	0.274175	0.637574	1.06561	2.02264	15.11581
14840	-7531.137	-7432.001	-99.13625	1.736409	0.259643	0.623698	1.06174	2.05492	15.30224
14850	-7541.612	-7443.544	-98.06868	1.670871	0.250553	0.61473	1.05906	2.07566	15.20204
14860	-7537.275	-7443.304	-93.97066	1.976156	0.290412	0.652454	1.06938	1.98775	14.76171
14870	-7535.429	-7448.377	-87.05183	1.514347	0.22753	0.590927	1.05125	2.13029	14.11601
14880	-7524.443	-7439.875	-84.56874	2.089934	0.303779	0.664249	1.07209	1.95989	13.81014
14890	-7549.939	-7459.986	-89.95235	1.854671	0.275287	0.638613	1.06589	2.02021	14.37203
14900	-7544.989	-7452.848	-92.14058	1.560963	0.234588	0.598399	1.05381	2.1132	14.62022
14910	-7519.901	-7435.917	-83.98431	1.797543	0.267848	0.6316	1.06399	2.03656	13.78093
14920	-7535.885	-7449.813	-86.07188	1.492449	0.224154	0.587295	1.04998	2.13858	14.0202
14930	-7528.737	-7438.816	-89.9212	2.112881	0.306387	0.666504	1.07257	1.95454	14.34309
14940	-7528.416	-7433.592	-94.82345	2.053038	0.299525	0.660538	1.07126	1.96868	14.8393
14950	-7540.125	-7439.66	-100.4653	1.987475	0.291775	0.653675	1.06967	1.98488	15.41004
14960	-7541.131	-7442.908	-98.22349	1.828307	0.271881	0.635419	1.06503	2.02767	15.20178
14970	-7533.74	-7441.221	-92.5196	1.726677	0.258313	0.6224	1.06136	2.05793	14.64155
14980	-7537.608	-7437.681	-99.92696	2.241818	0.320527	0.678489	1.07501	1.92597	15.33077
14990	-7529.916	-7435.06	-94.85557	1.665359	0.249774	0.613951	1.05882	2.07746	14.88128
15000	-7527.586	-7436.56	-91.02667	2.334263	0.330158	0.686423	1.07648	1.90694	14.4315
15010	-7549.473	-7443.487	-105.9856	2.431159	0.339831	0.694216	1.0778	1.88815	15.9177
15020	-7541.193	-7447.641	-93.55186	1.91435	0.282832	0.645585	1.06769	2.00389	14.72601
15030	-7528.424	-7445.126	-83.29767	2.072325	0.301758	0.662491	1.0717	1.96405	13.68479
15040	-7526.406	-7438.13	-88.27599	1.981153	0.291015	0.652994	1.06951	1.98648	14.19174
15050	-7533.141	-7444.767	-88.37388	1.893236	0.280188	0.643158	1.06707	2.00958	14.21032
15060	-7545.324	-7458.168	-87.15666	1.866896	0.276851	0.64007	1.06627	2.01681	14.09123
15070	-7524.976	-7445.737	-79.23849	1.966424	0.289234	0.651395	1.06913	1.99025	13.28946
15080	-7543.101	-7450.513	-92.58817	2.120644	0.307263	0.667259	1.07273	1.95274	14.60901
15090	-7557.665	-7467.436	-90.22831	2.177568	0.313588	0.672659	1.07386	1.9399	14.36733
15100	-7536.729	-7432.36	-104.3691	2.025368	0.296284	0.657684	1.07061	1.97542	15.79663
15110	-7559.431	-7460.147	-99.28381	1.693983	0.253794	0.617954	1.06004	2.06821	15.32124
15120	-7538.086	-7441.173	-96.91344	2.016959	0.295291	0.656805	1.07041	1.9775	15.05191
15130	-7526.421	-7436.655	-89.76609	2.033323	0.29722	0.658511	1.0708	1.97347	14.33553
15140	-7530.942	-7440.477	-90.46406	2.372112	0.333986	0.689528	1.07702	1.89947	14.37145
15150	-7534.853	-7439.327	-95.52643	1.897125	0.280677	0.643608	1.06719	2.00853	14.92519
15160	-7516.253	-7432.983	-83.26941	1.78749	0.266517	0.630329	1.06363	2.03952	13.71045
15170	-7523.792	-7429.931	-93.86106	1.711075	0.256166	0.620295	1.06074	2.0628	14.77726
15180	-7548.887	-7445.837	-103.0497	2.400416	0.336807	0.691798	1.0774	1.89399	15.62719
15190	-7560.537	-7459.316	-101.2214	1.896747	0.28063	0.643565	1.06718	2.00863	15.49473
15200	-7538.511	-7435.702	-102.8095	1.859865	0.275953	0.639234	1.06605	2.01876	15.65722
15210	-7535.685	-7441.756	-93.92909	1.611297	0.242015	0.606091	1.05634	2.09555	14.79404
15220	-7562.404	-7454.679	-107.7251	2.108132	0.30585	0.666041	1.07247	1.95564	16.12396
15230	-7543.845	-7448.984	-94.86096	2.274554	0.323984	0.681358	1.07555	1.9191	14.8209
15240	-7537.938	-7448.423	-89.51459	2.334608	0.330193	0.686452	1.07648	1.90687	14.28026
15250	-7540.588	-7453.087	-87.5006	2.020269	0.295682	0.657152	1.07049	1.97668	14.11029
15260	-7535.345	-7452.997	-82.34803	2.114586	0.30658	0.66667	1.07261	1.95414	13.5856
15270	-7541.164	-7444.255	-96.90935	1.830049	0.272107	0.635632	1.06509	2.02717	15.07019
15280	-7535.799	-7442.121	-93.67773	1.966388	0.289229	0.651391	1.06913	1.99025	14.73339
15290	-7525.715	-7425.449	-100.2662	1.85964	0.275924	0.639207	1.06604	2.01882	15.40291
15300	-7536.325	-7444.44	-91.88475	1.884196	0.279048	0.642106	1.0668	2.01204	14.56231
15310	-7526.609	-7429.515	-97.09449	1.698925	0.254482	0.618634	1.06024	2.06664	15.10181
15320	-7561.842	-7453.63	-108.2119	2.448479	0.341517	0.695556	1.07802	1.88491	16.1386
