Iteration	Posterior	Likelihood	Prior	age_morphometrics	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha_morpho	branch_rates_mean	clock_morpho	clock_rates[1]	clock_rates[2]	clock_rates[3]	clock_rates[4]	clock_rates[5]	clock_rates[6]	clock_rates[7]	clock_rates[8]	clock_rates[9]	clock_rates[10]	clock_rates[11]	clock_rates[12]	clock_rates[13]	clock_rates[14]	clock_rates[15]	clock_rates[16]	clock_rates[17]	clock_rates[18]	clock_rates[19]	clock_rates[20]	clock_rates[21]	clock_rates[22]	clock_rates[23]	clock_rates[24]	clock_rates[25]	clock_rates[26]	clock_rates[27]	clock_rates[28]	clock_rates[29]	clock_rates[30]	clock_rates[31]	clock_rates[32]	clock_rates[33]	clock_rates[34]	clock_rates[35]	clock_rates[36]	clock_rates[37]	clock_rates[38]	clock_rates[39]	clock_rates[40]	clock_rates[41]	clock_rates[42]	clock_rates[43]	clock_rates[44]	clock_rates[45]	clock_rates[46]	clock_rates[47]	clock_rates[48]	clock_rates[49]	clock_rates[50]	clock_rates[51]	clock_rates[52]	clock_rates[53]	clock_rates[54]	clock_rates[55]	clock_rates[56]	clock_rates[57]	clock_rates[58]	clock_rates[59]	clock_rates[60]	clock_rates[61]	clock_rates[62]	clock_rates[63]	clock_rates[64]	clock_rates[65]	clock_rates[66]	clock_rates[67]	clock_rates[68]	clock_rates[69]	clock_rates[70]	clock_rates[71]	clock_rates[72]	clock_rates[73]	clock_rates[74]	clock_rates[75]	clock_rates[76]	clock_rates[77]	clock_rates[78]	clock_rates[79]	clock_rates[80]	clock_rates[81]	clock_rates[82]	clock_rates[83]	clock_rates[84]	clock_rates[85]	clock_rates[86]	clock_rates[87]	clock_rates[88]	clock_rates[89]	clock_rates[90]	clock_rates[91]	clock_rates[92]	clock_rates[93]	clock_rates[94]	clock_rates[95]	clock_rates[96]	clock_rates[97]	clock_rates[98]	clock_rates[99]	clock_rates[100]	clock_rates[101]	clock_rates[102]	clock_rates[103]	clock_rates[104]	clock_rates[105]	clock_rates[106]	clock_rates[107]	clock_rates[108]	clock_rates[109]	clock_rates[110]	clock_rates[111]	clock_rates[112]	clock_rates[113]	clock_rates[114]	clock_rates[115]	clock_rates[116]	clock_rates[117]	clock_rates[118]	clock_rates[119]	clock_rates[120]	clock_rates[121]	clock_rates[122]	clock_rates[123]	clock_rates[124]	diversification	extinction_rate	num_samp_anc	origin_time	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	TH	TL	turnover
151150	-56793.51	-56530.42	-263.0943	41.46648	0.119305	0.124992	0.197805	3.04184	1.822338	0.02910903	0.03563424	0.0076552	0.0139963	0.00403369	0.0310031	0.0808577	0.0188483	0.0286512	0.056551	0.00671574	0.0064	0.00435358	0.0353658	0.0446791	0.0612626	0.00521483	0.0879461	0.042754	0.0237891	0.00772698	0.00163211	0.0680955	0.0317958	0.0108253	0.0417697	0.0247202	0.0174122	0.0427677	0.012073	0.0232936	0.0522929	0.0182459	0.103674	0.00981607	0.0146876	0.00223922	0.0103886	0.0401971	0.0137809	0.0120991	0.00441219	0.0348131	0.0385152	0.0686098	0.0114633	0.0797571	0.00443042	0.00434516	0.0446531	0.0509806	0.0119091	0.0289836	0.0278708	0.0355856	0.011899	0.0195094	0.0375471	0.0266604	0.0166979	0.0194421	0.049957	0.168394	0.040051	0.0128438	0.0280148	0.0173097	0.00626539	0.0252868	0.0169974	0.021548	0.0142665	0.0015728	0.0038144	0.0529725	0.00143677	0.0259959	0.0240213	0.014532	0.007782	0.0379509	0.0320034	0.00272156	0.0543664	0.0249865	0.0143443	0.00650038	0.0454583	0.0904831	0.0629385	0.00334324	0.0472416	0.0437034	0.0688585	0.00769937	0.038456	0.00743845	0.142261	0.0619383	0.0338889	0.0229099	0.0287489	0.024102	0.0230852	0.000390342	0.000207714	0.020177	0.00228448	0.0453344	0.00869535	0.00117812	0.0813349	0.0209804	0.00662915	0.0355475	0.018729	0.040508	0.0318783	0.0272202	0.0113434	0.157563	0.023586	0.027182	0.0107529	0.0344823	0.0475976	0.02033035	0.3804689	5	67.12235	0.276482	0.370864	0.831076	0.0452863	0.05100943	0.271104	0.634686	1.06483	2.02938	0.4007993	45.90382	474.6506	0.9492755
151200	-56758.74	-56530.11	-228.629	42.98708	0.131391	0.13199	0.207764	2.75733	1.849967	0.02284243	0.03960893	0.0113778	0.0205963	0.0245414	0.0411274	0.0406183	0.00451683	0.0256019	0.0412295	0.0565768	0.053688	0.0257876	0.0335602	0.0386787	0.0240023	0.000811803	0.0240375	0.0122915	0.00887642	0.00372155	0.00168532	0.073705	0.0375736	0.0134069	0.016208	0.00415382	0.066151	0.0181569	0.0245094	0.0373789	0.0470342	0.00391407	0.0490543	0.00205652	0.01601	0.00612512	0.00507732	0.0222609	0.0675346	0.0275628	0.00400344	0.0735889	0.0314334	0.0414758	0.00554755	0.0143899	0.00476165	0.0156146	0.0002583	0.000314784	0.0256396	0.00395052	0.0451674	0.0495308	0.0199561	0.0114186	0.00533979	0.0653074	0.0166458	0.0209082	0.00831463	0.0115364	0.0459266	0.00155893	0.00449483	0.00849585	0.0271622	0.0149213	0.011236	0.0461342	0.0702051	0.0631553	0.0106056	0.0146963	0.00677114	0.0116773	0.00464032	0.00631745	0.021453	0.0236354	0.032182	0.00962097	0.0285103	0.0366429	0.00697096	0.029484	0.00210137	0.00666345	0.129478	0.0372246	0.0775922	0.037684	0.00830824	0.020116	0.0156514	0.0135938	0.0889501	0.0160778	0.0337119	0.0039138	0.00726775	0.0351551	0.0594718	0.0114102	0.00784342	0.0373148	0.020092	0.0206843	0.0150232	0.000919285	0.0224628	0.0327769	0.0276385	0.00493176	0.00995898	0.00520913	0.0300338	0.035256	0.0162367	0.00688463	0.00941256	0.00046062	0.00456119	0.00717335	0.0080743	-0.0005052228	0.3870566	5	63.08304	0.302261	0.331323	0.825156	0.0506834	0.05182723	0.274683	0.638048	1.06574	2.02153	0.3865514	45.39697	462.6461	1.001307
151250	-56777.21	-56527.83	-249.3758	42.39476	0.130154	0.134215	0.194603	2.67413	1.61735	0.03126235	0.04155084	0.0135866	0.000735954	0.00995143	0.00232505	0.00130958	0.0131995	0.00744808	0.0167792	0.161745	0.0990679	0.0391952	0.0460623	0.0402482	0.0288489	0.0383011	0.0733136	0.245518	0.0170226	0.0456963	0.00312932	0.0614006	0.00465629	0.0305534	0.00568906	0.00315668	0.00299589	0.0679965	0.00264532	0.0545753	0.0519523	0.00324835	0.0150386	0.0300305	0.0152476	0.000765508	0.110209	0.045639	0.00817086	0.00378588	0.00773891	0.023727	0.00124187	0.0429866	0.0434186	0.0130227	0.00179518	0.0349806	0.0379885	0.0471328	0.0366921	0.0430039	0.00421194	0.0408921	0.00157195	0.00665284	8.12082e-05	0.0502386	0.0187421	0.00335331	0.0324212	0.0302297	0.0422066	0.0369445	0.037094	0.0378673	0.0174949	0.0151526	0.0150841	0.0313285	0.0217951	0.0369684	0.00482608	0.0649274	0.00476387	0.0210456	0.00689558	0.0192167	0.0027115	0.0702234	0.00580902	0.023093	0.0606359	0.00176185	0.0148763	0.0147791	0.0183837	0.0541714	0.0382535	0.000940696	0.0286441	0.0130526	0.09658	0.00177669	0.00352069	0.00288857	0.104702	0.0031427	0.0203672	0.0386173	0.0325903	0.0405682	0.0117225	0.00426883	0.00255993	0.055755	0.0348546	0.0346541	0.0172817	0.0384278	0.00446281	0.0333965	0.0202899	0.000715371	0.0134072	0.0647137	0.0641925	0.0159681	0.00234358	0.00352189	0.0100139	0.0012314	0.0418871	0.0237844	0.0295597	-0.0148433	0.4972565	5	70.94285	0.260937	0.372122	0.835584	0.0379687	0.0336176	0.242895	0.606991	1.05663	2.09348	0.4824132	46.12009	452.3629	1.030769
151300	-56780.99	-56527.01	-253.9846	41.83062	0.120556	0.128016	0.200291	2.39963	1.621428	0.03007589	0.03906903	0.00678865	0.0113216	0.00225727	0.0524568	0.0816361	0.0106399	0.00432359	0.0168517	0.0358579	0.0412979	0.0205151	0.00928636	0.0166451	0.0235224	0.00388684	0.00836539	0.000154071	0.0103725	0.0153358	0.0676087	0.0786348	0.0368042	0.0117727	0.0617513	0.027616	0.0211462	0.000550988	0.0463201	0.0539574	0.0530553	0.104771	0.0306719	0.000712652	0.0177603	0.00246541	0.0129299	0.00464055	0.00452624	0.000412969	0.0227992	0.00960826	0.000315333	0.0450681	0.0447564	0.0113589	0.013453	0.00859663	0.00548818	0.0121614	0.0740678	0.0507095	0.0164845	0.0068119	0.00154129	0.0363741	0.112965	0.0181081	0.0171549	0.0144212	0.0156251	0.000956176	0.0537298	0.0382953	0.00372626	0.0317844	0.0595762	0.0171144	0.0319869	0.0263116	0.014986	0.000809326	0.077485	0.04087	0.0101554	0.0100415	0.00567784	0.0602055	0.113332	0.0665735	0.00887846	0.0040922	0.00473534	0.0102287	0.00702188	0.0106188	0.059053	0.0762172	0.0145565	0.0156006	0.0265966	0.012727	0.0389894	0.0699644	0.0498388	0.00566862	0.158416	0.0700489	0.0229527	0.0670296	0.00737513	0.00208848	0.0335777	0.0114557	0.00195608	0.00545613	0.0045039	0.0163476	0.00217296	0.011007	0.000828236	0.0502921	0.00289376	0.00967413	0.0230578	0.0343752	0.0732815	0.0895058	0.0285135	0.0272214	0.026533	0.0285697	0.00536584	0.0545933	0.0312184	-0.05532359	0.3679249	5	97.86187	0.318785	0.356629	0.831157	0.0418604	0.05571847	0.243486	0.607595	1.05682	2.0921	0.3126013	45.66825	467.7682	1.176978
151350	-56771.36	-56516.71	-254.653	41.86677	0.144713	0.131926	0.209865	2.46771	1.563253	0.02767281	0.03905394	0.0117994	0.0763303	0.0194181	0.00246641	0.0155727	0.00395644	0.00108145	0.0468022	0.0024347	0.0300741	0.0106328	0.0198135	0.015912	0.0656841	0.00117142	0.0241279	0.0223385	0.00981499	0.000382689	0.00694177	0.0708158	0.0514981	0.0269709	0.0502909	0.0190946	0.0427959	0.0237905	0.00447293	0.0281288	0.045991	0.0412449	0.0455902	0.00353585	0.0160684	0.0132191	0.0223853	0.00558062	0.0521064	0.0403408	0.142302	0.00553195	0.0166427	0.0628306	0.00858028	0.0232112	0.0415383	0.0249369	0.0301647	0.00761318	0.0209428	0.0037951	0.0224834	0.00111757	0.013934	0.0980103	0.0422399	0.0125286	0.0192336	0.00951102	0.0201812	0.0201703	0.0469947	0.0238578	0.0361911	0.0317248	0.032112	0.0292193	0.0412457	0.000242394	0.0943886	0.0193801	0.00619474	0.00784709	0.00899957	0.0624132	0.00844157	0.0467669	0.0207382	0.00951188	0.00362258	0.00573987	0.0776093	0.00183003	0.000832315	0.0134316	0.00538884	0.00690997	0.0211154	0.00632623	0.0348446	0.0331616	0.0939724	0.0517597	0.0669709	0.0840392	0.150712	0.012878	0.0561373	0.0911242	0.0498439	0.00772578	0.00153385	0.0472912	0.0117533	0.0112681	0.0233208	0.0369848	0.00806027	0.0209688	0.0284414	0.0120445	0.0742584	0.00701187	0.0556255	0.0107605	0.0139576	0.0327331	0.0418807	0.00225586	0.00307496	0.00779481	0.00476886	0.0798264	0.0188837	0.03040977	0.4225193	5	82.47723	0.304239	0.363202	0.814812	0.0407288	0.03985616	0.23493	0.598757	1.05393	2.11238	0.4529291	45.52285	474.1376	0.9328597
151400	-56751.92	-56539.85	-212.0647	41.06758	0.186914	0.145694	0.204714	2.67618	2.242837	0.02214957	0.03914785	0.0171082	0.0109317	0.0110786	0.00785574	0.0193664	0.000279824	0.0319992	0.063219	0.00232263	0.00959541	0.00721393	0.0100774	0.0389284	0.00899959	0.0308852	0.0125557	0.00653205	0.0599987	0.0214301	0.0100706	0.052892	0.000842027	0.0136028	0.010406	0.00825691	0.0539425	0.00549017	0.0305881	0.0380999	0.0398496	0.0121923	0.0308167	0.00310887	0.0134635	0.0155756	0.051709	0.0311695	0.0220357	0.00365031	0.00206586	0.0702257	0.00839303	0.0390167	0.0446177	0.017871	0.0127895	0.00316475	0.0261277	0.0170067	0.000956299	0.00490867	0.0128965	0.0270584	0.0183625	0.0132671	0.0215827	0.00246765	0.020081	0.0330154	0.00278525	0.0246602	0.0352232	9.71367e-05	0.00100495	0.0181609	0.036961	0.012164	0.0598612	0.00676549	0.0118991	0.00775572	0.0351084	0.0150823	0.0266204	0.0235031	0.0531118	0.00381323	0.15748	0.00408848	0.0105378	0.00792142	0.00528724	0.0120297	0.0102149	0.0225938	0.00107961	0.0044829	0.00688597	0.0050605	0.0315763	0.0136642	0.00522835	0.00159109	0.0156084	0.00772361	0.122137	0.0117848	0.024523	0.00949344	0.0449904	0.0549351	0.00148548	0.0176662	0.00489632	0.0398975	0.000415691	0.00113567	0.0430294	0.0375597	0.046523	0.0115634	0.0140794	0.00738895	0.0362192	0.00183493	0.0074451	0.0138256	0.0189365	0.0169389	0.000671546	0.0151084	0.00283098	0.0186158	0.00474467	0.0248494	0.3282432	5	73.71265	0.426355	0.361499	0.828647	0.0573034	0.03850889	0.320636	0.678579	1.07503	1.92576	0.3530926	45.50652	467.5941	0.9296235
151450	-56769.71	-56533.2	-236.514	42.69406	0.120841	0.131079	0.215387	2.92141	1.938586	0.02339506	0.03426883	0.0157082	0.129848	0.0132076	0.0486657	0.0179188	0.0474351	0.0193911	0.046805	0.00226132	0.00491811	0.0526173	0.00361673	0.00579568	0.0289362	0.0303632	0.013901	0.0146526	0.0170327	0.00223621	0.0117921	0.062546	0.0421263	0.00232427	0.00783029	0.0302101	0.0195525	0.016172	0.0259435	0.0463958	0.0340742	0.0198998	0.0487621	0.0108912	0.0176761	0.0126983	0.0244248	0.00380636	0.0156623	0.0637013	0.00332212	0.00517754	0.0146916	0.0459166	0.0188917	0.0344539	0.0397205	0.0321874	0.0285212	0.0248298	0.00940845	0.0587835	0.00246283	0.0549403	0.0223564	0.0283265	0.00709068	0.00282353	0.0161163	0.054217	0.015633	0.000288101	0.0311323	0.00154878	0.0777731	0.0131909	0.0157554	0.0173635	0.016576	0.0741394	0.01307	0.0176414	0.00908939	0.0306099	0.0169859	0.0156306	0.0200258	0.00675758	0.0324342	0.0109069	0.00375814	0.00195651	0.0344545	0.023928	0.000573791	0.0086789	0.0336167	0.033887	0.00987099	0.0103243	0.0306614	0.0329662	0.0501206	0.00450223	0.0246901	0.000523624	0.138988	0.00111433	0.000162919	0.034806	0.00495274	0.0142372	0.000672321	0.00224441	0.032903	0.00776526	0.0111507	0.0304626	0.00596219	0.00418283	0.188486	0.0178282	0.00214866	0.0213173	0.000725267	0.00425379	0.0239374	0.016585	0.0143266	0.0135431	0.0396525	0.0169312	0.00424011	0.0169074	0.0175741	0.001449521	0.3766752	5	58.69138	0.246033	0.291382	0.825606	0.0426105	0.04224619	0.285832	0.64832	1.06837	1.99747	0.3781248	45.59127	495.1392	0.9961666
151500	-56789.78	-56514.4	-275.3866	42.66504	0.129595	0.126852	0.223862	2.77567	1.608452	0.02859962	0.03388969	0.0144098	0.0224949	0.0619029	0.0134265	0.00062669	0.0320056	0.0127692	0.0300982	0.0196319	0.0267803	0.0278237	0.0471129	0.045181	0.00498337	0.0279067	0.000640288	0.0520065	0.0130337	0.01552	0.043629	0.0524991	0.0333259	0.0060658	0.0424477	0.114674	0.0436278	0.0236483	0.00197618	0.0164953	0.0268209	0.0282775	0.085827	0.000694313	0.0148673	0.00100201	0.0177657	0.0111599	0.0175649	0.0291222	0.0254394	0.0207657	0.0116829	0.0571189	0.0100131	0.0447351	0.0213183	0.00737738	0.0688094	0.0404255	0.0812192	0.129116	0.00142733	0.0550451	0.100029	0.00564481	0.0804577	0.0190798	0.0211989	0.0257301	0.0230141	0.0578865	0.0277843	0.0756132	0.00365535	0.0196093	0.0144791	0.00956289	0.0627918	0.00274939	0.00787443	0.00099921	0.0747817	0.0241892	0.0374307	0.00177626	0.0706628	0.00752652	0.0204293	0.0104477	0.00499936	0.00215765	0.00496865	0.00222319	0.00329704	0.0397612	0.0329501	0.0561097	0.0109232	0.0179176	0.024847	0.0397898	0.019761	0.0204184	0.00550222	0.0160153	0.260236	0.00600108	0.0494935	0.0129403	0.033396	0.0587971	0.00185877	0.0479274	0.0178111	0.0302715	0.048275	0.0876803	0.000615246	0.0104733	0.00981019	0.0325005	0.00857255	0.0157764	0.038548	0.0329095	0.00784029	0.0698408	0.0384602	0.0182545	0.0358744	0.074863	0.0418083	0.00948015	0.0609407	0.034562	0.3714712	5	82.77837	0.296674	0.325572	0.830904	0.0371479	0.03996703	0.2416	0.605666	1.0562	2.09653	0.4060332	45.62766	506.714	0.9148789
151550	-56770.94	-56519.68	-251.2615	43.16292	0.140447	0.140094	0.199157	2.63909	1.586816	0.02718734	0.0370258	0.00969771	0.00045412	0.0155002	0.0234491	0.0434195	0.00863885	0.0629332	0.000508261	0.0113355	0.0455455	0.0501074	0.105764	0.0560295	0.0232942	0.0296436	0.0192846	0.000791124	0.00870673	0.000895095	0.0207215	0.0730431	0.0314432	0.0169062	0.0323879	0.0252739	0.00399112	0.0266856	0.0045916	0.0101486	0.033069	0.0102642	0.00345731	0.0219013	0.016411	0.00680053	0.00033573	0.0543002	0.0191893	0.014814	0.00178743	0.0263878	0.00801263	0.0579343	0.00192287	0.0242081	0.00332613	0.096735	0.105806	0.0216744	0.0400615	0.000829887	0.00619005	0.0312348	0.00576329	0.00424862	0.00751098	0.0019222	0.0122897	0.0271274	0.0187266	0.00606445	0.0262972	0.061347	0.00774917	0.00389939	0.0133432	0.0221972	0.00981509	0.00475056	0.00518544	0.0301018	0.0340558	0.0123023	0.0113418	0.0177985	0.0508702	0.0235556	0.0455796	0.0791766	0.0497119	0.00520644	0.0820086	0.0343671	0.0452161	0.0238972	0.025807	0.000480176	0.0519109	0.0145692	0.032442	0.0529968	0.000258531	0.11676	0.0492314	0.00970103	0.137509	0.0250946	0.0385727	0.0099216	0.0638719	0.00686741	0.0570826	0.0186495	0.0345498	0.0149345	0.015942	0.0292307	0.00498851	0.00700113	0.00857511	0.0184343	0.0433403	0.0180386	0.0486918	0.0270407	0.00419638	0.0454172	0.00682316	0.0190547	0.05769	0.0546354	0.0351173	0.0182347	0.0181965	0.02531584	0.3386119	5	61.60092	0.300869	0.360182	0.825917	0.037833	0.03539208	0.238428	0.602397	1.05514	2.10404	0.3639278	45.60074	487.1842	0.9304372
151600	-56761.35	-56531.39	-229.9662	43.76622	0.142527	0.14457	0.220874	3.55602	1.824459	0.02209141	0.03500962	0.0156254	0.0647491	0.0464514	0.00608483	0.0290498	0.00258019	0.0051563	0.0675513	0.00840401	0.0479025	0.0382802	0.00139635	0.00740386	0.00453922	0.0287974	0.0142933	0.00290446	0.0245954	0.00445199	0.0244621	0.0604402	0.0198565	0.00520483	0.031133	0.00913592	0.000221672	0.00870916	0.00601783	0.031243	0.0345611	0.0183614	0.018108	0.00050735	0.0143505	0.013306	0.0336198	0.00195615	0.0524804	0.00481059	0.0320003	0.0122756	0.077541	0.0513463	0.0137788	0.0104526	0.00799984	0.0456826	0.0129642	0.0011445	0.0441479	0.00409603	0.00822621	0.0308922	0.00931852	0.0215779	0.056485	0.00990852	0.0123682	0.0785474	0.0459815	0.00133986	0.025701	0.00601563	0.0437964	0.00153562	0.0241908	0.0217784	0.000471365	0.0152433	0.0557401	0.0076525	0.0579483	0.0253814	0.0213211	0.0185447	0.00485678	0.0175566	0.0210512	0.0333952	0.00681	0.00774806	0.0178604	0.0400337	0.0127694	0.0169779	0.00163368	0.00824894	0.00100779	0.0233643	0.011684	0.0452702	0.0158489	0.187966	0.00613745	0.0475776	0.115577	0.00615963	0.00226612	0.0032903	0.00188965	0.0102274	0.0366598	0.0401627	0.000925505	0.0136679	0.00826306	0.0200426	0.0111885	0.0471477	0.0194584	0.0193321	0.011274	0.0109141	0.00789725	0.0405129	0.00692749	0.0243199	0.00337569	0.0276136	0.0281199	0.0143622	0.00144041	0.0208715	0.00849157	0.03539555	0.3217268	5	61.42676	0.349694	0.373697	0.831765	0.0428151	0.04505959	0.27138	0.634947	1.06491	2.02877	0.3571224	45.73086	489.3712	0.9008868
151650	-56749.96	-56533.49	-216.4705	43.25178	0.122857	0.134076	0.206214	2.68196	1.946701	0.02198042	0.03847905	0.0157743	0.0326746	0.0274768	0.0133723	0.014335	0.0235775	0.0368563	0.00469633	0.000199691	0.0112033	0.00113536	0.0629033	0.0405474	0.014503	0.00929659	0.0206637	0.0353485	0.0113903	0.0290961	0.0525606	0.0743648	0.0107568	0.0716264	0.00327313	0.0486603	0.0289212	0.0605803	0.0194376	0.0202719	0.042842	0.00655304	0.0285087	0.00842047	0.020808	0.00580367	0.00544304	0.0666007	0.042931	0.0165918	0.038781	0.0086843	0.027796	0.0617498	0.0259683	0.0222059	0.0241578	0.0264383	0.0262496	0.00278169	0.0145515	0.0111543	0.0126178	0.0120037	0.0117735	0.0165121	0.01103	0.0302887	0.0187514	0.000898691	0.0183152	0.00434631	0.031624	0.0299307	0.00375796	0.0215106	0.0139625	0.0297202	0.0215853	0.0119243	0.00832458	0.00486552	0.0370724	0.00852081	0.0292806	0.00861548	0.012023	0.0222666	0.00537486	0.0280872	0.0531818	0.0121071	0.0286197	0.0174505	0.00213159	0.00306128	0.00137354	0.0385641	0.00968808	0.0827024	0.0225717	0.0199153	0.038465	0.00275969	0.0221631	0.0421208	0.0828786	0.0181592	0.0302749	0.00422097	0.0147163	0.00703406	0.0285056	0.0100735	0.00656248	0.00912475	0.0254856	0.0607285	0.00124126	0.0048517	0.0104738	0.0276784	0.010498	0.0134368	0.00609266	0.0177435	0.00792102	0.0164557	0.000428505	0.028096	0.00193865	0.0438845	0.0105683	0.0136361	0.000198675	0.02627042	0.3982674	5	70.81219	0.27089	0.354548	0.82242	0.0554688	0.04429265	0.286828	0.649224	1.0686	1.99535	0.4245378	45.56764	463.7303	0.93812
151700	-56774.18	-56531.72	-242.4569	41.55973	0.123471	0.128528	0.208716	3.01898	1.607114	0.02206608	0.03760244	0.0124544	0.019698	0.0211839	0.0297778	0.00599176	0.00367552	0.0197923	0.00534842	0.00373478	0.0087775	0.0681365	0.00970364	0.0295345	0.001904	2.82919e-05	0.055454	0.00193008	0.00111928	0.0413481	0.0119058	0.0903988	0.0300554	0.000179482	0.018374	0.0210768	0.0293305	0.0407767	0.0172082	0.0567802	0.033431	0.0277076	0.00152127	0.0851194	0.0249483	0.0167434	0.0022355	0.00492621	0.0165765	0.000698316	0.041556	0.0010273	0.0105397	0.0657596	0.0863827	0.00452285	0.0173877	0.00745894	0.0107656	7.91566e-05	0.00972531	0.0384498	0.0092961	0.0179009	0.00551713	0.0245092	0.188859	0.0353928	0.0167009	0.0473348	0.0391848	0.0718592	0.0190581	0.0154559	0.00336066	0.0169544	0.0308257	0.019694	0.027437	0.0228526	0.017011	5.42692e-05	0.026889	0.00523257	0.0128981	0.0125783	0.000519559	0.127352	0.0261068	0.020268	2.7806e-05	0.0134172	0.0639191	0.015675	0.0257095	0.0112113	0.00240288	0.0762248	0.01894	0.0163093	0.0228386	0.0119043	0.0134263	0.0379468	0.00227152	0.0107884	0.067658	0.0050702	0.0634726	0.00424191	0.0253885	0.0707793	0.00882408	0.00584518	0.00715942	0.0016634	0.0677307	0.039709	0.0568423	0.00898099	0.074763	0.0190609	0.0197113	0.00801662	0.0389017	0.00635047	0.0298807	0.000933265	0.0775708	0.00497682	0.0713879	0.00242083	0.00414309	0.00294255	0.0284126	-0.03639802	0.3397754	6	67.06769	0.280414	0.377974	0.832628	0.0414904	0.04635814	0.241405	0.605466	1.05614	2.09699	0.3033774	45.41952	476.3824	1.119976
151750	-56800.56	-56526.62	-273.9345	42.86948	0.124927	0.124892	0.194464	3.11296	1.520924	0.03034769	0.03721052	0.0142558	0.00127055	0.0237954	0.0152268	0.0104215	7.22136e-05	0.00543388	0.0124521	0.00550243	0.00242096	0.065983	0.00373549	0.0428971	0.00844221	0.0107814	0.000561932	0.0522952	0.0141542	0.0673465	0.00278201	0.078075	0.0392704	0.0280894	0.0164678	0.0374966	0.0530677	0.00147103	0.00622956	0.113316	0.0297837	0.00246623	0.0150026	0.0244142	0.0181819	0.0197413	0.0186406	0.00609619	0.0374214	0.0311746	0.0949695	0.00390994	0.00803499	0.0633509	0.00056979	0.0340615	0.0635503	0.0452901	0.112245	0.0890332	0.0717264	0.00224905	0.0376085	0.00803007	0.0159506	0.00504275	0.0226181	0.00131488	0.0118265	0.0830332	0.00757834	0.0228079	0.0254415	0.0416393	0.00334352	0.01202	0.00726397	0.0146746	0.0925849	0.074002	0.0510414	0.00571411	0.0274056	0.0327501	0.00426722	0.0684068	0.0354016	0.0115162	0.025712	0.0374383	0.052492	0.00668876	0.0126195	0.0203926	0.0400076	0.0305612	0.00498512	0.0224473	0.0225996	0.105626	0.0106855	0.03835	0.0129175	0.0586563	0.102714	0.00769492	0.109214	0.0485602	0.0242277	0.0321269	0.0334107	0.00130142	0.068718	0.0458109	0.0091713	0.0223283	0.0266301	0.0549797	0.00614229	0.162266	0.0515061	0.0172471	0.00133042	0.0329001	0.0372314	0.0416142	0.0466992	0.0189674	0.0120115	0.00575894	0.00458505	0.0791952	0.0788373	0.00129243	0.0134373	0.0182251	0.399352	5	97.99119	0.265546	0.331794	0.829184	0.0451001	0.02880873	0.228537	0.592002	1.05163	2.12783	0.4175771	45.88583	500.3309	0.9563551
151800	-56781.1	-56530.98	-250.1201	42.86997	0.137424	0.125285	0.198175	2.60779	1.479104	0.02454069	0.03474239	0.00581521	0.00235057	0.0424238	0.00704275	0.0540409	0.0188951	0.0215796	0.0344947	0.0300257	0.00579652	0.0341304	0.0210299	0.00168148	0.0105333	0.0253534	0.045709	0.0322951	0.00694259	0.0118127	0.0288887	0.0899947	0.0349031	0.0169138	0.0574077	0.0207068	0.0113317	0.00983982	0.0130348	0.0190524	0.0268733	0.0578333	0.0121886	0.0097897	0.0217005	0.0139575	0.0316408	0.0182068	0.0298886	0.0160256	0.146302	0.0618245	0.0124768	0.0622047	0.0335869	0.0106602	0.00180882	0.00229836	0.0216912	0.0186926	0.011951	0.0165499	0.0185388	0.0043064	0.0477542	0.00702037	0.0818012	0.00971084	0.0202278	0.00628245	0.0304776	0.0249879	0.0270568	0.0375932	0.0280129	0.0119941	0.00317208	0.0141028	0.017326	0.0669888	0.0517215	0.0457595	0.108177	0.0249699	0.0114012	0.0633335	0.0100356	0.00540173	0.00499073	0.0846819	0.00673532	0.0201441	0.00230815	0.0184268	0.018661	0.00729376	0.0284399	0.0355812	0.0758718	0.01747	0.00955658	0.0264404	0.0152414	0.00430488	0.00980681	0.0144101	0.105236	0.000376452	0.0248541	0.00175816	0.0352964	0.0193739	0.00113375	0.00114111	0.00225734	0.0156639	0.0233064	0.00857126	0.0477777	0.0105942	0.0181362	0.0393583	0.0769032	0.0235082	0.0576662	0.0186783	0.0224238	0.00194068	0.00180825	0.036268	0.0295998	0.114807	8.93944e-05	0.00156397	0.0280445	-0.007646862	0.4257726	6	62.17504	0.31635	0.33978	0.82527	0.0541102	0.04105457	0.222077	0.585041	1.04917	2.14371	0.4181257	45.71618	497.9926	1.018288
