Starting job 16490014 on c5-60 on Saga at Wed Dec 24 11:42:35 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
165500      |       -56827.6   |       -56634.9   |       -192.714   |   85:50:18   |   329:05:24   |
165550      |       -56856.2   |       -56624.3   |       -231.927   |   85:51:53   |   329:03:57   |
165600      |       -56859.4   |       -56627.6   |       -231.885   |   85:53:28   |   329:02:30   |
165650      |       -56858.9   |       -56629.2   |       -229.651   |   85:55:05   |   329:01:11   |
165700      |       -56820.4   |       -56622.4   |       -198.006   |   85:56:41   |   328:59:47   |
165750      |       -56891.1   |       -56629.5   |       -261.568   |   85:58:16   |   328:58:20   |
165800      |       -56847.6   |       -56623.9   |       -223.622   |   85:59:51   |   328:56:53   |
165850      |       -56856.4   |       -56618.3   |       -238.142   |   86:01:25   |   328:55:22   |
165900      |       -56866.6   |       -56614.2   |       -252.349   |   86:03:04   |   328:54:10   |
165950      |       -56884.3   |         -56615   |        -269.35   |   86:04:39   |   328:52:43   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
166000      |       -56867.1   |       -56634.2   |       -232.954   |   86:06:12   |   328:51:08   |
166050      |       -56841.4   |       -56609.1   |       -232.295   |   86:07:42   |   328:49:22   |
166100      |       -56886.7   |       -56622.6   |        -264.05   |   86:09:12   |   328:47:36   |
166150      |       -56893.6   |       -56624.9   |       -268.674   |   86:10:39   |   328:45:38   |
166200      |       -56876.7   |         -56608   |         -268.7   |   86:12:12   |   328:44:04   |
166250      |       -56890.4   |       -56601.6   |         -288.8   |   86:13:49   |   328:42:44   |
166300      |       -56862.6   |       -56632.4   |       -230.196   |   86:15:27   |   328:41:28   |
166350      |       -56827.5   |       -56614.5   |       -212.936   |   86:17:03   |   328:40:05   |
166400      |         -56850   |       -56612.7   |        -237.32   |   86:18:33   |   328:38:19   |
166450      |       -56830.2   |       -56609.2   |       -220.942   |   86:20:02   |   328:36:29   |
166500      |       -56858.9   |       -56621.6   |       -237.322   |   86:21:33   |   328:34:47   |
166550      |       -56854.4   |         -56615   |       -239.378   |   86:23:05   |   328:33:08   |
166600      |       -56860.3   |       -56613.8   |       -246.559   |   86:24:37   |   328:31:30   |
166650      |       -56859.4   |       -56618.1   |       -241.245   |   86:26:16   |   328:30:18   |
166700      |       -56862.4   |       -56605.2   |       -257.193   |   86:27:49   |   328:28:43   |
166750      |         -56901   |       -56618.4   |       -282.647   |   86:29:23   |   328:27:12   |
166800      |       -56859.4   |       -56615.1   |       -244.322   |   86:31:01   |   328:25:56   |
166850      |         -56929   |       -56623.6   |       -305.483   |   86:32:42   |   328:24:52   |
166900      |       -56892.3   |       -56615.3   |       -277.036   |   86:34:16   |   328:23:21   |
166950      |       -56873.8   |       -56613.1   |       -260.652   |   86:35:54   |   328:22:05   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
167000      |       -56835.1   |       -56607.3   |       -227.794   |   86:37:30   |   328:20:42   |
167050      |         -56881   |       -56614.3   |       -266.674   |   86:39:05   |   328:19:15   |
167100      |       -56848.4   |       -56608.8   |       -239.665   |   86:40:43   |   328:17:59   |
167150      |       -56893.6   |       -56626.4   |       -267.201   |   86:42:19   |   328:16:35   |
167200      |       -56910.5   |       -56612.8   |       -297.653   |   86:43:54   |   328:15:08   |
167250      |       -56886.3   |       -56615.4   |       -270.925   |   86:45:30   |   328:13:45   |
167300      |       -56887.7   |         -56613   |       -274.776   |   86:47:04   |   328:12:14   |
167350      |         -56877   |       -56615.5   |       -261.557   |   86:48:39   |   328:10:46   |
167400      |         -56890   |         -56625   |       -265.047   |   86:50:13   |   328:09:15   |
167450      |       -56867.8   |       -56622.4   |       -245.407   |   86:51:45   |   328:07:37   |
167500      |       -56877.9   |       -56622.1   |       -255.721   |   86:53:17   |   328:05:58   |
167550      |       -56828.8   |       -56605.9   |       -222.854   |   86:54:45   |   328:04:05   |
167600      |       -56873.5   |       -56612.1   |       -261.357   |   86:56:14   |   328:02:15   |
167650      |       -56873.4   |       -56617.1   |       -256.308   |   86:57:46   |   328:00:36   |
167700      |       -56895.4   |       -56617.8   |       -277.629   |   86:59:22   |   327:59:13   |
167750      |         -56891   |       -56612.8   |       -278.186   |   87:00:58   |   327:57:49   |
167800      |       -56915.2   |       -56621.8   |       -293.385   |   87:02:33   |   327:56:22   |
167850      |       -56910.9   |       -56612.2   |       -298.686   |   87:04:04   |   327:54:40   |
167900      |       -56863.6   |       -56617.8   |       -245.769   |   87:05:37   |   327:53:05   |
167950      |         -56879   |         -56634   |       -244.964   |   87:07:10   |   327:51:30   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
168000      |       -56861.4   |       -56625.7   |       -235.647   |   87:08:48   |   327:50:14   |
168050      |       -56881.7   |       -56621.7   |       -260.028   |   87:10:19   |   327:48:32   |
168100      |       -56879.6   |       -56637.9   |       -241.717   |   87:11:52   |   327:46:57   |
168150      |       -56904.6   |       -56626.6   |       -277.952   |   87:13:30   |   327:45:41   |
168200      |       -56856.4   |       -56618.2   |       -238.152   |   87:15:03   |   327:44:07   |
168250      |       -56918.5   |         -56616   |       -302.437   |   87:16:37   |   327:42:36   |
168300      |       -56893.7   |       -56629.8   |       -263.866   |   87:18:13   |   327:41:12   |
168350      |       -56831.6   |       -56630.1   |        -201.44   |   87:19:50   |   327:39:52   |
168400      |         -56833   |       -56637.1   |       -195.966   |   87:21:26   |   327:38:29   |
168450      |       -56892.4   |       -56629.2   |       -263.273   |   87:23:00   |   327:36:58   |
168500      |       -56880.2   |       -56639.8   |       -240.405   |   87:24:34   |   327:35:27   |
168550      |       -56900.8   |       -56640.1   |       -260.738   |   87:26:07   |   327:33:52   |
168600      |       -56865.8   |       -56657.6   |       -208.215   |   87:27:36   |   327:32:02   |
168650      |       -56864.4   |       -56631.6   |       -232.732   |   87:29:03   |   327:30:05   |
168700      |       -56860.7   |       -56629.4   |       -231.255   |   87:30:34   |   327:28:23   |
168750      |       -56868.8   |       -56625.2   |       -243.612   |   87:32:03   |   327:26:33   |
168800      |         -56938   |       -56630.3   |       -307.707   |   87:33:35   |   327:24:54   |
168850      |       -56885.7   |         -56621   |        -264.72   |   87:35:09   |   327:23:23   |
168900      |       -56866.2   |       -56624.3   |       -241.854   |   87:36:39   |   327:21:37   |
168950      |       -56909.3   |       -56629.5   |        -279.76   |   87:38:08   |   327:19:48   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
169000      |       -56887.5   |       -56634.8   |       -252.696   |   87:39:40   |   327:18:09   |
169050      |       -56865.6   |       -56628.7   |       -236.963   |   87:41:13   |   327:16:35   |
169100      |       -56864.5   |       -56620.7   |        -243.83   |   87:42:49   |   327:15:11   |
169150      |       -56851.6   |       -56613.2   |       -238.353   |   87:44:24   |   327:13:44   |
169200      |       -56823.4   |       -56613.2   |       -210.261   |   87:46:00   |   327:12:20   |
169250      |       -56882.8   |       -56616.1   |       -266.678   |   87:47:36   |   327:10:57   |
169300      |       -56909.4   |       -56639.3   |       -270.021   |   87:49:11   |   327:09:29   |
169350      |       -56891.1   |         -56641   |       -250.095   |   87:50:46   |   327:08:02   |
169400      |       -56831.3   |       -56618.1   |       -213.289   |   87:52:21   |   327:06:35   |
169450      |         -56870   |       -56634.1   |       -235.937   |   87:53:54   |   327:05:00   |
169500      |       -56858.6   |         -56613   |       -245.622   |   87:55:32   |   327:03:44   |
169550      |         -56860   |       -56614.2   |       -245.852   |   87:57:07   |   327:02:17   |
169600      |       -56861.2   |         -56630   |        -231.23   |   87:58:46   |   327:01:04   |
169650      |       -56927.7   |       -56626.6   |       -301.054   |   88:00:21   |   326:59:37   |
169700      |       -56838.7   |       -56607.4   |       -231.253   |   88:01:55   |   326:58:06   |
169750      |       -56850.7   |       -56613.6   |       -237.111   |   88:03:24   |   326:56:16   |
169800      |       -56861.9   |       -56618.9   |       -243.022   |   88:04:53   |   326:54:26   |
169850      |       -56887.9   |       -56625.4   |       -262.501   |   88:06:26   |   326:52:52   |
169900      |       -56860.6   |       -56625.3   |         -235.3   |   88:07:58   |   326:51:13   |
169950      |         -56850   |       -56615.8   |       -234.197   |   88:09:32   |   326:49:42   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
170000      |       -56861.5   |       -56610.5   |       -250.964   |   88:11:03   |   326:48:00   |
170050      |       -56854.4   |       -56611.2   |       -243.184   |   88:12:36   |   326:46:25   |
170100      |       -56923.3   |       -56628.3   |       -295.072   |   88:14:14   |   326:45:09   |
170150      |       -56861.9   |       -56616.4   |       -245.528   |   88:15:49   |   326:43:42   |
170200      |       -56862.9   |       -56601.3   |       -261.636   |   88:17:23   |   326:42:11   |
170250      |       -56893.9   |       -56609.7   |       -284.222   |   88:18:59   |   326:40:47   |
170300      |       -56890.4   |       -56628.7   |       -261.754   |   88:20:36   |   326:39:27   |
170350      |       -56882.1   |       -56624.4   |       -257.697   |   88:22:06   |   326:37:41   |
170400      |       -56848.3   |       -56615.5   |       -232.741   |   88:23:35   |   326:35:52   |
170450      |         -56858   |       -56604.6   |       -253.403   |   88:25:06   |   326:34:09   |
170500      |       -56853.7   |       -56609.5   |       -244.157   |   88:26:35   |   326:32:20   |
170550      |       -56863.4   |       -56617.6   |       -245.804   |   88:28:06   |   326:30:38   |
170600      |       -56837.7   |       -56609.7   |       -227.953   |   88:29:37   |   326:28:56   |
170650      |       -56867.9   |       -56606.9   |       -260.927   |   88:31:12   |   326:27:28   |
170700      |       -56831.2   |       -56607.6   |       -223.614   |   88:32:44   |   326:25:50   |
170750      |       -56851.7   |       -56625.3   |       -226.488   |   88:34:16   |   326:24:12   |
170800      |       -56895.7   |       -56623.2   |         -272.5   |   88:35:49   |   326:22:37   |
170850      |       -56866.4   |       -56617.1   |       -249.349   |   88:37:21   |   326:20:58   |
170900      |         -56890   |       -56619.1   |       -270.937   |   88:38:51   |   326:19:13   |
170950      |       -56856.4   |         -56624   |       -232.399   |   88:40:24   |   326:17:38   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
171000      |       -56825.2   |       -56621.1   |       -204.146   |   88:42:01   |   326:16:18   |
171050      |       -56910.1   |       -56637.7   |       -272.386   |   88:43:34   |   326:14:43   |
171100      |       -56891.6   |       -56638.6   |       -253.004   |   88:45:04   |   326:12:57   |
171150      |       -56848.4   |       -56627.8   |       -220.552   |   88:46:35   |   326:11:15   |
171200      |       -56890.3   |       -56625.7   |       -264.567   |   88:48:08   |   326:09:41   |
171250      |       -56910.3   |         -56640   |       -270.217   |   88:49:41   |   326:08:06   |
171300      |       -56901.7   |         -56625   |       -276.641   |   88:51:18   |   326:06:46   |
171350      |       -56862.3   |         -56622   |       -240.273   |   88:52:52   |   326:05:15   |
171400      |       -56907.5   |       -56621.9   |       -285.625   |   88:54:30   |   326:03:58   |
171450      |       -56871.8   |       -56625.4   |        -246.41   |   88:56:02   |   326:02:20   |
171500      |       -56906.6   |       -56627.2   |       -279.475   |   88:57:36   |   326:00:49   |
171550      |       -56897.9   |       -56626.7   |       -271.122   |   88:59:13   |   325:59:29   |
171600      |         -56845   |       -56607.8   |       -237.172   |   89:00:51   |   325:58:13   |
171650      |       -56856.5   |       -56613.5   |       -243.004   |   89:02:21   |   325:56:27   |
171700      |       -56862.4   |       -56641.1   |       -221.361   |   89:03:56   |   325:54:59   |
171750      |       -56856.5   |       -56627.8   |        -228.79   |   89:05:32   |   325:53:36   |
171800      |       -56898.4   |       -56642.7   |       -255.723   |   89:07:07   |   325:52:08   |
171850      |       -56891.8   |       -56638.6   |       -253.207   |   89:08:41   |   325:50:37   |
171900      |       -56866.6   |       -56635.5   |       -231.074   |   89:10:15   |   325:49:06   |
171950      |       -56920.4   |       -56641.9   |       -278.497   |   89:11:45   |   325:47:20   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
172000      |       -56864.7   |         -56625   |        -239.68   |   89:13:16   |   325:45:38   |
172050      |       -56899.7   |       -56647.7   |       -251.956   |   89:14:47   |   325:43:56   |
172100      |       -56899.1   |       -56642.1   |       -257.085   |   89:16:17   |   325:42:11   |
172150      |       -56861.7   |       -56628.6   |       -233.049   |   89:17:48   |   325:40:29   |
172200      |       -56810.6   |       -56613.7   |        -196.93   |   89:19:19   |   325:38:47   |
172250      |       -56870.8   |       -56627.1   |       -243.705   |   89:20:51   |   325:37:08   |
172300      |       -56817.7   |       -56610.1   |       -207.544   |   89:22:24   |   325:35:34   |
172350      |       -56872.1   |       -56613.9   |       -258.213   |   89:23:53   |   325:33:44   |
172400      |         -56883   |       -56619.3   |        -263.67   |   89:25:22   |   325:31:55   |
172450      |       -56869.8   |       -56612.1   |       -257.665   |   89:26:58   |   325:30:31   |
172500      |       -56882.6   |       -56624.2   |       -258.369   |   89:28:31   |   325:28:57   |
172550      |       -56851.6   |       -56629.6   |       -222.029   |   89:30:00   |   325:27:07   |
172600      |       -56860.2   |       -56618.6   |        -241.67   |   89:31:29   |   325:25:18   |
172650      |       -56839.7   |       -56616.8   |       -222.883   |   89:32:57   |   325:23:25   |
172700      |       -56889.9   |       -56611.9   |       -277.956   |   89:34:27   |   325:21:40   |
172750      |       -56861.7   |       -56611.1   |       -250.671   |   89:36:02   |   325:20:12   |
172800      |       -56865.6   |       -56622.4   |        -243.18   |   89:37:39   |   325:18:52   |
172850      |       -56894.7   |       -56617.3   |       -277.442   |   89:39:10   |   325:17:10   |
172900      |       -56905.6   |       -56625.3   |       -280.302   |   89:40:42   |   325:15:32   |
172950      |       -56893.1   |       -56610.5   |       -282.643   |   89:42:15   |   325:13:57   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
173000      |         -56899   |       -56625.7   |       -273.366   |   89:43:45   |   325:12:12   |
173050      |         -56958   |       -56633.1   |       -324.819   |   89:45:27   |   325:11:10   |
173100      |       -56933.1   |       -56626.8   |       -306.333   |   89:47:00   |   325:09:35   |
173150      |       -56896.6   |       -56630.6   |       -266.055   |   89:48:33   |   325:08:00   |
173200      |       -56892.7   |       -56623.9   |       -268.886   |   89:50:05   |   325:06:22   |
173250      |       -56894.6   |       -56635.3   |       -259.292   |   89:51:40   |   325:04:55   |
173300      |       -56882.4   |       -56633.1   |       -249.302   |   89:53:11   |   325:03:13   |
173350      |         -56941   |       -56634.5   |       -306.461   |   89:54:40   |   325:01:24   |
173400      |       -56963.5   |       -56633.2   |       -330.278   |   89:56:11   |   324:59:42   |
173450      |         -56889   |       -56646.5   |         -242.5   |   89:57:40   |   324:57:53   |
173500      |       -56869.2   |         -56616   |        -253.22   |   89:59:15   |   324:56:25   |
173550      |       -56889.4   |       -56623.5   |       -265.853   |   90:00:44   |   324:54:36   |
173600      |       -56924.2   |       -56625.5   |       -298.634   |   90:02:12   |   324:52:43   |
173650      |       -56875.3   |       -56629.8   |       -245.501   |   90:03:44   |   324:51:05   |
173700      |       -56908.7   |       -56642.4   |       -266.349   |   90:05:19   |   324:49:38   |
173750      |       -56906.6   |       -56649.1   |       -257.569   |   90:06:52   |   324:48:03   |
173800      |       -56870.4   |       -56624.6   |       -245.811   |   90:08:27   |   324:46:36   |
173850      |       -56859.6   |         -56621   |        -238.66   |   90:10:00   |   324:45:01   |
173900      |       -56856.5   |         -56614   |       -242.522   |   90:11:34   |   324:43:30   |
173950      |       -56878.5   |       -56630.6   |       -247.839   |   90:13:06   |   324:41:52   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
174000      |       -56836.1   |       -56622.9   |         -213.2   |   90:14:36   |   324:40:06   |
174050      |       -56864.4   |       -56627.5   |       -236.866   |   90:16:08   |   324:38:28   |
174100      |         -56926   |       -56631.2   |       -294.849   |   90:17:40   |   324:36:50   |
174150      |       -56911.1   |       -56637.2   |       -273.935   |   90:19:14   |   324:35:19   |
174200      |       -56868.2   |       -56627.4   |       -240.789   |   90:20:44   |   324:33:33   |
174250      |       -56875.6   |       -56635.9   |       -239.663   |   90:22:16   |   324:31:55   |
174300      |       -56852.4   |       -56626.8   |       -225.659   |   90:23:48   |   324:30:17   |
174350      |       -56840.5   |       -56632.2   |       -208.258   |   90:25:21   |   324:28:42   |
174400      |       -56845.8   |       -56619.9   |       -225.881   |   90:26:50   |   324:26:53   |
174450      |       -56860.9   |       -56637.1   |       -223.718   |   90:28:22   |   324:25:15   |
174500      |       -56881.1   |       -56622.5   |       -258.571   |   90:29:54   |   324:23:37   |
174550      |       -56893.1   |       -56630.8   |       -262.301   |   90:31:25   |   324:21:55   |
174600      |       -56893.8   |       -56638.8   |       -254.989   |   90:32:55   |   324:20:10   |
174650      |       -56869.1   |       -56625.9   |        -243.15   |   90:34:28   |   324:18:35   |
174700      |       -56905.5   |       -56638.4   |       -267.093   |   90:36:00   |   324:16:57   |
174750      |       -56852.4   |       -56638.6   |       -213.847   |   90:37:31   |   324:15:15   |
174800      |       -56878.9   |       -56628.2   |        -250.68   |   90:39:00   |   324:13:26   |
174850      |       -56859.2   |       -56609.5   |       -249.654   |   90:40:31   |   324:11:45   |
174900      |       -56852.5   |       -56612.2   |       -240.301   |   90:42:01   |   324:09:59   |
174950      |       -56865.4   |       -56622.4   |       -243.052   |   90:43:32   |   324:08:18   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
175000      |       -56869.5   |       -56615.7   |       -253.836   |   90:45:02   |   324:06:32   |
175050      |       -56905.7   |       -56612.6   |       -293.096   |   90:46:31   |   324:04:44   |
175100      |       -56893.7   |       -56615.3   |       -278.433   |   90:48:01   |   324:02:58   |
175150      |       -56874.6   |       -56611.4   |       -263.172   |   90:49:32   |   324:01:17   |
175200      |       -56854.8   |       -56621.5   |       -233.281   |   90:51:05   |   323:59:42   |
175250      |       -56879.2   |       -56628.1   |       -251.143   |   90:52:39   |   323:58:11   |
175300      |       -56900.2   |         -56616   |       -284.219   |   90:54:14   |   323:56:44   |
175350      |       -56859.7   |       -56613.5   |       -246.232   |   90:55:47   |   323:55:09   |
175400      |       -56884.4   |       -56606.3   |       -278.086   |   90:57:18   |   323:53:27   |
175450      |       -56835.3   |       -56603.9   |       -231.353   |   90:58:48   |   323:51:42   |
175500      |       -56886.5   |       -56606.1   |       -280.458   |   91:00:16   |   323:49:50   |
175550      |       -56855.3   |       -56609.7   |       -245.571   |   91:01:46   |   323:48:05   |
175600      |       -56833.7   |       -56617.2   |       -216.553   |   91:03:22   |   323:46:41   |
175650      |       -56910.9   |       -56619.7   |         -291.2   |   91:04:52   |   323:44:55   |
175700      |       -56904.7   |       -56619.3   |       -285.395   |   91:06:25   |   323:43:21   |
175750      |       -56878.3   |       -56635.7   |       -242.596   |   91:07:51   |   323:41:22   |
175800      |       -56830.9   |       -56608.8   |       -222.075   |   91:09:19   |   323:39:29   |
175850      |       -56870.1   |       -56628.4   |       -241.718   |   91:10:50   |   323:37:48   |
175900      |       -56891.2   |       -56626.2   |       -265.021   |   91:12:21   |   323:36:06   |
175950      |       -56859.5   |       -56615.6   |       -243.877   |   91:14:01   |   323:34:56   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
176000      |       -56819.7   |       -56603.4   |       -216.334   |   91:15:38   |   323:33:36   |
176050      |       -56817.1   |       -56593.3   |       -223.751   |   91:17:09   |   323:31:54   |
176100      |       -56880.7   |         -56597   |       -283.708   |   91:18:41   |   323:30:16   |
176150      |       -56875.6   |       -56602.1   |       -273.555   |   91:20:07   |   323:28:17   |
176200      |       -56857.1   |         -56609   |       -248.141   |   91:21:41   |   323:26:46   |
176250      |       -56846.7   |       -56619.7   |       -226.994   |   91:23:17   |   323:25:22   |
176300      |       -56839.4   |       -56608.1   |       -231.231   |   91:24:52   |   323:23:55   |
176350      |       -56858.4   |       -56612.5   |       -245.956   |   91:26:29   |   323:22:34   |
176400      |       -56852.2   |       -56609.8   |       -242.356   |   91:28:06   |   323:21:14   |
176450      |       -56872.2   |       -56618.2   |       -254.055   |   91:29:39   |   323:19:40   |
176500      |       -56864.3   |       -56615.1   |       -249.208   |   91:31:11   |   323:18:01   |
176550      |       -56844.2   |       -56613.1   |       -231.081   |   91:32:44   |   323:16:27   |
176600      |       -56877.5   |       -56624.8   |       -252.735   |   91:34:17   |   323:14:52   |
176650      |         -56839   |       -56624.3   |       -214.682   |   91:35:50   |   323:13:18   |
176700      |       -56893.7   |       -56631.4   |       -262.301   |   91:37:21   |   323:11:36   |
176750      |       -56881.7   |       -56617.3   |       -264.311   |   91:38:55   |   323:10:05   |
176800      |         -56853   |       -56614.7   |       -238.323   |   91:40:28   |   323:08:31   |
176850      |       -56935.4   |       -56616.4   |       -318.935   |   91:42:00   |   323:06:53   |
176900      |       -56885.9   |       -56627.4   |       -258.515   |   91:43:35   |   323:05:25   |
176950      |       -56883.6   |       -56623.4   |       -260.257   |   91:45:05   |   323:03:40   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
177000      |       -56885.8   |       -56621.2   |       -264.653   |   91:46:40   |   323:02:13   |
177050      |       -56835.8   |       -56624.3   |       -211.557   |   91:48:18   |   323:00:56   |
177100      |       -56875.6   |       -56614.4   |        -261.27   |   91:49:53   |   322:59:28   |
177150      |       -56903.8   |       -56615.3   |       -288.539   |   91:51:30   |   322:58:08   |
177200      |       -56877.6   |       -56619.3   |       -258.313   |   91:53:03   |   322:56:33   |
177250      |         -56898   |       -56617.7   |       -280.271   |   91:54:33   |   322:54:48   |
177300      |         -56834   |       -56626.5   |       -207.545   |   91:56:06   |   322:53:14   |
177350      |       -56849.7   |       -56611.9   |        -237.88   |   91:57:43   |   322:51:53   |
177400      |       -56887.9   |       -56630.4   |       -257.436   |   91:59:17   |   322:50:22   |
177450      |       -56864.9   |       -56623.3   |       -241.604   |   92:00:55   |   322:49:05   |
177500      |       -56888.4   |         -56629   |       -259.351   |   92:02:31   |   322:47:41   |
177550      |       -56882.9   |       -56626.3   |       -256.666   |   92:04:01   |   322:45:56   |
177600      |       -56895.6   |       -56641.1   |       -254.485   |   92:05:33   |   322:44:18   |
177650      |       -56912.8   |       -56625.1   |       -287.739   |   92:07:08   |   322:42:51   |
177700      |       -56929.4   |       -56640.8   |       -288.532   |   92:08:44   |   322:41:27   |
177750      |       -56919.9   |       -56622.6   |       -297.305   |   92:10:19   |   322:39:59   |
177800      |       -56889.3   |       -56639.4   |        -249.87   |   92:11:49   |   322:38:14   |
177850      |       -56888.1   |         -56622   |       -266.071   |   92:13:24   |   322:36:47   |
177900      |       -56930.1   |       -56645.4   |       -284.721   |   92:14:58   |   322:35:16   |
177950      |       -56875.4   |         -56631   |       -244.413   |   92:16:34   |   322:33:52   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
178000      |       -56859.9   |       -56624.1   |       -235.751   |   92:18:11   |   322:32:31   |
178050      |       -56860.6   |       -56626.8   |       -233.811   |   92:19:42   |   322:30:50   |
178100      |       -56884.9   |       -56624.1   |       -260.764   |   92:21:10   |   322:28:58   |
178150      |       -56888.6   |       -56614.9   |       -273.673   |   92:22:41   |   322:27:16   |
178200      |       -56865.4   |       -56608.3   |        -257.08   |   92:24:19   |   322:25:59   |
178250      |       -56860.1   |       -56615.2   |       -244.987   |   92:25:55   |   322:24:35   |
178300      |       -56885.7   |       -56624.7   |       -261.027   |   92:27:33   |   322:23:18   |
178350      |       -56868.5   |         -56634   |       -234.552   |   92:29:06   |   322:21:43   |
178400      |       -56899.4   |       -56624.4   |        -275.04   |   92:30:40   |   322:20:12   |
178450      |         -56876   |       -56613.7   |       -262.289   |   92:32:11   |   322:18:31   |
178500      |         -56880   |       -56633.3   |       -246.651   |   92:33:41   |   322:16:46   |
178550      |       -56849.9   |         -56624   |       -225.888   |   92:35:13   |   322:15:08   |
178600      |       -56836.7   |       -56624.9   |       -211.856   |   92:36:48   |   322:13:40   |
178650      |       -56837.5   |       -56620.6   |       -216.943   |   92:38:21   |   322:12:06   |
178700      |         -56870   |       -56617.8   |        -252.14   |   92:39:56   |   322:10:38   |
178750      |       -56902.6   |       -56632.9   |       -269.642   |   92:41:24   |   322:08:46   |
178800      |       -56837.5   |       -56621.9   |       -215.606   |   92:42:57   |   322:07:12   |
178850      |       -56891.4   |       -56627.8   |       -263.637   |   92:44:32   |   322:05:44   |
178900      |       -56858.5   |       -56624.3   |         -234.2   |   92:46:05   |   322:04:10   |
178950      |         -56867   |       -56620.8   |       -246.251   |   92:47:39   |   322:02:39   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
179000      |       -56875.9   |       -56630.5   |       -245.443   |   92:49:12   |   322:01:04   |
179050      |       -56871.7   |         -56633   |        -238.64   |   92:50:47   |   321:59:37   |
179100      |         -56917   |       -56629.1   |        -287.91   |   92:52:25   |   321:58:20   |
179150      |       -56925.1   |       -56636.7   |       -288.434   |   92:54:02   |   321:56:59   |
179200      |       -56935.4   |       -56630.3   |       -305.141   |   92:55:40   |   321:55:42   |
179250      |       -56884.8   |       -56628.6   |       -256.225   |   92:57:18   |   321:54:24   |
179300      |       -56916.2   |       -56638.8   |       -277.436   |   92:58:59   |   321:53:18   |
179350      |       -56842.1   |       -56621.2   |       -220.865   |   93:00:37   |   321:52:00   |
179400      |       -56847.4   |       -56643.6   |        -203.87   |   93:02:07   |   321:50:15   |
179450      |       -56856.6   |       -56629.3   |       -227.228   |   93:03:42   |   321:48:48   |
179500      |         -56890   |       -56634.6   |       -255.487   |   93:05:16   |   321:47:17   |
179550      |       -56885.9   |       -56632.8   |       -253.135   |   93:06:54   |   321:45:59   |
179600      |       -56887.2   |       -56639.3   |       -247.837   |   93:08:32   |   321:44:42   |
