Starting job 16490015 on c5-60 on Saga at Wed Dec 24 11:43:09 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
174000      |       -56798.2   |       -56512.2   |       -285.974   |   89:45:04   |   322:53:51   |
174050      |       -56815.5   |       -56501.9   |       -313.634   |   89:46:36   |   322:52:15   |
174100      |       -56790.6   |         -56498   |       -292.632   |   89:48:08   |   322:50:39   |
174150      |       -56755.2   |       -56500.9   |       -254.289   |   89:49:44   |   322:49:18   |
174200      |       -56760.8   |       -56500.2   |       -260.584   |   89:51:18   |   322:47:49   |
174250      |       -56769.4   |       -56521.7   |       -247.717   |   89:52:52   |   322:46:20   |
174300      |         -56765   |       -56509.4   |       -255.577   |   89:54:28   |   322:44:59   |
174350      |       -56747.2   |       -56504.9   |       -242.318   |   89:56:02   |   322:43:30   |
174400      |       -56786.2   |       -56514.1   |       -272.096   |   89:57:33   |   322:41:51   |
174450      |       -56748.7   |       -56518.5   |       -230.194   |   89:59:08   |   322:40:26   |
174500      |       -56787.2   |       -56507.5   |       -279.643   |   90:00:44   |   322:39:04   |
174550      |       -56722.5   |       -56499.9   |       -222.594   |   90:02:16   |   322:37:28   |
174600      |         -56732   |       -56508.8   |       -223.276   |   90:03:46   |   322:35:45   |
174650      |       -56749.1   |       -56524.3   |        -224.78   |   90:05:15   |   322:33:58   |
174700      |       -56747.3   |       -56529.4   |        -217.89   |   90:06:46   |   322:32:19   |
174750      |       -56720.3   |       -56510.4   |       -209.879   |   90:08:19   |   322:30:47   |
174800      |       -56769.7   |       -56531.4   |       -238.278   |   90:09:55   |   322:29:25   |
174850      |       -56776.3   |       -56515.7   |       -260.631   |   90:11:30   |   322:28:00   |
174900      |         -56775   |       -56522.7   |       -252.231   |   90:13:02   |   322:26:24   |
174950      |       -56790.7   |       -56519.1   |       -271.616   |   90:14:38   |   322:25:03   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
175000      |         -56806   |       -56551.2   |       -254.838   |   90:16:11   |   322:23:30   |
175050      |       -56772.8   |         -56520   |       -252.874   |   90:17:40   |   322:21:44   |
175100      |       -56762.3   |       -56513.5   |       -248.755   |   90:19:15   |   322:20:18   |
175150      |         -56735   |       -56512.5   |       -222.533   |   90:20:50   |   322:18:53   |
175200      |       -56811.8   |       -56517.1   |       -294.704   |   90:22:24   |   322:17:25   |
175250      |       -56810.6   |       -56534.8   |       -275.787   |   90:23:54   |   322:15:42   |
175300      |       -56772.2   |       -56520.3   |       -251.926   |   90:25:24   |   322:13:59   |
175350      |       -56766.3   |       -56510.6   |       -255.647   |   90:26:52   |   322:12:08   |
175400      |       -56767.4   |       -56524.1   |       -243.282   |   90:28:24   |   322:10:33   |
175450      |       -56745.3   |       -56519.8   |       -225.543   |   90:29:58   |   322:09:04   |
175500      |       -56739.7   |       -56501.8   |         -237.9   |   90:31:32   |   322:07:35   |
175550      |       -56761.6   |         -56527   |       -234.563   |   90:33:02   |   322:05:52   |
175600      |       -56762.1   |       -56511.3   |       -250.779   |   90:34:36   |   322:04:23   |
175650      |       -56761.5   |       -56511.4   |       -250.159   |   90:36:10   |   322:02:55   |
175700      |       -56770.5   |         -56512   |       -258.477   |   90:37:42   |   322:01:19   |
175750      |       -56736.6   |       -56510.5   |       -226.113   |   90:39:17   |   321:59:54   |
175800      |       -56776.7   |       -56512.5   |       -264.242   |   90:40:55   |   321:58:39   |
175850      |         -56776   |       -56519.6   |       -256.421   |   90:42:32   |   321:57:21   |
175900      |       -56793.7   |       -56507.4   |       -286.389   |   90:44:10   |   321:56:06   |
175950      |       -56734.4   |       -56515.2   |       -219.202   |   90:45:40   |   321:54:23   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
176000      |       -56770.6   |       -56526.9   |       -243.746   |   90:47:15   |   321:52:58   |
176050      |       -56762.7   |       -56508.8   |       -253.913   |   90:48:51   |   321:51:36   |
176100      |       -56802.4   |       -56515.9   |       -286.443   |   90:50:25   |   321:50:08   |
176150      |       -56718.8   |       -56495.3   |       -223.482   |   90:52:01   |   321:48:46   |
176200      |       -56746.1   |       -56519.7   |        -226.38   |   90:53:31   |   321:47:03   |
176250      |       -56733.6   |         -56517   |       -216.566   |   90:54:58   |   321:45:09   |
176300      |       -56761.4   |         -56519   |        -242.38   |   90:56:31   |   321:43:37   |
176350      |         -56748   |       -56506.2   |       -241.789   |   90:58:04   |   321:42:05   |
176400      |       -56776.6   |       -56501.9   |       -274.684   |   90:59:37   |   321:40:32   |
176450      |       -56785.6   |       -56521.3   |       -264.367   |   91:01:04   |   321:38:39   |
176500      |       -56808.9   |       -56518.4   |       -290.449   |   91:02:36   |   321:37:03   |
176550      |       -56778.8   |       -56522.6   |       -256.216   |   91:04:12   |   321:35:41   |
176600      |       -56780.3   |         -56513   |       -267.288   |   91:05:45   |   321:34:09   |
176650      |       -56750.9   |       -56510.6   |       -240.331   |   91:07:19   |   321:32:40   |
176700      |       -56802.1   |       -56505.9   |       -296.145   |   91:09:02   |   321:31:43   |
176750      |       -56771.3   |       -56511.6   |       -259.686   |   91:10:37   |   321:30:18   |
176800      |       -56790.3   |       -56513.4   |       -276.966   |   91:12:12   |   321:28:53   |
176850      |         -56804   |       -56509.5   |       -294.456   |   91:13:43   |   321:27:13   |
176900      |       -56777.3   |       -56520.8   |       -256.477   |   91:15:15   |   321:25:37   |
176950      |       -56739.1   |       -56499.2   |       -239.837   |   91:16:45   |   321:23:55   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
177000      |       -56798.3   |       -56516.6   |       -281.619   |   91:18:20   |   321:22:29   |
177050      |       -56759.3   |       -56517.1   |       -242.224   |   91:19:50   |   321:20:46   |
177100      |         -56797   |       -56511.5   |       -285.548   |   91:21:18   |   321:18:56   |
177150      |       -56803.1   |       -56518.1   |       -284.934   |   91:22:46   |   321:17:07   |
177200      |       -56832.1   |       -56514.9   |       -317.124   |   91:24:18   |   321:15:31   |
177250      |       -56791.6   |       -56506.4   |       -285.195   |   91:25:53   |   321:14:05   |
177300      |       -56818.8   |         -56500   |       -318.818   |   91:27:32   |   321:12:54   |
177350      |       -56775.6   |       -56517.7   |        -257.87   |   91:29:06   |   321:11:25   |
177400      |       -56806.5   |       -56505.6   |       -300.834   |   91:30:41   |   321:10:00   |
177450      |       -56747.4   |       -56507.7   |        -239.66   |   91:32:20   |   321:08:49   |
177500      |       -56737.4   |       -56515.6   |       -221.805   |   91:33:54   |   321:07:20   |
177550      |       -56757.5   |       -56513.4   |       -244.105   |   91:35:28   |   321:05:51   |
177600      |       -56780.5   |       -56524.3   |       -256.168   |   91:37:05   |   321:04:33   |
177650      |       -56781.8   |       -56509.8   |       -271.934   |   91:38:38   |   321:03:00   |
177700      |       -56714.9   |       -56513.2   |       -201.747   |   91:40:12   |   321:01:31   |
177750      |       -56764.8   |       -56521.8   |       -242.952   |   91:41:51   |   321:00:20   |
177800      |       -56807.6   |       -56519.1   |       -288.448   |   91:43:27   |   320:58:58   |
177850      |       -56758.7   |       -56502.5   |       -256.167   |   91:45:04   |   320:57:40   |
177900      |       -56785.4   |       -56518.3   |        -267.04   |   91:46:38   |   320:56:11   |
177950      |       -56774.2   |       -56535.4   |       -238.783   |   91:48:13   |   320:54:46   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
178000      |       -56720.9   |       -56517.2   |       -203.708   |   91:49:46   |   320:53:13   |
178050      |       -56761.3   |       -56535.6   |       -225.739   |   91:51:24   |   320:51:58   |
178100      |       -56794.5   |       -56533.9   |       -260.546   |   91:53:00   |   320:50:36   |
178150      |       -56798.4   |       -56513.8   |       -284.589   |   91:54:35   |   320:49:11   |
178200      |       -56800.3   |         -56524   |        -276.24   |   91:56:11   |   320:47:49   |
178250      |       -56776.2   |       -56496.4   |       -279.802   |   91:57:43   |   320:46:13   |
178300      |       -56801.5   |       -56512.6   |       -288.955   |   91:59:15   |   320:44:37   |
178350      |       -56767.1   |       -56515.1   |       -252.017   |   92:00:58   |   320:43:40   |
178400      |       -56791.2   |       -56519.9   |        -271.33   |   92:02:32   |   320:42:11   |
178450      |       -56773.4   |       -56504.6   |       -268.798   |   92:04:07   |   320:40:45   |
178500      |       -56787.9   |       -56494.7   |       -293.183   |   92:05:40   |   320:39:13   |
178550      |       -56794.1   |       -56501.3   |       -292.822   |   92:07:12   |   320:37:37   |
178600      |       -56798.4   |       -56504.6   |       -293.799   |   92:08:45   |   320:36:05   |
178650      |       -56792.6   |       -56522.1   |       -270.476   |   92:10:18   |   320:34:32   |
178700      |       -56804.6   |       -56508.1   |       -296.468   |   92:11:47   |   320:32:46   |
178750      |       -56752.5   |       -56524.2   |       -228.323   |   92:13:18   |   320:31:07   |
178800      |       -56719.3   |       -56522.2   |       -197.142   |   92:14:50   |   320:29:31   |
178850      |       -56753.2   |       -56526.6   |       -226.676   |   92:16:27   |   320:28:12   |
178900      |       -56769.7   |       -56520.7   |       -249.025   |   92:18:05   |   320:26:57   |
178950      |       -56728.3   |       -56515.9   |       -212.433   |   92:19:43   |   320:25:42   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
179000      |       -56738.5   |       -56516.1   |        -222.33   |   92:21:16   |   320:24:10   |
179050      |       -56808.8   |       -56515.2   |       -293.588   |   92:22:49   |   320:22:37   |
179100      |       -56753.4   |       -56521.4   |       -232.021   |   92:24:23   |   320:21:08   |
179150      |       -56768.1   |         -56526   |       -242.081   |   92:25:58   |   320:19:43   |
179200      |       -56734.4   |       -56527.7   |       -206.655   |   92:27:32   |   320:18:14   |
179250      |       -56776.3   |       -56535.2   |       -241.102   |   92:29:09   |   320:16:55   |
179300      |       -56823.9   |       -56528.1   |       -295.864   |   92:30:48   |   320:15:44   |
179350      |       -56781.4   |       -56521.2   |       -260.179   |   92:32:35   |   320:15:00   |
179400      |       -56797.8   |       -56514.7   |       -283.114   |   92:34:15   |   320:13:51   |
179450      |       -56769.4   |       -56525.3   |       -244.115   |   92:35:46   |   320:12:12   |
179500      |       -56775.3   |       -56512.1   |       -263.142   |   92:37:21   |   320:10:47   |
179550      |       -56752.5   |       -56507.2   |       -245.229   |   92:38:55   |   320:09:18   |
179600      |       -56795.8   |       -56519.5   |       -276.274   |   92:40:30   |   320:07:52   |
179650      |       -56733.2   |       -56507.1   |        -226.18   |   92:42:03   |   320:06:19   |
179700      |       -56843.4   |       -56521.2   |        -322.17   |   92:43:37   |   320:04:50   |
179750      |       -56753.4   |       -56515.1   |       -238.335   |   92:45:14   |   320:03:32   |
179800      |       -56771.9   |       -56521.5   |       -250.432   |   92:46:47   |   320:01:59   |
179850      |       -56769.7   |       -56515.7   |       -253.964   |   92:48:21   |   320:00:30   |
179900      |       -56787.6   |       -56509.3   |        -278.25   |   92:49:54   |   319:58:58   |
179950      |         -56768   |       -56507.1   |       -260.863   |   92:51:26   |   319:57:22   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
180000      |       -56756.8   |       -56513.1   |       -243.757   |   92:52:57   |   319:55:43   |
180050      |       -56720.2   |       -56512.8   |       -207.421   |   92:54:29   |   319:54:07   |
180100      |       -56736.6   |       -56501.9   |       -234.703   |   92:56:03   |   319:52:38   |
180150      |       -56753.8   |         -56512   |       -241.818   |   92:57:37   |   319:51:09   |
180200      |       -56790.8   |       -56519.6   |       -271.252   |   92:59:11   |   319:49:39   |
180250      |       -56751.4   |       -56515.3   |       -236.058   |   93:00:47   |   319:48:17   |
180300      |         -56774   |       -56527.7   |         -246.3   |   93:02:29   |   319:47:16   |
180350      |       -56789.5   |       -56517.4   |        -272.15   |   93:04:12   |   319:46:18   |
180400      |       -56764.1   |       -56511.1   |       -252.957   |   93:05:53   |   319:45:13   |
180450      |       -56763.6   |       -56511.4   |       -252.216   |   93:07:29   |   319:43:50   |
180500      |       -56720.3   |       -56513.5   |       -206.779   |   93:08:59   |   319:42:08   |
180550      |       -56728.5   |       -56511.2   |       -217.274   |   93:10:31   |   319:40:32   |
180600      |       -56728.3   |       -56523.8   |       -204.572   |   93:12:03   |   319:38:56   |
180650      |       -56743.8   |       -56496.6   |       -247.241   |   93:13:35   |   319:37:20   |
180700      |         -56761   |       -56504.7   |       -256.295   |   93:15:10   |   319:35:54   |
180750      |       -56766.3   |       -56512.3   |       -254.032   |   93:16:51   |   319:34:49   |
180800      |       -56738.5   |       -56512.2   |        -226.25   |   93:18:33   |   319:33:47   |
180850      |         -56820   |       -56505.3   |       -314.747   |   93:20:08   |   319:32:22   |
180900      |       -56763.4   |       -56506.8   |       -256.568   |   93:21:43   |   319:30:56   |
180950      |       -56800.6   |       -56526.9   |       -273.711   |   93:23:14   |   319:29:16   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
181000      |       -56767.8   |       -56526.5   |       -241.338   |   93:24:44   |   319:27:34   |
181050      |       -56803.1   |       -56531.5   |       -271.577   |   93:26:18   |   319:26:04   |
181100      |       -56744.5   |       -56509.7   |       -234.761   |   93:27:56   |   319:24:49   |
181150      |         -56769   |       -56530.8   |       -238.273   |   93:29:33   |   319:23:30   |
181200      |       -56810.7   |       -56539.2   |       -271.468   |   93:31:06   |   319:21:58   |
181250      |       -56764.3   |       -56529.4   |       -234.904   |   93:32:38   |   319:20:22   |
181300      |       -56779.9   |         -56531   |       -248.973   |   93:34:08   |   319:18:39   |
181350      |       -56752.4   |       -56506.3   |       -246.149   |   93:35:42   |   319:17:10   |
181400      |       -56759.3   |       -56521.9   |       -237.388   |   93:37:19   |   319:15:51   |
181450      |       -56740.3   |       -56507.6   |         -232.7   |   93:38:52   |   319:14:18   |
181500      |       -56762.7   |       -56506.3   |       -256.357   |   93:40:30   |   319:13:03   |
181550      |       -56785.9   |       -56519.9   |       -265.989   |   93:42:09   |   319:11:51   |
181600      |       -56772.8   |       -56509.1   |       -263.704   |   93:43:43   |   319:10:21   |
181650      |       -56727.7   |       -56499.2   |        -228.41   |   93:45:17   |   319:08:52   |
181700      |       -56769.5   |       -56504.1   |        -265.42   |   93:46:50   |   319:07:20   |
181750      |       -56724.7   |       -56500.5   |       -224.196   |   93:48:20   |   319:05:37   |
181800      |       -56728.9   |         -56512   |       -216.892   |   93:49:50   |   319:03:54   |
181850      |       -56754.2   |         -56501   |       -253.188   |   93:51:20   |   319:02:11   |
181900      |       -56787.5   |       -56521.6   |        -265.89   |   93:52:52   |   319:00:35   |
181950      |       -56763.7   |       -56510.5   |       -253.178   |   93:54:26   |   318:59:06   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
182000      |         -56795   |       -56500.5   |        -294.54   |   93:55:55   |   318:57:20   |
182050      |       -56740.9   |       -56493.5   |       -247.425   |   93:57:27   |   318:55:44   |
182100      |       -56738.8   |       -56497.5   |       -241.329   |   93:59:01   |   318:54:15   |
182150      |       -56753.6   |       -56505.6   |       -247.985   |   94:00:41   |   318:53:06   |
182200      |       -56785.1   |       -56517.3   |       -267.727   |   94:02:15   |   318:51:37   |
182250      |       -56738.7   |       -56509.7   |        -229.01   |   94:03:46   |   318:49:58   |
182300      |       -56793.9   |       -56507.4   |       -286.494   |   94:05:18   |   318:48:22   |
182350      |         -56759   |       -56506.4   |       -252.587   |   94:06:49   |   318:46:42   |
182400      |       -56781.4   |       -56505.4   |       -275.998   |   94:08:21   |   318:45:06   |
182450      |       -56759.2   |       -56504.2   |       -254.925   |   94:09:57   |   318:43:44   |
182500      |       -56716.5   |       -56498.1   |       -218.336   |   94:11:31   |   318:42:15   |
182550      |       -56726.9   |       -56520.8   |       -206.037   |   94:13:02   |   318:40:35   |
182600      |       -56714.3   |       -56510.7   |       -203.574   |   94:14:38   |   318:39:13   |
182650      |       -56764.9   |       -56532.8   |       -232.165   |   94:16:14   |   318:37:51   |
182700      |       -56750.8   |       -56504.3   |       -246.487   |   94:17:48   |   318:36:21   |
182750      |         -56787   |       -56523.5   |       -263.552   |   94:19:21   |   318:34:49   |
182800      |       -56752.8   |       -56513.6   |       -239.237   |   94:20:57   |   318:33:26   |
182850      |       -56759.3   |       -56517.3   |       -241.973   |   94:22:31   |   318:31:57   |
182900      |       -56769.6   |       -56525.5   |       -244.088   |   94:24:08   |   318:30:38   |
182950      |       -56739.8   |         -56512   |       -227.778   |   94:25:46   |   318:29:22   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
183000      |       -56733.7   |       -56529.3   |       -204.361   |   94:27:24   |   318:28:07   |
183050      |       -56733.3   |       -56510.3   |       -223.023   |   94:29:02   |   318:26:51   |
183100      |       -56721.2   |       -56502.2   |       -219.073   |   94:30:39   |   318:25:32   |
183150      |       -56748.9   |         -56513   |       -235.969   |   94:32:16   |   318:24:13   |
183200      |       -56776.1   |         -56507   |       -269.098   |   94:33:50   |   318:22:43   |
183250      |       -56793.9   |       -56514.7   |       -279.267   |   94:35:26   |   318:21:21   |
183300      |       -56779.5   |       -56504.9   |        -274.67   |   94:37:03   |   318:20:02   |
183350      |       -56746.6   |       -56505.8   |       -240.806   |   94:38:40   |   318:18:43   |
183400      |       -56754.6   |       -56507.9   |       -246.676   |   94:40:10   |   318:17:00   |
183450      |       -56791.7   |       -56506.3   |       -285.471   |   94:41:40   |   318:15:17   |
183500      |       -56747.7   |       -56516.8   |       -230.962   |   94:43:04   |   318:13:14   |
183550      |       -56775.7   |       -56508.8   |       -266.938   |   94:44:36   |   318:11:38   |
183600      |       -56727.3   |       -56499.2   |       -228.038   |   94:46:13   |   318:10:19   |
183650      |       -56728.5   |       -56513.3   |       -215.171   |   94:47:48   |   318:08:53   |
183700      |       -56754.4   |       -56517.8   |       -236.615   |   94:49:23   |   318:07:27   |
183750      |       -56746.3   |       -56511.3   |       -235.046   |   94:50:55   |   318:05:51   |
183800      |       -56735.1   |       -56509.6   |       -225.416   |   94:52:29   |   318:04:22   |
183850      |       -56763.1   |       -56515.3   |       -247.776   |   94:54:01   |   318:02:46   |
183900      |       -56711.1   |       -56511.2   |       -199.894   |   94:55:36   |   318:01:20   |
183950      |       -56730.5   |       -56515.5   |       -214.915   |   94:57:14   |   318:00:04   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
184000      |       -56737.1   |       -56513.3   |       -223.795   |   94:58:49   |   317:58:38   |
184050      |       -56770.5   |       -56517.7   |       -252.839   |   95:00:22   |   317:57:06   |
184100      |         -56767   |       -56513.6   |       -253.385   |   95:01:55   |   317:55:33   |
184150      |       -56794.7   |         -56495   |       -299.736   |   95:03:26   |   317:53:54   |
184200      |       -56760.1   |       -56511.6   |        -248.43   |   95:04:53   |   317:52:01   |
184250      |       -56720.1   |       -56500.7   |       -219.402   |   95:06:23   |   317:50:18   |
184300      |       -56755.5   |       -56507.9   |        -247.68   |   95:07:57   |   317:48:49   |
184350      |       -56777.7   |       -56512.9   |       -264.796   |   95:09:26   |   317:47:03   |
184400      |       -56745.4   |       -56507.7   |       -237.633   |   95:10:58   |   317:45:27   |
184450      |       -56731.8   |       -56502.7   |       -229.031   |   95:12:34   |   317:44:05   |
184500      |       -56774.1   |       -56512.1   |       -262.049   |   95:14:10   |   317:42:42   |
184550      |       -56785.9   |       -56491.4   |       -294.565   |   95:15:47   |   317:41:23   |
184600      |       -56721.9   |       -56489.6   |       -232.294   |   95:17:23   |   317:40:00   |
184650      |       -56769.9   |       -56495.3   |       -274.539   |   95:18:56   |   317:38:27   |
184700      |       -56728.5   |       -56496.3   |       -232.211   |   95:20:32   |   317:37:05   |
184750      |       -56780.4   |       -56514.7   |       -265.671   |   95:22:08   |   317:35:42   |
184800      |       -56778.5   |       -56510.1   |       -268.415   |   95:23:41   |   317:34:09   |
184850      |       -56794.9   |       -56511.3   |       -283.578   |   95:25:08   |   317:32:17   |
184900      |       -56799.9   |       -56512.1   |       -287.835   |   95:26:37   |   317:30:31   |
184950      |       -56796.1   |       -56528.9   |        -267.22   |   95:28:05   |   317:28:42   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
185000      |       -56821.9   |       -56518.7   |        -303.23   |   95:29:35   |   317:26:59   |
185050      |       -56802.4   |       -56515.5   |       -286.888   |   95:31:04   |   317:25:13   |
185100      |       -56756.6   |       -56514.7   |       -241.937   |   95:32:34   |   317:23:31   |
185150      |       -56782.8   |       -56520.1   |       -262.696   |   95:34:05   |   317:21:51   |
185200      |       -56801.7   |         -56525   |       -276.713   |   95:35:37   |   317:20:15   |
185250      |       -56795.1   |       -56530.7   |       -264.368   |   95:37:13   |   317:18:53   |
185300      |       -56804.5   |       -56530.5   |       -274.063   |   95:38:52   |   317:17:40   |
185350      |       -56767.4   |       -56504.1   |       -263.258   |   95:40:31   |   317:16:27   |
185400      |       -56839.4   |       -56517.6   |       -321.796   |   95:42:12   |   317:15:21   |
185450      |       -56819.6   |       -56521.4   |       -298.207   |   95:43:51   |   317:14:08   |
185500      |       -56791.9   |       -56513.1   |        -278.76   |   95:45:29   |   317:12:52   |
185550      |       -56738.2   |       -56495.7   |       -242.537   |   95:47:04   |   317:11:26   |
185600      |       -56793.1   |       -56516.3   |       -276.784   |   95:48:38   |   317:09:57   |
185650      |       -56728.1   |       -56521.1   |       -207.016   |   95:50:10   |   317:08:21   |
185700      |       -56786.1   |       -56506.7   |       -279.357   |   95:51:43   |   317:06:48   |
185750      |       -56763.9   |       -56503.6   |       -260.275   |   95:53:13   |   317:05:06   |
185800      |       -56751.4   |       -56501.3   |        -250.09   |   95:54:43   |   317:03:23   |
185850      |       -56769.9   |       -56508.2   |       -261.654   |   95:56:12   |   317:01:37   |
185900      |       -56780.8   |       -56512.4   |       -268.396   |   95:57:45   |   317:00:05   |
185950      |       -56747.7   |       -56538.8   |       -208.843   |   95:59:17   |   316:58:29   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
186000      |       -56741.5   |       -56514.7   |       -226.808   |   96:00:47   |   316:56:46   |
186050      |         -56748   |       -56523.2   |       -224.797   |   96:02:19   |   316:55:10   |
186100      |       -56782.4   |       -56514.3   |       -268.069   |   96:03:54   |   316:53:44   |
186150      |       -56759.8   |       -56521.4   |       -238.389   |   96:05:23   |   316:51:58   |
186200      |       -56789.9   |       -56515.4   |       -274.539   |   96:06:56   |   316:50:26   |
186250      |       -56786.5   |       -56522.7   |       -263.839   |   96:08:31   |   316:49:00   |
186300      |       -56756.5   |       -56524.2   |        -232.34   |   96:10:06   |   316:47:34   |
186350      |         -56775   |       -56511.2   |       -263.774   |   96:11:40   |   316:46:04   |
186400      |       -56766.5   |       -56514.3   |       -252.236   |   96:13:16   |   316:44:42   |
186450      |       -56744.2   |       -56510.8   |       -233.405   |   96:14:49   |   316:43:09   |
186500      |       -56779.3   |       -56504.7   |       -274.555   |   96:16:25   |   316:41:46   |
186550      |       -56758.9   |       -56526.2   |       -232.637   |   96:17:59   |   316:40:17   |
186600      |       -56750.9   |       -56510.5   |       -240.378   |   96:19:33   |   316:38:47   |
186650      |       -56737.4   |       -56519.9   |       -217.493   |   96:21:11   |   316:37:31   |
186700      |       -56725.2   |       -56505.2   |       -219.957   |   96:22:45   |   316:36:02   |
186750      |       -56733.1   |       -56509.3   |       -223.843   |   96:24:11   |   316:34:06   |
186800      |       -56696.8   |       -56502.5   |       -194.302   |   96:25:43   |   316:32:30   |
186850      |       -56744.4   |       -56511.3   |       -233.111   |   96:27:16   |   316:30:58   |
186900      |       -56771.8   |       -56537.8   |       -234.037   |   96:28:50   |   316:29:28   |
186950      |       -56781.3   |       -56516.2   |       -265.103   |   96:30:22   |   316:27:52   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
187000      |         -56767   |       -56533.1   |       -233.888   |   96:31:54   |   316:26:16   |
187050      |       -56728.1   |       -56515.9   |       -212.151   |   96:33:30   |   316:24:54   |
187100      |       -56820.9   |       -56507.4   |       -313.518   |   96:35:03   |   316:23:21   |
187150      |       -56765.7   |       -56505.4   |       -260.289   |   96:36:38   |   316:21:55   |
187200      |       -56772.3   |       -56511.4   |       -260.894   |   96:38:17   |   316:20:42   |
187250      |         -56745   |       -56504.9   |       -240.121   |   96:39:54   |   316:19:22   |
187300      |       -56758.8   |       -56523.4   |       -235.477   |   96:41:24   |   316:17:40   |
187350      |       -56767.1   |       -56516.4   |       -250.691   |   96:42:57   |   316:16:07   |
187400      |         -56790   |       -56504.5   |       -285.549   |   96:44:35   |   316:14:51   |
187450      |       -56759.1   |       -56528.1   |       -230.975   |   96:46:11   |   316:13:28   |
187500      |       -56760.6   |       -56514.2   |       -246.443   |   96:47:47   |   316:12:05   |
187550      |         -56783   |       -56531.5   |        -251.54   |   96:49:26   |   316:10:52   |
187600      |       -56782.2   |       -56521.3   |       -260.875   |   96:50:59   |   316:09:19   |
187650      |       -56729.1   |       -56511.5   |       -217.544   |   96:52:33   |   316:07:50   |
187700      |       -56759.4   |       -56508.7   |       -250.735   |   96:54:11   |   316:06:33   |
187750      |         -56729   |       -56513.5   |       -215.488   |   96:55:51   |   316:05:24   |
187800      |       -56760.3   |       -56513.7   |       -246.552   |   96:57:32   |   316:04:17   |
187850      |       -56771.1   |         -56524   |       -247.064   |   96:59:06   |   316:02:48   |
187900      |       -56735.4   |       -56529.4   |       -205.997   |   97:00:35   |   316:01:02   |
187950      |       -56766.8   |       -56510.8   |        -256.02   |   97:02:06   |   315:59:23   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
188000      |         -56784   |       -56510.9   |        -273.04   |   97:03:39   |   315:57:50   |
