Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha_morpho	clock_morpho	clock_rates	diversification	extinction_rate	num_samp_anc	origin_time	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	turnover
440250	-57083.44	-56488.09	-595.3516	0.137329	0.132607	0.0870195	2.87354	1.450913	0.03281704	0.01612649	0.02784753	0.3874038	3	61.15328	0.299604	0.348743	0.742945	0.0390221	0.03007034	0.217639	0.580177	1.0474	2.15478	0.4152514	0.9329381
440300	-57071.72	-56471.96	-599.7655	0.138753	0.133689	0.0876019	3.67237	1.856081	0.02667736	0.01554677	0.006806249	0.314924	3	58.28257	0.32501	0.372704	0.744512	0.0544303	0.04328815	0.275468	0.638782	1.06593	2.01982	0.3217302	0.9788449
440350	-57078.2	-56478.21	-599.9879	0.127851	0.121459	0.0860585	2.53019	2.0022	0.02926627	0.01700594	-0.01888265	0.3357622	3	61.48582	0.308248	0.341037	0.745682	0.040627	0.03384325	0.293537	0.655247	1.07004	1.98117	0.3168796	1.059589
440400	-57099.78	-56498.67	-601.1161	0.146404	0.140386	0.0887009	2.44647	2.074361	0.02979368	0.01539896	-0.01143072	0.3352829	3	61.96301	0.295523	0.396213	0.709999	0.0332178	0.02755506	0.301993	0.662695	1.07174	1.96357	0.3238522	1.035296
440450	-57085.54	-56476.64	-608.9008	0.129987	0.131429	0.0903511	2.67322	1.783014	0.02619982	0.01570483	-0.001150884	0.4444126	2	60.51389	0.282006	0.396218	0.74187	0.0501935	0.02423396	0.265922	0.62976	1.06347	2.04084	0.4432617	1.002596
440500	-57087.13	-56485.31	-601.8192	0.123575	0.127204	0.0892361	2.66199	1.325778	0.02912878	0.01676138	-0.02856882	0.4499071	2	64.09757	0.298039	0.379815	0.728164	0.045301	0.02857962	0.197111	0.556731	1.03831	2.20785	0.4213382	1.067805
440550	-57085.76	-56492.2	-593.5599	0.117756	0.125813	0.0825073	2.39906	1.621836	0.02603483	0.01739646	-0.007932507	0.3661699	3	61.33898	0.264842	0.316655	0.774064	0.0490432	0.03521036	0.243545	0.607655	1.05684	2.09196	0.3582373	1.022143
440600	-57077.4	-56482.74	-594.6534	0.135089	0.127884	0.0895765	3.10696	1.743428	0.02946243	0.01609608	-0.001572361	0.3815449	2	57.43406	0.305331	0.368241	0.755445	0.0480341	0.03244447	0.260598	0.624627	1.06201	2.05276	0.3799725	1.004138
440650	-57077.96	-56482.81	-595.1589	0.11336	0.125472	0.0861927	2.59416	1.708645	0.02992467	0.0168557	0.01427112	0.4196248	2	56.0736	0.275508	0.329544	0.743453	0.0386812	0.03731722	0.25583	0.619964	1.06064	2.06356	0.4338959	0.9671094
440700	-57082.5	-56477.95	-604.5505	0.136104	0.150026	0.093062	3.40866	1.578087	0.030976	0.01509869	0.004956891	0.3013207	2	59.65351	0.267599	0.373455	0.748117	0.059806	0.03755011	0.237137	0.601058	1.0547	2.10711	0.3062776	0.9838157
440750	-57081.07	-56481.36	-599.7074	0.123616	0.133634	0.0851116	2.63482	1.325161	0.02685069	0.01631692	0.02846965	0.3268333	3	59.09579	0.30018	0.364675	0.764621	0.0478195	0.03202122	0.197007	0.556608	1.03826	2.20812	0.3553029	0.9198722
440800	-57083.66	-56477.13	-606.5303	0.126848	0.115553	0.0908408	2.78223	1.847169	0.02734631	0.01628641	-0.004542268	0.3935925	3	55.29582	0.313006	0.30166	0.752517	0.0507303	0.0343074	0.274322	0.637711	1.06565	2.02232	0.3890503	1.011675
440850	-57088.6	-56476.48	-612.1209	0.131655	0.134882	0.0880918	2.35847	1.813976	0.02535731	0.01522485	-0.006265679	0.3958425	2	59.85158	0.315894	0.384656	0.750113	0.0417197	0.02496694	0.27001	0.633653	1.06455	2.03178	0.3895768	1.016083
440900	-57097.97	-56488.32	-609.6483	0.146268	0.13415	0.0863857	2.39716	1.789487	0.02953458	0.01575956	0.004851289	0.5715321	3	58.6033	0.3572	0.336013	0.755753	0.0411113	0.02909465	0.266782	0.630583	1.0637	2.03893	0.5763834	0.9915832
440950	-57076.95	-56479.41	-597.5353	0.12497	0.135807	0.0842068	2.52756	1.617633	0.0291102	0.01642939	0.01472972	0.3073089	2	55.36198	0.281217	0.369648	0.748562	0.0372652	0.03447817	0.242936	0.607033	1.05664	2.09339	0.3220386	0.954261
441000	-57081.34	-56482.92	-598.4179	0.132578	0.120406	0.0840324	3.19754	1.809753	0.02741248	0.01615329	0.003755728	0.4472424	3	58.52988	0.301924	0.388723	0.76857	0.0537789	0.0321801	0.269456	0.633128	1.06441	2.03301	0.4509981	0.9916724
441050	-57073.03	-56479.06	-593.9684	0.129151	0.138943	0.0857078	2.87786	1.834639	0.02901195	0.01774919	0.03162505	0.3768474	3	58.73031	0.3037	0.381264	0.746026	0.0606125	0.03650499	0.272703	0.636193	1.06524	2.02586	0.4084725	0.9225773
441100	-57083.13	-56480.35	-602.7731	0.126122	0.131481	0.0930147	2.66278	1.776961	0.02966625	0.01580649	-0.02019602	0.4099948	2	59.4197	0.291296	0.346625	0.766914	0.0390407	0.02494199	0.265115	0.628987	1.06326	2.04264	0.3897988	1.051811
441150	-57083.88	-56478.97	-604.9178	0.132951	0.128748	0.0930831	3.22888	1.599182	0.02743896	0.01618352	0.007882095	0.4172889	3	61.08624	0.308445	0.378913	0.762674	0.0403787	0.0313406	0.240245	0.604274	1.05575	2.09973	0.425171	0.9814614
441200	-57088.05	-56476.91	-611.1413	0.118192	0.131078	0.0843918	2.22051	1.705081	0.0273298	0.01740851	-0.02747134	0.3814047	2	63.77669	0.29846	0.351593	0.750606	0.0411379	0.02473916	0.255337	0.619478	1.0605	2.06469	0.3539334	1.077617
441250	-57078.07	-56473.13	-604.94	0.130728	0.134031	0.0885629	2.63261	2.219416	0.02728144	0.01685554	-0.01877402	0.4623607	2	58.61287	0.320563	0.367335	0.760642	0.0554076	0.02128418	0.318131	0.676487	1.07462	1.93076	0.4435867	1.042323
441300	-57081.75	-56479.61	-602.1422	0.13139	0.130261	0.0884868	2.60179	2.159256	0.02867166	0.01677867	0.04512175	0.2828766	3	58.96694	0.296427	0.35772	0.758808	0.0485536	0.0415802	0.311572	0.670946	1.07351	1.94397	0.3279984	0.862433
441350	-57082.88	-56471.3	-611.5797	0.121027	0.133222	0.0854924	2.78509	2.274743	0.02510829	0.01610985	0.03279146	0.4311159	2	57.80208	0.301313	0.361451	0.72711	0.04848	0.02774404	0.324004	0.681374	1.07556	1.91906	0.4639074	0.9293146
441400	-57088.67	-56479.64	-609.0266	0.14431	0.119516	0.0860197	2.09379	1.894208	0.02617506	0.01532238	0.00253438	0.3139864	2	62.91284	0.298829	0.323976	0.741156	0.0253957	0.03410244	0.280311	0.643271	1.0671	2.00932	0.3165208	0.991993
441450	-57082.18	-56480.2	-601.9811	0.120411	0.126815	0.0856664	3.20991	1.86594	0.03092625	0.01536851	0.0188995	0.3758081	3	55.42078	0.281086	0.329076	0.750379	0.043043	0.02709092	0.276729	0.639956	1.06624	2.01707	0.3947076	0.9521177
441500	-57073.15	-56467.92	-605.2342	0.1152	0.124818	0.0813446	2.50674	1.693012	0.02831935	0.01715741	0.01616244	0.3476921	2	57.19906	0.248587	0.331146	0.730988	0.0530824	0.0290066	0.253659	0.61782	1.06	2.06852	0.3638546	0.95558
441550	-57078.61	-56476.25	-602.3552	0.12381	0.120226	0.0839196	2.73175	2.296706	0.02701066	0.01582084	-0.004490779	0.4788007	3	59.26934	0.270311	0.347866	0.749185	0.0408211	0.02515149	0.326294	0.683262	1.07591	1.91454	0.4743099	1.009468
441600	-57088.08	-56480.01	-608.0677	0.12411	0.125947	0.0908634	2.69574	1.583639	0.02824892	0.01642684	-0.02472161	0.5427651	2	63.20265	0.29232	0.344373	0.766673	0.0463742	0.02468318	0.237959	0.601911	1.05498	2.10515	0.5180435	1.047721
441650	-57090.74	-56478.39	-612.3476	0.143363	0.127889	0.0835045	2.78054	1.747234	0.02539415	0.01549506	0.008660657	0.3958194	2	64.88213	0.269003	0.333244	0.746898	0.0509386	0.02032521	0.261115	0.625128	1.06216	2.0516	0.4044801	0.9785882
441700	-57095.22	-56479.85	-615.3693	0.133039	0.124527	0.0873584	3.08045	2.018734	0.02709624	0.01565227	-0.02434938	0.3626604	2	58.65931	0.343629	0.340831	0.76204	0.0518616	0.03071261	0.295501	0.656991	1.07045	1.97706	0.3383111	1.071973
441750	-57092.94	-56482.4	-610.545	0.140503	0.116723	0.0858036	3.03832	1.699142	0.02609024	0.01507251	-0.005416159	0.3956359	2	58.86135	0.301581	0.302522	0.764809	0.0359514	0.02621928	0.254512	0.618664	1.06025	2.06657	0.3902198	1.01388
441800	-57092.58	-56487.86	-604.7178	0.128083	0.135688	0.0888791	3.14959	1.684545	0.02769271	0.01508275	0.02329935	0.2995511	1	56.14196	0.286032	0.343808	0.734773	0.0294247	0.03226542	0.252475	0.616646	1.05964	2.07124	0.3228504	0.9278324
441850	-57115.07	-56503.11	-611.9563	0.146565	0.160555	0.0885712	3.23778	1.527928	0.02898724	0.01549029	0.0006459808	0.4003866	1	57.22916	0.363344	0.40071	0.725016	0.0512309	0.02810767	0.229605	0.59314	1.05202	2.12523	0.4010326	0.9983892
441900	-57093.13	-56480.33	-612.7996	0.128876	0.143163	0.0840875	2.60353	1.837074	0.02768672	0.01546493	-0.004651304	0.3557123	1	58.92008	0.32361	0.35427	0.77089	0.0550599	0.02761207	0.273019	0.636489	1.06532	2.02517	0.351061	1.013249
441950	-57086.73	-56463.85	-622.8876	0.134763	0.120337	0.0905532	2.88574	2.072147	0.02435647	0.01565731	0.006977078	0.4144286	1	55.38471	0.301553	0.359017	0.73972	0.048375	0.03162596	0.301737	0.662473	1.07169	1.9641	0.4214056	0.9834433
442000	-57086.31	-56473.94	-612.371	0.126847	0.124306	0.0826759	2.4341	2.212609	0.02822724	0.01570985	0.006646523	0.3488817	1	64.72392	0.284262	0.350675	0.747753	0.0369043	0.0297858	0.317398	0.675872	1.0745	1.93223	0.3555282	0.9813052
442050	-57108.07	-56495.45	-612.6179	0.122384	0.137798	0.0807842	2.20887	1.744307	0.02818783	0.01620324	0.02734469	0.3827	1	60.97167	0.312114	0.368643	0.729095	0.0402917	0.03336636	0.260718	0.624743	1.06204	2.0525	0.4100447	0.9333129
442100	-57092.85	-56471.65	-621.2034	0.122645	0.136095	0.081608	3.01794	1.767184	0.02579125	0.01579427	0.02456347	0.3136034	1	63.28326	0.303361	0.350078	0.754091	0.0477878	0.03336214	0.263806	0.627729	1.0629	2.04556	0.3381669	0.9273629
442150	-57091.45	-56476.82	-614.6353	0.13217	0.133711	0.0833301	3.16831	2.05302	0.02651056	0.01659115	0.03376789	0.2907663	1	60.37654	0.273708	0.382909	0.748752	0.0539789	0.03487016	0.299523	0.660536	1.07126	1.96868	0.3245342	0.8959497
442200	-57091.46	-56475.37	-616.0845	0.125372	0.140905	0.0906828	2.82717	1.784768	0.02825853	0.01681232	0.03195567	0.2558492	1	60.64231	0.293862	0.38625	0.750224	0.038544	0.03871646	0.266155	0.629984	1.06354	2.04032	0.2878049	0.8889676
442250	-57086.45	-56484.18	-602.2634	0.136504	0.125426	0.0835401	2.93127	1.654365	0.02800892	0.0176378	0.003292773	0.2580402	2	59.38852	0.395861	0.357352	0.766882	0.0513154	0.04513956	0.248214	0.612385	1.05833	2.08107	0.2613329	0.9874001
442300	-57067.1	-56463.65	-603.4496	0.132063	0.127006	0.0869873	2.61615	2.004621	0.02740721	0.01759038	0.01469256	0.3673628	2	63.93732	0.28874	0.344414	0.734166	0.04763	0.04679289	0.293826	0.655504	1.0701	1.98057	0.3820554	0.9615434
442350	-57084.45	-56478.92	-605.5382	0.134048	0.125045	0.0880817	2.53111	1.77736	0.03011041	0.01710133	0.005475431	0.2998152	2	58.00895	0.309915	0.308778	0.745541	0.0536487	0.03474765	0.265168	0.629038	1.06327	2.04252	0.3052906	0.9820649
442400	-57090.69	-56480.21	-610.488	0.125448	0.135209	0.0887223	2.57705	1.772031	0.03098402	0.01650765	0.01056779	0.3319243	2	56.83941	0.305268	0.364075	0.750791	0.0434656	0.03353688	0.264455	0.628354	1.06308	2.04411	0.3424921	0.9691444
442450	-57097.05	-56486.86	-610.1891	0.145362	0.124941	0.0860481	2.47896	1.763874	0.02608027	0.01683965	0.01909952	0.4569602	2	56.88344	0.311944	0.372215	0.75918	0.0314688	0.02665087	0.263361	0.627301	1.06278	2.04656	0.4760598	0.95988
442500	-57082.82	-56468.98	-613.8337	0.121312	0.123568	0.0886165	2.82618	2.067502	0.02549324	0.01626483	-0.01651457	0.474056	2	55.94409	0.288378	0.334035	0.74205	0.0452159	0.02892807	0.301202	0.662005	1.07159	1.9652	0.4575415	1.036094
442550	-57092.3	-56485.91	-606.3918	0.124825	0.130235	0.0935357	3.01569	1.735216	0.02636458	0.01678371	-0.004135783	0.3934187	2	56.02645	0.35556	0.346864	0.729055	0.0476247	0.02734192	0.25948	0.623539	1.06169	2.05529	0.3892829	1.010624
442600	-57092.3	-56487.72	-604.5765	0.150411	0.1295	0.088504	2.90295	1.679781	0.03129117	0.0153666	0.004063795	0.4235544	1	64.58779	0.328551	0.309605	0.746115	0.0432528	0.03946437	0.251807	0.615981	1.05944	2.07277	0.4276182	0.9904967
442650	-57081.03	-56474.77	-606.2624	0.139946	0.176435	0.0853509	3.08041	1.912344	0.0271375	0.01606409	0.009896929	0.3383574	1	56.9562	0.316687	0.410732	0.767366	0.0414973	0.04118045	0.282582	0.645357	1.06763	2.00443	0.3482544	0.9715813
442700	-57085.76	-56483.87	-601.8896	0.133189	0.129047	0.090368	3.32304	1.614883	0.02670708	0.01666892	0.02238377	0.3283537	1	63.81486	0.375751	0.382867	0.757793	0.0496212	0.03355343	0.242536	0.606625	1.05651	2.09433	0.3507374	0.9361808
442750	-57071.16	-56471.6	-599.5651	0.122	0.118818	0.0835487	2.665	1.705657	0.02989719	0.01808062	0.02124664	0.4503902	1	62.96187	0.312431	0.325101	0.746747	0.0579766	0.02857345	0.255416	0.619556	1.06052	2.06451	0.4716368	0.9549513
442800	-57082.2	-56476.07	-606.1354	0.125994	0.131829	0.085611	2.99229	1.661417	0.02950272	0.0171129	-0.01094556	0.4471899	2	62.95523	0.309523	0.346361	0.747486	0.0481466	0.02548245	0.249216	0.613391	1.05865	2.07875	0.4362444	1.02509
442850	-57101.51	-56494.43	-607.0753	0.14734	0.155219	0.084405	3.7762	1.74245	0.03000094	0.01606351	-0.03285699	0.3489199	1	55.31944	0.277053	0.365921	0.75103	0.051769	0.02808955	0.260465	0.624498	1.06197	2.05306	0.3160629	1.103957
442900	-57080.19	-56476.2	-603.9877	0.121886	0.120557	0.0868198	2.42277	1.887652	0.03025309	0.01654654	0.005025622	0.2838336	2	60.6081	0.313435	0.342063	0.746948	0.0443917	0.038112	0.279484	0.642509	1.06691	2.0111	0.2888593	0.9826018
442950	-57082.51	-56473.87	-608.6359	0.130242	0.134766	0.0828127	2.55869	2.117379	0.02488841	0.01651641	0.003950799	0.3807026	1	57.86045	0.311347	0.335105	0.736232	0.0544385	0.02698348	0.306895	0.666942	1.07267	1.9535	0.3846534	0.9897289
443000	-57092.93	-56487.85	-605.0822	0.135567	0.135472	0.0913202	2.35469	1.849043	0.0274697	0.01571489	0.005645006	0.3499734	1	61.84441	0.289688	0.367459	0.722319	0.0368377	0.03286331	0.274564	0.637937	1.06571	2.02179	0.3556184	0.9841262
443050	-57089.78	-56472.03	-617.7526	0.136925	0.120602	0.0888729	3.02197	1.89536	0.02552552	0.01534359	-0.002004741	0.3316947	2	60.54359	0.251048	0.310716	0.752214	0.0484423	0.03584753	0.280455	0.643404	1.06714	2.009	0.3296899	1.006081
443100	-57088.37	-56474.3	-614.0758	0.123962	0.143368	0.0812066	3.12493	2.338444	0.02721551	0.01590428	0.0002359225	0.4686736	1	59.3341	0.264326	0.353844	0.778471	0.0459337	0.02533496	0.330584	0.68677	1.07654	1.90611	0.4689095	0.9994969
443150	-57077.38	-56466.46	-610.9173	0.121213	0.134267	0.0843598	2.78359	1.952945	0.02593736	0.01670341	0.001090455	0.3462134	1	58.95868	0.301701	0.360787	0.744434	0.0551214	0.02780937	0.287592	0.649915	1.06877	1.99373	0.3473039	0.9968602
443200	-57089.46	-56478.38	-611.0784	0.136524	0.159848	0.0910286	2.84968	1.671342	0.02443848	0.01588858	-0.005285481	0.3453936	1	55.37346	0.304666	0.381522	0.739929	0.0391629	0.03068746	0.250619	0.614796	1.05908	2.07551	0.3401081	1.015541
443250	-57083.37	-56475.03	-608.3342	0.117936	0.138054	0.0877154	3.02683	1.644951	0.02575592	0.01669775	0.007485688	0.4459564	1	56.55681	0.304422	0.386613	0.750604	0.0635508	0.02905553	0.246871	0.611031	1.05791	2.08419	0.4534421	0.9834914
443300	-57087.1	-56472.77	-614.3275	0.136236	0.128064	0.0875417	3.17179	1.926351	0.02632362	0.01482433	0.01930213	0.4293022	1	61.7124	0.279802	0.371865	0.750568	0.0498043	0.02590628	0.284322	0.646946	1.06803	2.0007	0.4486043	0.9569729
443350	-57081.43	-56477.58	-603.8481	0.133826	0.121588	0.085071	2.92352	1.738797	0.02906968	0.01598164	0.02209431	0.380753	2	58.22301	0.286725	0.343759	0.748858	0.0517741	0.03797234	0.259968	0.624014	1.06183	2.05418	0.4028473	0.9451546
443400	-57069.18	-56459.82	-609.3589	0.131434	0.138793	0.0870465	2.66925	1.771736	0.02675815	0.01639558	0.0004555961	0.3699263	1	60.88554	0.291679	0.367578	0.734228	0.0372996	0.03299334	0.264416	0.628316	1.06307	2.0442	0.3703819	0.9987699
443450	-57085.63	-56482.6	-603.0271	0.127063	0.129692	0.0831754	2.81985	1.926267	0.02899011	0.01749173	-0.004612379	0.428405	2	60.51055	0.310726	0.369612	0.758915	0.0522812	0.02616618	0.284311	0.646937	1.06803	2.00072	0.4237927	1.010884
443500	-57093.57	-56489.91	-603.6628	0.121185	0.131223	0.0871209	2.56472	2.045359	0.02876809	0.01749577	0.05865864	0.3662699	2	63.35798	0.332854	0.369145	0.758856	0.0438924	0.02166172	0.29863	0.659752	1.07108	1.97053	0.4249285	0.8619564
443550	-57094.33	-56495.31	-599.0144	0.121232	0.233986	0.0894918	2.29937	1.756043	0.02843867	0.0169701	-0.02845404	0.3887744	1	64.91143	0.281715	0.482928	0.764868	0.0332868	0.02864609	0.262307	0.626282	1.06249	2.04892	0.3603204	1.078969
443600	-57081.62	-56480.01	-601.6078	0.120499	0.125144	0.0866841	3.0764	1.96171	0.02752339	0.01644631	0.005043643	0.2955491	2	62.26393	0.287376	0.357199	0.753265	0.0382818	0.04409242	0.288661	0.650879	1.069	1.99146	0.3005927	0.983221
443650	-57078.71	-56483.33	-595.3766	0.131348	0.122757	0.0876054	3.4375	2.277929	0.03027193	0.01683654	0.006121192	0.3713063	2	63.37403	0.30726	0.396369	0.745396	0.0635626	0.0342967	0.324338	0.68165	1.07561	1.9184	0.3774275	0.9837818
443700	-57090.44	-56479.71	-610.7251	0.117525	0.140883	0.0892053	2.38653	1.936808	0.02840174	0.01633324	0.03752477	0.5110667	2	55.28684	0.277152	0.367508	0.738391	0.0417178	0.02573054	0.285613	0.648121	1.06832	1.99794	0.5485915	0.931598
443750	-57074.84	-56457.19	-617.6492	0.138418	0.134579	0.0854529	2.87382	1.716319	0.02538549	0.01576046	-0.0262362	0.4148991	1	59.28965	0.276203	0.375751	0.759819	0.0403334	0.02071578	0.256889	0.621005	1.06095	2.06115	0.3886629	1.067504
443800	-57089.66	-56476.23	-613.4347	0.128571	0.143142	0.0843777	2.59195	1.675781	0.02460434	0.01636924	-0.01845563	0.3848944	1	62.48914	0.296724	0.354693	0.770625	0.0445951	0.03093025	0.251245	0.615421	1.05927	2.07406	0.3664388	1.050365
443850	-57100.99	-56494.03	-606.9579	0.139313	0.138823	0.0870186	3.38372	2.07271	0.02824785	0.01493446	0.03539389	0.3280184	3	63.83544	0.30022	0.328353	0.766847	0.0443267	0.03247036	0.301802	0.662529	1.07171	1.96396	0.3634123	0.9026068
443900	-57084.71	-56476.84	-607.8705	0.125247	0.146493	0.0916376	2.72216	1.627236	0.02626255	0.01710606	-0.01485782	0.4463823	1	58.75196	0.246877	0.383308	0.74971	0.0454374	0.02814775	0.244326	0.60845	1.0571	2.09013	0.4315245	1.034431
443950	-57082.34	-56477.3	-605.0477	0.132076	0.157585	0.0868036	3.09598	1.962114	0.02625926	0.01582564	0.004116772	0.3920281	1	58.11885	0.260942	0.410859	0.750917	0.0412414	0.0295585	0.28871	0.650924	1.06901	1.99135	0.3961449	0.9896079
444000	-57080.43	-56473.38	-607.0436	0.131775	0.133421	0.0852664	2.76381	1.776479	0.02740738	0.01685911	-0.01227368	0.4507779	1	55.76418	0.268996	0.361794	0.752639	0.0497728	0.02304553	0.26505	0.628925	1.06324	2.04279	0.4385042	1.02799
444050	-57076.54	-56470.53	-606.0096	0.133197	0.132685	0.0946991	2.82051	1.704047	0.02827801	0.01627227	-0.01913159	0.3291263	2	61.63212	0.273692	0.340298	0.741952	0.0495988	0.02397038	0.255193	0.619336	1.06045	2.06502	0.3099947	1.061716
444100	-57086.79	-56483.97	-602.8274	0.132909	0.18325	0.0819296	2.43031	1.735378	0.02994859	0.01739067	0.02851705	0.298717	3	55.54816	0.282314	0.419788	0.755321	0.0408604	0.03612248	0.259502	0.623561	1.0617	2.05524	0.327234	0.9128543
444150	-57078.76	-56468.89	-609.8685	0.127586	0.129755	0.0847185	3.14168	1.651412	0.02842653	0.01601779	0.002921895	0.4212546	1	63.95835	0.261421	0.339297	0.767459	0.0452972	0.02469761	0.247793	0.611961	1.0582	2.08204	0.4241765	0.9931116
444200	-57085.08	-56480.7	-604.3873	0.126424	0.125101	0.0853439	2.57185	1.856135	0.02934435	0.01721656	0.004957938	0.5152297	1	57.05433	0.332732	0.359261	0.734749	0.0443626	0.02643171	0.275475	0.638788	1.06593	2.0198	0.5201877	0.9904689
444250	-57084.45	-56481.67	-602.7804	0.135388	0.14825	0.0863832	2.70608	1.46888	0.02618513	0.01579329	0.005592077	0.3902725	1	62.67301	0.33875	0.39606	0.732993	0.0475119	0.03519703	0.220475	0.583293	1.04854	2.14769	0.3958645	0.9858738
444300	-57097.25	-56492.55	-604.7024	0.150579	0.130678	0.0833453	3.064	1.770104	0.02938849	0.01575541	0.04004947	0.3675061	1	58.28421	0.303886	0.353313	0.756614	0.0412665	0.0253077	0.264197	0.628106	1.06301	2.04469	0.4075556	0.9017325
444350	-57079.92	-56483.25	-596.6613	0.133866	0.123784	0.083938	2.35162	1.613831	0.029058	0.01741308	-0.01808377	0.4806088	2	57.4046	0.309785	0.324699	0.768745	0.0424693	0.02630277	0.242383	0.606469	1.05646	2.09469	0.462525	1.039098
444400	-57080.32	-56477.74	-602.584	0.140673	0.139187	0.0912783	3.22205	1.664124	0.02782038	0.01634936	0.000410203	0.559272	1	57.4213	0.283987	0.378003	0.741493	0.0451847	0.02771801	0.249599	0.613776	1.05876	2.07786	0.5596822	0.9992671
444450	-57087.11	-56481.96	-605.1496	0.135006	0.138689	0.0845396	2.6521	1.698161	0.0287728	0.01590198	0.02244245	0.3525872	1	55.4684	0.317277	0.346165	0.758317	0.0330354	0.04040548	0.254376	0.618529	1.06021	2.06688	0.3750297	0.9401582
444500	-57086.58	-56474.42	-612.1604	0.125257	0.121173	0.0838574	2.78276	1.664368	0.02891106	0.01660376	-0.02376576	0.3365148	1	61.15029	0.271891	0.345798	0.742899	0.0565224	0.02266902	0.249634	0.61381	1.05877	2.07778	0.3127491	1.07599
444550	-57075.53	-56467.25	-608.2733	0.129423	0.135259	0.083239	2.57874	1.846279	0.02884236	0.01603757	0.009379715	0.4275962	1	64.97992	0.295454	0.351792	0.70672	0.039294	0.02808507	0.274208	0.637604	1.06562	2.02257	0.436976	0.9785349
444600	-57082.81	-56469.12	-613.6858	0.128403	0.125123	0.0854826	2.96657	1.94052	0.02424522	0.01686303	-0.003497245	0.3055409	1	56.3419	0.327653	0.366392	0.736937	0.0566576	0.03759094	0.28607	0.648536	1.06843	1.99697	0.3020436	1.011579
444650	-57096.26	-56478.97	-617.2908	0.125304	0.123142	0.0858246	3.34138	1.963189	0.02810479	0.01560307	-0.02571178	0.4524979	1	61.82663	0.253915	0.360488	0.719852	0.0473868	0.02348682	0.288841	0.651041	1.06904	1.99108	0.4267861	1.060245
444700	-57077.92	-56469.36	-608.5578	0.125802	0.120894	0.089248	2.34037	1.840554	0.02675639	0.01692217	0.005062607	0.2949689	1	57.80292	0.330532	0.296956	0.738927	0.0313753	0.03008269	0.273469	0.636912	1.06543	2.02418	0.3000315	0.9831264
444750	-57097.19	-56488.19	-608.9982	0.136439	0.131184	0.0870234	2.63255	1.791844	0.02822373	0.01592761	0.01383653	0.3991118	1	55.98403	0.301888	0.359885	0.77352	0.0440441	0.03932268	0.267094	0.630881	1.06379	2.03824	0.4129483	0.9664933
444800	-57088.58	-56480.4	-608.1865	0.13294	0.128637	0.0838378	2.56236	1.854373	0.02732218	0.01728467	0.01696792	0.5839719	1	56.32567	0.291566	0.331717	0.732498	0.0427133	0.02181329	0.275249	0.638577	1.06588	2.0203	0.6009399	0.9717644
444850	-57081.28	-56487.55	-593.7336	0.125271	0.139859	0.0846043	2.59371	1.786442	0.03062852	0.01819011	0.02257066	0.4881585	2	60.30295	0.27059	0.372581	0.758882	0.0421659	0.03796284	0.266377	0.630196	1.0636	2.03983	0.5107292	0.955807
444900	-57087.28	-56489.81	-597.4791	0.137971	0.127279	0.084	3.00262	1.915609	0.02807206	0.01642997	0.005644561	0.3737611	3	58.41694	0.272474	0.347508	0.750663	0.0525379	0.03864807	0.282988	0.645729	1.06773	2.00356	0.3794057	0.9851226
444950	-57090.51	-56496.63	-593.8782	0.136743	0.123642	0.0835521	2.57156	1.62256	0.03050905	0.01806109	-0.01040909	0.2891046	3	63.09886	0.315776	0.29274	0.757576	0.0417995	0.03559231	0.24365	0.607762	1.05688	2.09171	0.2786955	1.037349
445000	-57084.18	-56488.26	-595.9119	0.130712	0.130395	0.0862047	3.05256	1.837901	0.02870894	0.01711951	-0.009289967	0.291996	3	60.44825	0.272187	0.354382	0.751167	0.0564635	0.04484457	0.273126	0.63659	1.06535	2.02494	0.282706	1.032861
445050	-57095.82	-56486.58	-609.2408	0.160024	0.140388	0.0832054	3.43241	2.032368	0.02370859	0.01597457	-0.010348	0.295558	2	64.78919	0.341815	0.342658	0.751666	0.0512509	0.03494132	0.297108	0.658412	1.07078	1.9737	0.28521	1.036282
445100	-57083.29	-56479.08	-604.2096	0.143459	0.124385	0.0887131	1.9162	1.842502	0.02848301	0.0179765	0.02754202	0.3406942	2	64.03211	0.318178	0.363403	0.731974	0.0311035	0.03664049	0.273721	0.637148	1.0655	2.02363	0.3682362	0.9252056
445150	-57088.59	-56483.24	-605.3565	0.122652	0.131788	0.0888266	2.39697	1.73501	0.02357522	0.01748699	0.01102154	0.3636764	2	57.08152	0.319091	0.346242	0.729961	0.0456333	0.02578463	0.259452	0.623512	1.06169	2.05535	0.374698	0.9705855
445200	-57106.94	-56485.6	-621.336	0.142808	0.117253	0.0848015	2.65511	1.808675	0.02710052	0.01552398	0.005340888	0.3482717	1	64.61693	0.270617	0.323465	0.752602	0.03766	0.0224856	0.269315	0.632994	1.06437	2.03332	0.3536126	0.9848962
445250	-57083.05	-56469.37	-613.6814	0.127208	0.127064	0.0836901	2.91173	1.837321	0.02666891	0.01622912	-0.03225011	0.3817405	1	59.93072	0.267654	0.36999	0.740826	0.042126	0.02759982	0.273051	0.636519	1.06533	2.0251	0.3494904	1.092278
