Iteration	Posterior	Likelihood	Prior	age_morphometrics	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha_morpho	branch_rates_mean	clock_morpho	clock_rates[1]	clock_rates[2]	clock_rates[3]	clock_rates[4]	clock_rates[5]	clock_rates[6]	clock_rates[7]	clock_rates[8]	clock_rates[9]	clock_rates[10]	clock_rates[11]	clock_rates[12]	clock_rates[13]	clock_rates[14]	clock_rates[15]	clock_rates[16]	clock_rates[17]	clock_rates[18]	clock_rates[19]	clock_rates[20]	clock_rates[21]	clock_rates[22]	clock_rates[23]	clock_rates[24]	clock_rates[25]	clock_rates[26]	clock_rates[27]	clock_rates[28]	clock_rates[29]	clock_rates[30]	clock_rates[31]	clock_rates[32]	clock_rates[33]	clock_rates[34]	clock_rates[35]	clock_rates[36]	clock_rates[37]	clock_rates[38]	clock_rates[39]	clock_rates[40]	clock_rates[41]	clock_rates[42]	clock_rates[43]	clock_rates[44]	clock_rates[45]	clock_rates[46]	clock_rates[47]	clock_rates[48]	clock_rates[49]	clock_rates[50]	clock_rates[51]	clock_rates[52]	clock_rates[53]	clock_rates[54]	clock_rates[55]	clock_rates[56]	clock_rates[57]	clock_rates[58]	clock_rates[59]	clock_rates[60]	clock_rates[61]	clock_rates[62]	clock_rates[63]	clock_rates[64]	clock_rates[65]	clock_rates[66]	clock_rates[67]	clock_rates[68]	clock_rates[69]	clock_rates[70]	clock_rates[71]	clock_rates[72]	clock_rates[73]	clock_rates[74]	clock_rates[75]	clock_rates[76]	clock_rates[77]	clock_rates[78]	clock_rates[79]	clock_rates[80]	clock_rates[81]	clock_rates[82]	clock_rates[83]	clock_rates[84]	clock_rates[85]	clock_rates[86]	clock_rates[87]	clock_rates[88]	clock_rates[89]	clock_rates[90]	clock_rates[91]	clock_rates[92]	clock_rates[93]	clock_rates[94]	clock_rates[95]	clock_rates[96]	clock_rates[97]	clock_rates[98]	clock_rates[99]	clock_rates[100]	clock_rates[101]	clock_rates[102]	clock_rates[103]	clock_rates[104]	clock_rates[105]	clock_rates[106]	clock_rates[107]	clock_rates[108]	clock_rates[109]	clock_rates[110]	clock_rates[111]	clock_rates[112]	clock_rates[113]	clock_rates[114]	clock_rates[115]	clock_rates[116]	clock_rates[117]	clock_rates[118]	clock_rates[119]	clock_rates[120]	clock_rates[121]	clock_rates[122]	clock_rates[123]	clock_rates[124]	diversification	extinction_rate	num_samp_anc	origin_time	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	TH	TL	turnover
172800	-56765.15	-56492.29	-272.8609	42.09001	0.125995	0.131589	0.0816919	2.44614	1.560576	0.0293778	0.03342556	0.0164323	0.0319503	0.0227802	0.00843036	0.0310941	0.0156682	0.00281732	0.0356878	0.00927452	0.0104197	0.0211942	0.0145205	0.00663847	0.0322164	0.00728913	0.000954262	0.0828367	0.058611	0.0332765	0.0215645	0.0248759	0.0374462	0.0344201	0.0113705	0.00299642	0.0212122	0.011394	0.0087516	0.0123392	0.0237392	0.0122624	0.0329245	0.014522	0.0404494	0.00391134	0.0250919	0.0403253	0.0327881	0.0246821	0.0825875	0.00558353	0.01277	0.0106817	0.000659899	0.00545092	0.0500653	0.00496681	0.0319878	0.0998839	0.0237224	0.0160121	0.0370693	0.0634485	0.0811179	0.104901	0.0197289	0.000839911	0.0954798	0.0110136	0.0940835	0.0256524	0.00338075	0.147908	0.0276977	0.0113725	0.0142515	0.0031552	0.00571633	0.0210879	0.00586703	0.0163013	0.0467479	0.0182017	0.0256806	0.0967876	0.0518942	0.0482619	0.0293847	0.0122323	0.00129985	0.0346977	0.0386114	0.023978	0.0581894	0.0127173	0.0446152	0.0218498	0.00944884	0.010419	0.0190777	0.00876712	0.0599978	0.0695512	0.0213693	0.0117863	0.00719459	0.0125726	0.0540327	0.0339294	0.122072	0.0130521	0.00608082	0.00271039	0.00553347	0.00365586	0.0432829	0.0216605	0.00359812	0.0135626	0.00395951	0.0982793	0.0390814	0.0590506	0.00236	0.0299115	0.0715453	0.013304	0.0892888	0.000501741	0.0412234	0.0220782	0.0113384	0.0158756	0.0101517	0.02444722	0.2273715	7	76.76165	0.293833	0.396128	0.755534	0.0377234	0.05723977	0.23453	0.598338	1.05379	2.11334	0.2518187	46.06176	532.7671	0.9029174
172850	-56713.82	-56474.66	-239.1623	43.07658	0.121826	0.124866	0.0837434	2.43152	1.813241	0.02469473	0.03307056	0.0145232	0.00952284	0.0611308	0.000987464	0.044754	0.0637234	0.0152235	0.00931144	0.0165191	0.0187332	0.00557225	0.0285568	0.010923	0.00648616	0.0215074	0.0525194	0.00664756	0.0222802	0.0515058	0.0301084	0.00835613	0.0286167	0.014091	0.0178806	0.0303144	0.032007	0.015739	0.000782015	0.00515867	0.0186665	0.0126844	0.00261913	0.00295649	0.00713232	0.0138645	0.0241798	0.000392974	0.00455105	0.00255611	0.0255047	0.00808024	0.0550499	0.01336	0.00356827	0.0556696	0.0606422	0.0248062	0.000563281	0.0683053	0.0177812	0.0183369	0.0119268	0.00156435	0.0262397	0.00660183	0.00237328	0.00102057	0.03304	0.00374204	0.0114089	0.0135793	0.00866927	0.0124117	0.00825051	0.0127048	0.00661928	0.0270517	0.000246828	0.0174262	4.05744e-05	0.0407953	0.0206064	0.016213	0.0186827	0.0382439	0.0385718	0.0339582	0.0164334	0.043899	0.0440499	0.00300127	0.0299109	0.0943783	0.0136147	0.011097	0.00440543	0.00447739	0.0946313	0.00532549	0.029477	0.0463327	0.000918068	0.0591897	0.00845821	0.00281681	0.0138304	0.0328129	0.00668239	0.0281498	0.00425951	0.00064567	0.00346609	0.0557836	0.0178632	0.029065	0.0249496	0.00886663	0.0044247	0.0367389	0.0188257	0.0566127	0.0120694	0.0583523	0.0122042	0.0352491	0.0120845	0.0179682	0.0271356	0.0162525	0.0628416	0.033385	0.0445523	0.00463632	0.00497068	0.03123008	0.3176446	7	96.73239	0.289196	0.303482	0.732633	0.0401831	0.05330768	0.269914	0.633561	1.06453	2.032	0.3488747	47.28847	544.8483	0.9104834
172900	-56690.22	-56456.23	-233.991	42.2198	0.127549	0.123539	0.0848007	2.97016	1.803304	0.02066684	0.03248467	0.01519	0.0753184	0.0411477	0.0517778	0.0362778	0.0581209	0.00264065	0.00267437	0.0749137	0.00571005	0.0121453	0.0121515	0.00500733	0.0111966	0.00969665	0.009174	0.0154507	0.0460684	0.0291575	0.0269243	0.0234662	0.00219626	0.00327524	0.0481739	0.00999924	0.0265233	0.0153468	0.0124888	0.00415283	0.0551149	0.0107581	0.00238666	0.0627896	0.0132256	0.0083628	0.00395646	0.0020613	0.0264406	0.0121765	0.00316998	0.0832921	0.0226928	0.00377432	0.0123169	0.0124689	0.0490825	0.0061425	0.0118236	0.0348585	0.00985203	0.00147786	0.00203542	0.0130831	0.00943038	0.0180772	0.0325168	0.0130914	0.061596	0.0113557	0.057779	0.0147012	0.0552372	0.0128797	0.00434907	0.0512702	0.011959	0.00728838	0.00725842	0.0140428	0.0133903	0.00046304	0.0125594	0.0163462	0.0110893	0.000259367	0.0475619	0.00461092	0.0152925	0.0115448	0.00602887	0.0071441	0.0549822	0.0316621	0.00650377	0.00390795	0.0704201	0.0011367	0.00436834	0.00686303	0.0013169	0.00877367	0.0680246	0.0366537	0.0756526	0.00853389	0.00257575	0.0362462	0.0213403	0.00935958	0.0163711	0.0011	0.00750284	0.0404435	0.0545872	0.0346464	0.0458337	0.0119212	0.00723869	0.00286502	0.0947539	0.102947	0.0564218	0.00467391	0.011961	0.0203492	0.0026452	0.0182305	0.00189547	0.000453229	0.00378329	0.00840294	0.0366469	0.0209782	0.00272298	0.01815368	0.3239322	6	63.87937	0.322175	0.371196	0.752106	0.0516303	0.05011665	0.268608	0.632323	1.06419	2.03488	0.3420859	45.42602	518.6725	0.9469324
172950	-56730.8	-56470.79	-260.0056	42.32006	0.12317	0.125486	0.0946637	2.51252	1.701101	0.02510615	0.03291571	0.0137907	0.017822	0.0275835	0.0109783	0.00458966	0.0530403	0.0104285	0.010752	0.00460801	0.0056816	0.00147291	0.0314229	0.0829988	0.0189306	0.0114202	0.0195238	0.00834087	0.0274732	0.032572	0.0468211	0.0086311	0.000231527	0.0366287	0.00930461	0.0754033	0.0294339	0.0129684	0.0166998	0.00574743	0.0764355	0.012466	0.00175453	0.0120105	0.0427537	0.00663424	0.0410961	0.0499262	0.0358491	0.0149404	0.0451304	0.0643034	0.0307153	0.0170699	0.00389042	0.000601079	0.0316992	0.0717854	0.0199885	0.00409938	0.104759	0.00908318	0.00571108	0.0552515	0.0277899	0.0180234	0.00665423	0.0323203	0.138044	0.0610654	0.0245613	0.119562	0.00963859	0.0336032	0.000656618	0.0240754	0.00820919	0.00356155	0.0061399	0.0183593	0.0334338	0.0241665	0.0117808	0.00930149	0.0273376	0.00783187	0.0658248	0.0209878	0.0183379	0.00763369	0.0398525	0.0645609	0.0345569	0.0134859	0.0329373	0.00309302	0.0136978	0.0343751	0.0159145	0.0329594	0.0347697	0.00325451	0.0149989	0.00997563	0.0362731	0.000697262	0.0205034	0.0544045	0.00933899	0.0181404	0.0299734	0.00821984	0.0475755	0.0434885	0.0036845	0.0015045	0.0374014	0.0194501	0.126763	0.0291487	0.0296853	0.0493615	0.0177028	0.00627405	0.00251616	0.0190588	0.00286747	0.0256546	0.045702	0.0173742	0.013317	0.00361205	0.000932955	0.0874487	0.0198298	-0.02007425	0.4081583	6	84.35633	0.281886	0.357419	0.724047	0.0555427	0.04090162	0.254784	0.618933	1.06033	2.06595	0.3880841	45.68185	527.0911	1.051727
173000	-56760.44	-56460.26	-300.1777	42.23232	0.1287	0.125486	0.0882491	3.22302	1.661865	0.04086927	0.0359328	0.0101385	0.0272425	0.0667348	0.0458436	0.0438101	0.0185244	0.00725221	0.0372986	0.00273292	0.0313017	0.00313318	0.150347	0.0487016	0.0972188	0.0203808	0.0389717	0.0345224	0.0176544	0.0353083	0.0104672	0.0345885	0.00231536	0.118258	0.0840798	0.0575983	0.0293759	0.0425643	0.00116848	0.00487167	0.0337817	0.0119217	0.0473077	0.00273568	0.00224763	0.0147325	0.00776754	0.0619321	0.0743545	0.0597898	0.0810934	0.0316741	0.0177528	0.125507	0.0358552	0.0536909	0.0459186	0.045794	0.0550927	0.0336494	0.0265998	0.0786422	0.0864788	0.122995	0.0578371	0.0930514	0.0735336	0.00114953	0.00531585	0.0356015	0.0277811	0.059356	0.0499769	0.0109208	0.0128996	0.0368213	0.00627728	0.0495777	0.00764948	0.0028076	0.00980668	0.0367354	0.0536151	0.00994069	0.012465	0.00681623	0.0478235	0.00207048	0.0336589	0.0167963	0.0320697	0.0113329	0.0551062	0.0442365	0.0187874	0.01008	0.0161502	0.0862029	0.0761985	0.0988993	0.0438936	0.0143775	0.00664476	0.0532821	0.0345455	0.00452316	0.0151844	0.0413455	0.0782359	0.0259448	0.168416	0.000126451	0.0304971	0.00167977	0.0230382	0.0187851	0.00461718	0.00651469	0.0411421	0.0836842	0.0318602	0.152844	0.0503365	0.000363241	0.0907817	0.0235647	0.0485977	0.0107568	0.0078934	0.0135508	0.0573734	0.00420963	0.0182347	0.0894063	0.0130057	0.01990439	0.2995267	7	77.24559	0.21306	0.337711	0.734707	0.0463655	0.0455435	0.249279	0.613455	1.05867	2.0786	0.3194311	46.03429	511.6642	0.937688
173050	-56758.79	-56474.15	-284.64	41.63611	0.134542	0.166633	0.0870876	3.13946	1.683744	0.03555819	0.03044266	0.00807072	0.0184952	0.0181228	0.103608	0.0130296	0.00534315	0.0219907	0.0562842	0.11858	0.00403913	0.0796402	0.134198	0.0107133	0.0256075	0.00552149	0.0103367	0.0520421	0.000304641	0.0463841	0.00381854	0.0374908	0.0463484	0.0454782	0.00388706	0.0252826	0.0240252	0.0485641	0.0261053	0.0125165	0.031541	0.0107522	0.0297009	0.0042771	0.0258431	0.005367	0.0277062	0.000485794	0.0667333	0.0256329	0.0422969	0.00829559	0.0242962	0.00987042	0.00552745	0.0774212	0.0302672	0.0290153	0.0116783	0.03785	0.0115845	0.0223818	0.0131746	0.00565375	0.0208349	0.0363551	0.0451995	0.026426	0.00156216	0.182811	0.0206588	0.0043871	0.04454	0.053167	0.0185198	0.017158	0.0227807	0.0168047	0.0194624	0.0164255	0.0237603	0.109174	0.0527033	0.0126934	0.121698	0.0103632	0.0699509	0.0219991	0.0210239	0.0115793	0.0170763	0.035065	0.0439395	0.00229015	0.0583696	0.0562603	0.0328392	0.00721564	0.0343354	0.0098843	0.0252297	0.00178575	0.0672001	0.00716047	0.0269632	0.0168026	0.00455428	0.120761	0.0401282	0.0141868	0.0518171	0.00134142	0.0180231	0.0155209	0.0177215	0.032448	0.134065	0.0048535	0.00604204	0.0127496	0.0315342	0.141514	0.0078992	0.00886512	0.0100083	0.0407218	0.0412698	0.0425557	0.176495	0.0385434	0.00661085	0.00812494	0.0770045	0.0209705	0.0596505	0.03661835	0.3822853	7	73.39769	0.311094	0.397065	0.73354	0.0616579	0.04980265	0.252363	0.616534	1.05961	2.07149	0.4189037	45.68664	505.2152	0.9125853
173100	-56746.71	-56484.87	-261.8475	42.05497	0.124559	0.125055	0.0848018	2.75908	2.202808	0.02553517	0.03423935	0.0130276	0.0210144	0.0208713	0.0441025	0.0361043	0.0421396	0.033365	0.0252144	0.0693037	0.020093	0.0115831	0.00499928	0.0595123	0.0521193	0.00627309	0.00735647	0.000773592	0.045092	0.054839	0.00378691	0.0126107	0.017021	0.0212193	0.0356071	0.0308667	0.0284495	0.0185837	0.000683549	0.0156684	0.00994229	0.0130328	0.006279	0.029484	0.00438641	0.0207622	0.0133647	0.0425046	0.0584553	0.0622621	0.157308	0.0390929	0.00264766	0.0358743	0.00422987	0.0252711	0.00690783	0.0245721	0.0381324	0.0456919	0.0145426	0.00169272	0.0103105	0.0110209	0.0175404	0.0413564	0.0156636	0.0232569	0.00147413	0.0644011	0.0385546	0.0310975	0.0101814	0.0245549	0.00551489	0.0457776	0.00858606	0.0294036	0.000994892	0.0251326	0.0586894	0.00455687	0.0614701	0.0148975	0.00789237	0.0814468	0.0498642	0.010516	0.0121365	0.0317488	0.0355235	0.0381088	0.0122886	0.0140212	0.000393902	0.0102456	0.0144792	0.0115933	0.0387843	0.0297677	0.0214706	0.020083	0.00475792	0.0584093	0.0108578	0.0143878	0.0117544	0.0238829	0.0661517	0.022232	0.0489977	0.00313844	0.0112947	0.00895338	0.0598377	0.00815807	0.0259109	0.0264685	0.00618636	0.0545009	0.092045	0.132787	0.00351894	0.0256085	0.0375674	0.0472503	0.0183088	0.0535721	0.0404656	0.0159293	0.00395449	0.0561575	0.0359847	0.0269562	0.0556684	0.01732045	0.3946035	6	64.52071	0.27322	0.35109	0.762816	0.0518421	0.02973311	0.316339	0.674981	1.07432	1.93436	0.411924	45.60583	507.205	0.9579523
173150	-56716.94	-56468.11	-248.8252	42.12373	0.137681	0.144534	0.0860035	2.68581	1.623378	0.02571948	0.03533203	0.00630837	0.0322924	0.00713943	0.0357799	0.00500252	0.0173361	0.10624	0.00599823	0.00149993	0.0199521	0.0259291	0.0662922	0.0489369	0.00114083	0.0115617	0.00371187	0.00714621	0.0349365	0.0415385	0.0143094	0.0605578	0.0298598	0.020126	0.0136184	0.00011858	0.0251653	0.0743378	0.0134397	0.014852	0.0089311	0.0125666	0.002611	0.00138062	0.08007	0.00903384	0.00791731	0.0150048	0.00555017	0.069871	0.0705371	0.00119716	0.0366626	0.0103351	0.0137034	0.023654	0.00957066	0.0244275	0.00295767	0.0216905	0.0240266	0.0280472	0.00522222	0.00387767	0.000339381	0.0115169	0.0168032	0.0176618	0.0945347	0.0634584	0.00268068	0.00451383	0.0519361	0.00264324	0.00330082	0.0192535	0.000966186	0.0440218	0.0131096	0.026041	0.0435183	0.0355255	0.00435947	0.0141007	0.0963635	0.0123643	0.0398033	0.0158133	0.0102686	0.0412813	0.00891074	0.00971915	0.0023802	0.0380155	0.00164811	0.00924414	0.00852304	0.000546932	0.0142057	0.0187939	0.0288087	0.0055374	0.0100218	0.0169067	0.00482601	0.00566543	0.0251664	0.0780533	0.0245983	0.0161845	0.0319774	0.00454801	0.0254239	0.0148945	0.033505	0.0654042	0.174447	0.0309612	0.0299416	0.032082	0.021841	0.0751567	0.00512124	0.0478211	0.0555823	0.0180629	0.0174612	0.0330089	0.0244086	0.0194239	0.0497088	0.0039871	0.0449747	0.0291107	0.0834746	0.0003793483	0.2485218	7	67.94648	0.323772	0.364197	0.754541	0.0491508	0.05324299	0.243768	0.607883	1.05691	2.09144	0.2489011	47.46273	501.3195	0.9984759
173200	-56742.56	-56485.86	-256.6999	40.50901	0.129197	0.143634	0.0888074	2.70894	2.101348	0.0276072	0.03888826	0.00820375	9.8184e-05	0.011323	0.0071191	0.0679046	0.0660346	0.016031	0.00976463	0.0442174	0.0148232	0.00208769	0.0533876	0.000266046	0.0159767	0.00878347	0.00469564	0.0102549	0.000139614	0.0314947	0.00144603	0.020964	0.0260651	0.0425788	0.0180857	0.0399583	0.0244883	0.0397473	0.0590005	0.0191595	0.00276156	0.0124932	0.1159	0.0261889	0.0118193	0.0406828	0.0213841	0.0644965	0.0256341	0.00902491	0.0913955	0.000578631	0.00303734	0.00947306	0.00408573	0.0165495	0.0401758	0.0175233	0.0323274	0.00258217	0.0220515	0.0641806	0.028391	0.0141956	0.00680059	0.013707	0.0379944	0.0780884	0.0185569	0.00191241	0.0113915	0.0136814	0.0258223	0.0143676	0.0722859	0.00344131	0.0048336	0.0517248	0.0968461	0.00917458	0.0173373	0.0138702	0.0836177	0.0178973	0.0900001	0.0352675	0.0457561	0.0294985	0.0204598	0.00896811	0.0752266	0.0225228	0.0129908	0.0501729	0.102201	0.0403197	0.0235082	0.00010017	0.021557	0.00208545	0.0057065	0.0118585	0.00471397	0.0626481	0.0221054	0.00326644	0.0330025	0.0917651	0.052024	0.00171658	0.00593447	0.0118058	0.0799896	0.0123057	0.0240668	0.0356311	0.025076	0.0379575	0.107043	0.0392095	0.0693452	0.0287321	0.0394881	0.0387858	0.013212	0.0371302	0.0155421	0.0120148	0.0181047	0.0070327	0.0103594	0.00422414	0.0241367	0.0553887	0.00575944	0.01504598	0.3485316	7	88.28422	0.337619	0.433197	0.734372	0.055927	0.05294626	0.30508	0.665376	1.07233	1.95721	0.3635776	45.48389	483.1838	0.9586169
173250	-56747.98	-56465.39	-282.5878	41.72826	0.115529	0.149945	0.0845366	2.62227	1.934082	0.03731087	0.03303043	0.0131678	0.0268583	0.00882833	0.034122	0.00577989	0.0393244	0.0438389	0.00621631	0.0941324	0.0109208	0.0204263	0.00869822	0.0294544	0.042229	0.0142314	0.0228008	0.0421593	0.0319517	0.0341639	0.00877657	0.00390986	0.00925153	0.00690273	0.00644686	0.00511565	0.0259832	0.0199271	0.00772326	0.00872982	0.0266125	0.0114998	0.00729553	0.0184341	0.0382276	0.00753142	0.0326394	0.00495122	0.0324243	0.107213	0.0305788	0.0210926	0.0711642	0.111994	0.0048171	0.0155141	0.0577545	0.0279946	0.0085839	0.0108499	0.00888834	0.0367399	0.0522657	0.0112157	0.046625	0.00826147	0.000568357	0.115792	0.0634488	0.139805	0.0997257	0.13812	0.0110854	0.0746883	0.0394712	0.0279057	0.000418436	0.0154854	0.150467	0.0140427	0.00510312	0.0104755	0.0221465	0.0150065	0.110123	0.0221777	0.0684792	0.00158229	0.0262017	0.083377	0.018366	0.00802106	0.00349446	0.0118877	0.0102683	0.00217099	0.0789644	0.0687383	0.120156	0.0270024	0.00264998	0.00324431	0.00169054	0.00848237	0.00342109	0.0129183	0.00399735	0.079154	0.0247579	0.00785287	0.0178862	0.00718974	0.0150415	0.0349714	0.0152208	0.048588	0.00957868	0.0459381	0.0382224	0.0291374	0.0266044	0.0903915	0.0647495	0.0167048	0.0113264	0.0306787	0.0354976	0.0139859	0.00855234	0.0146948	0.0296123	0.013741	0.0515181	0.00570233	0.0277385	0.03420043	0.3218581	5	82.58855	0.252751	0.364306	0.71791	0.0351305	0.03585708	0.285277	0.647816	1.06825	1.99866	0.3560585	46.33768	528.694	0.9039471
173300	-56676.37	-56463.82	-212.5501	43.37415	0.132407	0.135032	0.0873752	4.11428	1.848727	0.01994463	0.03607675	0.0147628	0.00294891	0.00523381	0.0215844	0.00916115	0.0272509	0.0130722	0.0707866	0.0206071	0.00698014	0.00989894	0.0115892	0.00943197	0.0294884	0.00929169	0.0172258	0.0285211	0.0339278	0.0337035	0.00525021	0.0653575	0.00269527	0.0193792	0.00130241	0.0701818	0.0264562	0.019808	0.00137346	0.00654467	0.026117	0.0117083	0.00959902	0.0011893	0.012018	0.010932	0.0308451	0.0161097	0.0498662	0.0165119	0.0135413	0.0388469	0.0282043	0.0111678	0.00996554	0.00231821	0.0144025	0.0507179	0.00473346	0.00304886	0.0120315	0.0467536	0.00355375	0.0419487	0.0102596	0.011951	0.00222445	0.00495271	0.0157298	0.0509501	0.0142746	0.00862331	0.00275077	0.0243706	0.0289218	0.111487	0.0117577	0.00402416	0.000547114	0.00454951	0.0389092	0.0169828	0.00211942	0.0106366	0.00330424	0.0810926	0.0864852	0.0244884	0.0289939	0.00667852	0.00979937	0.019895	0.00158522	0.00937033	0.00786542	0.0374956	0.0261019	0.00483204	0.0220004	0.0315713	0.00535686	0.00618485	0.0118804	0.0195066	0.00246059	0.00474795	0.0209192	0.0720867	0.0604017	0.00973364	0.0097202	0.00515744	0.00404953	0.0280554	0.0170627	0.00820505	0.00546941	0.0142422	0.00701824	0.00877478	0.0082056	0.0172018	0.0256098	0.00399141	0.00456096	0.0200712	0.00914068	0.00264851	0.0334946	0.0171232	0.000755043	0.00557826	0.0118664	0.022013	0.0244466	-0.006661793	0.4509311	5	73.59895	0.243692	0.392735	0.752542	0.0599084	0.0343354	0.274523	0.637899	1.0657	2.02188	0.4442693	46.15438	501.9594	1.014995
173350	-56700.93	-56479.76	-221.1731	40.11093	0.129299	0.158982	0.0900623	3.35994	1.632003	0.02076979	0.03684689	0.0154594	0.0097346	0.00954891	0.10968	0.0206834	0.0125588	0.00300808	0.0124574	0.000726352	0.0126393	0.00745967	0.00232036	0.00310081	0.0626418	0.013562	0.00602223	0.016566	0.0377462	0.0414738	0.0354327	0.0147026	0.0161822	0.0305236	0.00333372	0.0208549	0.0265073	0.00478653	0.0485235	0.0163859	0.00847407	0.0140237	0.0257928	0.0308797	0.0235075	0.062849	0.0153463	0.00410352	0.00787778	0.00813219	0.04598	0.00489174	0.00409424	0.0148643	0.114397	0.0279667	0.0267568	0.022859	0.0345413	0.0381132	0.0265814	0.0215412	0.00900407	0.00266921	0.0498544	0.0440585	0.0112185	0.0260648	0.00190905	0.0607102	0.0177539	0.0162274	0.0193938	0.00503602	0.0204142	0.0340544	0.00954555	0.0102111	0.0152802	0.00383362	0.02934	0.0176908	0.0526092	0.0129715	0.00861831	0.0344065	0.0476537	0.00549696	0.0386451	0.00917024	0.0253869	0.0166609	0.051267	0.00121387	0.000313283	0.0069938	0.00757488	0.00661272	0.0348073	0.0132733	0.000277063	0.0792522	0.00955675	0.0425488	0.00124881	0.00526131	0.0190963	0.14573	0.0296101	0.0218413	0.0398684	0.00822818	0.00345772	0.00396747	0.017303	0.029568	0.00412197	0.00364379	0.0268159	0.0130021	0.000428333	0.0373758	0.0196209	0.026161	0.0033124	0.00992394	0.000322927	0.0091388	0.00527517	0.0145924	0.00613481	0.00784584	0.0166787	0.00212463	0.0134251	0.04077506	0.3398567	6	73.61087	0.279604	0.416929	0.721901	0.0518187	0.04514201	0.245013	0.609149	1.05732	2.08852	0.3806317	46.13338	483.1594	0.8928753
173400	-56696.73	-56479.91	-216.8269	41.01479	0.120944	0.123196	0.0875148	2.3382	2.083917	0.02241977	0.03623476	0.0147173	0.0342269	0.000620867	0.00472705	0.00143326	0.0135268	0.0118649	0.0445458	0.102815	0.051865	0.00968542	0.010476	0.0303579	0.00232463	0.0099527	0.000189848	0.00438192	0.0367865	0.0480562	0.0198634	0.0376969	0.0107874	0.00294998	0.010864	0.0584175	0.0321883	0.00659768	0.0010373	0.0220396	0.0377018	0.0113021	0.0166127	0.0202959	0.0216494	0.0385074	0.00180369	0.00463897	0.0145513	0.0272742	0.0193919	0.00239699	0.0017619	0.00242193	0.0176866	0.010165	0.0469778	0.00165797	0.00443129	0.000887731	0.0109285	0.031453	0.0045086	0.00443628	0.0279574	0.0423337	0.0116522	0.0120706	0.0207336	0.0218715	0.0110282	0.0115403	0.0524977	0.0072754	0.0150663	0.028438	0.00596151	0.00107783	0.00045026	0.00327682	0.0174386	0.0153767	0.0114683	0.0162054	0.00218152	0.0259023	0.0516216	0.0147032	0.0338628	0.015035	0.0302318	0.0456463	0.0292879	0.0024273	0.0101614	0.0147262	0.0094383	0.0138341	0.0741424	0.0634207	0.00718594	0.00518616	0.0120241	0.0594562	0.00223093	0.00697594	0.0157058	0.171196	0.00920332	0.0305045	0.0354071	0.0016453	0.0480261	0.0029675	0.00878043	0.0204949	0.0113274	0.0308242	0.0443854	0.00848153	0.000584327	0.00819879	0.021268	0.0301749	0.0183358	0.0258954	0.0109034	0.0152811	0.000670714	0.0141241	0.00779558	0.0557917	0.001689	0.0223279	0.0191928	-0.01313092	0.2767652	8	84.58144	0.27022	0.364306	0.750321	0.0622891	0.06462722	0.30309	0.663651	1.07195	1.9613	0.2636342	45.76362	493.7064	1.049807
173450	-56709.8	-56472.15	-237.649	42.22078	0.124881	0.113935	0.0819589	2.97526	1.653166	0.02529026	0.03502241	0.0135359	0.00848703	0.0201188	0.0331531	9.82772e-05	0.0193407	0.00367296	0.014513	0.00459799	0.00392572	0.00687813	0.00923281	0.0114056	0.048442	0.00603665	0.00464716	0.0213422	0.0379058	0.0401548	0.0294927	0.0388516	0.0621861	0.0321721	0.0103626	0.00182676	0.0389292	0.0103236	0.00830216	0.00621251	0.00165575	0.0130632	0.048194	0.00538519	0.0408751	0.00808206	0.0283196	0.0192543	0.0094466	0.0308861	0.00485448	0.0530212	0.0113727	0.0154883	0.054883	0.0383176	0.0395246	0.00722488	0.0140168	0.00448298	0.0561124	0.000754357	0.00423726	0.100218	0.0672427	0.00913516	0.00282378	0.0230336	0.0220388	0.00490692	0.00913473	0.0169251	0.0341289	0.0219421	0.0046782	0.0544382	0.0189344	0.0106486	0.0269636	0.0124942	0.0582393	0.0522203	0.0264799	0.0171461	0.00636664	0.0217403	0.0376956	0.0255534	0.0192351	0.014183	0.025837	0.00609544	0.00704199	0.0100601	0.0234731	0.00317954	0.00977385	0.0136275	0.0350929	0.0618038	0.0180508	0.0114394	0.000628269	0.0210304	0.007944	0.00365741	0.00550491	0.197486	0.0356451	0.0119471	0.0549358	0.00249406	0.0138364	0.0286748	0.0886884	0.00497744	0.0159161	0.00934874	0.0596923	0.00284864	0.0202887	0.0495471	0.000983683	0.0252438	0.0158597	0.0394991	0.00790247	0.0298242	0.0461548	0.00155974	0.0608053	0.0171077	0.0093768	0.112485	0.0310036	-0.01359285	0.3500325	8	59.16631	0.286278	0.337871	0.770012	0.0503346	0.04095797	0.248043	0.612213	1.05828	2.08146	0.3364396	45.85641	501.3665	1.040402
